UID,SEG,translation,profanity
METALW-021203-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-021203-0001,Hola me preguntaba si podría decirme cuántos datos he dejado este mes en mi plan?,Hi I was wondering if you could tell me how much data I left this month in my plan?,None
METALW-021203-0002,No puedo decirte cuántos datos has usado hasta ahora.,I can't tell you how much data you've used so far.,None
METALW-021203-0003,¿Por qué no puedes decírmelo?,Why can't you tell me?,None
METALW-021203-0004,Sólo puedo proporcionarle la cantidad de datos que su plan viene con.,I can only provide you with the amount of data your plan comes with.,None
METALW-021203-0005,¿Puedes dirigirme donde pueda averiguar cuántos datos me quedan?,Can you go where I can find out how much data I have left?,None
METALW-021203-0006,Ve a configuración.,Go to Settings.,None
METALW-021203-0007,¿Y entonces dónde?,And then where?,None
METALW-021203-0008,Haga clic en Datos móviles.,Click Mobile Data.,None
METALW-021203-0009,Gracias por su ayuda.,Thank you for your help.,None
METALW-021203-0010,¿Necesitas ayuda con otra cosa?,Do you need help with something else?,None
METALW-021204-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-021204-0001,Me gustaría actualizar mi plan.,I'd like to update my plan.,None
METALW-021204-0002,¿presupuesto?,budget?,None
METALW-021204-0003,No tengo uno. Me gustaría para mi plan para ofrecer llamadas gratuitas 24/7.,I don't have one. I would like for my plan to offer free calls 24/7.,None
METALW-021204-0004,no puede hacer,can't do,None
METALW-021204-0005,¿Por qué?,Why?,None
METALW-021204-0006,nada es gratis,nothing is free,None
METALW-021204-0007,"Entonces, ¿cuánto costaría?",So how much would it cost?,None
METALW-021204-0008,500,500,None
METALW-021204-0009,¿Por qué tanto?,Why so much?,None
METALW-021204-0010,por qué de hecho....,why in fact....,None
METALW-021205-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-021205-0001,¿Puede decirme cuántos datos me quedan en mi plan celular?,Can you tell me how much data I have left in my cellular plan?,None
METALW-021205-0002,"Seguro que actualmente le quedan 2 GB en su plan, ¿le gustaría saber cuánto tiene mensualmente?","Sure you currently have 2 GB left in your plan, would you like to know how much you have monthly?",None
METALW-021205-0003,"Sí, por favor","Yes, please",None
METALW-021205-0004,Su plan actual tiene 5 GB al mes. ¿Le gustaría actualizar su plan?,Your current plan has 5 GB per month. Would you like to update your plan?,None
METALW-021205-0005,¿Tienes un mejor plan que pueda revisar?,Do you have a better plan I can review?,None
METALW-021205-0006,Puede duplicar su cantidad de datos por diez dólares al mes si lo desea.,You can double your data amount by ten dollars per month if you wish.,None
METALW-021205-0007,"Sí, por favor.","Yes, please.",None
METALW-021205-0008,"Bien, seguiré adelante y mejoraré tu plan para ti, ¿puedo ayudarte con otra cosa?","Well, I'll move on and improve your plan for you, can I help you with something else?",None
METALW-021205-0009,¿Cuándo comenzará este nuevo plan?,When will this new plan begin?,None
METALW-021205-0010,"Este plan comenzará hoy, por lo que actualmente tiene 7 GB de datos este mes.","This plan will start today, so you currently have 7 GB of data this month.",None
METALW-021205-0011,Gracias,Thank you,None
METALW-021206-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-021206-0001,Tengo una pregunta sobre mi servicio móvil,I have a question about my wireless service,None
METALW-021206-0002,"¡Claro, estaré encantado de ayudarte con eso! ¿Qué información le gustaría saber sobre su servicio móvil? Hola, ¿seguimos conectados?","Of course, I'll be happy to help you with that! What information would you like to know about your wireless service? Hello, are we still connected?",None
METALW-021206-0003,"Sí, necesito saber cuántos datos me quedan para este mes?","Yes, do I need to know how much data I have left for this month?",None
METALW-021206-0004,"Lo siento, no puedo comprobar cuántos datos ha utilizado en este momento. Sin embargo, puedo decirle cuántos datos se incluyen en su plan actual. ¿Quieres que siga adelante y revise eso por ti?","I'm sorry, I can't check how much data you've used right now. However, I can tell you how much data is included in your current plan. You want me to go ahead and check that out for you?",None
METALW-021206-0005,"eso no es lo que necesito saber, pero gracias","that's not what I need to know, but thank you",None
METALW-021206-0006,seguro. usted es bienvenido. ¿Hay algo más con lo que pueda ayudarte por hoy?,sure. you are welcome. Is there anything else I can help you with for today?,None
METALW-021206-0007,¿Puedes decirme cuántos minutos me quedan para el mes?,Can you tell me how many minutes I have left for the month?,None
METALW-021206-0008,Puede acceder a la información sobre los datos que ya ha agotado visitando el sitio web de su proveedor de servicios móviles aquí: www.phonecompanythatyouuse.com/account,You can access information about the data you have already exhausted by visiting your mobile service provider's website here: www.phonecompanythatyouuse.com/account,None
METALW-021206-0009,gracias por toda su ayuda,thank you for all your help,None
METALW-021206-0010,"Si es su primera vez, puede registrar su nombre e información de cuenta en el sitio web. Claro que eres bienvenido.","If this is your first time, you can register your name and account information on the website. Of course you're welcome.",None
METALW-021207-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-021207-0001,¿Puede ver cuánto se me asigna cada mes en mi plan de datos?,Can you see how much I'm assigned each month in my data plan?,None
METALW-021207-0002,"Se le asigna lo siguiente: Llamadas ilimitadas, textos ilimitados y 500 GB de ancho de banda.","You are assigned the following: Unlimited calls, unlimited texts, and 500GB of bandwidth.",None
METALW-021207-0003,"Bien. Así que tengo 500 GB de datos al mes, ¿verdad?","Not bad. So I have 500 GB of data a month, right?",None
METALW-021207-0004,"Sí, eso es correcto. También podrías duplicar eso por solo $10 por mes.","Yes, that's right. You could also double that for only $10 a month.",None
METALW-021207-0005,Entonces tendría 1000 GB. Bien.,Then I'd have 1000 GB. Not bad.,None
METALW-021207-0006,¿Desea duplicar sus datos por $10 adicionales por mes?,Do you want to duplicate your data for an additional $10 per month?,None
METALW-021207-0007,"Sí, por favor","Yes, please",None
METALW-021207-0008,"Está bien, está listo. Ahora ha duplicado sus datos asignados por mes con su plan de datos: llamadas ilimitadas, textos ilimitados y 1 TB de ancho de banda al mes.","All right, it's ready. You have now doubled your assigned data per month with your data plan: unlimited calls, unlimited texts, and 1 TB of bandwidth per month.",None
METALW-021207-0009,impresionante. gracias,impressive. Thank you,None
METALW-021207-0010,¡De nada!,You are welcome!,None
METALW-021208-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-021208-0001,ayúdame con mi plan móvil,help me with my mobile plan,None
METALW-021208-0002,¿Qué tipo de ayuda necesitas?,What kind of help do you need?,None
METALW-021208-0003,Quiero actualizar mi plan a algo que tenga llamadas gratuitas las 24/7,I want to upgrade my plan to something that has free calls 24/7,None
METALW-021208-0004,"Bien, tenemos un plan para $59.99 con llamadas ilimitadas 24/7 y 10 gigas de datos","Well, we have a plan for $59.99 with unlimited calls 24/7 and 10 gigabytes of data",None
METALW-021208-0005,¿Tienes algo más barato? realmente no necesitan los datos,Do you have anything cheaper? they don't really need the data,None
METALW-021208-0006,"Para 4999 puedes recibir llamadas ilimitadas, pero solo 4 gigas de datos","By 4999 you can receive unlimited calls, but only 4 gigabytes of data",None
METALW-021208-0007,ok vamos a hacer que uno,ok let's make one,None
METALW-021208-0008,"Bien, serán una manera adecuada de cobrar $4.81 por el resto de este mes. Y entrará en vigor inmediatamente","Well, they'll be a proper way to charge $4.81 for the rest of this month. And it will take effect immediately",None
METALW-021208-0009,"Vale, gracias",Ok thank you,None
METALW-021208-0010,Usted es muy bienvenido,You are very welcome,None
METALW-021209-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-021209-0001,Necesito ayuda con mi plan móvil,I need help with my mobile plan,None
METALW-021209-0002,¿Cómo puedo ayudarte?,How can I help you?,None
METALW-021209-0003,Quiero actualizar mi plan para tener llamadas gratuitas las 24/7,I want to update my plan to have free calls 24/7,None
METALW-021209-0004,Puedo ayudarte con eso,I can help you with that.,None
METALW-021209-0005,Gracias,Thank you,None
METALW-021209-0006,Su plan ya tiene llamadas ilimitadas,Your plan already has unlimited calls,None
METALW-021209-0007,¿Lo hace?,Does he?,None
METALW-021209-0008,Sí,Yes,None
METALW-021209-0009,"Ok gracias, no me di cuenta de que","Okay, thank you, I didn't realize that",None
METALW-021209-0010,de nada,You are welcome,None
METALW-021210-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-021210-0001,Quiero ver algo.,I want to see something.,None
METALW-021210-0002,"Bien, ¿qué es","Well, what is it",None
METALW-021210-0003,¿Cuántos datos tengo para este mes?,How much data do I have for this month?,None
METALW-021210-0004,Le quedan .6 gigas de datos,You have .6 gigabytes of data left,None
METALW-021210-0005,¿Puedo obtener más datos?,Can I get more data?,None
METALW-021210-0006,Por 10 dólares más puedo duplicar la cantidad de datos que recibe,For $10 more I can double the amount of data you receive,None
METALW-021210-0007,"Muy bien, lo haré.","All right, I'll do it.",None
METALW-021210-0008,Usted quiere poner esto en su PayPal demasiado al igual que el resto de sus pagos derecho,You want to put this in PayPal too much just like the rest of your right payments,None
METALW-021210-0009,¡sí!,Yes!,None
METALW-021210-0010,"Bien, necesito que vuelvas a escribir tu contraseña de PayPal sólo para estar seguro","Well, I need you to retype your PayPal just to be sure",None
METALW-021210-0011,"Muy bien, he entrado en él.","All right, I've gotten into it.",None
METALW-021210-0012,Bien confirmado que ahora tiene 20 gigas de datos por mes,Well confirmed that it now has 20 gigabytes of data per month,None
METALW-021210-0013,¡Gracias!,Thank you!,None
METALW-021210-0014,Eres bienvenido a tener un buen día,You're welcome to have a good day,None
METALW-021211-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-021211-0001,¿Puede asegurarse de que tengo un plan de datos?,Can you make sure I have a data plan?,None
METALW-021211-0002,Puedo ayudarte con tu plan celular.,I can help you with your cellular plan.,None
METALW-021211-0003,Mi cuenta es 787-999-0009,My account is 787-999-0009,None
METALW-021211-0004,"Muy bien, veo que el plan viene con 120 gigabytes de datos al mes.","All right, I see the plan comes with 120 gigabytes of data a month.",None
METALW-021211-0005,"Bien, ¿tengo 129 GB al mes, verdad?","Well, I have 129 GB a month, right?",None
METALW-021211-0006,"120 gigas al mes, correcto.","120 gigs a month, right.",None
METALW-021211-0007,"Oh, a la derecha 120 GB y ¿cuánto me queda este mes?","Oh, right 120 GB and how much do I have left this month?",None
METALW-021211-0008,"sólo 3 gigabytes, sugeriría comprar datos adicionales este mes. Puede duplicar sus datos, es decir, obtener otros 120 gigabytes para el mes por $10 adicionales.","only 3 gigabytes, I would suggest buying additional data this month. You can duplicate your data, i.e. get another 120 gigabytes for the month for an additional $10.",None
METALW-021211-0009,"Sí, quiero pagar los $10 adicionales","Yes, I want to pay the extra $10",None
METALW-021211-0010,"Muy bien, no puedo procesar eso, usted querría ir al sitio web y hacer clic en el dab adicional get.","All right, I can't process that, you'd like to go to the website and click on the additional dab get.",None
METALW-021211-0011,Bien. gracias,Not bad. Thank you,None
METALW-021212-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-021212-0001,Necesito información sobre mi plan móvil,I need information about my mobile plan,None
METALW-021212-0002,ciertamente. ¿Qué información necesita de su plan?,certainly. What information do you need from your plan?,None
METALW-021212-0003,¿Cuántos datos me quedan?,How much data do I have left?,None
METALW-021212-0004,No puedo comprobar cuántos datos has usado. ¿Cuántos datos hay en su plan si eso ayuda?,I can't check how much data you've used. How much data is in your plan if that helps?,None
METALW-021212-0005,¿Lo averigüo?,Shall I find out?,None
METALW-021212-0006,Puede comprobar la configuración de su teléfono inteligente y ver si hay una manera de realizar un seguimiento de los datos allí.,You can check your smartphone settings and see if there is a way to track the data there.,None
METALW-021212-0007,Buena idea,Good idea,None
METALW-021212-0008,gracias. ¿Necesitas ayuda con algo más relacionado con esto o cualquier otra cosa?,Thank you. Need help with something more related to this or anything else?,None
METALW-021212-0009,"No, gracias",No thanks,None
METALW-021212-0010,Me alegro de poder estar al servicio hoy. ¡Hasta ahora!,I'm glad I can be in the service today. Until now!,None
METALW-021213-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-021213-0001,Tengo una pregunta sobre mi plan telefónico.,I have a question about my phone plan.,None
METALW-021213-0002,"Claro, puedo responder preguntas sobre tu plan telefónico.","Sure, I can answer questions about your phone plan.",None
METALW-021213-0003,¿Puede comprobar cuántos datos proporciona mi plan cada mes?,Can you check how much data my plan provides each month?,None
METALW-021213-0004,Usted está inscrito para el plan plus que viene con 20 gigas de datos por mes.,You are enrolled for the plus plan that comes with 20 gigabytes of data per month.,None
METALW-021213-0005,¿Hay alguna oferta especial disponible para aumentar ese límite de datos?,Are there any special offers available to increase that data limit?,None
METALW-021213-0006,Si te gusta puedes duplicar esa cantidad de datos a 40 gigas al mes por solo 10 dólares más al mes.,If you like it you can double that amount of data to 40 gigabytes per month for only $10 more per month.,None
METALW-021213-0007,"Creo que sería mejor que se ajustara a mis necesidades. ¿Puedes hacer eso por mí, o necesito llamar a alguien?","I think it would be better if it fit my needs. Can you do that for me, or do I need to call someone?",None
METALW-021213-0008,"Claro que puedo encargarme de eso ahora mismo. Para confirmar, le gustaría duplicar su asignación de datos por $10 dólares más al mes, ¿correcto?","Of course I can handle that right now. To confirm, you'd like to double your data allowance by $10 more a month, right?",None
METALW-021213-0009,exactamente. ¿Puedes decirme qué fecha surtirá efecto?,exactly. Can you tell me what date will take effect?,None
METALW-021213-0010,¡Bien! Estás listo. Sus cambios comenzarán al comienzo de su próximo ciclo de facturación.,Not bad! Are you ready. Your changes will begin at the beginning of your next billing cycle.,None
METALW-021214-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-021214-0001,Necesito ajustar mi plan móvil por favor,I need to adjust my mobile plan please,None
METALW-021214-0002,¿Qué necesitas?,What do you need?,None
METALW-021214-0003,Necesito algo con llamadas gratuitas las 24/7,I need something with free calls 24/7,None
METALW-021214-0004,tenemos un plan para eso,we have a plan for that,None
METALW-021214-0005,Bien. ¿Puedo cambiarme a ese plan?,Not bad. Can I switch to that plan?,None
METALW-021214-0006,Sí se puede,Yes you can,None
METALW-021214-0007,¿Ese cambio se llevará a cabo de inmediato?,Will that change take place immediately?,None
METALW-021214-0008,"Sí, hoy será efectivo","Yes, today will be effective",None
METALW-021214-0009,"Genial, gracias por tu ayuda","Great, thanks for your help",None
METALW-021214-0010,De nada,You are welcome,None
METALW-021215-0000,"Hola, ¿en qué puedo ayudarle? eh","Hi, how can I help you? hey",None
METALW-021215-0001,"hola, ¿puede por favor ayudarme a actualizar mi plan","Hello, can you please help me update my plan",None
METALW-021215-0002,"claro, hola?","Sure, hello?",None
METALW-021215-0003,puede proporcionarme los planes disponibles en este momento,can provide me with the plans available right now,None
METALW-021215-0004,hay $450/mes con llamada gratuita,there$s $450/month with free call,None
METALW-021215-0005,Me gustaría un plan con llamadas gratuitas las 24/7,I'd like a plan with free calls 24/7,None
METALW-021215-0006,Sí. ¿Quieres conseguirlo?,Yes. You want to get it?,None
METALW-021215-0007,"Sí, ¿cuánto me costará?","Yes, how much will it cost me?",None
METALW-021215-0008,#450 sólo $450,#450 only $450,None
METALW-021215-0009,"genial, gracias","Great, thank you",None
METALW-021216-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-021216-0001,Me gustaría cambiar mi plan móvil,I'd like to change my mobile plan,None
METALW-021216-0002,¿Qué planes te gustan que te quepan?,What plans do you like to fit?,None
METALW-021216-0003,me gustaría uno que tenga llamadas gratuitas las 24/7 si es posible,I'd like one that has free calls 24/7 if possible,None
METALW-021216-0004,Plan $150,$150 plan,None
METALW-021216-0005,"eso es caro, ¿también incluye textos ilimitados?","that's expensive, does it also include unlimited texts?",None
METALW-021216-0006,"Sí, pero tenemos plan $75","Yes, but we have a $75 plan.",None
METALW-021216-0007,¿qué ofrece el plan de $75?,What does the $75 plan offer?,None
METALW-021216-0008,24/7 texto ilimitado y llamadas,24/7 unlimited text and calls,None
METALW-021216-0009,"ok, ¿puedes actualizarme a ese plan, por favor?","Okay, can you update me to that plan, please?",None
METALW-021216-0010,Ya actualizado,Already updated,None
METALW-021216-0011,Gracias,Thank you,None
METALW-021217-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-021217-0001,Tengo una pregunta,I have a question,None
METALW-021217-0002,"¡Genial, puede que tenga una respuesta! ¿Cómo puedo ayudar?","Great, I might have an answer! How can I help?",None
METALW-021217-0003,im preguntar cuántos datos me quedan para este mes?,im ask how much data do I have left for this month?,None
METALW-021217-0004,"Debido a la forma en que fui diseñado, no puedo averiguar cuántos datos has usado en tu cuenta. Sin embargo, puedes preguntarme sobre tu asignación mensual actual.","Because of the way I was designed, I can't figure out how much data you've used in your account. However, you can ask me about your current monthly allowance.",None
METALW-021217-0005,está bien. pero gracias por la información,It is ok. but thank you for the information,None
METALW-021217-0006,No hay problema. ¿Tiene más preguntas sobre su cuenta?,No problem. Have more questions about your account?,None
METALW-021217-0007,"no, eso es todo","no, that's all",None
METALW-021217-0008,"Ok, bueno si piensas en algo, estoy disponible para chatear 24/7, y puedo responder muchas preguntas con respecto a nuestro servicio","Okay, well if you think of anything, I'm available to chat 24/7, and I can answer a lot of questions regarding our service",None
METALW-021217-0009,Gracias,Thank you,None
METALW-021217-0010,De nada,You are welcome,None
METALW-021218-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-021218-0001,Necesito algo,I need something.,None
METALW-021218-0002,¿Con qué puedo ayudarte?,What can I do for you?,None
METALW-021218-0003,se trata de los datos en mi teléfono,it's about the data on my phone,None
METALW-021218-0004,"Claro, ¿puedo tener tu número de cuenta?","Sure, can I have your account number?",None
METALW-021218-0005,23669754,23669754,None
METALW-021218-0006,"Bien, ¿con qué puedo ayudarte con los datos?","Well, what can I help you with the data?",None
METALW-021218-0007,¿Cuánto me queda este mes?,How long do I have left this month?,None
METALW-021218-0008,"Puedo decirle cuál es su plan de datos, pero no puedo comprobar cuánto ha utilizado este mes","I can tell you what your data plan is, but I can't check how much you've used this month",None
METALW-021218-0009,gracias.,Thank you.,None
METALW-021218-0010,Perdón por las molestias,Sorry for the inconvenience,None
METALW-021219-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-021219-0001,Necesito información sobre mi plan de teléfono celular,I need information about my cell phone plan,None
METALW-021219-0002,¿Qué quieres saber?,What do you want to know?,None
METALW-021219-0003,¿Cuántos datos tengo al mes,How much data do I have per month,None
METALW-021219-0004,30mbps,30mbps,None
METALW-021219-0005,no por segundo me refería a cuántos gigabytes en total?,not per second I meant how many gigabytes in total?,None
METALW-021219-0006,1000,1000,None
METALW-021219-0007,"Está bien, eso es bueno. ¡gracias!","Okay, that's good. Thank you!",None
METALW-021219-0008,¿Algo más?,Anything else?,None
METALW-021219-0009,"no, eso es todo","no, that's all",None
METALW-021219-0010,"De acuerdo, gracias.","All right, thank you.",None
METALW-021220-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-021220-0001,¿Cómo actualizo mi plan?,How do I update my plan?,None
METALW-021220-0002,¿Cuál es su número de cuenta?,What is your account number?,None
METALW-021220-0003,123456,123456,None
METALW-021220-0004,Tengo tu cuenta aquí. puedes pedir más planes.,I have your account here. you can ask for more plans.,None
METALW-021220-0005,Quiero el plan con llamadas gratuitas las 24/7,I want the plan with free calls 24/7,None
METALW-021220-0006,ok tenemos uno así por $75 al mes,ok we have one like that for $75 a month,None
METALW-021220-0007,Hagámoslo,Let's do it.,None
METALW-021220-0008,¿Quieres datos ilimitados también por $60 más>,Do you want unlimited data also for $60 more>,None
METALW-021220-0009,seguro,sure,None
METALW-021220-0010,"ok, te estoy inscribiendo ahora","ok, I'm signing you up now.",None
METALW-021221-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-021221-0001,Necesito ayudar con mi plan de datos,I need to help with my data plan,None
METALW-021221-0002,ok puedo buscar eso para ti,ok I can look for that for you,None
METALW-021221-0003,Quiero comprobar mis datos mensuales,I want to check my monthly data,None
METALW-021221-0004,usted está actualmente en el plan de 2gb al mes,you're currently on the 2gb-a-month plan,None
METALW-021221-0005,¿Puedo añadir más?,Can I add more?,None
METALW-021221-0006,"Sí, puedo duplicarlo por $10 al mes","Yes, I can double it for $10 a month.",None
METALW-021221-0007,¿Cuánto?,How much?,None
METALW-021221-0008,$10 al mes,$10 a month,None
METALW-021221-0009,perfecto,perfect,None
METALW-021221-0010,bien hecho,Well done,None
METALW-021222-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-021222-0001,Necesito ayuda con mi servicio,I need help with my service,None
METALW-021222-0002,¿Su servicio de telefonía móvil?,Your mobile phone service?,None
METALW-021222-0003,Sí,Yes,None
METALW-021222-0004,"Ok, ¿qué tipo de ayuda necesitas?","Okay, what kind of help do you need?",None
