UID,SEG,translation,profanity
METALW-032401-0007,¿Qué tan fuerte era?,How strong was he?,None
METALW-032401-0008,Eran 600 decibals.,It was 600 decibals.,None
METALW-032401-0009,¡Gracias!,Thank you!,None
METALW-032401-0010,¡De nada!,You are welcome!,None
METALW-032402-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-032402-0001,¡hola! ¿Puedes ayudarme con los récords mundiales?,Hello! Can you help me with the world records?,None
METALW-032402-0002,"Claro, ¿cómo puedo ayudar?","Sure, how can I help?",None
METALW-032402-0003,¿Puedes decirme cuál fue la serpiente más grande de la historia?,Can you tell me what the biggest snake in history was?,None
METALW-032402-0004,¿Qué quieres decir con la serpiente individual más grande o el tipo más grande de serpiente,What do you mean with the largest single snake or the biggest type of snake,None
METALW-032402-0005,El primero.,The first one.,None
METALW-032402-0006,Ok espera dame un segundo para una búsqueda rápida,Ok wait give me a second for a quick search,None
METALW-032402-0007,Bien.,Not bad.,None
METALW-032402-0008,Python reticulado puede crecer hasta 30 pies de largo peso promedio de 250,Crosslinked Python can grow up to 30 feet long average weight of 250,None
METALW-032402-0009,Bien. ¡gracias!,Not bad. Thank you!,None
METALW-032402-0010,"no hay problema, cualquier otra cosa","no problem, anything else",None
METALW-032403-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-032403-0001,¿Puedes responder a una pregunta sobre un récord mundial?,Can you answer a question about a world record?,None
METALW-032403-0002,Estaré encantado de ayudarle,I'll be happy to help you.,None
METALW-032403-0003,¿Qué es lo más largo del mundo?,What is the longest in the world?,None
METALW-032403-0004,Esa investigación es demasiado vaga,That investigation is too vague,None
METALW-032403-0005,De acuerdo. Eso no es muy útil.,I agree. That's not very useful.,None
METALW-032403-0006,"Por favor, asigne un nombre a un elemento específico en su consulta. Es decir, serpiente.","Please name a specific item in your query. I mean, snake.",None
METALW-032403-0007,Cuál es el camino más largo del mundo.,What's the longest road in the world.,None
METALW-032403-0008,Gracias La Carretera Panamericana es la carretera más larga,Thanks The Pan American Highway is the longest road,None
METALW-032403-0009,uau. No lo sabía.,wow. I didn't know that.,None
METALW-032403-0010,Tiene casi 19.000 millas de largo,"It's almost 19,000 miles long",None
METALW-032403-0011,"Está bien, gracias. Adiós","All right, thank you. Good bye",None
METALW-032403-0012,¿Puedo ayudar con otra cosa?,Can I help with something else?,None
METALW-032403-0013,"no, eso es todo.","No, that's all.",None
METALW-032404-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-032404-0001,Necesito información sobre los récords mundiales,I need information on world records,None
METALW-032404-0002,¡Claro que puedo ayudar con eso! ¿Qué te gustaría saber?,Of course I can help with that! What would you like to know?,None
METALW-032404-0003,¿Cuál fue el sonido más fuerte jamás grabado?,What was the loudest sound ever recorded?,None
METALW-032404-0004,Esa fue la explosión del volcán krakatoa,That was the explosion of the krakatoa volcano,None
METALW-032404-0005,¿Hubo causalidades?,Were there causalities?,None
METALW-032404-0006,La gente tenía sus tímpanos rotos desde 40 millas de distancia!!,People had their eardrums broken from 40 miles away!!,None
METALW-032404-0007,"Wow, eso es increíble y aterrador.","Wow, that's unbelievable and scary.",None
METALW-032404-0008,Lo es. Creen que el sonido viajó por todo el mundo 4 veces,It is. They think the sound traveled all over the world 4 times,None
METALW-032404-0009,Qué estadística tan increíble. Muchas gracias por la información,What an incredible statistic. Thank you very much for the information,None
METALW-032404-0010,¡De nada!,You are welcome!,None
METALW-032405-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-032405-0001,Tengo una pregunta sobre los registros,I have a question about the records,None
METALW-032405-0002,"Claro, tengo información al respecto.","Sure, I have information on that.",None
METALW-032405-0003,¿cuál es el sonor grabado sonido,what's the sound recorded sound,None
METALW-032405-0004,El sonido más fuerte del mundo fue hecho por la erupción volcánica krakatoa en 1883 que era tan fuerte que rompió los tímpanos de la gente a 40 millas de distancia!,The strongest sound in the world was made by the krakatoa volcanic eruption in 1883 which was so loud that it broke people's eardrums 40 miles away!,None
METALW-032405-0005,thanku,thanku,None
METALW-032405-0006,También viajó por todo el mundo cuatro veces y se escuchó claramente a 3000 millas de distancia. De nada.,He also traveled the world four times and was clearly heard 3000 miles away. You are welcome.,None
METALW-032405-0007,oh nada más ahora,oh nothing else now,None
METALW-032405-0008,¿Hay algo más que te gustaría saber?,Is there anything else you'd like to know?,None
METALW-032405-0009,No,No,None
METALW-032405-0010,"Ok, me alegro de que pueda ser de servicio!","Okay, I'm glad it might be on duty!",None
METALW-032406-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-032406-0001,i nee que helpl,i nee que helpl,None
METALW-032406-0002,Te ayudaré.,I'll help you.,None
METALW-032406-0003,¿Cuál es el sonido grabado más fuerte?,What is the loudest recorded sound?,None
METALW-032406-0004,El sonido más fuerte jamás grabado fue de un volcán.,The loudest sound ever recorded was from a volcano.,None
METALW-032406-0005,"De acuerdo, gracias.","All right, thank you.",None
METALW-032406-0006,¿Te gustaría saber el nombre del volcán?,Would you like to know the name of the volcano?,None
METALW-032406-0007,¿Cuál es el volcán más alto?,What's the highest volcano?,None
METALW-032406-0008,Esa sería Mauna Kea. ¿Te gustaría saber dónde se encuentra?,That would be Mauna Kea. Would you like to know where he is?,None
METALW-032406-0009,Es splease,It's splease,None
METALW-032406-0010,La ubicación está en Hawái.,The location is in Hawaii.,None
METALW-032407-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-032407-0001,¿Conoces las curiosidades récord mundiales?,Do you know the world record curiosities?,None
METALW-032407-0002,¡Claro que sí! ¿Qué te gustaría saber?,Of course! What would you like to know?,None
METALW-032407-0003,¿Puedes hablarme de algo relacionado con la música?,Can you tell me something music-related?,None
METALW-032407-0004,absolutamente. ¿Qué disco estás buscando?,absolutely. What record are you looking for?,None
METALW-032407-0005,Quiero saber el nombre del disco más vendido de todos los tiempos,I want to know the name of the best-selling record of all time,None
METALW-032407-0006,¿Te refieres a los EE.UU. o en el mundo?,You mean the U.S. or the world?,None
METALW-032407-0007,ambos,both,None
METALW-032407-0008,"Bien, déjame echar un vistazo","Well, let me take a look",None
METALW-032407-0009,no tomes mucho tiempo,don't take too long,None
METALW-032407-0010,La respuesta a ambos es Michael Jacksons Thriller,The answer to both is Michael Jacksons Thriller,None
METALW-032407-0011,"genial, gracias!","Great, thank you!",None
METALW-032408-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-032408-0001,Tengo una pregunta sobre los récords mundiales,I have a question about world records,None
METALW-032408-0002,"Bien, adelante","Okay, go ahead.",None
METALW-032408-0003,¿Cuál fue el sonido más fuerte jamás grabado?,What was the loudest sound ever recorded?,None
METALW-032408-0004,el sonido más fuerte jamás grabado fue la erupción del volcán krakatoa,the loudest sound ever recorded was the eruption of the krakatoa volcano,None
METALW-032408-0005,¿Qué año fue ese?,What year was that?,None
METALW-032408-0006,Sucedió en 1883,It happened in 1883,None
METALW-032408-0007,¿Dónde está Krakatoa?,Where's Krakatoa?,None
METALW-032408-0008,es el nombre de un volcán,is the name of a volcano,None
METALW-032408-0009,¡Gracias!,Thank you!,None
METALW-032408-0010,De nada,You are welcome,None
METALW-032409-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-032409-0001,Hola tengo algunas preguntas,Hello I have some questions,None
METALW-032409-0002,Puedo ayudar. ¿Cuál es tu pregunta?,I can help. What's your question?,None
METALW-032409-0003,¿Qué país tiene más metales dorados olímpicos?,Which country has the most Olympic gold metals?,None
METALW-032409-0004,El país con más medallas de oro olímpicas es Noruega.,The country with the most Olympic gold medals is Norway.,None
METALW-032409-0005,"¡Oh, eso está bien! ¿Quién tiene el récord mundial de natación en los Juegos Olímpicos?","Oh, that's good! Who holds the world swimming record at the Olympics?",None
METALW-032409-0006,Cesar Cielo tiene actualmente el récord mundial.,Cesar Cielo currently holds the world record.,None
METALW-032409-0007,"Oh, recuerdo haberlo visto","Oh, I remember seeing him.",None
METALW-032409-0008,Es un nadador fantástico.,He's a fantastic swimmer.,None
METALW-032409-0009,¡Sí! Gracias por su ayuda,Yes! Thank you for your help,None
METALW-032409-0010,¡No hay problema!,No problem!,None
METALW-032410-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-032410-0001,Necesito saber un récord mundial.,I need to know a world record.,None
METALW-032410-0002,"Claro, me encantaría ayudarte.","Sure, I'd love to help you.",None
METALW-032410-0003,¿Cuál es la serpiente más grande de la historia?,What's the biggest snake in history?,None
METALW-032410-0004,¿Te refieres a la serpiente más larga o a la serpiente más grande?,You mean the longest snake or the biggest snake?,None
METALW-032410-0005,"La serpiente más larga por favor,","The longest snake please,",None
METALW-032410-0006,"Ok, déjame buscar eso.","Okay, let me look for that.",None
METALW-032410-0007,De acuerdo,I agree,None
METALW-032410-0008,Parece que la pitón reticulada asiática ha medido la más larga a 10 metros!,Looks like the Asian crossed python has measured the longest at 10 meters!,None
METALW-032410-0009,Gracias,Thank you,None
METALW-032410-0010,¡Me alegro de poder ayudarte!,I'm glad I can help you!,None
METALW-032411-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-032411-0001,¿Puedes buscarme un disco?,Can you get me a record?,None
METALW-032411-0002,Sí. ¿Qué disco?,Yes. What record?,None
METALW-032411-0003,¿Quién es la persona más anciana de todos los tiempos?,Who's the oldest person of all time?,None
METALW-032411-0004,El récord mundial de Guiness para la persona más anciana del mundo es Tajima.,The World Guiness Record for the oldest person in the world is Tajima.,None
METALW-032411-0005,¿Cuántos años tenía cuando murió?,How old were you when he died?,None
METALW-032411-0006,112 años.,112 years old.,None
METALW-032411-0007,¿dónde vivió?,Where did you live?,None
METALW-032411-0008,De Gergia.,De Gergia.,None
METALW-032411-0009,"fresco, gracias por la información","fresh, thanks for the information",None
METALW-032411-0010,gracias.,Thank you.,None
METALW-032412-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-032412-0001,¿Necesito ayuda con un récord mundial?,Do I need help with a world record?,None
METALW-032412-0002,seguro. ¿Qué puedo responder por usted?,sure. What can I answer for you?,None
METALW-032412-0003,¿Cuál es la serpiente más grande de la historia?,What's the biggest snake in history?,None
METALW-032412-0004,"¿La serpiente más grande de la historia, o el tipo más grande de serpiente?","The biggest snake in history, or the biggest kind of snake?",None
METALW-032412-0005,El más grande de la historia.,The greatest in history.,None
METALW-032412-0006,"Claro, Medusa es conocida como la serpiente más grande de la historia y mide más de 25 pies de largo","Of course, Medusa is known as the largest snake in history and is more than 25 feet long",None
METALW-032412-0007,¿Qué clase de serpiente era esa?,What kind of snake was that?,None
METALW-032412-0008,Ella es una pitón reticulada,She's a cross-linked python.,None
METALW-032412-0009,¡gracias!,Thank you!,None
METALW-032412-0010,¡De nada! ¡Disfruta del día!,You are welcome! Enjoy the day!,None
METALW-032413-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-032413-0001,Hola necesito saber cuál fue el sonido grabado más fuerte.,Hi I need to know what was the loudest recorded sound.,None
METALW-032413-0002,Erupción volcánica de Krakatoa.,Volcanic eruption of Krakatoa.,None
METALW-032413-0003,realmente,really,None
METALW-032413-0004,Estalló en 1883.,It erupted in 1883.,None
METALW-032413-0005,oh lo fuerte que era,oh how strong it was,None
METALW-032413-0006,2345 diezmones,2345 diezmones,None
METALW-032413-0007,uau,wow,None
METALW-032413-0008,¿Algo más?,Anything else?,None
METALW-032413-0009,"No, gracias",No thanks,None
METALW-032413-0010,Encantado de ayudarte.,Nice to help you.,None
METALW-032414-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-032414-0001,¿Puedes darme información sobre los registros mundiales?,Can you give me information about the world records?,None
METALW-032414-0002,"Bien, ¿con qué registro necesitas ayuda?","Well, what record do you need help with?",None
METALW-032414-0003,¿quién era la persona más anciana de todos los tiempos?,Who was the oldest person of all time?,None
METALW-032414-0004,La persona más anciana de todos los tiempos fue Jeanne Calment,The oldest person of all time was Jeanne Calment,None
METALW-032414-0005,fresco. ¿Cuántos años tenía?,fresh. How old was he?,None
METALW-032414-0006,Tenía 122 años y 164 días. Ella sobrevive a la mayoría de su familia y amigos,I was 122 years old and 164 days old. She survives most of her family and friends,None
METALW-032414-0007,"wow, eso es increíble","wow, that's amazing",None
METALW-032414-0008,Vivía en Francia y era muy rica. No quedan herederos reales para reclamar su fortuna,She lived in France and was very rich. There are no real heirs left to claim his fortune,None
METALW-032414-0009,¡Lástima que no podría haberme convertido en su amiga!,Too bad I couldn't have become her friend!,None
METALW-032414-0010,Yo también. ¡Que tengas un buen día!,Me too. Have a nice day!,None
METALW-032414-0011,¡Gracias!,Thank you!,None
METALW-032415-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-032415-0001,Necesito saber un disco.,I need to know a record.,None
METALW-032415-0002,Puedo ayudarte con eso. ¿Puedes ser más específico?,I can help you with that. Can you be more specific?,None
METALW-032415-0003,¿Cuál es el sonido más fuerte jamás grabado. ?,What is the loudest sound ever recorded. ?,None
METALW-032415-0004,La erupción volcánica de Krakatoa en 1883,The volcanic eruption of Krakatoa in 1883,None
METALW-032415-0005,¿Dónde está eso?,Where's that?,None
METALW-032415-0006,Krakatoa es una isla en Indonesia,Krakatoa is an island in Indonesia,None
METALW-032415-0007,¿Qué tan fuerte era?,How strong was he?,None
METALW-032415-0008,era tan lod que se escuchó a 3.000 millas de distancia en voz alta,"was so lod that it was heard 3,000 miles away aloud",None
METALW-032415-0009,"Ok, gracias por la información interesante.","Okay, thanks for the interesting information.",None
METALW-032415-0010,¿Hay algo más con lo que pueda ayudarte hoy?,Is there anything else I can help you with today?,None
METALW-032415-0011,"No, eso es todo","No, that's all.",None
METALW-032416-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-032416-0001,Necesito ayuda con los récords mundiales,I need help with world records,None
METALW-032416-0002,¿Qué récords mundiales te gustaría saber?,What world records would you like to know?,None
METALW-032416-0003,lo más largo del mundo,the longest in the world,None
METALW-032416-0004,"Lo siento, esa petición es demasiado vaga para que yo responda.","I'm sorry, that request is too vague for me to respond.",None
METALW-032416-0005,río más largo,longer river,None
METALW-032416-0006,El río más largo del mundo es el río Amazonas.,The longest river in the world is the Amazon River.,None
METALW-032416-0007,¿Estás seguro?,Are you sure?,None
METALW-032416-0008,"Sí, estoy seguro.","Yes, I'm sure.",None
METALW-032416-0009,gracias,Thank you,None
METALW-032416-0010,¡De nada!,You are welcome!,None
METALW-032417-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-032417-0001,Tengo preguntas sobre los registros,I have questions about the records,None
METALW-032417-0002,¿De qué registros tienes una pregunta?,What records do you have a question from?,None
METALW-032417-0003,lo que es el récord olímpico para el atletismo,what is the Olympic record for athletics,None
METALW-032417-0004,Parece que el récord es de 3:43 por una milla,Looks like the record is 3:43 for a mile.,None
METALW-032417-0005,swmming?,swmming?,None
METALW-032417-0006,3:40 por 400m,3:40 by 400m,None
METALW-032417-0007,De acuerdo,I agree,None
METALW-032417-0008,Cualquier otra cosa con la que pueda ayudarte,Anything else I can help you with,None
METALW-032417-0009,sin tiras,no strips,None
METALW-032417-0010,¡Que tengas un gran día!,Have a great day!,None
METALW-032418-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-032418-0001,Tengo una pregunta para ti,I have a question for you.,None
METALW-032418-0002,"Claro, ¿cuál es la pregunta?","Sure, what's the question?",None
METALW-032418-0003,¿Está familiarizado con los hechos de los registros mundiales?,Are you familiar with the facts of world records?,None
METALW-032418-0004,Estoy programado específicamente para la visión del récord mundial.,I'm programmed specifically for the world record view.,None
METALW-032418-0005,Que tal vez puedas ayudarme...,Maybe you can help me...,None
METALW-032418-0006,¿Qué disco te gustaría saber?,What record would you like to know?,None
METALW-032418-0007,¿Quién es la persona más anciana de todos los tiempos?,Who's the oldest person of all time?,None
METALW-032418-0008,La persona más anciana de todos los tiempos era Joe Carrol.,The oldest person of all time was Joe Carrol.,None
METALW-032418-0009,¡Aprecio tu información!,I appreciate your information!,None
METALW-032418-0010,Me alegro de servir.,I'm glad to serve.,None
METALW-032418-0011,¡Gracias!,Thank you!,None
METALW-032418-0012,de nada,You are welcome,None
METALW-032419-0000,"Hola, ¿en qué puedo ayudarle? Hola","Hi, how can I help you? Hello",None
METALW-032419-0001,"Hola, puedes darme información de récord mundial","Hey, you can give me world record information.",None
METALW-032419-0002,seguro que puedo ayudarle con que,I'm sure I can help you with that,None
METALW-032419-0003,¿Dónde está la cascada interior más alta?,Where is the highest inner waterfall?,None
METALW-032419-0004,déjame comprobarlo por ti,let me check it out for you,None
METALW-032419-0005,¡Bien!,Not bad!,None
METALW-032419-0006,así que se encuentra en Singapur,so it's in Singapore,None
METALW-032419-0007,"Oh, bien. ¿Qué hay de la cascada más alta de cualquier lugar? ¿Dónde está eso?","Oh, good. What about the highest waterfall anywhere? Where's that?",None
METALW-032419-0008,déjame comprobarlo,let me check it out,None
METALW-032419-0009,De acuerdo,I agree,None
METALW-032419-0010,gracias,Thank you,None
METALW-032420-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-032420-0001,¿Puedes ayudarme a aclarar algunos récords mundiales?,Can you help me clear some world records?,None
METALW-032420-0002,Me encantaría ayudarle,I'd love to help you.,None
METALW-032420-0003,¿Qué es lo más lejos que alguien ha ido saltando?,What's the far way that someone's been jumping?,None
METALW-032420-0004,¿Saltando o saltando la cuerda?,Jumping or jumping the rope?,None
METALW-032420-0005,"Sólo saltando, por favor.","Just jumping, please.",None
METALW-032420-0006,No tengo distancia en mis registros. Solo una cantidad de saltos dentro de un período de tiempo. 108 pasos en 8 segundos es el registro.,I have no distance in my records. Only a number of hops within a time period. 108 steps in 8 seconds is the log.,None
METALW-032420-0007,"Dios mío, eso es mucho. Pensé que lo estaba haciendo bien a los 50 en 8 segundos.","Oh, my God, that's a lot. I thought I was doing well in 50 in 8 seconds.",None
METALW-032420-0008,13.1 millas es uno de los más largos en un corto período de tiempo. 2 horas y 27 minutos,13.1 miles is one of the longest in a short period of time. 2 hours and 27 minutes,None
METALW-032420-0009,"Oh ok, gracias. Eso me da algo por lo que esforzarme. Agradezco la ayuda.","Oh ok, thank you. That gives me something to work hard for. I appreciate the help.",None
METALW-032420-0010,¿Hay algo más con lo que pueda ayudarte?,Is there anything else I can help you with?,None
METALW-032420-0011,Nada en este momento. Tengo que ir a trabajar en mis saltos.,Nothing right now. I have to go work on my jumps.,None
METALW-032421-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-032421-0001,Hola tengo curiosidad por un récord mundial,Hello I'm curious about a world record,None
METALW-032421-0002,¿Qué récord mundial puedo buscarte?,What world record can I look for you for?,None
METALW-032421-0003,¿Quién es el hombre más alto del mundo?,Who's the tallest man in the world?,None
METALW-032421-0004,Un segundo mientras recibo esta información.,One second while I receive this information.,None
METALW-032421-0005,Bien,Not bad,None
METALW-032421-0006,El hombre más alto del mundo es el sultán Kosen de Turquía. ¡Mide un alto 8'3!,The tallest man in the world is Sultan Kosen of Turkey. It's a high 8'3!,None
METALW-032421-0007,uau,wow,None
METALW-032421-0008,en efecto. ¿Puedo buscarte algo más?,indeed. Can I get you anything else?,None
METALW-032421-0009,Todo eso es gracias,That's all thanks.,None
METALW-032421-0010,Bien. ¡Ten un buen día!,Not bad. Have a good day!,None
METALW-032422-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-032422-0001,Necesito información sobre un récord mundial.,I need information on a world record.,None
METALW-032422-0002,¿Cuál?,Which one?,None
METALW-032422-0003,¿Cuál es la serpiente más grande que haya exist sido?,What's the biggest snake ever?,None
METALW-032422-0004,¿Individuo o tipo más grande?,Individual or larger type?,None
METALW-032422-0005,"Individual, por favor.","Individual, please.",None
METALW-032422-0006,Fue el asesino humano de dientes rojos en la Edad de Bronce.,He was the human red-toothed killer in the Bronze Age.,None
METALW-032422-0007,¿Está viviendo hoy?,Are you living today?,None
METALW-032422-0008,"No oficialmente, pero hay rumores de que algunos todavía pueden vivir en el Amazonas.","Not officially, but there are rumors that some can still live in the Amazon.",None
METALW-032422-0009,Oh wow eso da miedo. Gracias por ayudar,Oh wow that's scary. Thank you for helping,None
METALW-032422-0010,¡seguro!,sure!,None
METALW-032423-0000,"Hola, ¿en qué puedo ayudarle? ¡hola! ¿Necesitas ayuda con algo?","Hi, how can I help you? Hello! Do you need help with anything?",None
METALW-032423-0001,¿Qué tan grande era la serpiente más grande de la historia?,How big was the biggest snake in history?,None
METALW-032423-0002,La serpiente más grande registrada medía alrededor de 50 pies de largo y alrededor de 26 pulgadas de ancho.,The largest snake on record was about 50 feet long and about 26 inches wide.,None
METALW-032423-0003,¿Fue una pitón?,Was it a python?,None
METALW-032423-0004,"Sí, lo fue.","Yes, it was.",None
METALW-032423-0005,¿Alguien lo encontró o lo planteó?,Did anyone find it or raise it?,None
METALW-032423-0006,Fue encontrado en el río Amazonas vagando en busca de presas.,It was found on the Amazon River wandering in search of prey.,None
METALW-032423-0007,asustadizo. ¿Qué tipo de veneno tiene una de esas serpientes,scary. What kind of poison does one of those snakes have,None
METALW-032423-0008,"Afortunadamente, no son venenosos. Sin embargo, sus mordeduras pueden causar infecciones si no se tratan.","Fortunately, they're not poisonous. However, their bites can cause infections if not treated.",None
METALW-032423-0009,Es bueno saberlo. Gracias por la información,It's good to know. Thank you for the information,None
METALW-032423-0010,¡De nada!,You are welcome!,None
METALW-032424-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-032424-0001,pregunta rápida,quick question,None
METALW-032424-0002,¿Cómo puedo ayudarle?,How can I help you?,None
METALW-032424-0003,disco más vendido?,best-selling disc?,None
METALW-032424-0004,Déjame buscarte eso.,Let me get you that.,None
METALW-032424-0005,gracias,Thank you,None
METALW-032424-0006,El disco más vendido de todos los tiempos es The Eagles- Greatest Hits.,The best-selling album of all time is The Eagles- Greatest Hits.,None
METALW-032424-0007,¿Cuántos vendió?,How many did you sell?,None
METALW-032424-0008,Se vendieron 29 millones de copias de este disco.,29 million copies of this album were sold.,None
METALW-032424-0009,¡gracias!,Thank you!,None
METALW-032424-0010,De nada.,You are welcome.,None
METALW-032425-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-032425-0001,¿Puedes ayudarme con información de registros?,Can you help me with record information?,None
METALW-032425-0002,"Claro, ¿qué te gustaría saber?","Sure, what would you like to know?",None
METALW-032425-0003,¿Cuál fue la serpiente más grande de la historia?,What was the biggest snake in history?,None
METALW-032425-0004,¿Te refieres a la serpiente individual más grande o el tipo más grande de serpiente?,You mean the biggest single snake or the biggest type of snake?,None
METALW-032425-0005,El tipo más grande.,The biggest guy.,None
METALW-032425-0006,Un momento mientras te busco eso...,Wait a minute while I'm looking for that...,None
METALW-032425-0007,De acuerdo.,I agree.,None
METALW-032425-0008,El tipo más grande de serpiente es la anaconda verde y puede crecer hasta 29 pies!,The largest type of snake is the green anaconda and can grow up to 29 feet!,None
METALW-032425-0009,"¡Genial, gracias!","Great, thank you!",None
METALW-032425-0010,¿Te gustaría saber algo más?,Would you like to know something else?,None
METALW-032425-0011,"No, eso es todo","No, that's all.",None
METALW-032426-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-032426-0001,¿Cuál fue la serpiente más grande que haya existo?,What was the biggest snake in the world?,None
METALW-032426-0002,serpiente individual más grande o el tipo más grande de serpiente?,larger single snake or the largest type of snake?,None
METALW-032426-0003,La serpiente individual más grande.,The largest single snake.,None
METALW-032426-0004,Medusa es la serpiente más grande y todavía vive en cautiverio,Medusa is the largest snake and still lives in captivity,None
METALW-032426-0005,¡uau! ¿Cuántos años tiene esta serpiente?,wow! How old is this snake?,None
METALW-032426-0006,ella es una pitón reticulada estoy teniendo problemas para encontrar su edad que tiene 13 años,she's a crosslinked python I'm having trouble finding her age she's 13,None
METALW-032426-0007,"Ok, ¿puedes decirme su duración?","Okay, can you tell me how long it lasts?",None
METALW-032426-0008,25 pies y 2 en,25 feet and 2 in,None
METALW-032426-0009,¡asombroso! ¿De qué color es?,amazing! What color is it?,None
METALW-032426-0010,"ella tiene marcas de pitón y es negro bronceado y gris, etc.","she has python marks and is black tan and grey, etc.",None
METALW-032427-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-032427-0001,Tengo una pregunta de registros,I have a question of records,None
METALW-032427-0002,¿Cuál es la pregunta?,What's the question?,None
METALW-032427-0003,¿cuál es el sonido más fuerte jamás grabado?,What is the loudest sound ever recorded?,None
METALW-032427-0004,el sonido más fuerte cada grabado fue de la explosión de Krakatoa,the loudest sound each recorded was from Krakatoa's explosion,None
METALW-032427-0005,¿Qué tan fuerte era?,How strong was he?,None
METALW-032427-0006,eran 200 mega decibelios y destrozó los tímpanos de todos en 2 millas,it was 200 mega decibels and shattered everyone's eardrums in 2 miles,None
METALW-032427-0007,omg!,omg!,None
METALW-032427-0008,fue catastrófico,was catastrophic,None
METALW-032427-0009,Gracias por la información,Thank you for the information,None
METALW-032427-0010,No hay problema,No problem,None
METALW-032428-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
