UID,SEG,translation,profanity
METALW-029756-0003,¿Puede decirme algo de información sobre varias estafas.,Can you tell me some information about various scams.,None
METALW-029756-0004,seguro. Usted debe ser muy sospechoso cuando se encuentra con archivos adjuntos de imagen de números de teléfono desconocidos,sure. You should be very suspicious when you encounter image attachments of unknown phone numbers,None
METALW-029756-0005,He estado recibiendo un poco de texto de 555-7325 con una imagen sospechosa adjuntos.,I've been getting some text from 555-7325 with a suspicious image attached.,None
METALW-029756-0006,No abra el archivo adjunto de imagen si es un número desconocido,Do not open the image attachment if it is an unknown number,None
METALW-029756-0007,El número de teléfono 555-7325 es de mi amigo de confianza.,Phone number 555-7325 is from my trusted friend.,None
METALW-029756-0008,Tal vez llámelos y vea si le enviaron los archivos adjuntos,Maybe call them and see if they sent you the attachments,None
METALW-029756-0009,"Está bien, lo haré.","All right, I'll do it.",None
METALW-029756-0010,Le recomiendo que no abra los archivos adjuntos de la imagen,I recommend that you do not open the image attachments,None
METALW-029756-0011,"De acuerdo, gracias.","All right, thank you.",None
METALW-029757-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-029757-0001,hola. Sigo recibiendo llamadas del soporte técnico de Microsoft. ¿Esto es legítimo?,Hello. I'm still getting calls from Microsoft Support. Is this legitimate?,None
METALW-029757-0002,El soporte técnico de Microsoft no se pondrá en contacto contigo a menos que te pongas en contacto con ellos primero. ¿Este es el caso?,Microsoft Support won't contact you unless you contact them first. Is this the case?,None
METALW-029757-0003,"No, no me he puesto en contacto con ellos. Dijeron que podían decir que necesitaba una actualización y que necesitaba darles las especificaciones de mi computadora.","No, I haven't contacted them. They said they could say I needed an update and that I needed to give them the specifications of my computer.",None
METALW-029757-0004,"Las personas que te llaman, diciendo que son de Microsoft son definitivamente estafadores y tratando de obtener dinero de usted.","The people who call you, saying they are from Microsoft are definitely scammers and trying to get money from you.",None
METALW-029757-0005,¿Qué debo hacer? ¿Mi esposa les dio la dirección IP de mis computadoras?,What should I do? Did my wife give you the IP address of my computers?,None
METALW-029757-0006,"Si alguna vez vuelven a llamar, no los contestes. Siempre puede obtener una nueva dirección IP apagando el router durante la noche y envirtiéndolo de nuevo.","If they ever call again, don't answer them. You can always get a new IP address by turning off the router overnight and re-virating it.",None
METALW-029757-0007,"Oh, vaya. gracias. No sé mucho de computadoras.","Oh, dear. Thank you. I don't know much about computers.",None
METALW-029757-0008,"Sí, realmente tienes que proteger tus computadoras. Hay demasiados estafadores por ahí que quieren tratar de obtener su información para robar su identidad.","Yes, you really have to protect your computers. There are too many scammers out there who want to try to get their information to steal your identity.",None
METALW-029757-0009,Gracias por el consejo. Seremos más cuidadosos seguro.,Thanks for the advice. We'll be more careful for sure.,None
METALW-029757-0010,¡Estoy tan contenta de poder ayudar! ¿Hay algo más que pueda hacer por ti?,I'm so glad I can help! Is there anything else I can do for you?,None
METALW-029758-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-029758-0001,Tengo una pregunta sobre estafas,I have a question about scams,None
METALW-029758-0002,¿seguro de qué?,Sure of what?,None
METALW-029758-0003,Recibí un correo electrónico de scams@fakewebsite.com es una estafa?,I received an email from scams@fakewebsite.com is a scam?,None
METALW-029758-0004,"Bueno, ese sitio web ha sido vinculado a la famosa estafa del príncipe nigerán","Well, that website has been linked to the famous Prince Nigeran scam",None
METALW-029758-0005,¿Qué es eso?,What is that?,None
METALW-029758-0006,Donde dicen que son un príncipe y tienen millones de dólares y compartirán si usted paga el impuesto de transferencia,Where they say they are a prince and have millions of dollars and will share if you pay the transfer tax,None
METALW-029758-0007,"Oh, eso suena mal","Oh, that sounds bad.",None
METALW-029758-0008,usted paga y nunca obtener dinero,you pay and never get money,None
METALW-029758-0009,"Oh, está bien. ¡gracias!","Oh, it's okay. Thank you!",None
METALW-029758-0010,su welocme,your welocme,None
METALW-029759-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-029759-0001,¿Alguna idea sobre estafadores?,Any ideas about scammers?,None
METALW-029759-0002,"Sí, sé un poco de ellos. ¿Qué ha estado pasando?","Yes, I know a little bit about them. What's been going on?",None
METALW-029759-0003,He estado recibiendo correo electrónico raro de scams@fakewesite.com,I've been getting weird email from scams@fakewesite.com,None
METALW-029759-0004,Ese correo electrónico es de un sitio web de estafa conocido. ¿Cuándo empezaste a recibir esos correos electrónicos?,That email is from a well-known scam website. When did you start receiving those emails?,None
METALW-029759-0005,Ayer por la noche,Last night,None
METALW-029759-0006,¿Estaba navegando por algún sitio web sospechoso anoche?,Were you browsing any suspicious websites last night?,None
METALW-029759-0007,Creo que podría presionar los anuncios.,I think I could push the ads.,None
METALW-029759-0008,Eso definitivamente te habría hecho recibir algún tipo de correo electrónico si los anuncios fueran ilegítimos.,That would definitely have made you receive some kind of email if the ads were illegitimate.,None
METALW-029759-0009,ok gracias por esa información,ok thank you for that information,None
METALW-029759-0010,¡De nada!,You are welcome!,None
METALW-029760-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-029760-0001,"Hola, ¿puedes acosarme? *ayuda","Hey, can you harass me? *help",None
METALW-029760-0002,"Sí, ¿cuál es tu problema?","Yes, what's your problem?",None
METALW-029760-0003,Tengo un mensaje de texto,I have a text message,None
METALW-029760-0004,¿Es inusual?,Is it unusual?,None
METALW-029760-0005,Sí,Yes,None
METALW-029760-0006,¿Puedes describirlo?,Can you describe it?,None
METALW-029760-0007,tiene un enlace debo hacer clic en él ?,have a link I should click on it ?,None
METALW-029760-0008,¿El número es conocido por ti?,Is the number known to you?,None
METALW-029760-0009,No,No,None
METALW-029760-0010,Recomiendo no hacer clic en el enlace.,I recommend not clicking on the link.,None
METALW-029760-0011,de acuerdo gracias,"all right, thank you",None
METALW-029760-0012,No hay problema,No problem,None
METALW-029761-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-029761-0001,Tengo este número del 123 321 12234 que me envía enlaces. No conozco a la persona que llama.,I have this number of 123 321 12234 that sends me links. I don't know the caller.,None
METALW-029761-0002,"Por favor, no haga clic en ese enlace más que probable que sea un virus para infectar su ordenador con malware",Please don't click on that link more than likely to be a virus to infect your computer with malware,None
METALW-029761-0003,¿Qué hacer?,What to do?,None
METALW-029761-0004,Usted tiene que tener más cuidado en estos días hackers y estafadores siempre están tratando de obtener información de alguien,You have to be more careful these days hackers and scammers are always trying to get information from someone,None
METALW-029761-0005,¿Qué hago para estar a salvo?,What do I do to be safe?,None
METALW-029761-0006,Lo mejor es bloquear el número y no hacer clic en ningún enlace de nadie que no conozca,It's best to block the number and not click on any link from anyone you don't know,None
METALW-029761-0007,"bien, me has salvado mi héroe","Well, you saved me my hero",None
METALW-029761-0008,De nada,You are welcome,None
METALW-029761-0009,Yay,Yay,None
METALW-029761-0010,Humano,human,None
METALW-029762-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-029762-0001,Creo que me estafaron,I think I got ripped off.,None
METALW-029762-0002,¿Cuál es el problema?,What's the matter?,None
METALW-029762-0003,Recibí un correo electrónico de scams@fakewebsite.com,I got an email from scams@fakewebsite.com,None
METALW-029762-0004,Ese correo electrónico / sitio web es una estafa conocida,That email/website is a known scam,None
METALW-029762-0005,¿Estás seguro,Are you sure,None
METALW-029762-0006,absolutamente. Es uno de estos peores delincuentes de robar información,absolutely. He's one of these worst criminals to steal information.,None
METALW-029762-0007,"Ok, ¿debería eliminarlo?","Okay, should I delete it?",None
METALW-029762-0008,Sí o bloquearlo,Yes or block it,None
METALW-029762-0009,Gracias,Thank you,None
METALW-029762-0010,Encantado de ayudar,Nice to help,None
METALW-029763-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-029763-0001,es 555-7225 un estafador,is 555-7225 a con man,None
METALW-029763-0002,"No lo veo como uno de tus contactos, ¿quieres que revise internet?","I don't see him as one of your contacts, do you want me to check the internet?",None
METALW-029763-0003,Necesito saber si es una llamada de estafador,I need to know if it's a scammer's call.,None
METALW-029763-0004,"Sí, parece como se pensaba que es un estafador. *aunque","Yes, it looks like he was thought to be a con man. *although",None
METALW-029763-0005,lo que debo hacer al respecto,what I have to do about it,None
METALW-029763-0006,Bloquee el número en la configuración.,Lock the number in the configuration.,None
METALW-029763-0007,¿cómo lo bloqueo,how do I block it,None
METALW-029763-0008,"Si hace clic en el número, puede abrir la configuración del contacto individual. Puede configurarlo para que se bloquee allí.","If you click the number, you can open the individual contact settings. You can configure it to lock there.",None
METALW-029763-0009,gran gracias tanto,great thanks so much,None
METALW-029763-0010,¡De nada!,You are welcome!,None
METALW-029764-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-029764-0001,Necesito ayuda con una posible estafa,I need help with a possible scam.,None
METALW-029764-0002,Cuéntame algo de información sobre lo que pasó,Tell me some information about what happened,None
METALW-029764-0003,estuve recientemente en un sitio de citas en el que un partido tenía mi foto como su foto de perfil,I was recently on a dating site where a party had my picture as its profile picture,None
METALW-029764-0004,A veces los estafadores utilizan las imágenes de otras personas para enmascarar su identidad. Debe reportar el perfil al propietario del sitio web,Sometimes scammers use other people's images to mask their identity. You must report the profile to the website owner,None
METALW-029764-0005,también lo es una estafa,so is a scam,None
METALW-029764-0006,Es una estafa,It's a scam.,None
METALW-029764-0007,Voy a reportarlo gracias,I'm going to report it thank you.,None
METALW-029764-0008,¿Hay algo más con lo que pueda ayudarte hoy?,Is there anything else I can help you with today?,None
METALW-029764-0009,"No, gracias",No thanks,None
METALW-029764-0010,Que tengas un gran día,Have a great day,None
METALW-029765-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-029765-0001,Necesito ayuda con una estafa.,I need help with a scam.,None
METALW-029765-0002,"Sí, estoy feliz de ayudar.","Yes, I'm happy to help.",None
METALW-029765-0003,"Verás, he estado recibiendo algunas llamadas extrañas del número 555-7225. Me han estado preguntando sobre cuánta ropa interior he guardado en mi armario.","You see, I've been getting some strange calls from number 555-7225. I've been wondering how much underwear I've kept in my closet.",None
METALW-029765-0004,Este número es definitivamente de un estafador conocido. ¿Has revelado la cantidad de ropa interior en tu armario?,This number is definitely from a known scammer. Have you revealed the amount of underwear in your closet?,None
METALW-029765-0005,"¡No, afortunadamente, no! Nadie necesita saber eso... ¡Bwahaha! ¿Qué debo hacer si me llaman de nuevo?","No, fortunately not! No one needs to know that... Bwahaha! What should I do if I'm called back?",None
METALW-029765-0006,"No hay necesidad de responderles, a menos que quieras darles esa información. Ponlos en tu lista de bloqueo..",There's no need to answer them unless you want to give them that information. Put them on your block list.,None
METALW-029765-0007,Gracias. Lo haré. Suena como una especie de o algo así. Cosas espeluznantes.,Thank you. I will. Sounds like some kind of thing or something. Creepy stuff.,None
METALW-029765-0008,"Como bot de detección de spam, no estoy seguro de si son o no.","As a spam detection bot, I'm not sure if they are or not.",None
METALW-029765-0009,"Bueno, gracias por la ayuda. Me aseguraré de mantener la guardia.","Well, thanks for the help. I'll make sure I keep my guard.",None
METALW-029765-0010,¡De nada! Me alegro de ser de ayuda.,You are welcome! I'm glad to be of help.,None
METALW-029766-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-029766-0001,Tengo algo espeluznante que decirte,I have something creepy to tell you.,None
METALW-029766-0002,¿Cómo puedo ayudar?,How can I help?,None
METALW-029766-0003,ha estado retrocediendo las llamadas desde el número 555-7225,has been backing up calls since number 555-7225,None
METALW-029766-0004,"Déjame ver ese número. Un momento, por favor.","Let me see that number. One moment, please.",None
METALW-029766-0005,"bien, por favor","Well, please",None
METALW-029766-0006,555-7225 es una estafa bancaria conocida. ¿Quieres que bloquee ese número?,555-7225 is a well-known banking scam. You want me to block that number?,None
METALW-029766-0007,"¿realmente? ¿Es un estafador? Sí, por favor","really? Is he a con man? Yes, please",None
METALW-029766-0008,"Sí, ese número fue marcado como una estafa en la base de datos ftc. He bloqueado ese número, así que ya no deberías recibir esas llamadas. ¿Hay algo más con lo que pueda ayudarte?","Yes, that number was marked as a scam in the ftc database. I've blocked that number, so you shouldn't get those calls anymore. Is there anything else I can help you with?",None
METALW-029766-0009,"no, eso es todo. gracias","No, that's all. Thank you",None
METALW-029766-0010,¡Encantado de ayudar!,Nice to help!,None
METALW-029767-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-029767-0001,Quiero aprender más sobre estafas.,I want to learn more about scams.,None
METALW-029767-0002,¿Cómo recibió alguna llamada o correo sospechoso últimamente?,How did you get any suspicious calls or emails lately?,None
METALW-029767-0003,¿Puede proporcionar información sobre un sitio de citas que estaba en donde mi partido tenía mi foto como su foto de perfil.,Can you provide information about a dating site that was where my party had my photo as your profile picture.,None
METALW-029767-0004,¿Cuál es el nombre del sitio?,What is the name of the site?,None
METALW-029767-0005,Meetmeon5th.com,Meetmeon5th.com,None
METALW-029767-0006,Desafortunadamente ese sitio ha sido confirmado como una estafa.,Unfortunately that site has been confirmed as a scam.,None
METALW-029767-0007,¿Puedo denunciarlo?,Can I report it?,None
METALW-029767-0008,"Debe reportarlo inmediatamente a la policía y mantenerse fuera del sitio. Si ha adjuntado alguna información personal, asegúrese de divulgarla a los funcionarios correspondientes.","You must report it immediately to the police and stay out of place. If you have attached any personal information, be sure to disclose it to the appropriate officials.",None
METALW-029767-0009,Bien. Yo haré eso. gracias,Not bad. I'll do that. Thank you,None
METALW-029767-0010,Gracias. Avísame si hay algo más que pueda hacer.,Thank you. Let me know if there's anything else I can do.,None
METALW-029768-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-029768-0001,¿Puedes verificar algo para mí?,Can you check something for me?,None
METALW-029768-0002,¿Seguro qué necesitas verificar?,Are you sure what you need to check?,None
METALW-029768-0003,Acabo de recibir un mensaje de texto de alguien desconocido y quieren que haga clic en un enlace. ¿Debo hacer eso para ver qué es?,I just got a text message from someone unknown and they want me to click on a link. Do I have to do that to see what it is?,None
METALW-029768-0004,No. Nunca es una buena idea hacer clic en enlaces en un correo electrónico enviado por alguien que no conoces.,No. It's never a good idea to click on links in an email sent by someone you don't know.,None
METALW-029768-0005,¿Por qué no? Podría ser información importante.,Why not? It could be important information.,None
METALW-029768-0006,No es probable. Spammers puede poner enlaces en correos electrónicos o texto que pueden conducir a sitio falso para robar su información o podría contener virus que podrían dañar su ordenador.,It's not likely. Spammers may put links in emails or text that may lead to fake site to steal your information or may contain viruses that could damage your computer.,None
METALW-029768-0007,oh. Nunca lo pensé así. Podría causarme mucho dolor. Gracias por las cabezas hacia arriba.,oh. I never thought of it that way. It could cause me a lot of pain. Thanks for the heads up.,None
METALW-029768-0008,Sí. No hay problema. Es mejor mantenerse a salvo que lamentarlo.,Yes. No problem. It's better to stay safe than to regret it.,None
METALW-029768-0009,Me alegro de haber comprobado contigo. Podría haber creado muchos problemas para mí si no lo hubiera hecho. ¡Gracias!,I'm glad I checked with you. It could have created a lot of trouble for me if I hadn't. Thank you!,None
METALW-029768-0010,¡Ten un buen día!,Have a good day!,None
METALW-029769-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-029769-0001,¿Acabo de recibir un anuncio pop que decía que gané un iPod? ¿Esto es legítimo?,Did I just get a pop ad that said I won an iPod? Is this legitimate?,None
METALW-029769-0002,"Puedo ayudar a identificar posibles estafas. Esto no suena bien, esto es probablemente una estafa.","I can help identify potential scams. This doesn't sound good, this is probably a scam.",None
METALW-029769-0003,Eso es decepcionante. Esperaba con ansias mi nuevo iPod.,That's disappointing. I was looking forward to my new iPod.,None
METALW-029769-0004,Siento oír eso. Ofertas como esta pop-up todo el tiempo para engañar a los usuarios.,I'm sorry to hear that. Offers like this pop-up all the time to trick users.,None
METALW-029769-0005,¿Qué debo hacer ahora? No hice clic en el anuncio.,What should I do now? I didn't click on the ad.,None
METALW-029769-0006,"Está bien. Cierra la ventana emergente. Si continúa persistiendo, es posible que tenga malware en su dispositivo.","It is ok. Close the pop-up window. If it continues to persist, you may have malware on your device.",None
METALW-029769-0007,"Bien, así que debería hacer un análisis de mi computadora en busca de malware","Okay, so I should do a scan of my computer for malware.",None
METALW-029769-0008,Eso no sería una mala idea si no estás seguro de la fuente de estas ventanas emergentes.,That wouldn't be a bad idea if you're not sure the source of these pop-ups.,None
METALW-029769-0009,¡Gracias por el consejo!,Thanks for the advice!,None
METALW-029769-0010,En cualquier momento. ¡Que tengas un gran día!,Any minute now. Have a great day!,None
METALW-029770-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-029770-0001,Necesito ayuda.,I need help.,None
METALW-029770-0002,¿Con qué puedo ayudarte?,What can I do for you?,None
METALW-029770-0003,Creo que me están estafando.,I think I'm being ripped out.,None
METALW-029770-0004,¡No! por favor dame los detalles,No! please give me the details,None
METALW-029770-0005,He recibido una llamada telefónica del irs,I got a phone call from the irs,None
METALW-029770-0006,¿Qué dijeron?,What did they say?,None
METALW-029770-0007,¡Están enojados conmigo!,They're mad at me!,None
METALW-029770-0008,¿Sobre qué?,About what?,None
METALW-029770-0009,Yo no les pagó.,I didn't pay them.,None
METALW-029770-0010,usted debe pagarles o habrá una multa,you must pay them or there will be a fine,None
METALW-029771-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-029771-0001,"Creo que alguien está estafando en Tinder, ¿puedes ayudar?","I think someone's cheating on Tinder, can you help?",None
METALW-029771-0002,Puedo ayudar con eso. Cuéntame más información sobre este supuesto estafador,I can help with that. Tell me more about this alleged con man,None
METALW-029771-0003,"Bueno, su foto de perfil es exactamente la misma imagen que la mía","Well, your profile picture is exactly the same image as mine.",None
METALW-029771-0004,"Esto es probablemente un estafador en este escenario. Por favor, ten cuidado.",This is probably a con man in this scenario. Please be careful.,None
METALW-029771-0005,¿Qué sugieres que haga?,What do you suggest I do?,None
METALW-029771-0006,"Informe del perfil ofensivo y no intente ponerse en contacto con ellos, ya que tienen su información personal.",Report the offensive profile and do not attempt to contact them as they have your personal information.,None
METALW-029771-0007,¿Puedo eliminar la cuenta de tinder?,Can I delete the tinder account?,None
METALW-029771-0008,Puedes intentar ponerte en contacto con el soporte técnico de Tinder y ver si puedes verificar tu identidad para eliminarla.,You can try contacting Tinder support and see if you can verify your identity to remove it.,None
METALW-029771-0009,"De acuerdo, intentaré hacer eso. Muchas gracias.","All right, I'll try to do that. Thanks a lot.",None
METALW-029771-0010,No hay problema. Siempre estoy aquí para ayudar,No problem. I'm always here to help,None
METALW-029772-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-029772-0001,Tengo una pregunta que creo que alguien está tratando de estafarme,I have a question that I think someone is trying to rip me off.,None
METALW-029772-0002,¿Cómo puedo ayudar?,How can I help?,None
METALW-029772-0003,Estoy recibiendo mensajes de texto de un número que no reconozco,I'm getting text messages from a number I don't recognize,None
METALW-029772-0004,Lo mejor es no responder a ningún texto de un número que no reconozca,It is best not to respond to any text of a number that you do not recognize,None
METALW-029772-0005,¿Debo bloquear el número?,Should I block the number?,None
METALW-029772-0006,Sí y denúncialo a la policía,Yes and report it to the police,None
METALW-029772-0007,"Está bien, lo haré.","All right, I'll do it.",None
METALW-029772-0008,¿Puedo ayudar con otra cosa?,Can I help with something else?,None
METALW-029772-0009,No. ¡Has sido muy útil gracias!,You've been very helpful thank you!,None
METALW-029772-0010,Ten un buen día,Have a good day,None
METALW-029773-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-029773-0001,¿Puede decirme por qué el soporte técnico de Microsoft sigue llamándome?,Can you tell me why Microsoft support keeps calling me?,None
METALW-029773-0002,¿Has puesto un boleto de apoyo recientemente?,Have you recently put up a support ticket?,None
METALW-029773-0003,No,No,None
METALW-029773-0004,"¡Cuidado, es una trampa!","Look out, it's a trap!",None
METALW-029773-0005,¿Cómo es una trampa?,What's a trap like?,None
METALW-029773-0006,Quieren su información personal. ¡No les digas nada!,They want your personal information. Don't tell them anything!,None
METALW-029773-0007,Oh genial les di mi ssn,Oh great I gave them my ssn,None
METALW-029773-0008,¡Oh! Supongo que tendré que contactar al FBI por ti.,oh! I guess I'll have to contact the FBl for you.,None
METALW-029773-0009,"Sí, estoy, pero ya que soy estúpido. Probablemente me lo merezca!!!","Yes, I am, but since I'm stupid. I probably deserve it!!!",None
METALW-029773-0010,"Bueno, su gente como tú que me da un trabajo. ¡gracias!","Well, his people like you who give me a job. Thank you!",None
METALW-029773-0011,¿Es bienvenido que también necesita mi número SSN?,Are you welcome that you also need my SSN number?,None
METALW-029773-0012,"Claro, soy un príncipe nigeriano.","Sure, I'm a Nigerian prince.",None
METALW-029774-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-029774-0001,¡Necesito ayuda rápido!,I need help fast!,None
METALW-029774-0002,¿Con qué necesitas ayuda?,What do you need help with?,None
METALW-029774-0003,¡Creo que me están estafando!,I think I'm being ripped out!,None
METALW-029774-0004,¿Podría darme más detalles?,Could you give me more details?,None
METALW-029774-0005,Algunas personas me llaman diciendo que son de soporte técnico de Microsoft.,Some people call me saying they're Microsoft support.,None
METALW-029774-0006,Creo que es una estafa. Microsoft no debería ponerse en contacto contigo por teléfono.,I think it's a scam. Microsoft shouldn't contact you by phone.,None
METALW-029774-0007,¿Qué hago?,What should I do?,None
METALW-029774-0008,Te aconsejo que bloquees ese número en tu teléfono.,I advise you to block that number on your phone.,None
METALW-029774-0009,¡Gracias!,Thank you!,None
METALW-029774-0010,De nada.,You are welcome.,None
METALW-029775-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-029775-0001,Recibí un correo electrónico de tony emailerson,I got an email from tony emailerson,None
METALW-029775-0002,Bien. ¿Cómo puedo ayudarle con el correo electrónico de Tony Emailerson?,Not bad. How can I help you with Tony Emailerson's email?,None
METALW-029775-0003,es Tony un estafador,it's Tony a con man,None
METALW-029775-0004,"Según mis resultados, no hay registros de un Tony Emailerson relacionado con estafas.","According to my results, there are no records of a Tony Emailerson related to scams.",None
METALW-029775-0005,por lo que es realmente un príncipe,so he's really a prince,None
METALW-029775-0006,Lo más probable es que no. Es importante tratar los correos electrónicos de remitentes desconocidos con precaución.,Most likely not. It is important to treat emails from unknown senders with caution.,None
METALW-029775-0007,dang pensé que me iba a dar dinero,dang thought he was going to give me money.,None
METALW-029775-0008,Lo siento. ¿Hay algo más con lo que pueda ayudar?,I am sorry. Is there anything else I can help with?,None
METALW-029775-0009,No,No,None
METALW-029775-0010,"¡Muy bien, me alegro de poder servir!","All right, I'm glad I can serve!",None
METALW-029776-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-029776-0001,Tengo una pregunta sobre un número desconocido.,I have a question about an unknown number.,None
METALW-029776-0002,¿Qué te gustaría saber?,What would you like to know?,None
METALW-029776-0003,Me enviaron un mensaje de texto. Necesito saber si es seguro hacer clic en el enlace en él.,They texted me. I need to know if it's safe to click on the link on it.,None
METALW-029776-0004,No debes hacer clic en enlaces en textos si no sabes de quién es. Podría ser una estafa,You shouldn't click on links in texts if you don't know whose it is. It could be a scam.,None
METALW-029776-0005,"Ok, ¿puedes comprobar el número?","Okay, can you check the number?",None
METALW-029776-0006,¿Cuál es el número?,What's the number?,None
METALW-029776-0007,893-9209.,893-9209.,None
METALW-029776-0008,"comprobación... Sí, es un número de estafa conocido. Eliminar el texto","check... Yes, it's a known scam number. Delete the text",None
METALW-029776-0009,¡Gracias!,Thank you!,None
METALW-029776-0010,De nada,You are welcome,None
