UID,SEG,translation,profanity
METALW-007918-0003,¿Cuál es la colina de esquí más cercana?,What is the nearest ski hill?,None
METALW-007918-0004,maor de la colina de esquí,maor of the ski hill,None
METALW-007918-0005,¿Está abierto?,It's open?,None
METALW-007918-0006,no esquiar,don't ski,None
METALW-007918-0007,"¡Muy bien, gracias!","Very good, thank you!",None
METALW-007918-0008,Algo más,Anything else,None
METALW-007918-0009,Es todo. ¡Adiós!,That's all. Good bye!,None
METALW-007918-0010,Adiós,Good bye,None
METALW-007919-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007919-0001,¿Soy interesante en reservar un viaje?,Am I interesting in booking a trip?,None
METALW-007919-0002,¿A dónde?,Where?,None
METALW-007919-0003,Aspen Colorado en febrero,Aspen Colorado in February,None
METALW-007919-0004,¿Qué fechas?,What dates?,None
METALW-007919-0005,"Idealmente del 9 al 16 de febrero, ¿qué lodges de esquí están disponibles entonces?","Ideally from February 9th to 16th, which ski lodges are available then?",None
METALW-007919-0006,El Aspen Lodging está disponible. ¿Cuántas personas?,Aspen Lodging is available. How many people?,None
METALW-007919-0007,"Dos personas, por favor.","Two people, please.",None
METALW-007919-0008,¿Una habitación?,A room?,None
METALW-007919-0009,Sí,Yes,None
METALW-007919-0010,¿Quieres que reserve eso ahora para ti?,You want me to book that for you now?,None
METALW-007920-0000,¿Cómo puedo ayudar,How can I help,None
METALW-007920-0001,Estoy buscando reservar un viaje de esquí en los poconos el próximo fin de semana,I'm looking to book a ski trip in the little ones next weekend,None
METALW-007920-0002,Debido al clima la mayoría de las colinas de esquí estarán cerradas el próximo fin de semana. ¿Qué estación de esquí te interesa?,Due to the weather most of the ski hills will be closed next weekend. Which ski resort are you interested in?,None
METALW-007920-0003,¿Cuál es el pronóstico del tiempo para el próximo fin de semana para los poconos?,What is the weather forecast for next weekend for the little ones?,None
METALW-007920-0004,88 grados de sol de altura muy inusual para esta época del año la mayoría de las colinas de esquí estarán cerradas el próximo fin de semana,88 degrees of very unusual height sun for this time of year most ski hills will be closed next weekend,None
METALW-007920-0005,¿Cuál es el pronóstico para el fin de semana después de ese?,What's the forecast for the weekend after that?,None
METALW-007920-0006,Muy frío 22 alto durante el día. Hasta 10 pulgadas de polvo nuevo,Very cold 22 high during the day. Up to 10 inches of new dust,None
METALW-007920-0007,"Bien, ¿podría ver si el complejo de camelback tiene alguna disponibilidad ese fin de semana?","Well, could you see if the camelback complex has any availability that weekend?",None
METALW-007920-0008,Lo hacen... Debo reservar una habitación y levantar boletos por el precio de $325 en total.,They do... I must book a room and lift tickets for the price of $325 in total.,None
METALW-007920-0009,"Sí, por favor","Yes, please",None
METALW-007920-0010,Reserva completa disfruta de tu viaje de esquí,Full booking enjoy your ski trip,None
METALW-007921-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007921-0001,Necesito reservar un viaje de esquí,I need to book a ski trip,None
METALW-007921-0002,Bien. ¿Dónde te gustaría ir a esquiar?,Not bad. Where would you like to go skiing?,None
METALW-007921-0003,No estoy seguro. ¿Puedes ayudarme a elegir un lugar?,I'm not sure. Can you help me choose a place?,None
METALW-007921-0004,"Bien, están Aspen, CO y Breckenridge, CO. También hay Hoodoo Ski Bowl y Mt, Bachelor Ski Resort en Oregon","Okay, there's Aspen, CO and Breckenridge, CO. There is also Hoodoo Ski Bowl and Mt, Bachelor Ski Resort in Oregon",None
METALW-007921-0005,Esperaba encontrar un lugar cerca de mí. ¿Hay buenas colinas de esquí a menos de una hora en coche de Chicago?,I was hoping to find a place near me. Are there good ski hills less than an hour's drive from Chicago?,None
METALW-007921-0006,Villa Olivia y Chestnut Mountain están cerca de Chicago.,Villa Olivia and Chestnut Mountain are near Chicago.,None
METALW-007921-0007,Bien. ¿Puedes reservarme un viaje para el 1 al 3 de noviembre?,Not bad. Can you book me a trip from November 1st to 3rd?,None
METALW-007921-0008,"En realidad, no se espera que las montañas abran hasta el 11 de diciembre de este año","In reality, the mountains are not expected to open until December 11 this year",None
METALW-007921-0009,"Ok, tendré que volver contigo en un rato cuando sepa si puedo hacer algo en diciembre. gracias.","Okay, I'll have to get back to you in a little while when I know if I can do anything in December. Thank you.",None
METALW-007921-0010,¡Que tengas un gran día!,Have a great day!,None
METALW-007922-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007922-0001,¿Puedes encontrar colinas de esquí?,Can you find ski hills?,None
METALW-007922-0002,"Sí, ¿dónde te gustaría?","Yes, where would you like it?",None
METALW-007922-0003,¿Cuáles son algunas buenas en una hora?,What are some good ones in an hour?,None
METALW-007922-0004,parece que no hay colinas de esquí cerca de usted,it seems that there are no ski hills near you,None
METALW-007922-0005,¿A unas 3 horas de distancia?,About 3 hours away?,None
METALW-007922-0006,hay 1 colina de esquí a 3 horas de distancia,there's 1 ski hill 3 hours away,None
METALW-007922-0007,¿Qué es eso?,What is that?,None
METALW-007922-0008,complejo de la selva de nieve,jungle complex,None
METALW-007922-0009,Muy bien me gusta eso -,All right I like that -,None
METALW-007922-0010,buena reserva,good booking,None
METALW-007923-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007923-0001,Me gustaría reservar un viaje de esquí,I'd like to book a ski trip,None
METALW-007923-0002,"Desde luego, puedo ayudarte con eso. ¿Dónde te gustaría reservar el viaje de esquí?","Of course, I can help you with that. Where would you like to book the ski trip?",None
METALW-007923-0003,temblón,aspen,None
METALW-007923-0004,"¡Bien! Bien, ¿qué fechas te gustaría reservar para este viaje?","Not bad! Well, what dates would you like to book for this trip?",None
METALW-007923-0005,1 de enero - 14 de enero,January 1st - January 14th,None
METALW-007923-0006,Déjame ver esas fechas. ¡Bien! ¿Cuántos invitados traerás contigo?,Let me see those dates. Not bad! How many guests will you bring with you?,None
METALW-007923-0007,yo y otros cinco,me and five others,None
METALW-007923-0008,"¡Bien! Reserva de viaje de esquí a Aspen, Colorado para seis personas desde fechas del 1 al 14 de enero. ¿Eso será todo hoy?","Not bad! Ski trip booking to Aspen, Colorado for six people from January 1st to 14th. Is that all today?",None
METALW-007923-0009,"Sí, gracias","Yes, thanks",None
METALW-007923-0010,"¡Está bien, estás listo! disfrutar","All right, you're ready! enjoy",None
METALW-007924-0000,"Hola, ¿en qué puedo ayudarle? ¡hola! ¿En qué puedo ayudar?","Hi, how can I help you? Hello! How can I help?",None
METALW-007924-0001,"Por favor, compruebe si la colina de esquí disponible más cercana en mi ubicación",Please check if the nearest available ski hill at my location,None
METALW-007924-0002,Bien. Hay una estación de esquí a 3 millas de su ubicación.,Not bad. There is a ski resort 3 miles from its location.,None
METALW-007924-0003,Los huéspedes deberán hacer una reserva para 2 personas.,Please note that guests are required to make a reservation for 2 people.,None
METALW-007924-0004,Bien. ¿Cuántas noches?,Not bad. How many nights?,None
METALW-007924-0005,2 noches súplicas por favor*,2 nights pleas please*,None
METALW-007924-0006,Bien. Eso sería $344 por dos.,Not bad. That would be $344 for two.,None
METALW-007924-0007,información de la tarjeta de crédito enviada,credit card information sent,None
METALW-007924-0008,Bien. Su transacción ha sido aprobada.,Not bad. Your transaction has been approved.,None
METALW-007924-0009,Gracias que sería todo,Thank you it would be all,None
METALW-007924-0010,De nada.,You are welcome.,None
METALW-007925-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007925-0001,Quiero ir a esquiar el próximo fin de semana.,I want to go skiing next weekend.,None
METALW-007925-0002,¡Eso será divertido! ¿Qué estación de esquí quieres usar?,That'll be fun! Which ski resort do you want to use?,None
METALW-007925-0003,Echo Mountain en Denver. ¿Sabes si se prevé que el esquí sea bueno el próximo fin de semana?,Echo Mountain in Denver. Do you know if skiing is expected to be good next weekend?,None
METALW-007925-0004,"Lo siento, pero ese complejo estará cerrado el próximo fin de semana debido a un clima inusualmente cálido.","I'm sorry, but that complex will be closed next weekend due to unusually warm weather.",None
METALW-007925-0005,¡No! ¿Todos los complejos de esa zona van a estar cerrados?,No! Are all the complexes in that area going to be closed?,None
METALW-007925-0006,"Parece que la mayoría de las estaciones de esquí estarán cerradas el próximo fin de semana, excepto en snowhill resort. ¿Te gustaría usar esa?","It seems that most ski resorts will be closed next weekend, except at snowhill resort. Would you like to use that one?",None
METALW-007925-0007,¿Las reservas siguen estando disponibles para eso?,Are bookings still available for that?,None
METALW-007925-0008,"Sí, hay reservas disponibles.","Yes, reservations are available.",None
METALW-007925-0009,¿Y se supone que tienen buen tiempo de esquí allí el próximo fin de semana?,And you're supposed to have good ski time there next weekend?,None
METALW-007925-0010,"El clima en snowhill resort será ligeramente más frío que los demás, y por lo tanto buen tiempo de esquí.","The weather at snowhill resort will be slightly colder than the others, and therefore good ski time.",None
METALW-007925-0011,Bien. Me alegro de haberlo comprobado. ¡Inscríbeme!,Not bad. I'm glad I checked. Sign me up!,None
METALW-007925-0012,¡Lo haré!,I will!,None
METALW-007926-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007926-0001,¿Puedes ayudarme a planear una escapada?,Can you help me plan a getaway?,None
METALW-007926-0002,"¡Sí, puedo!","Yes, I can!",None
METALW-007926-0003,"Quiero ir de excursión, pero no quiero ir más de una hora. ¿Puedes encontrarme un lugar de esquí?","I want to go hiking, but I don't want to go more than an hour. Can you find me a ski spot?",None
METALW-007926-0004,"Claro, ¿cuál es la ubicación?","Sure, what's the location?",None
METALW-007926-0005,Vivo en Jamaica,I live in Jamaica,None
METALW-007926-0006,"Lo sentimos, no hay lugares en su ubicación inmediata a una hora de distancia","Sorry, there are no places in your immediate location an hour away",None
METALW-007926-0007,¿Alguna otra sugerencia para una escapada?,Any other suggestions for a getaway?,None
METALW-007926-0008,¿Qué tal la playa?,How's the beach?,None
METALW-007926-0009,No había pensado en eso. Gracias bot,I hadn't thought of that. Thank you bot,None
METALW-007926-0010,¡Lo tienes!,You got it!,None
METALW-007927-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007927-0001,¿Dónde está la colina de esquí más cercana a mi ubicación actual?,Where is the nearest ski hill to my current location?,None
METALW-007927-0002,¿Cuál es su ubicación?,What's your location?,None
METALW-007927-0003,Estoy en Union Square Nueva York,I'm in Union Square New York,None
METALW-007927-0004,"De acuerdo, un momento mientras lo compruedo.","Okay, wait a minute while I check it out.",None
METALW-007927-0005,Bien. Esperaré,Not bad. Wait,None
METALW-007927-0006,"La estación de esquí más cercana es Camelback Mountain Resort, situada en el condado de Monroe, Pensilvania.","The nearest ski resort is Camelback Mountain Resort, located in Monroe County, Pennsylvania.",None
METALW-007927-0007,¿Qué tan lejos está eso?,How far is that?,None
METALW-007927-0008,"Eso está a 200 millas de distancia, ¿te gustaría reservar un viaje?","That's 200 miles away, would you like to book a trip?",None
METALW-007927-0009,Sí,Yes,None
METALW-007927-0010,"Está bien, lo he hecho por ti.","All right, I did it for you.",None
METALW-007927-0011,de acuerdo gracias,"all right, thank you",None
METALW-007927-0012,No hay problema.,No problem.,None
METALW-007928-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007928-0001,Quiero ir a un viaje de esquí este fin de semana.,I want to go on a ski trip this weekend.,None
METALW-007928-0002,¿A qué hora?,At what time?,None
METALW-007928-0003,alrededor de las 9 a.m.,around 9 a.m.m.,None
METALW-007928-0004,¿Cuál es su ubicación?,What's your location?,None
METALW-007928-0005,Houston texas,Houston Texas,None
METALW-007928-0006,No hay colinas skii allí,There are no skii hills there,None
METALW-007928-0007,¿Hay algún cerca de mi área?,Is there anything near my area?,None
METALW-007928-0008,Sí,Yes,None
METALW-007928-0009,Reserva un lugar para mí este fin de semana.,Book a place for me this weekend.,None
METALW-007928-0010,¿Por cuántos?,By how many?,None
METALW-007928-0011,10 gracias,10 thanks,None
METALW-007929-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007929-0001,¿Puedes ayudarme a reservar un viaje?,Can you help me book a trip?,None
METALW-007929-0002,¿Qué clase de viaje?,What kind of trip?,None
METALW-007929-0003,Viaje de esquí,Ski trip,None
METALW-007929-0004,"Está bien, puedo hacer eso","All right, I can do that.",None
METALW-007929-0005,¿Hay buenas colinas de esquí a una hora en coche de mi casa?,Are there good ski hills an hour's drive from my house?,None
METALW-007929-0006,No hay colinas de esquí cerca de ti,No ski hills near you,None
METALW-007929-0007,¿Estás seguro? ¿Qué es lo más cercano?,Are you sure? What's the closest thing?,None
METALW-007929-0008,La colina de esquí más cercana está en poconos,The nearest ski hill is in little,None
METALW-007929-0009,"Ok, me encantaría ir allí. Por favor, reserve una habitación para mí","Okay, I'd love to go there. Please book a room for me",None
METALW-007929-0010,¿Puedo reservar una cabaña para ti que funcione?,Can I book a cabin for you that works?,None
METALW-007929-0011,Sí,Yes,None
METALW-007929-0012,"¿Debería ponerte eso en tu PayPal? Bien, es una cabaña de dos habitaciones de un baño por $500 ¿qué fin de semana lo querías?","Should I put that in your PayPal? Well, it's a two-bedroom one-bathroom cabin for $500, what weekend did you want?",None
METALW-007929-0013,"Sí, por favor termine la sesión ahora","Yes, please end the session now",None
METALW-007930-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007930-0001,Reservame un viaje de esquí,Book me a ski trip,None
METALW-007930-0002,"Bien, he reservado tu viaje.","Well, I booked your trip.",None
METALW-007930-0003,¿Cuál es el más cercano a mi ubicación,Which is closest to my location,None
METALW-007930-0004,¿Qué es lo más cercano a su ubicación?,What's closest to your location?,None
METALW-007930-0005,Colina de esquí,Ski Hill,None
METALW-007930-0006,La colina de esquí más cercana a usted está a aproximadamente 3.499 millas de distancia.,"The nearest ski hill to you is approximately 3,499 miles away.",None
METALW-007930-0007,uau. No te acercas más,wow. You don't come any closer,None
METALW-007930-0008,"Es decir... los más cercanos disponibles. Es verano, así que no hay muchas colinas de esquí abiertas en este momento","I mean... the nearest available. It's summer, so there aren't many ski hills open right now",None
METALW-007930-0009,"Muy bien, entonces me quedaré con esa reserva","All right, then I'll keep that reservation.",None
METALW-007930-0010,"Claro, ¿puedes decirme cuántas personas estarán en tu fiesta y cuántos días te gustaría pasar?","Sure, can you tell me how many people will be at your party and how many days would you like to spend?",None
METALW-007931-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007931-0001,¿Cómo es el clima de esquí?,What's the ski climate like?,None
METALW-007931-0002,Se está calentando un poco para esquiar,It's getting a little hot for skiing,None
METALW-007931-0003,¿Como el fin de semana que viene?,Like next weekend?,None
METALW-007931-0004,Aún más cálido,Even warmer,None
METALW-007931-0005,¿Algún lugar sigue siendo bueno?,Is somewhere still good?,None
METALW-007931-0006,La mayoría de las colinas de esquí están cerradas.,Most of the ski hills are closed.,None
METALW-007931-0007,Quería reservar cualquier cosa,I wanted to book anything.,None
METALW-007931-0008,Tengo una inauguración en Suecia,I have an opening in Sweden,None
METALW-007931-0009,Te lo tomaré gracias por tu ayuda,I'll take it thank you for your help.,None
METALW-007931-0010,De nada,You are welcome,None
METALW-007932-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007932-0001,¿Podría ayudarme a encontrar la zona de esquí más cercana a mi ubicación?,Could you help me find the nearest ski area to my location?,None
METALW-007932-0002,¿Dónde está tu ubicación?,Where's your location?,None
METALW-007932-0003,Washington DC,Washington DC,None
METALW-007932-0004,Colinas de Boyne Mountain,Boyne Mountain Hills,None
METALW-007932-0005,"Genial, ¿dónde está eso?","Great, where's that?",None
METALW-007932-0006,100 millas al sur de ti,100 miles south of you,None
METALW-007932-0007,"Muy bien, eso no es terrible. ¿Podrías reservarme 4 boletos de ascensor?","All right, that's not terrible. Could you book me 4 elevator tickets?",None
METALW-007932-0008,"Claro, $100","Sure, $100",None
METALW-007932-0009,"Suena bien, usaré mi tarjeta de crédito","Sounds good, I'll use my credit card",None
METALW-007932-0010,Bien,Not bad,None
METALW-007933-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007933-0001,Tengo una pregunta sobre mi viaje de esquí,I have a question about my ski trip,None
METALW-007933-0002,Seguro que lo que puedo hacer,I'm sure what I can do,None
METALW-007933-0003,"así que quiero reservar esta gira para el próximo fin de semana, pero no estoy seguro de si el weaher está bien. ¿sabes si el próximo fin de semana va a tener buen tiempo de esquí","so I want to book this tour for next weekend, but I'm not sure if the weaher is okay. do you know if next weekend you're going to have good ski time",None
METALW-007933-0004,La mayoría de las colinas de esquí estarán cerradas el próximo fin de semana debido al clima,Most of the ski hills will be closed next weekend due to the weather,None
METALW-007933-0005,¿Qué hay de The Ultimate Ski Hill?,What about The Ultimate Ski Hill?,None
METALW-007933-0006,"Siento traerte malas noticias Nes Se cerrará, mucho hielo en el pronóstico","Sorry to bring you bad news Nes will close, a lot of ice in the forecast",None
METALW-007933-0007,zurcir,mend,None
METALW-007933-0008,¿Puedo hacer algo más?,Is there anything else I can do?,None
METALW-007933-0009,no. me alegro de haber comprobado,No. I'm glad I checked,None
METALW-007933-0010,Ten un buen día,Have a good day,None
METALW-007934-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007934-0001,Necesito ayuda para reservar un viaje de esquí,I need help booking a ski trip,None
METALW-007934-0002,Claro. ¿Adónde vas a esquiar?,Of course. Where are you going skiing?,None
METALW-007934-0003,Me voy a Colorado para el viaje de esquí,I'm going to Colorado for the ski trip,None
METALW-007934-0004,¿Qué parte de Colorado?,What part of Colorado?,None
METALW-007934-0005,temblón,aspen,None
METALW-007934-0006,Snowmass es un destino popular tanto para esquiadores experimentados como para principiantes. ¿Te gustaría reservar un viaje allí?,Snowmass is a popular destination for both experienced skiers and beginners. Would you like to book a trip there?,None
METALW-007934-0007,¿Cuál es la colina de esquí más cercana en Snowmass que puedes reservar para mí?,What is the nearest ski hill in Snowmass that you can book for me?,None
METALW-007934-0008,comprobación... Puedo reservarte en The Alpine Coaster. ¿Qué días estás buscando?,check... I can book you at The Alpine Coaster. What days are you looking for?,None
METALW-007934-0009,El fin de semana sería mejor si estuviera disponible,The weekend would be better if it were available,None
METALW-007934-0010,¡Considéralo hecho!,Consider it done!,None
METALW-007934-0011,Gracias,Thank you,None
METALW-007934-0012,¡De nada!,You are welcome!,None
METALW-007935-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007935-0001,Tengo que hacer una reserva de un viaje de esquí,I have to make a reservation for a ski trip,None
METALW-007935-0002,seguro,sure,None
METALW-007935-0003,Quiero ir a los Poconos a finales de diciembre,I want to go to the Poconos at the end of December,None
METALW-007935-0004,viajes seguros,safe travel,None
METALW-007935-0005,¿Vienes otra vez?,Are you coming again?,None
METALW-007935-0006,oh lo siento qué?,oh I'm sorry what?,None
METALW-007935-0007,Quiero ir a los Poconos a finales de diciembre ¿puedes ayudarme a reservar una cabaña?,I want to go to the Poconos at the end of December can you help me book a cabin?,None
METALW-007935-0008,hecho,fact,None
METALW-007935-0009,No conse tienes los días ni el número de personas,You don't know the days or the number of people,None
METALW-007935-0010,Puedo ajustar las entradas,I can adjust the inputs,None
METALW-007936-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007936-0001,Tengo ganas de un viaje de esquí.,I feel like a ski trip.,None
METALW-007936-0002,"Claro, ¿dónde te gustaría reservar este viaje de esquí?","Sure, where would you like to book this ski trip?",None
METALW-007936-0003,No sé. ¿Hay alguna colina a una hora de mi ubicación?,I do not know. Is there a hill an hour from my location?,None
METALW-007936-0004,"En realidad no hay colinas cerca de ti, ¿te gustaría ampliar mi búsqueda?","There are really no hills near you, would you like to expand my search?",None
METALW-007936-0005,¿Hora y media?,An hour and a half?,None
METALW-007936-0006,"He encontrado una hora y media, se llama Top Ski Hills.","I found an hour and a half, it's called Top Ski Hills.",None
METALW-007936-0007,"Muy bien, ¿cómo son las críticas de Yelp?","All right, what are Yelp reviews like?",None
METALW-007936-0008,Tiene un 4.2/5.,It's got a 4.2/5.,None
METALW-007936-0009,"¡Genial, reservame dos cabañas!","Great, book me two cabins!",None
METALW-007936-0010,"¡Está bien, estás listo!","All right, you're ready!",None
METALW-007937-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007937-0001,Hola estoy pensando en ir a esquiar el próximo fin de semana,Hi I'm thinking of going skiing next weekend,None
METALW-007937-0002,"Ok, ¿a dónde te gustaría ir a esquiar?","Okay, where would you like to go skiing?",None
METALW-007937-0003,En los Poconos,In the Poconos,None
METALW-007937-0004,Lamento que parezca que la mayoría de las colinas de esquí estarán cerradas el próximo fin de semana allí,I'm sorry it looks like most of the ski hills will be closed next weekend there.,None
METALW-007937-0005,¿El tiempo no será bueno allí el próximo fin de semana? ¿Por eso?,Isn't the weather going to be good there next weekend? therefore?,None
METALW-007937-0006,Parece haber un incendio forestal que va en esa dirección,There seems to be a wildfire going in that direction,None
METALW-007937-0007,"Oh bien, supongo que esperaré hasta que eso se aclare. Tenía mi corazón puesto en los Poconos, así que en ningún otro lugar hará","Oh well, I guess I'll wait until that clears up. I had my heart set on the Poconos, so nowhere else will it",None
METALW-007937-0008,¿Te gustaría reservar algo más?,Would you like to book something else?,None
METALW-007937-0009,"Sí, un mes a partir de hoy para 2","Yes, one month from today for 2",None
METALW-007937-0010,De acuerdo. Puedo reservar eso para ti,I agree. I can book that for you.,None
METALW-007938-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007938-0001,¿Dónde está la colina de esquí más cercana?,Where's the nearest ski hill?,None
METALW-007938-0002,¿Tu ubicación?,Your location?,None
METALW-007938-0003,Estoy en Denver,I'm in Denver.,None
METALW-007938-0004,Eldora Mountain Resort,Eldora Mountain Resort,None
METALW-007938-0005,¿A qué distancia está?,How far away is it?,None
METALW-007938-0006,Un momento por favor Son 3 millas,One moment please it's 3 miles,None
METALW-007938-0007,¿Está abierto este fin de semana?,Is it open this weekend?,None
METALW-007938-0008,Sí,Yes,None
METALW-007938-0009,De acuerdo gracias,"All right, thank you.",None
METALW-007938-0010,¿Algo más?,Anything else?,None
METALW-007938-0011,"No, gracias",No thanks,None
METALW-007939-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007939-0001,Hola me gustaría obtener información sobre las ubicaciones de esquí.,Hello I would like to get information about ski locations.,None
METALW-007939-0002,¿Dónde estás ubicado?,Where are you located?,None
METALW-007939-0003,"Breckenridge, Colorado.","Breckenridge, Colorado.",None
METALW-007939-0004,¿Puedo sugerir Aspen o Lake Tahoe?,May I suggest Aspen or Lake Tahoe?,None
METALW-007939-0005,¿Qué ubicación está más cerca?,Which location is closest?,None
METALW-007939-0006,"Aspen, Colorado.","Aspen, Colorado.",None
