UID,SEG,translation,profanity
METALW-028862-0007,"ok voy a hacer eso, gracias","ok I'm going to do that, thank you",None
METALW-028862-0008,Encantado de ayudar.,Nice to help.,None
METALW-028862-0009,si necesito más ayuda te avisaré,If I need more help I'll let you know,None
METALW-028862-0010,¡Que tengas un buen día!,Have a nice day!,None
METALW-028863-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-028863-0001,Tengo una pregunta sobre mi correo electrónico,I have a question about my email,None
METALW-028863-0002,¿Qué es?,What is it?,None
METALW-028863-0003,Estoy recibiendo correos electrónicos de una persona llamada Tony Emailerson. ¿Es esta persona confiable?,I'm getting emails from a person named Tony Emailerson. Is this person trustworthy?,None
METALW-028863-0004,No veo ninguna evidencia de estafas asociadas con ese nombre,I don't see any evidence of scams associated with that name.,None
METALW-028863-0005,¿Puedes comprobar si los correos electrónicos enviados desde él son spam?,Can you check if emails sent from it are spam?,None
METALW-028863-0006,"Sin embargo, usted todavía debe tener cuidado con los correos electrónicos no solicitados de números desconocidos o personas Si usted no sabe el nombre, mejor simplemente eliminarlo","However, you should still be careful with unsolicited emails from unknown numbers or people if you don't know the name, better just delete it",None
METALW-028863-0007,Eso es lo que pensé. Gracias,That's what I thought. Thank you,None
METALW-028863-0008,De nada,You are welcome,None
METALW-028863-0009,Una cosa más: ¿puedes ignorar los correos electrónicos de Tony Emailerson?,One more thing: can you ignore Tony Emailerson's emails?,None
METALW-028863-0010,"Sí, lo haré.","Yes, I will.",None
METALW-028863-0011,Muchas gracias,Thanks a lot,None
METALW-028864-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-028864-0001,Creo que me están estafando,I think I'm being ripped down.,None
METALW-028864-0002,Soy genial con la detección de estafas. Dime qué pasó.,I'm great with scam detection. Tell me what happened.,None
METALW-028864-0003,Sigo recibiendo este pop up diciéndome que gané el iPod gratis,I keep getting this pop up telling me I won the iPod for free,None
METALW-028864-0004,¿Parece demasiado bueno para ser verdad?,Does it seem too good to be true?,None
METALW-028864-0005,definitivamente,definitely,None
METALW-028864-0006,Es muy probable que esa ventana emergente gratuita del iPod no sea legítima.,It is very likely that this free iPod pop-up is not legitimate.,None
METALW-028864-0007,Eso es lo que pensé,That's what I thought.,None
METALW-028864-0008,Vaya a la configuración de su navegador y bloquee cualquier cosa de esa dirección web para estar seguro.,Go to your browser settings and block anything from that web address to be sure.,None
METALW-028864-0009,"¡Oh, de acuerdo, gracias!","Oh, all right, thank you!",None
METALW-028864-0010,¡Me alegro de poder ayudar!,I'm glad I can help!,None
METALW-028865-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-028865-0001,hola,Hello,None
METALW-028865-0002,¿Cómo podemos ayudarle,How can we help you,None
METALW-028865-0003,información sobre varias estafas,information about various scams,None
METALW-028865-0004,¿Qué necesitas saber?,What do you need to know?,None
METALW-028865-0005,"Tengo una ventana emergente para un iPod gratis, pero","I have a pop-up window for a free iPod, but",None
METALW-028865-0006,Eso es una estafa,That's a scam.,None
METALW-028865-0007,¿Sospecho que todo no es tan real?,I suspect everything isn't that real?,None
METALW-028865-0008,Está en una lista de exploits si haces clic en él obtienes gonnorrea,It's in a list of exploits if you click on it you get gonnorrhea,None
METALW-028865-0009,"Ok, gracias por ayuda","Okay, thanks for help.",None
METALW-028865-0010,Adiós,Good bye,None
METALW-028865-0011,Adiós,Good bye,None
METALW-028866-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-028866-0001,Tengo una pregunta sobre una posible estafa.,I have a question about a possible scam.,None
METALW-028866-0002,Estoy aquí para ayudar,I'm here to help.,None
METALW-028866-0003,Recibí un correo electrónico de un Tony Emailerson y parece sospechoso.,I got an email from a Tony Emailerson and it looks suspicious.,None
METALW-028866-0004,Mirando a través de la base de datos Tony Emailerson no es reconocido como una estafa. Siempre es bueno ser cauteloso aunque.,Looking through the Database Tony Emailerson is not recognized as a scam. It's always good to be cautious though.,None
METALW-028866-0005,"Realmente, con el correo electrónico i el nombre pensé con seguridad que era una estafa. en","Actually, with the email i the name I thought for sure it was a scam. in",None
METALW-028866-0006,"Entiendo, pero siempre ten cuidado al abrir correos electrónicos sospechosos.","I understand, but always be careful when opening suspicious emails.",None
METALW-028866-0007,"Ok, así que no debería abrir a pesar de que no es una estafa conocida?","Okay, so you shouldn't open even though it's not a known scam?",None
METALW-028866-0008,Si tienes un mal presentimiento que sí. Mejor seguro que lo siento.,If you have a bad feeling that you do. I'd better be sorry.,None
METALW-028866-0009,"De acuerdo, gracias por el consejo. Has sido muy útil.","All right, thanks for the advice. You've been very helpful.",None
METALW-028866-0010,Estoy aquí para ayudar,I'm here to help.,None
METALW-028867-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-028867-0001,¡Necesito un poco de halp!,I need some halp!,None
METALW-028867-0002,¿Con qué puedo ayudarte?,What can I do for you?,None
METALW-028867-0003,"Tengo un correo electrónico weirrddd, hombre. Este tipo llamado Tony Emailerson me envió algo.","I got an email, weirrddd, man. This guy named Tony Emailerson sent me something.",None
METALW-028867-0004,He comprobado el nombre y no hay ninguna estafa vinculada a ese nombre,I checked the name and there's no scam linked to that name.,None
METALW-028867-0005,¿realmente? El correo electrónico parecía sospechoso. Estaban tratando de decirme que George Washington ha vuelto de entre los muertos y que tendría que pagar $200 para ayudar a preservar sus genes.,really? The email looked suspicious. They were trying to tell me that George Washington is back from the dead and that he would have to pay $200 to help preserve his genes.,None
METALW-028867-0006,Siempre sería cauteloso cuando recibe correos electrónicos de cuentas que no conoce,You'd always be cautious when you receive emails from accounts you don't know,None
METALW-028867-0007,"De acuerdo, gracias. No encuentro que Tony Emailerson valga la pena de mi confianza después de eso.","All right, thank you. I can't find Tony Emailerson worth my trust after that.",None
METALW-028867-0008,Mejor seguro que lo siento,I'd better be sorry.,None
METALW-028867-0009,"Sí, gracias.","Yes, thanks.",None
METALW-028867-0010,¿Algo más?,Anything else?,None
METALW-028868-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-028868-0001,Tengo una pregunta sobre estafas de correo electrónico.,I have a question about email scams.,None
METALW-028868-0002,"Está bien, claro. Puedo ayudarte con eso.","All right, sure. I can help you with that.",None
METALW-028868-0003,Estoy recibiendo correos electrónicos de un Tony Emailerson y me gustaría saber si usted tiene alguna información sobre él no es confiable.,I'm getting emails from a Tony Emailerson and I'd like to know if you have any information about it is unreliable.,None
METALW-028868-0004,Un momento por favor mientras comprueba . . .,A moment please while checking . . .,None
METALW-028868-0005,Bien.,Not bad.,None
METALW-028868-0006,No hay informes enviados por el usuario de evidencia de estafas de Tony Emailerson. Aconsejamos a las personas que desconfíen de los correos electrónicos no solicitados de números o personas desconocidas y que no proporcionen ninguna información personal a fuentes desconocidas.,There are no reports sent by the user of evidence of Tony Emailerson scams. We advise people to distrust unsolicited emails from unknown numbers or individuals and not to provide any personal information to unknown sources.,None
METALW-028868-0007,Bien. Él ha dicho que gané la lotería de Trinidad pero necesito enviarle $100 en honorarios de procesamiento para cobrar el premio de 5 millones??,Not bad. He said I won the Trinidad lottery but I need to send him $100 in processing fees to collect the $5 million prize?,None
METALW-028868-0008,También aconsejamos a las personas que no envíen ningún cargo o pago a fuentes creíbles desconocidas e informen de cualquier correo electrónico sospechoso a su proveedor de correo electrónico y bloqueen su dirección.,We also advise people not to send any charges or payment to unknown credible sources and report any suspicious email to their email provider and block their address.,None
METALW-028868-0009,"Sí, no voy a enviar el dinero. Mi vecino hizo acerca de un mes atrás y ahora won't responder a los vecinos correos electrónicos.","Yes, I'm not sending the money. My neighbor did about a month ago and now won't respond to neighbors emails.",None
METALW-028868-0010,¿Hay algo más que pueda hacer por ti hoy? :),Is there anything else I can do for you today? :),None
METALW-028868-0011,"No, estoy listo. gracias.","No, I'm ready. Thank you.",None
METALW-028868-0012,Gracias por usar nuestros servicios. ¡Que tengas un día maravilloso y libre de estafas! :),Thank you for using our services. Have a wonderful day and free of scams! :),None
METALW-028869-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-028869-0001,He estado recibiendo correos electrónicos extraños ¿puedes ayudar con eso?,I've been getting strange emails can you help with that?,None
METALW-028869-0002,"Sí, puedo. ¿Con qué necesitarías ayuda?","Yes, I can. What would you need help with?",None
METALW-028869-0003,"Los correos electrónicos son de scams@fakewebsite.com, es este un sitio web de estafa?","The emails are of scams@fakewebsite.com, is this a scam website?",None
METALW-028869-0004,"Sí, ese sitio web es conocido por estar terriblemente lleno de estafas.","Yes, that website is known to be terribly full of scams.",None
METALW-028869-0005,¿Qué debo hacer con los correos electrónicos?,What should I do with emails?,None
METALW-028869-0006,Nunca los abras y elimínalos. Es posible que desee bloquear la dirección de correo electrónico para que no obtenga más de ellos.,Never open and delete them. You may want to block the email address from getting more of them.,None
METALW-028869-0007,"Muy bien, lo haré.","All right, I'll do it.",None
METALW-028869-0008,"Por favor, tenga cuidado con las estafas. Son notorios en la era digital.",Please be careful with scams. They are notorious in the digital age.,None
METALW-028869-0009,"Lo haré, gracias por la ayuda.","I will, thanks for the help.",None
METALW-028869-0010,"De nada, mantente a salvo.","You're welcome, stay safe.",None
METALW-028870-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-028870-0001,Un tipo me llamó y me dijo que era de soporte técnico de Microsoft. ¿Por qué me llaman?,Some guy called me and told me I was a Microsoft support guy. Why are you calling me?,None
METALW-028870-0002,Estaré encantado de ayudarle,I'll be happy to help you.,None
METALW-028870-0003,¿Leíste mi pregunta?,Did you read my question?,None
METALW-028870-0004,El soporte técnico de Microsoft no suele iniciar el contacto Creo que no se trata de una llamada legítima. Una estafa.,Microsoft support doesn't usually initiate the I don't think this is a legitimate call. A scam.,None
METALW-028870-0005,así que es una estafa?,so it's a scam?,None
METALW-028870-0006,"Creo que esto es una estafa, sí.","I think this is a scam, yes.",None
METALW-028870-0007,Gracias por su ayuda,Thank you for your help,None
METALW-028870-0008,"Por favor, no comparta su información con ellos y si tiene la opción de bloquear el número, hámelo Usted es bienvenido. ¿Puedo ayudar con algo más?","Please do not share your information with them and if you have the option to block the number, please let me know You are welcome. Can I help with something else?",None
METALW-028870-0009,"No, y gracias","No, and thank you",None
METALW-028870-0010,En cualquier momento. Que tengas un día seguro,Any minute now. Have a safe day,None
METALW-028871-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-028871-0001,Hola quiero información sobre varias estafas,Hello I want information about various scams,None
METALW-028871-0002,"Bien, hay muchas estafas por ahí. ¿En qué tipo de estafa quieres información?","Well, there's a lot of scams out there. What kind of scam do you want information on?",None
METALW-028871-0003,Recibí un correo electrónico de scams@fakewebsite.com y les pregunto correo electrónico es una estafa Es estafa?,I received an email from scams@fakewebsite.com and I ask them email is a Scam Is Scam?,None
METALW-028871-0004,Ese sitio web es de hecho un sitio web de estafa conocido. Probablemente deberías eliminar ese correo electrónico.,That website is in fact a well-known scam website. You should probably delete that email.,None
METALW-028871-0005,"Ok, gracias por ayuda","Okay, thanks for help.",None
METALW-028871-0006,Cada vez que recibes un correo electrónico de una persona desconocida es probable que sea una estafa. No lo abras. Simplemente elimínelo,Every time you receive an email from an unknown person it's likely to be a scam. Don't open it. Just delete it,None
METALW-028871-0007,"ok Don't abrirlo, gracias por la mejor ayuda","ok Don't open it, thanks for the best help",None
METALW-028871-0008,¿Algo más con lo que quieras ayuda?,Anything else you want help with?,None
METALW-028871-0009,"No, gracias",No thanks,None
METALW-028871-0010,¡Que tengas una buena noche!,Have a good night!,None
METALW-028872-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-028872-0001,ayúdame con estafas,help me with scams,None
METALW-028872-0002,¿Seguro que pasó?,Are you sure it happened?,None
METALW-028872-0003,Me emparejaron con alguien en un sitio de citas. pero están usando mi foto de perfil!,I was paired with someone on a dating site. but they're using my profile picture!,None
METALW-028872-0004,¡No! ¡Suena como un problema!,No! Sounds like a problem!,None
METALW-028872-0005,¿Qué debo hacer con este impostor?,What should I do with this imposter?,None
METALW-028872-0006,¡El FBI ya ha sido contactado por ti!,The FBl has already been contacted by you!,None
METALW-028872-0007,ok genial. cualquier cosa que pueda hacer de mi parte?,ok great. anything I can do on my part?,None
METALW-028872-0008,Sólo asegúrate de cooperar con la investigación. ¿Bien?,Just make sure you cooperate with the investigation. Not bad?,None
METALW-028872-0009,Bien. gracias por la ayuda,Not bad. thank you for the help,None
METALW-028872-0010,usted es bienvenido. ¡Mantente a salvo!,you are welcome. Stay safe!,None
METALW-028873-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-028873-0001,¿Puedes responderme una pregunta sobre estafas?,Can you answer a question about scams?,None
METALW-028873-0002,Definitivamente puedo ayudarte con tu pregunta sobre estafas.,I can definitely help you with your scam question.,None
METALW-028873-0003,Sigo recibiendo llamadas de personas que dicen que son soporte técnico de Microsoft,I keep getting calls from people who say they're Microsoft support,None
METALW-028873-0004,"Microsoft nunca le llamará por ninguna razón, por lo que son definitivamente estafadores que intentan robar su información personal.","Microsoft will never call you for any reason, so they are definitely scammers trying to steal your personal information.",None
METALW-028873-0005,¿Sabes por qué estoy recibiendo esta llamada?,Do you know why I'm getting this call?,None
METALW-028873-0006,"Están tratando de robar la información de su tarjeta de crédito, datos bancarios, número de seguro social y cosas de esa naturaleza.","They're trying to steal your credit card information, bank details, social security number and things like that.",None
METALW-028873-0007,"entonces, ¿debo colgar o simplemente no responder?",So should I hang up or just not answer?,None
METALW-028873-0008,No debe responder y bloquear el número si es posible.,You should not answer and block the number if possible.,None
METALW-028873-0009,"Ok, eso es lo que haré.","Okay, that's what I'm going to do.",None
METALW-028873-0010,No hay problema.,No problem.,None
METALW-028874-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-028874-0001,¿Puedes ayudar con un correo electrónico que recibí?,Can you help with an email I received?,None
METALW-028874-0002,"Sí, claro. ¿Qué es? Dame la dirección de correo electrónico.","yes, right. What is it? Give me the email address.",None
METALW-028874-0003,Recibí un correo electrónico del que no estoy seguro de scams@fakewebsite.com,I got an email I'm not sure I'm scams@fakewebsite.com,None
METALW-028874-0004,Lo que es el correo electrónico añadir / Oh espera que es desde un sitio web de estafa.,What is the add/oh wait email that is from a scam website.,None
METALW-028874-0005,"Ok, ¿qué debo hacer?","Okay, what should I do?",None
METALW-028874-0006,No te atrevas a abrirlo. Simplemente elimine y bloquee.,Don't you dare open it. Simply delete and lock.,None
METALW-028874-0007,Gracias,Thank you,None
METALW-028874-0008,"Por favor, tenga cuidado con lo que su recepción.",Please be careful what your reception.,None
METALW-028874-0009,suena bien hará,sounds good will,None
METALW-028874-0010,"Bien, que tengas un buen día.","Well, have a nice day.",None
METALW-028874-0011,gracias a,thanks to,None
METALW-028875-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-028875-0001,Creo que me están estafando,I think I'm being ripped down.,None
METALW-028875-0002,Cuéntame más,Tell me more,None
METALW-028875-0003,Estoy recibiendo llamadas del 555-7225 y son sospechosas,I'm getting calls from 555-7225 and they're suspicious,None
METALW-028875-0004,Ese número está asociado con un estafador conocido,That number is associated with a known con man,None
METALW-028875-0005,¿Qué debo hacer?,What should I do?,None
METALW-028875-0006,Bloquear el número,Block the number,None
METALW-028875-0007,¿Debería reportarlo?,Should I report it?,None
METALW-028875-0008,Esa sería una buena idea,That would be a good idea.,None
METALW-028875-0009,Gracias,Thank you,None
METALW-028875-0010,Que tengas un buen día,Have a nice day,None
METALW-028876-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-028876-0001,Creo que me están estafando,I think I'm being ripped down.,None
METALW-028876-0002,Vamos a investigar más,Let's investigate more,None
METALW-028876-0003,¿Qué necesitas saber?,What do you need to know?,None
METALW-028876-0004,¿Tienes una pregunta para mí hoy?,Do you have a question for me today?,None
METALW-028876-0005,"Sí, creo que me están estafando hay una ventana emergente que me sigue diciendo que voy a ganar un ipod gratis","Yes, I think I'm being ripped out there's a pop-up that keeps telling me I'm going to win a free ipod",None
METALW-028876-0006,El pop up es probablemente una estafa y no legítimo,Pop up is probably a scam and not legitimate,None
METALW-028876-0007,¿Qué debo hacer?,What should I do?,None
METALW-028876-0008,Denúncialo a la policía de Internet,Report it to the Internet police,None
METALW-028876-0009,"¡De acuerdo, gracias!","All right, thank you!",None
METALW-028876-0010,"Se llaman IC3, y un buen bloqueador emergente ayudará","They're called IC3, and a good pop-up blocker will help",None
METALW-028877-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-028877-0001,Hola necesito a su ayuda información sobre varias estafas,Hello I need to your help information about various scams,None
METALW-028877-0002,"Claro, ¿cómo puedo ayudar?","Sure, how can I help?",None
METALW-028877-0003,Recibí una ventana emergente en el teléfono celular,I got a pop-up on my cell phone,None
METALW-028877-0004,¿Qué dijo?,What did he say?,None
METALW-028877-0005,¿Lo abro?,Shall I open it?,None
METALW-028877-0006,"No, no abras cosas de fuentes en las que no confíes ni sepas.","No, don't open things from sources you don't trust or know.",None
METALW-028877-0007,"Oh sí, gracias","Oh yes, thank you",None
METALW-028877-0008,¿Puedo ayudar con otra cosa?,Can I help with something else?,None
METALW-028877-0009,"No, todo fue","No, it was all",None
METALW-028877-0010,Ten un buen día.,Have a good day.,None
METALW-028878-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-028878-0001,"Oye, tengo un problema","Hey, I got a problem.",None
METALW-028878-0002,"Ciertamente, puedo ayudar con eso. ¿Cuál es el problema",I can certainly help with that. What's the matter,None
METALW-028878-0003,¿por qué tantas llamadas desde el soporte técnico de Microsoft?,Why so many calls from Microsoft support?,None
METALW-028878-0004,"Hm, Podría ser posiblemente estafadores fingiendo ser soporte de Microsoft","Hm, could possibly be scammers pretending to be Microsoft support",None
METALW-028878-0005,¿Qué debo hacer?,What should I do?,None
METALW-028878-0006,Bloquearía el número para detener las llamadas,I'd block the number to stop the calls,None
METALW-028878-0007,No sé cómo,I don't know how,None
METALW-028878-0008,"Ve a Contactos. Entonces ve a llamadas recientes. Busque el número que le llama y agregue una opción adicional. A continuación, puede bloquear el número",Go to Contacts. Then go to recent calls. Find the number that calls you and add an additional option. You can then block the number,None
METALW-028878-0009,Gracias,Thank you,None
METALW-028878-0010,No hay problema,No problem,None
METALW-028879-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-028879-0001,Tengo una pregunta sobre una llamada que estoy recibiendo,I have a question about a call I'm getting,None
METALW-028879-0002,"Ok, ¿cuál es el número?","Okay, what's the number?",None
METALW-028879-0003,555-7225,555-7225,None
METALW-028879-0004,que está en nuestra lista de estafadores. tenga en cuenta que no proporcione ninguna información personal si la responde.,who's on our list of scammers. please note that you do not provide any personal information if you respond to it.,None
METALW-028879-0005,Eso me preocupaba. ¿Debería hacer algo?,That worried me. Should I do something?,None
METALW-028879-0006,bloquear la llamada si se puede. también puede reportarlo a la FCC,block the call if you can. you can also report it to the FCC,None
METALW-028879-0007,¿La FCC tiene un número de teléfono?,Does the FCC have a phone number?,None
METALW-028879-0008,1-800-555-8946,1-800-555-8946,None
METALW-028879-0009,gracias por toda la ayuda.,thank you for all the help.,None
METALW-028879-0010,bienvenido,welcome,None
METALW-028880-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-028880-0001,¿Qué puedes decirme sobre diferentes tipos de estafas?,What can you tell me about different types of scams?,None
METALW-028880-0002,¿Puede ser más específico,Can you be more specific,None
METALW-028880-0003,estafas por internet o correo electrónico,online scams or email,None
METALW-028880-0004,correos electrónicos provienen de direcciones de correo electrónico desconocidas,emails come from unknown email addresses,None
METALW-028880-0005,¿Sabes algo sobre estafas telefónicas?,Do you know anything about phone scams?,None
METALW-028880-0006,son basura,they're rubbish,None
METALW-028880-0007,Eso no es muy útil,That's not very useful.,None
METALW-028880-0008,arrepentido,repentant,None
METALW-028880-0009,Supongo que son todas las preguntas que tengo para ese tema,I guess that's all the questions I have for that subject.,None
METALW-028880-0010,siento no haber sido más ayuda,I'm sorry I wasn't more helpful,None
METALW-028881-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-028881-0001,¿Eres el robot estafa?,Are you the scam robot?,None
METALW-028881-0002,"Sí, soy un robot estafador.","Yes, I'm a scammer robot.",None
METALW-028881-0003,"Recibí un correo electrónico de scams@fakewebsite.com, necesito saber al respecto ¿Es una estafa?","I received an email from scams@fakewebsite.com, I need to know about it Is it a scam?",None
METALW-028881-0004,Nuestra base de datos muestra que el correo electrónico es una estafa.,Our database shows that email is a scam.,None
METALW-028881-0005,lo que debo hacer,what I have to do,None
METALW-028881-0006,No deberías abrirlo.,You shouldn't open it.,None
METALW-028881-0007,Supongo que necesito bloquear esa dirección,I guess I need to block that address.,None
METALW-028881-0008,"Eliminando el correo electrónico y, a continuación, borra tu cubo de basura. Puedes.",Deleting the email and then deleting your trash can. You can.,None
METALW-028881-0009,De acuerdo,I agree,None
METALW-028881-0010,¿Hay algo más con lo que pueda ayudar?,Is there anything else I can help with?,None
METALW-028882-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-028882-0001,¿Me puedes ayudar?,Can you help me?,None
METALW-028882-0002,"Si usted necesita información sobre estafas, sí, puedo ayudarle!","If you need information about scams, yes, I can help you!",None
METALW-028882-0003,He sido estafado,I've been ripped off.,None
METALW-028882-0004,¡Eso no es bueno! ¿Podría decirme más sobre la situación?,That's not good! Could you tell me more about the situation?,None
METALW-028882-0005,"Ya he enviado dinero, pero el artículo no vino","I've already sent money, but the item didn't come",None
METALW-028882-0006,¿A quién compraste el artículo?,Who did you buy the item from?,None
METALW-028882-0007,de porcelana,porcelain,None
METALW-028882-0008,¿Ha intentado ponerse en contacto con el vendedor?,Have you tried contacting the seller?,None
METALW-028882-0009,Sí muchas veces,Yes many times,None
METALW-028882-0010,Entonces puede que sea hora de llamar a la CIA.,Then maybe it's time to call the ClA.,None
METALW-028882-0011,Gracias,Thank you,None
METALW-028883-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-028883-0001,Así que tengo lo que creo que es un correo electrónico falso,So I have what I think is a fake email,None
METALW-028883-0002,¿Quién es el remitente del correo electrónico que recibió?,Who is the sender of the email you received?,None
METALW-028883-0003,Un tipo llamado Tony Emailersom. Emailerson. Tiene que ser una estafa,A guy named Tony Emailersom. Emailerson. It's got to be a scam.,None
METALW-028883-0004,"No puedo encontrar ninguna evidencia de estafas adjuntas a ese nombre, pero recomendaría ser cauteloso de todos los correos electrónicos no solicitados.","I can't find any evidence of scams attached to that name, but I would recommend being wary of all unsolicited emails.",None
METALW-028883-0005,"Bueno, ese es un buen consejo, pero me resulta difícil creer que nombra a un tipo de verdad","Well, that's good advice, but I find it hard to believe that it names a kind of truth",None
METALW-028883-0006,"Sí, los nombres extraños son con frecuencia una señal reveladora de una estafa.","Yes, strange names are often a telltale sign of a scam.",None
METALW-028883-0007,"Así que eres un bot correcto. ¿Y si me llamara ""Bot Slayer"" ¿confiarías en mí?","So you're a right bot. What if he called me ""Bot Slayer, "" would you trust me?",None
METALW-028883-0008,"Creo que el adagio es confiar, pero verificar","I think the adage is trust, but check",None
METALW-028883-0009,"Bueno, eso es justo. ¡Gracias por su ayuda!","Well, that's fair enough. Thank you for your help!",None
METALW-028883-0010,De nada,You are welcome,None
METALW-028884-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-028884-0001,¡Necesito ayuda!,I need help!,None
METALW-028884-0002,"Ok, ¿cuál es el problema?","Okay, what's the matter?",None
METALW-028884-0003,Creo que me están estafando.,I think I'm being ripped out.,None
