UID,SEG,translation,profanity
METALW-027081-0003,¡Gracias!,Thank you!,None
METALW-027081-0004,"Albert Einstein dijo: ""Quien se compromete a establecerse como juez de la verdad y el conocimiento, naufraga por las risas de los dioses"".","Albert Einstein said: ""Whoever commits to establish himself as a judge of truth and knowledge is shipwrecked by the laughter of the gods.""",None
METALW-027081-0005,Esa es buena. ¿Tienes más?,That's a good one. Do you have any more?,None
METALW-027081-0006,"""La risa es unas vacaciones instantáneas."" - Milton Berle","""Laughter is an instant vacation."" - Milton Berle",None
METALW-027081-0007,¿No es esa la verdad? ¡Bien hecho!,Isn't that the truth? Well done!,None
METALW-027081-0008,¿Quieres otro?,You want another one?,None
METALW-027081-0009,"No, me siento mejor. ¡Gracias!","No, I feel better. Thank you!",None
METALW-027081-0010,"Fue un placer ayudar. Por favor, vuelve a quote_bot en cualquier momento.",It was a pleasure to help. Please return to quote_bot anytime.,None
METALW-027082-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-027082-0001,"Hola, ¿podrías darme una cita?","Hey, could you give me a date?",None
METALW-027082-0002,"Ciertamente, puedo proporcionarle una cita. ¿Algún tipo en particular?",I can certainly provide you with an appointment. Any particular guy?,None
METALW-027082-0003,Me gustaría una buena cita tratando con valentía.,I'd like a good date trying bravely.,None
METALW-027082-0004,"Está bien, déjame ver eso. ¿Qué tal 'Bravery never goes out of fashion' - William Makepeace Thackary","All right, let me see that. How about 'Bravery never goes out of fashion' - William Makepeace Thackary",None
METALW-027082-0005,¿Tienes otro?,Do you have another one?,None
METALW-027082-0006,Déjame comprobarlo.,Let me check it out.,None
METALW-027082-0007,fresco,fresh,None
METALW-027082-0008,"Sé valiente, aunque no pretendas serlo- desconocido","Be brave, even if you don't pretend to be- unknown",None
METALW-027082-0009,"Muy bien, eso es suficiente. ¡Gracias!","All right, that's enough. Thank you!",None
METALW-027082-0010,No hay problema,No problem,None
METALW-027083-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-027083-0001,"Oye, me vendría bien algo de inspiración ahora mismo. ¿Tienes citas sobre risas?","Hey, I could use some inspiration right now. Do you have quotes about laughter?",None
METALW-027083-0002,Aquí hay uno bueno de Albert Einstein quien toma para establecerse como juez de la Verdad y el conocimiento es Naufragado por los dioses de la risa,Here's a good one from Albert Einstein who takes to establish himself as a judge of Truth and knowledge is shipwrecked by the gods of laughter,None
METALW-027083-0003,"Eso no está en mi callejón, pero gracias de todos modos. ¿Tienes algo más?","That's not in my alley, but thanks anyway. Do you have anything else?",None
METALW-027083-0004,La risa es la bomba de Albert Einstein,Laughter is Albert Einstein's bomb,None
METALW-027083-0005,Jaja que es... Bien. No sabía que Einstein era tan gracioso.,Haha which is... Not bad. I didn't know Einstein was so funny.,None
METALW-027083-0006,Era un genio,He was a genius.,None
METALW-027083-0007,"Sí, ciertamente era bueno en todo lo que hizo parece. ¿Algo más tal vez?","Yes, he was certainly good at everything he did seems. Anything else maybe?",None
METALW-027083-0008,"No, eso es todo","No, that's all.",None
METALW-027083-0009,"Muy bien, supongo que está bien. Tal vez vuelva más tarde.","All right, I guess it's okay. Maybe I'll come back later.",None
METALW-027083-0010,De acuerdo,I agree,None
METALW-027084-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-027084-0001,"Por favor, dame una cita sobre risas de una persona famosa.",Please give me a quote about a celebrity's laughter.,None
METALW-027084-0002,"Albert Einstein dijo: ""Quien se compromete a establecerse como juez de la Verdad y el Conocimiento naufraga por las risas de los dioses""","Albert Einstein said: ""Whoever commits to establish himself as a judge of Truth and Knowledge is shipwrecked by the laughter of the gods""",None
METALW-027084-0003,bonito,Nice,None
METALW-027084-0004,puedo ayudar con más,I can help with more,None
METALW-027084-0005,¿Tienes otro?,Do you have another one?,None
METALW-027084-0006,permítanme buscar uno,let me look for one,None
METALW-027084-0007,en realidad nunca mente.,never really mind.,None
METALW-027084-0008,De acuerdo,I agree,None
METALW-027084-0009,Gracias de todos modos.,Thanks anyway.,None
METALW-027084-0010,Ten un buen día,Have a good day,None
METALW-027085-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-027085-0001,Tengo una solicitud,I have a request,None
METALW-027085-0002,seguro,sure,None
METALW-027085-0003,¿Puedo tener una cita?,Can I have a date?,None
METALW-027085-0004,¿Sobre qué?,About what?,None
METALW-027085-0005,sobre la valentía,about bravery,None
METALW-027085-0006,La valentía nunca pasa de moda,Bravery never goes out of style,None
METALW-027085-0007,¿quién dijo que lo citó?,Who said you quoted him?,None
METALW-027085-0008,su por William Makepeace,su by William Makepeace,None
METALW-027085-0009,gracias,Thank you,None
METALW-027085-0010,De nada,You are welcome,None
METALW-027086-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-027086-0001,Necesito una gran cita con respecto a la risa de alguien famoso.,I need a big date about someone famous's laughter.,None
METALW-027086-0002,"Claro, puedo proporcionarle citas, ¿qué está buscando en particular?","Sure, I can provide you with appointments, what are you looking for in particular?",None
METALW-027086-0003,Algo sobre la risa. La cita tiene que ser de alguien famoso.,Something about laughter. The date has to be someone famous.,None
METALW-027086-0004,Puede que tenga una cita para ti sobre la risa. Déjame traerte eso.,Maybe I have a date for you about laughter. Let me get you that.,None
METALW-027086-0005,"Muy bien, estaré aquí.","All right, I'll be here.",None
METALW-027086-0006,"""Quien se compromete a establecerse como juez de verdad y conocimiento naufraga por las risas de los dioses"", - Albert Eintstein","""Whoever commits to establish himself as a judge of truth and knowledge is shipwrecked by the laughter of the gods, "" - Albert Eintstein",None
METALW-027086-0007,"Vaya, gran cita. Muy perspicaz.","Wow, big date. Very insightful.",None
METALW-027086-0008,"Sí, Albert Einstein era un genio en muchas cosas. ¿Quieres más citas hoy?","Yes, Albert Einstein was a genius at many things. Want more dates today?",None
METALW-027086-0009,Aparentemente sí. Gracias por toda la ayuda. Eso es todo lo que necesito.,Apparently I do. Thanks for all the help. That's all I need.,None
METALW-027086-0010,"Muy bien, ¡que tengas un buen día!","All right, have a nice day!",None
METALW-027087-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-027087-0001,Necesito ayuda con la cotización diaria,I need help with the daily quote,None
METALW-027087-0002,"Claro, déjame buscar uno.","Sure, let me get one.",None
METALW-027087-0003,dame una buena cita sobre la risa de una persona famosa,give me a good quote about the laughter of a famous person,None
METALW-027087-0004,Quien se compromete a establecerse como juez de verdad y conocimiento es naufragado por los dioses. ~Albert Einstein,Those who commit to establish themselves as a judge of truth and knowledge are shipwrecked by the gods. Albert Einstein,None
METALW-027087-0005,¿Algo más?,Anything else?,None
METALW-027087-0006,Una buena risa cura un montón de heridas. ~ Anónimo,A good laugh heals a lot of wounds. Anonymous,None
METALW-027087-0007,gracias,Thank you,None
METALW-027087-0008,Claro. ¿Puedo ayudarte con algo más?,Of course. Can I help you with something else?,None
METALW-027087-0009,No,No,None
METALW-027087-0010,De acuerdo.,I agree.,None
METALW-027088-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-027088-0001,Necesito ayuda,I need help,None
METALW-027088-0002,"Bien, ¿cómo puedo ayudar","Well, how can I help",None
METALW-027088-0003,"Por favor, dame una buena risa de una persona famosa",Please give me a good laugh from a famous person,None
METALW-027088-0004,"Bien. Albert Einstein dijo: ""Quien se compromete a establecerse como juez de Verdad y Conocimiento naufraga por las risas de los dioses""","Not bad. Albert Einstein said: ""Whoever commits to establish himself as a judge of Truth and Knowledge is shipwrecked by the laughter of the gods""",None
METALW-027088-0005,gran gracias,great thanks,None
METALW-027088-0006,risas es la mejor medicina es otra cita. Se desconoce su origen,laughter is the best medicine is another date. Its origin is unknown,None
METALW-027088-0007,"genial, gracias","Great, thank you",None
METALW-027088-0008,"Charlie Chaplin ""Un día sin risas se desperdicia un día""","Charlie Chaplin ""A day without laughter is wasted one day""",None
METALW-027088-0009,Bien,Not bad,None
METALW-027088-0010,Espero que haya disfrutado de las citas!,I hope you enjoyed the dates!,None
METALW-027089-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-027089-0001,¿Puedes ayudarme con una cita?,Can you help me with a date?,None
METALW-027089-0002,seguro.,sure.,None
METALW-027089-0003,"Si pido una cotización sobre un tema específico, ¿puede proporcionarlo?","If I ask for a quote on a specific topic, can you provide it?",None
METALW-027089-0004,Claro.,Of course.,None
METALW-027089-0005,Entonces me gustaría una cita sobre la valentía,So I'd like a quote about bravery.,None
METALW-027089-0006,"""La valentía nunca pasa de moda"" de William Makepeace Thackary.","William Makepeace Thackary's ""Bravery Never Goes Out of Fashion.""",None
METALW-027089-0007,Nunca he oído hablar de ese tipo.,I've never heard of that guy.,None
METALW-027089-0008,No es tan famoso.,He's not that famous.,None
METALW-027089-0009,Gracias por su ayuda.,Thank you for your help.,None
METALW-027089-0010,Genial sin preocupaciones.,Great carefree.,None
METALW-027090-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-027090-0001,Voy a tener una semana. ¿Tienes citas inspiradoras?,I'm going to have a week. Do you have inspiring quotes?,None
METALW-027090-0002,Lamento oír eso,I'm sorry to hear that.,None
METALW-027090-0003,gracias. Mi perro murió.,Thank you. My dog died.,None
METALW-027090-0004,¿Sientes que no estás cumpliendo tus sueños? Eso es tan saf,Do you feel like you're not fulfilling your dreams? That's so saf,None
METALW-027090-0005,Definitivamente no lo estoy. Pago mis cuentas usando un estúpido sitio web de Internet. ¿Qué tal esas citas?,I definitely'm not. I pay my bills using a stupid website. How about those dates?,None
METALW-027090-0006,"Como dice Shia LeBeouf, ""Sólo hazlo""","As Shia LeBeouf says, ""Just do it""",None
METALW-027090-0007,¿No es ese el eslogan de Nike?,Isn't that Nike's slogan?,None
METALW-027090-0008,Parece ser,It seems to be,None
METALW-027090-0009,¿Tiene su propia cita inspiradora para compartir?,Do you have your own inspiring quote to share?,None
METALW-027090-0010,"y no restes importancia a internet, como dice Robin Williams ""Mira las paredes de Pompeya. Eso es lo que hizo que internet comenzara"".","and don't downplay the internet, as Robin Williams says, ""Look at the walls of Pompeii. That's what got the internet started.""",None
METALW-027091-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-027091-0001,Tengo una pregunta,I have a question,None
METALW-027091-0002,¿Qué es?,What is it?,None
METALW-027091-0003,¿Puedes sugerirme una cita?,Can you suggest a date?,None
METALW-027091-0004,¿Qué tipo de cita te gusta?,What kind of date do you like?,None
METALW-027091-0005,sobre la valentía,about bravery,None
METALW-027091-0006,"en él, un momento por favor","in it, a moment please",None
METALW-027091-0007,Bien,Not bad,None
METALW-027091-0008,algo más aparte de eso?,anything else besides that?,None
METALW-027091-0009,"no, eso es todo","no, that's all",None
METALW-027091-0010,Bien,Not bad,None
METALW-027092-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-027092-0001,hola necesito una buena cita,hello I need a good date,None
METALW-027092-0002,"""La valentía nunca pasa de moda."" - William Makepeace Thackary","""Bravery never goes out of style."" - William Makepeace Thackary",None
METALW-027092-0003,"Ok, esa es una buena cita, ¿alguna otra?","Okay, that's a good date, any other?",None
METALW-027092-0004,"""Make America Great Again"" - Donald J. Trump","""Make America Great Again"" - Donald J. Trump",None
METALW-027092-0005,Dije buenas citas,I said good dates,None
METALW-027092-0006,"""Un hombre es lo que piensa todo el día."" - Ralph Waldo Emerson","""A man is what he thinks all day."" - Ralph Waldo Emerson",None
METALW-027092-0007,"perfecto, gracias por la ayuda","perfect, thanks for the help",None
METALW-027092-0008,¡No hay problema!,No problem!,None
METALW-027092-0009,Que tengas un buen día,Have a nice day,None
METALW-027092-0010,¡Tú también!,You too!,None
METALW-027093-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-027093-0001,Estoy buscando una buena cita sobre las risas de alguien famoso.,I'm looking for a good date about the laughter of someone famous.,None
METALW-027093-0002,"Sí, por favor espere un minuto","Yes, please wait a minute",None
METALW-027093-0003,"Muy bien, estaré aquí.","All right, I'll be here.",None
METALW-027093-0004,"Aquí es ""quien se compromete a establecerse como juez de verdad y conocimiento naufraga por las risas de los bienes""","Here it is ""who commits to establish himself as a judge of truth and knowledge shipwrecked by the laughter of goods""",None
METALW-027093-0005,fresco. ¿Quién lo dijo?,fresh. Who said that?,None
METALW-027093-0006,albert einstein,albert einstein,None
METALW-027093-0007,"Gracias por la cita, bot.","Thanks for the appointment, bot.",None
METALW-027093-0008,Con gusto,My pleasure,None
METALW-027093-0009,Adiós por ahora.,Goodbye for now.,None
METALW-027093-0010,Cuídate,Take care,None
METALW-027094-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-027094-0001,¿Puedes ayudarme con citas?,Can you help me with dates?,None
METALW-027094-0002,"Sí, claro","yes, right",None
METALW-027094-0003,"Quiero una cita sobre valentía, ¿tienes alguna para mí?","I want a valentine's date, do you have any for me?",None
METALW-027094-0004,déjame comprobar,let me check,None
METALW-027094-0005,"fresco, gracias","fresh, thank you",None
METALW-027094-0006,es william makepeace pieza que desea ?,is william makepeace piece you want?,None
METALW-027094-0007,"Claro, ¿qué dijo?","Sure, what did he say?",None
METALW-027094-0008,La valentía nunca pasa de moda,Bravery never goes out of style,None
METALW-027094-0009,"Genial, bien. gracias","Great, good. Thank you",None
METALW-027094-0010,"Sí, claro","yes, right",None
METALW-027095-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-027095-0001,"He estado teniendo una semana horrible y estoy buscando algunas citas edificantes, ¿puedes ayudarme?","I've been having a horrible week and I'm looking for some uplifting dates, can you help me?",None
METALW-027095-0002,"Claro, ¿de quién quieres unas citas?","Sure, who do you want a date from?",None
METALW-027095-0003,Sin preferencia. Sólo citas inspiradoras por favor.,"No preference. Just inspiring quotes, please.",None
METALW-027095-0004,"La preocupación nunca roba mañana de su dolor, sólo se desenván hoy de su alegría.","Worry never steals tomorrow from your pain, only unrading today from your joy.",None
METALW-027095-0005,Qué bien. ¿Puedes proporcionar algunos más?,Very nice. Can you provide some more?,None
METALW-027095-0006,Sólo creo en el arte y el fracaso.,I only believe in art and failure.,None
METALW-027095-0007,Eso es interesante,That's interesting,None
METALW-027095-0008,"Dame un par de años, y haré de esa actriz un éxito de la noche a la mañana.","Give me a couple of years, and I'll make that actress a hit overnight.",None
METALW-027095-0009,Bien. Eso me animó. ¡gracias!,Not bad. That encouraged me. Thank you!,None
METALW-027095-0010,"Bienvenido, vuelve pronto.",Welcome back soon.,None
METALW-027096-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-027096-0001,"Oye, estoy teniendo una semana difícil, ¿podría decirme algunas citas inspiradoras","Hey, I'm having a hard week, could you tell me some inspiring quotes",None
METALW-027096-0002,"Sí, puedo ayudarte con eso. ¿Tiene alguna preferencia en cuanto al autor, o le gustaría escuchar citas de alguien?","Yes, I can help you with that. Do you have any preference for the author, or would you like to hear quotes from someone?",None
METALW-027096-0003,Cualquiera está bien,Anyone's fine.,None
METALW-027096-0004,"Aquí hay uno. ""El fracaso es un gran maestro, y si estás abierto a ello, cada error tiene una lección que ofrecer."" Por Oprah Winfrey.","Here's one. ""Failure is a great teacher, and if you are open to it, every mistake has a lesson to offer."" By Oprah Winfrey.",None
METALW-027096-0005,"Me gusta esa, ¿tienes más?","I like that one, you got any more?",None
METALW-027096-0006,"Aquí hay otro. ""Siempre tuve la capacidad de decir que no. Así es como llamé a mis propios tiros."" Por Sidney Poitier.","Here's another one. ""I always had the ability to say no. That's what I called my own shots."" To Sidney Poitier.",None
METALW-027096-0007,Genial. ¿Una más?,That's great. One more?,None
METALW-027096-0008,"Aquí hay otro. ""Decide que lo quieres más de lo que le temes."" Por Bill Cosby.","Here's another one. ""Decide you love him more than you're afraid of."" To Bill Cosby.",None
METALW-027096-0009,Ahora me siento mejor. Gracias,I feel better now. Thank you,None
METALW-027096-0010,De nada.,You are welcome.,None
METALW-027097-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-027097-0001,hola,Hello,None
METALW-027097-0002,por favor proceda..,please proceed.,None
METALW-027097-0003,Dame una cita diaria,Give me a daily appointment,None
METALW-027097-0004,"Muy bien, ¿qué tal uno de Einstein?","All right, how about one of Einstein's?",None
METALW-027097-0005,"Sí, lo que sea.","Yes, anything.",None
METALW-027097-0006,"""Quien se compromete a establecerse como juez de verdad y conocimiento naufraga por las risas de los dioses""","""Whoever commits to establish himself as a judge of truth and knowledge is shipwrecked by the laughter of the gods""",None
METALW-027097-0007,¿Podrías enviar más?,Could you send more?,None
METALW-027097-0008,¿Te gusta esa?,Do you like that one?,None
METALW-027097-0009,Sí.,Yes.,None
METALW-027097-0010,feliz de ayudar,happy to help,None
METALW-027098-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-027098-0001,¿Puedes ayudarme a encontrar una buena cita?,Can you help me find a good date?,None
METALW-027098-0002,¡seguro! ¿Y qué tipo de cita necesitarías para hoy?,sure! And what kind of date would you need for today?,None
METALW-027098-0003,Uno sobre valentía.,One about bravery.,None
METALW-027098-0004,"Aquí hay una cita de William Makepeace Thackary: ""La valentía nunca pasa de moda"".","Here's a quote from William Makepeace Thackary: ""Bravery never goes out of style.""",None
METALW-027098-0005,¿Thackary es famoso?,Is Thackary famous?,None
METALW-027098-0006,"William Makepeace Thackeray fue un novelista y autor británico. Es conocido por la sátira, especialmente en Vanity Fair.","William Makepeace Thackeray was a British novelist and author. He is known for satire, especially at Vanity Fair.",None
METALW-027098-0007,"Vale, gracias",Ok thank you,None
METALW-027098-0008,De nada. ¿Hay algo más con lo que necesites ayuda hoy?,You are welcome. Is there anything else you need help with today?,None
METALW-027098-0009,"¡No, eso es todo!","No, that's all!",None
METALW-027098-0010,¡Espero que tengas un día valiente!,I hope you have a brave day!,None
METALW-027099-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-027099-0001,Estoy buscando una cita diaria,I'm looking for a daily appointment.,None
METALW-027099-0002,Adelante,Go ahead,None
METALW-027099-0003,¿Puedes decirme una buena cita que tiene que ver con Bravery?,Can you tell me a good date that has to do with Bravery?,None
METALW-027099-0004,valentía nunca pasa de moda,bravery never goes out of style,None
METALW-027099-0005,¿Tienes más?,Do you have any more?,None
METALW-027099-0006,No,No,None
METALW-027099-0007,¿Por qué no?,Why not?,None
METALW-027099-0008,No,No,None
METALW-027099-0009,gracias por la cita,thank you for the appointment,None
METALW-027099-0010,De acuerdo,I agree,None
METALW-027100-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-027100-0001,Ayuda,help,None
METALW-027100-0002,usted es el bot,you're the bot,None
METALW-027100-0003,"Ok, puedo ser tu bot - ¿Qué tipo de ayuda necesitas","Okay, I can be your bot - What kind of help do you need",None
METALW-027100-0004,Estoy teniendo un mal día,I'm having a bad day.,None
METALW-027100-0005,Sonríe te hará sentir mejor siempre,Smile will make you feel better always,None
METALW-027100-0006,¿puedes darme una cita inspiradora,Can you give me an inspiring quote,None
METALW-027100-0007,Sonreír mañana es un nuevo día,Smiling tomorrow is a new day,None
METALW-027100-0008,más,more,None
METALW-027100-0009,La tristeza sólo puede durar tanto tiempo,Sadness can only last that long,None
METALW-027100-0010,uno más por favor,one more please,None
METALW-027100-0011,dar la vuelta a ese ceño fruncido al revés,turn that frown upside down,None
METALW-027101-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-027101-0001,¿Puedo obtener un tipo específico de cita de usted,Can I get a specific type of appointment from you,None
METALW-027101-0002,Puedo proporcionarle una cita sobre el tema de su elección.,I can provide you with an appointment on the subject of your choice.,None
METALW-027101-0003,Me gustaría una buena cita sobre la valentía por favor,I'd like a good date about bravery please,None
METALW-027101-0004,Aquí hay uno: la valentía nunca pasa de moda. William Makepeace Thackary dijo que,Here's one: bravery never goes out of style. William Makepeace Thackary said that,None
METALW-027101-0005,Esa es buena. ¿Sabes lo que significa?,That's a good one. You know what that means?,None
METALW-027101-0006,Sólo propondo presupuestos. No los interpreto.,I'm just proposing budgets. I don't interpret them.,None
METALW-027101-0007,"De acuerdo, aprecio el que me diste. Es un poco profundo","Okay, I appreciate the one you gave me. It's a little deep",None
METALW-027101-0008,Podemos proporcionarle una nueva cotización mañana.,We can provide you with a new quote tomorrow.,None
METALW-027101-0009,¡Bien! Volveré mañana. gracias,Not bad! I'll be back tomorrow. Thank you,None
METALW-027101-0010,Gracias por usar el bot de cotización.,Thank you for using the quote bot.,None
METALW-027102-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-027102-0001,No hay colinas de esquí en su ubicación tengo una semana horrible puede darme algunas citas inspiradoras.,There are no ski hills in your location I have a horrible week can give me some inspiring quotes.,None
METALW-027102-0002,"""Tu madre te ama, abrázala"" - Anonymous","""Your mother loves you, hold her"" - Anonymous",None
METALW-027102-0003,¿Hay otros,Are there other,None
METALW-027102-0004,"""Tu padre también te ama, abrázalo"" - Tu madre","""Your father loves you too, hold him"" - Your mother",None
METALW-027102-0005,¿próximo?,next?,None
METALW-027102-0006,"""cuando todo lo demás cae, juega dota"" - Mijo","""when everything else falls, play dowry"" - Mijo",None
METALW-027102-0007,próximo,next,None
METALW-027102-0008,"aquí hay uno serio: ""Todo sucede por una razón. Fracasas por una razón, lo que tienes que hacer es encontrar una lección de ella y levantarte de nuevo más fuerte""","here's a serious one: ""Everything happens for a reason. You fail for a reason, what you have to do is find a lesson from it and get up stronger again""",None
METALW-027102-0009,Gracias,Thank you,None
METALW-027102-0010,Dang. ure un bonito abajo,Dang. ure a nice one down,None
METALW-027103-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-027103-0001,"Hola, ¿puedes ayudarme a proporcionar una cotización diaria?","Hello, can you help me provide a daily quote?",None
METALW-027103-0002,¿Has oído hablar de William Makepeace Thackary? Tiene buenas citas que pueden ser de interés.,Have you heard of William Makepeace Thackary? He's got good dates that might be of interest.,None
METALW-027103-0003,No,No,None
METALW-027103-0004,¿Qué tal si te muestro uno?,How about I show you one?,None
METALW-027103-0005,Quiero decirme una buena cita para lidiar con la valentía,I want to tell me a good date to deal with bravery,None
METALW-027103-0006,"La cita es ""La valentía nunca pasa de moda"".","The quote is ""Bravery never goes out of style.""",None
METALW-027103-0007,Te agradezco,I appreciate it.,None
METALW-027103-0008,¿Te gustó?,Did you like it?,None
METALW-027103-0009,"Sí, me gusta","Yes, I like it",None
METALW-027103-0010,Ten un buen día.,Have a good day.,None
METALW-027104-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-027104-0001,"Hola, ¿me puede proporcionar una cita de una persona famosa?","Hello, can you give me an appointment from a famous person?",None
METALW-027104-0002,"seguro. Aquí hay una cita de Albert Einstein: ""Quien se compromete a establecerse como juez de la Verdad y el conocimiento naufraga por las risas de los dioses""","sure. Here is a quote from Albert Einstein: ""Whoever commits to establish himself as a judge of Truth and knowledge is shipwrecked by the laughter of the gods""",None
METALW-027104-0003,"Esa está bien, pero estoy buscando algo un poco más tonto. ¿Tienes otros?","That's fine, but I'm looking for something a little dumber. Do you have any others?",None
