UID,SEG,translation,profanity
METALW-016757-0006,Puedo ayudarte con Monopoly. ¿Con qué acerca de Monopoly necesita ayuda con,I can help you with Monopoly. What about Monopoly needs help with,None
METALW-016757-0007,¿Recibo $200 cada vez que aterrice en estacionamiento gratuito?,Do I get $200 every time I land in free parking?,None
METALW-016757-0008,Sí.,Yes.,None
METALW-016757-0009,¡Gracias a un montón!,Thanks to a lot!,None
METALW-016757-0010,¡De nada!,You are welcome!,None
METALW-016758-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-016758-0001,"Hola, ¿puedes ayudarme con las reglas de un juego?","Hello, can you help me with the rules of a game?",None
METALW-016758-0002,"Sí, claro. ¿qué juego es?","yes, right. What game is it?",None
METALW-016758-0003,¿Sabes lo de tag?,You know about tag?,None
METALW-016758-0004,Sí,Yes,None
METALW-016758-0005,"¿Puedes decirme cómo decidir quién tiene que ser ""lo"" en la etiqueta\","Can you tell me how to decide who has to be ""it"" on the label",None
METALW-016758-0006,"La regla de esos juegos es que la primera persona en preguntar quién es, es.","The rule of those games is that the first person to ask who he is, is.",None
METALW-016758-0007,"Ya veo, ¿puedes decirme cómo sabes quién gana?","I see, can you tell me how you know who wins?",None
METALW-016758-0008,El mejor lo hará.,The best will.,None
METALW-016758-0009,"Genial, eso es todo lo que necesitaba.","Great, that's all I needed.",None
METALW-016758-0010,Lo que quiero decir con el mejor ganará.,What I mean by the best will win.,None
METALW-016759-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-016759-0001,eh,hey,None
METALW-016759-0002,Puedo ayudar con las preguntas relacionadas con las reglas. ¿Tienes una pregunta?,I can help with the rules-related questions. Do you have a question?,None
METALW-016759-0003,¿Eres bueno con las reglas de juego?,Are you good with rules of the game?,None
METALW-016759-0004,"Sí, puedo ayudar con ese tipo de preguntas.","Yes, I can help with those kinds of questions.",None
METALW-016759-0005,"bueno, ¿quién va primero en Monopoly?","Well, who goes first in Monopoly?",None
METALW-016759-0006,La persona más alta va primero en Monopoly. Espero que eso ayude.,The tallest person goes first in Monopoly. I hope that helps.,None
METALW-016759-0007,¿Qué tan cierto es eso?,How true is that?,None
METALW-016759-0008,Muy cierto.,Very true.,None
METALW-016759-0009,Creo que es infalible,I think it's foolproof.,None
METALW-016759-0010,"Hasta donde yo sé, la persona más alta es la que va primero en Monopoly.","As far as I know, the tallest person is the one who goes first in Monopoly.",None
METALW-016760-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-016760-0001,¡hola! Necesito ayuda con un juego.,Hello! I need help with a game.,None
METALW-016760-0002,fuego seguro lejos,safe fire away,None
METALW-016760-0003,¿Puedes decirme cuáles son las restricciones en el juego de etiquetas?,Can you tell me what the restrictions are on the tag game?,None
METALW-016760-0004,oh usted está inquieto de sacudir la cuerda,oh you're restless to shake the rope,None
METALW-016760-0005,Bien. ¿Puedes decirme más?,Not bad. Can you tell me more?,None
METALW-016760-0006,seguro de qué más quieres saber?,sure what else do you want to know?,None
METALW-016760-0007,¿Cuántos jugadores pueden jugar?,How many players can play?,None
METALW-016760-0008,depende de ti,it's up to you,None
METALW-016760-0009,¡Bien! Gracias por la ayuda,Not bad! Thanks for the help,None
METALW-016760-0010,Ten un buen día,Have a good day,None
METALW-016761-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-016761-0001,Tengo una pregunta de juego de mesa,I have a board game question,None
METALW-016761-0002,Adelante,Go ahead,None
METALW-016761-0003,¿Qué jugador va primero en ajedrez?,Which player goes first in chess?,None
METALW-016761-0004,Blanco,white,None
METALW-016761-0005,"Vale, gracias",Ok thank you,None
METALW-016761-0006,¿Algo más?,Anything else?,None
METALW-016761-0007,no creo que eso es todo,I don't think that's it,None
METALW-016761-0008,Bien,Not bad,None
METALW-016761-0009,gracias por la ayuda,thank you for the help,None
METALW-016761-0010,De nada,You are welcome,None
METALW-016762-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-016762-0001,¿Estás familiarizado con Gmae o fTag?,Are you familiar with Gmae or fTag?,None
METALW-016762-0002,"Sí, ¿por qué?","Yes, why?",None
METALW-016762-0003,¿Sabes quién debería jugar primero?,Do you know who should play first?,None
METALW-016762-0004,"Sí, así que la primera persona en preguntar quién es es","Yes, so the first person to ask who he is is",None
METALW-016762-0005,"Bien, ¿alguna otra información?","Well, any other information?",None
METALW-016762-0006,"bueno, esa es la regla básica y única para ese juego sin embargo","well, that's the basic and unique rule for that game though",None
METALW-016762-0007,bien gracias,Fine thank you,None
METALW-016762-0008,"su bienvenida, ¿algo más?","your welcome, anything else?",None
METALW-016762-0009,nada más hey,nothing else hey,None
METALW-016762-0010,"muy bien, entonces","very well, then",None
METALW-016763-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-016763-0001,¿Puedes ayudarme con algunas reglas monopólicas?,Can you help me with some monopoly rules?,None
METALW-016763-0002,Puedo ayudarte con eso. ¿Cuál es tu pregunta?,I can help you with that. What's your question?,None
METALW-016763-0003,¿Hay una regla para quién se supone que debe ir primero?,Is there a rule for whom you're supposed to go first?,None
METALW-016763-0004,"Las reglas establecen que cada uno de los jugadores lanza un dado, y el que tiene el número más alto va primero. El juego continúa a la izquierda","The rules state that each player rolls a dice, and the one with the highest number goes first. The game continues to the left",None
METALW-016763-0005,"Ok, eso parece justo ¿hay una regla para quién juega el papel de banquero?","Okay, that seems fair, is there a rule for who plays the role of banker?",None
METALW-016763-0006,"La posición de banquero se decide por consenso de grupo, un jugador puede ser voluntario o ser nominado","The position of banker is decided by group consensus, a player can volunteer or be nominated",None
METALW-016763-0007,"Bien, una última pregunta - ¿hay una regla para quién llega a ser la pieza del sombrero de copa?","Well, one last question - is there a rule for who becomes the piece of the top hat?",None
METALW-016763-0008,"Quienquiera que lo llame primero. Todo el mundo sabe que el coche de carreras es el más rápido, seguido por el caballo.","Whoever calls him first. Everyone knows that the race car is the fastest, followed by the horse.",None
METALW-016763-0009,"cierto que gracias por las aclaraciones de la regla, muy útil!","certainly thank you for the clarifications of the rule, very useful!",None
METALW-016763-0010,¿Puedo ayudarte con algo más?,Can I help you with something else?,None
METALW-016763-0011,Eso es todo,That's all,None
METALW-016764-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-016764-0001,¿Cómo jugar al catch?,How to play catch?,None
METALW-016764-0002,"Catch es un juego en el que dos o más personas tiran un objeto, normalmente una pelota, entre ellos por un tiempo indeterminado.","Catch is a game in which two or more people throw an object, usually a ball, between them for an indeterminate time.",None
METALW-016764-0003,¿Cómo ganar con él?,How to win with him?,None
METALW-016764-0004,Catch no es un juego en el que alguien gane o pierda. A menos que tú y la otra persona hagan un concurso para ver qué persona suelta la pelota primero.,Catch is not a game in which someone wins or loses. Unless you and the other person run a contest to see which person drops the ball first.,None
METALW-016764-0005,"Ya veo, gracias","I see, thank you",None
METALW-016764-0006,De nada. ¿Alguna otra pregunta?,You are welcome. Any other questions?,None
METALW-016764-0007,eso es todo gracias,that's all thanks,None
METALW-016764-0008,De nada.,You are welcome.,None
METALW-016764-0009,tener uno agradable,have a nice one,None
METALW-016764-0010,Que tengas un gran día.,Have a great day.,None
METALW-016765-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-016765-0001,Necesito ayuda con un juego que estoy jugando,I need help with a game I'm playing,None
METALW-016765-0002,¿Qué tipo de ayuda necesitas?,What kind of help do you need?,None
METALW-016765-0003,"Bueno, estoy jugando Super Mario 64 y no puedo averiguar qué botón presionar!","Well, I'm playing Super Mario 64 and I can't figure out which button to press!",None
METALW-016765-0004,Lo siento. Soy un bot diseñado para darte aclaraciones sobre las reglas de los juegos y no sobre los controles.,I am sorry. I'm a bot designed to give you clarification about the rules of the games and not about the controls.,None
METALW-016765-0005,oh. ¿Sabes qué botón tengo que pulsar para saltar?,oh. Do you know which button I have to press to jump?,None
METALW-016765-0006,No puedo ayudarte con eso. ¿Puedes comprobar si hay un bot de controles de juego en su lugar.,I can't help you with that. Can you check if there's a game control bot in place.,None
METALW-016765-0007,De acuerdo. Le preguntaré al bot de control en su lugar,I agree. I'll ask the control bot instead.,None
METALW-016765-0008,¿Eso será todo?,Is that all?,None
METALW-016765-0009,"Sí, eso es todo","Yes, that's all.",None
METALW-016765-0010,Me alegro de servir.,I'm glad to serve.,None
METALW-016766-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-016766-0001,Tengo una pregunta sobre el juego de ajedrez,I have a question about the chess game,None
METALW-016766-0002,seguro. Tengo información sobre las reglas para el ajedrez. ¿Con qué puedo ayudarte por hoy?,sure. I have information on the rules for chess. What can I help you with for today?,None
METALW-016766-0003,¿Qué color debe moverse primero?,What color should move first?,None
METALW-016766-0004,Las reglas estándar para el ajedrez son que la pieza blanca se mueve primero en el juego.,The standard rules for chess are that the white piece moves first in the game.,None
METALW-016766-0005,¿Cómo saber si ganas?,How do you know if you win?,None
METALW-016766-0006,"Ganar en ajedrez implica que termine en un jaque mate es decir, un jugador captura la pieza de ajedrez King del otro jugador y el juego ha terminado.",Winning in chess means ending in a checkmate i.e. one player captures the other player's King chess piece and the game is over.,None
METALW-016766-0007,"Oh veo, gracias","Oh I see, thank you",None
METALW-016766-0008,"Claro, eres muy bienvenido.","Sure, you're very welcome.",None
METALW-016766-0009,Adiós,Good bye,None
METALW-016766-0010,¿Hay algo más que te gustaría saber?,Is there anything else you'd like to know?,None
METALW-016767-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-016767-0001,puede ayudar con las reglas del ajedrez,can help with the rules of chess,None
METALW-016767-0002,¿Con qué reglas necesitas ayuda?,What rules do you need help with?,None
METALW-016767-0003,¿Quién va primero?,Who goes first?,None
METALW-016767-0004,La persona que obtiene las piezas de color blanco va primero por lo general.,The person who gets the white pieces usually goes first.,None
METALW-016767-0005,Estás seguro,Are you sure,None
METALW-016767-0006,Sí. Incluso se ha discutido que esta regla da una ventaja injusta al jugador con las piezas blancas.,Yes. It has even been argued that this rule gives the player an unfair advantage with white pieces.,None
METALW-016767-0007,cualquier variación a esa regla,any variation to that rule,None
METALW-016767-0008,No.,No.,None
METALW-016767-0009,"Vale, gracias",Ok thank you,None
METALW-016767-0010,¿Necesitas ayuda con otra cosa?,Do you need help with something else?,None
METALW-016768-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-016768-0001,hola. Necesito ayuda con un juego.,Hello. I need help with a game.,None
METALW-016768-0002,Tal vez pueda ayudar con un juego.,Maybe I can help with a game.,None
METALW-016768-0003,Necesito con Monopoly juego de mesa. ¿Puedes ayudarme con eso?,I need monopoly board game. Can you help me with that?,None
METALW-016768-0004,Tal vez pueda ayudarte con el juego Monopoly Board.,Maybe I can help you with the Monopoly Board game.,None
METALW-016768-0005,Mi pregunta es ¿debo recibir $200 cuando aterrizo en un estacionamiento gratuito?,My question is should I receive $200 when I land in a free parking lot?,None
METALW-016768-0006,"Esta es una regla adaptada también conocida como una ""regla de la casa"" que no es especificada por el fabricante de este juego.","This is an adapted rule also known as a ""house rule"" that is not specified by the manufacturer of this game.",None
METALW-016768-0007,Bien. Gracias por la ayuda.,Not bad. Thanks for the help.,None
METALW-016768-0008,seguro. ¿Hay algo más con lo que pueda ayudar?,sure. Is there anything else I can help with?,None
METALW-016768-0009,Creo que eso es todo. ¡gracias!,I think that's it. Thank you!,None
METALW-016768-0010,De nada,You are welcome,None
METALW-016769-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-016769-0001,"Hola, tengo una pregunta.","Hi, I have a question.",None
METALW-016769-0002,"Sí, ¿en qué puedo ayudarte?","Yes, how can I help you?",None
METALW-016769-0003,¿Cómo eliges quién es el primero en el juego de etiquetas?,How do you choose who is first in the tag game?,None
METALW-016769-0004,la primera persona en preguntar quién es 'it'. entonces esta persona es 'it'.,the first person to ask who 'it' is. then this person is 'it'.,None
METALW-016769-0005,¿Cómo se gana en el juego de etiquetas?,How do I win in the tag game?,None
METALW-016769-0006,"puedes jugar el juego para siempre, hasta que alguien esté cansado o renuncie.","you can play the game forever, until someone is tired or quits.",None
METALW-016769-0007,"Ok genial, muchas gracias.","Okay great, thank you very much.",None
METALW-016769-0008,Gracias. Me alegro de poder ayudarte.,Thank you. I'm glad I can help you.,None
METALW-016769-0009,Que tengas un buen día.,Have a nice day.,None
METALW-016769-0010,Gracias.,Thank you.,None
METALW-016770-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-016770-0001,"Necesito ayuda con las reglas de ajedrez, por favor.","I need help with the chess rules, please.",None
METALW-016770-0002,"¡Por supuesto, puedo ayudar con eso! ¿Qué te gustaría saber sobre las reglas de ajedrez","Of course, I can help with that! What would you like to know about chess rules",None
METALW-016770-0003,¿Quién va primero cuando comienza el juego?,Who goes first when the game starts?,None
METALW-016770-0004,El jugador que usa la pieza blanca tradicionalmente va primero. Esto ha causado discusión sobre el hecho de que da una ventaja desigual,The player who uses the white piece traditionally comes first. This has caused discussion about the fact that it gives an unequal advantage,None
METALW-016770-0005,De acuerdo. ¿Qué pieza es más poweful que un peón?,I agree. Which piece is more poweful than a pawn?,None
METALW-016770-0006,"La Torre, la Reina, el Caballero y el rey son todos más poderosos que el peón También el obispo","The Tower, queen, knight and king are all more powerful than the pawn Also the bishop",None
METALW-016770-0007,¿Cómo se gana un juego de ajedrez?,How do you win a chess game?,None
METALW-016770-0008,Un juego se gana cuando el jugador consigue el rey. jaque mate,A game is won when the player gets the king. checkmate,None
METALW-016770-0009,Eso es muy útil. Gracias.,That's very useful. Thank you.,None
METALW-016770-0010,¡No hay problema!,No problem!,None
METALW-016770-0011,¡Gracias de nuevo!,Thanks again!,None
METALW-016770-0012,No hay problema,No problem,None
METALW-016770-0013,adiós. ¡Adiós ahora!,Good bye. Bye now!,None
METALW-016770-0014,Adiós,Good bye,None
METALW-016770-0015,"Gracias de nuevo. Houston, creo que tenemos un problema. Gracias.","Thanks again. Houston, I think we have a problem. Thank you.",None
METALW-016771-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-016771-0001,¿Cómo gano en el texto Adventure zork?,How do I win in the Adventure zork text?,None
METALW-016771-0002,El ganador es el jugador que llega primero al castillo de gotas de goma,The winner is the player who arrives first at the castle of rubber drops,None
METALW-016771-0003,¿Cómo hago eso?,How do I do that?,None
METALW-016771-0004,Al vencer cada nivel más rápido que tu oponente,By beating each level faster than your opponent,None
METALW-016771-0005,¿Cómo gano en Monopoly?,How do I win at Monopoly?,None
METALW-016771-0006,"El ganador es la persona con más dinero al final del juego, o la última persona en que ir a la bancarrota","The winner is the person with the most money at the end of the game, or the last person to go bankrupt",None
METALW-016771-0007,¿Cómo gano en Candy Land?,How do I win at Candy Land?,None
METALW-016771-0008,El ganador es la persona que llega primero al final del tablero de juego,The winner is the person who comes first to the end of the game board,None
METALW-016771-0009,Estoy feliz ahora,I'm happy now,None
METALW-016771-0010,Estoy feliz de que seas feliz,I'm happy you're happy.,None
METALW-016772-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-016772-0001,¿Puedes ayudarme con las reglas de un juego simple?,Can you help me with the rules of a simple game?,None
METALW-016772-0002,seguro. ¿Cómo se llama el juego?,sure. What's the name of the game?,None
METALW-016772-0003,¿Cómo juego a atrapar?,How do I catch?,None
METALW-016772-0004,Dos o más personas tiran un objeto como una pelota el uno al otro por un tiempo indeterminado.,Two or more people throw an object like a ball at each other for an indeterminate time.,None
METALW-016772-0005,¿Puedes jugar al catch? No tengo un amigo con el que jugar,Can you play catch? I don't have a friend to play with.,None
METALW-016772-0006,"Lo siento, sólo puedo ayudar a aclarar las reglas para un juego.","I'm sorry, I can only help clear the rules for a game.",None
METALW-016772-0007,"Ahh, ¿de acuerdo, se puede jugar con más de dos personas? Oh, ya respondiste que lo siento.","Ahh, okay, you can play with more than two people? Oh, you've already replied that I'm sorry.",None
METALW-016772-0008,Se puede jugar con más de dos personas.,It can be played with more than two people.,None
METALW-016772-0009,"Bueno, ¿puedo jugar solo?","Well, can I play alone?",None
METALW-016772-0010,"No, no puedes jugar solo.","No, you can't play alone.",None
METALW-016773-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-016773-0001,¿Puedes conseguir algo de información para mí?,Can you get some information for me?,None
METALW-016773-0002,Puedo ayudarte con las reglas para los juegos. ¿Cómo puedo ser de ayuda?,I can help you with the rules for games. How can I be of help?,None
METALW-016773-0003,¿Puedes mirar hacia arriba sobre los juegos?,Can you look up on the games?,None
METALW-016773-0004,Puedo ayudar a aclarar las reglas para los juegos.,I can help clarify the rules for games.,None
METALW-016773-0005,¿Qué hay de Monopoly?,What about Monopoly?,None
METALW-016773-0006,¿Cuál es su pregunta sobre Monopoly?,What's your question about Monopoly?,None
METALW-016773-0007,Dime.... ¿Quién va primero?,Tell me.... Who goes first?,None
METALW-016773-0008,Todos los jugadores ruedan un morir el jugador con el número más alto va primero.,All players roll a die the player with the highest number goes first.,None
METALW-016773-0009,"Eso es una tontería, sus datos están equivocados","That's silly, your data is wrong.",None
METALW-016773-0010,"De acuerdo con las instrucciones de parker brothers de 1938, la persona con el número más alto va primero.","According to the instructions of parker brothers of 1938, the person with the highest number goes first.",None
METALW-016774-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-016774-0001,Necesito ayuda con las reglas de los juegos,I need help with the rules of the games,None
METALW-016774-0002,Puedo ayudarte con eso. ¿Con qué juego necesitas ayuda?,I can help you with that. What game do you need help with?,None
METALW-016774-0003,¿Estás familiarizado con super Mario 64?,Are you familiar with super Mario 64?,None
METALW-016774-0004,¿Cuál es su pregunta con respecto a Super Mario 64?,What is your question regarding Super Mario 64?,None
METALW-016774-0005,¿Cómo botón para saltar?,How to jump button?,None
METALW-016774-0006,"Lo siento, estoy diseñado para aclarar reglas de juego, no controles. Puede buscar ayuda buscando GAME_CONTROLS bot.","I'm sorry, I'm designed to clarify rules of the game, not controls. You can search for help by searching GAME_CONTROLS bot.",None
METALW-016774-0007,¿Estás seguro?,Are you sure?,None
METALW-016774-0008,Estoy diseñado para aclarar las reglas de los juegos. ¿Hay alguna regla con la que pueda ayudarte?,I'm designed to clarify the rules of games. Is there a rule I can help you with?,None
METALW-016774-0009,No,No,None
METALW-016774-0010,Estaré aquí si necesita más ayuda. ¡Que tengas un buen día!,I'll be here if you need more help. Have a nice day!,None
METALW-016775-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-016775-0001,"Necesito ayuda con las reglas del Monopoly, por favor","I need help with monopoly rules, please",None
METALW-016775-0002,¿Con qué necesitas ayuda?,What do you need help with?,None
METALW-016775-0003,¿Puedes decirme quién va primero en el juego de Monopoly?,Can you tell me who's going to Monopoly's game first?,None
METALW-016775-0004,¡seguro! El jugador más joven va primero,sure! The youngest player goes first,None
METALW-016775-0005,¿Qué? Eso no me parece correcto. ¿Estás seguro?,What? I don't think that's right. Are you sure?,None
METALW-016775-0006,¡Esa es la información que me dieron mis programadores! Tal vez necesite releer las reglas.,That's the information my programmers gave me! Maybe you need to re-lay the rules.,None
METALW-016775-0007,Sí. No estoy muy seguro de que Gracias por el tiempo,Yes. I'm not so sure thank you for the weather,None
METALW-016775-0008,¿Tenías alguna otra pregunta?,Did you have any other questions?,None
METALW-016775-0009,Eso es todo por ahora. gracias,That's all for now. Thank you,None
METALW-016775-0010,No hay problema,No problem,None
METALW-016776-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-016776-0001,Necesito ayuda con las reglas para el juego de etiquetas.,I need help with the rules for the tag game.,None
METALW-016776-0002,Adelante,Go ahead,None
METALW-016776-0003,"¿Cómo eliges a la primera persona en ser ""él""?","How do you choose the first person to be ""he""?",None
METALW-016776-0004,quien pregunte quién es primero,who asks who is first,None
METALW-016776-0005,¿Necesitas tocarlos con toda tu mano para que cuente como una etiqueta?,Do you need to touch them with all your hand to make it count as a label?,None
METALW-016776-0006,no importa mucho,doesn't matter much,None
METALW-016776-0007,¿Puedes jugar en equipos?,Can you play as teams?,None
METALW-016776-0008,Sí,Yes,None
METALW-016776-0009,Bien. ¡Gracias!,Not bad. Thank you!,None
METALW-016776-0010,No hay problema,No problem,None
METALW-016777-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-016777-0001,¿Puedes decirme cómo ganar en la aventura de texto Zork?,Can you tell me how to win in the Zork text adventure?,None
METALW-016777-0002,Puedo ayudarte con las reglas del juego. ¿Tienes alguna pregunta sobre las reglas?,I can help you with the rules of the game. Got a question about the rules?,None
METALW-016777-0003,Sólo quiero saber cómo ganar.,I just want to know how to win.,None
METALW-016777-0004,Esa no es una pregunta de reglas. Sólo puedo ayudarle con información sobre las reglas.,That's not a rule question. I can only help you with information about the rules.,None
METALW-016777-0005,De acuerdo. ¿Puedes decirme las reglas del dedo del pie tic tac?,I agree. Can you tell me the rules of the toe tick?,None
METALW-016777-0006,"Sí, ¿tienes una pregunta específica?","Yes, do you have a specific question?",None
METALW-016777-0007,¿Quién es el ganador del dedo del pie tic tac?,Who's the winner of the ticking toe?,None
METALW-016777-0008,La persona que recibe 3 X o O's seguidos.,The person who receives 3 X or O's in a row.,None
METALW-016777-0009,"Genial, gracias por tu ayuda.","Great, thanks for your help.",None
METALW-016777-0010,Gracias.,Thank you.,None
METALW-016778-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-016778-0001,"Hola, tengo preguntas sobre jugar un juego","Hello, I have questions about playing a game",None
METALW-016778-0002,¿Qué juego es?,What game is it?,None
METALW-016778-0003,monopolio,monopoly,None
METALW-016778-0004,¿Cuál es tu pregunta?,What's your question?,None
METALW-016778-0005,"Bueno, quiero saber quién va primero en juego Monopoly","Well, I want to know who's going first to the monopoly game.",None
METALW-016778-0006,La persona que va primero es la persona que tiene el salario más grande.,The person who goes first is the person with the largest salary.,None
METALW-016778-0007,Están seguros de que eso no suena bien,They're sure that doesn't sound good.,None
METALW-016778-0008,"Sí, estoy seguro.","Yes, I'm sure.",None
METALW-016778-0009,Creo que los datos son defectuosos en este sentido,I think the data is flawed in this regard,None
METALW-016778-0010,"Estoy seguro de que es correcto, pero siento que no estés de acuerdo.","I'm sure it's right, but I'm sorry you don't agree.",None
METALW-016778-0011,Eso está bien. gracias por la ayuda,That's ok. thank you for the help,None
METALW-016778-0012,De nada,You are welcome,None
METALW-016779-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-016779-0001,Tengo una pregunta sobre las reglas del juego de un niño,I have a question about the rules of a child's game,None
METALW-016779-0002,"Claro, ¿de qué juego se trata tu pregunta?","Of course, what game is your question about?",None
METALW-016779-0003,¿Cómo decides a la persona que está en un juego de etiquetas,How do you decide the person who's in a tag game,None
METALW-016779-0004,"Puedo ayudarte con eso. En el juego de etiquetas, la primera persona en preguntar quién es 'it', es 'it'.","I can help you with that. In the tag game, the first person to ask who 'it' is is 'it'.",None
METALW-016779-0005,¿Eso es realmente?,Is that really it?,None
METALW-016779-0006,Sí. ¿Hay algo más con lo que pueda ayudarte?,Yes. Is there anything else I can help you with?,None
METALW-016779-0007,"¡No, eso es lo que has sido muy útil gracias!","No, that's what you've been very helpful thank you for!",None
METALW-016779-0008,¡Disfruta del juego!,Enjoy the game!,None
METALW-016779-0009,Voy a salir a jugar con los niños ahora!,I'm going out to play with the kids now!,None
METALW-016779-0010,¡Que te diviertas!,Have fun!,None
METALW-016780-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-016780-0001,Me gustaría una aclaración sobre las reglas de un juego,I'd like clarification on the rules of a game,None
METALW-016780-0002,¿Qué juego?,What game?,None
METALW-016780-0003,etiqueta. Me gustaría saber cómo jugarlo,label. I'd like to know how to play it,None
METALW-016780-0004,"Claro, puedo ayudar.","Sure, I can help.",None
METALW-016780-0005,Bien,Not bad,None
METALW-016780-0006,Pregunta lejos.,Ask far away.,None
METALW-016780-0007,¿Cuáles son las reglas de etiqueta?,What are the etiquette rules?,None
METALW-016780-0008,¿Reglas de EE.UU. o Reino Unido?,U.S. or UK rules?,None
METALW-016780-0009,EE.UU. por favor,U.S. please,None
METALW-016780-0010,Mi base de datos no tiene información sobre las reglas de EE. UU. arrepentido.,My database has no information about repentant U.S. rules.,None
METALW-016781-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
