UID,SEG,translation,profanity
METALW-017656-0010,"Ya respondí a eso. El que primero pregunta quién es, es.","I've already answered that. The one who first asks who he is, is.",None
METALW-017657-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-017657-0001,"HOLA, tengo una pregunta.","Hello, I have a question.",None
METALW-017657-0002,¿Con qué puedo ayudarte?,What can I do for you?,None
METALW-017657-0003,"¿Cómo eliges a la primera persona en ser ""él"" en el juego de etiquetas?","How do you choose the first person to be ""he"" in the tag game?",None
METALW-017657-0004,"la primera persona en preguntar quién es ""it"" es la persona que lo es","the first person to ask who is ""it"" is the person who is",None
METALW-017657-0005,"Vale, gracias.",Ok thank you.,None
METALW-017657-0006,¿Hay algo más con lo que pueda ayudarte?,Is there anything else I can help you with?,None
METALW-017657-0007,¿Cómo se gana en el juego de etiquetas?,How do I win in the tag game?,None
METALW-017657-0008,"usted es la última persona que queda que es ""es"" creo","you're the last person left who's ""is"" I think",None
METALW-017657-0009,Ok muchas gracias. Te agradezco tu ayuda.,"Okay, thank you very much. I appreciate your help.",None
METALW-017657-0010,De nada,You are welcome,None
METALW-017658-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-017658-0001,Tengo una pregunta sobre las reglas de un juego,I have a question about the rules of a game,None
METALW-017658-0002,¿Cómo puedo ayudar?,How can I help?,None
METALW-017658-0003,¿Qué botón presionas para saltar en Super Mario 64?,What button do you press to jump in Super Mario 64?,None
METALW-017658-0004,Algunos bots solo están diseñados para aclarar reglas. Soy uno de esos a los que no puedo darte información de control.,Some bots are only designed to clarify rules. I'm one of those people I can't give you control information.,None
METALW-017658-0005,No hay problema ¿Qué más das?,"No problem, what else do you give?",None
METALW-017658-0006,Tal vez deberías buscar algún tipo de bot Game_controls,Maybe you should look for some kind of bot Game_controls,None
METALW-017658-0007,De acuerdo,I agree,None
METALW-017658-0008,Pero si todo lo demás falla en la Prensa A,But if everything else fails in Press A,None
METALW-017658-0009,Gracias por la información,Thank you for the information,None
METALW-017658-0010,¿Necesitas más ayuda?,Need more help?,None
METALW-017658-0011,No,No,None
METALW-017659-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-017659-0001,Ayúdame a hablar de juegos.,Help me talk about games.,None
METALW-017659-0002,¿Qué juego?,What game?,None
METALW-017659-0003,Super mario,Super mario,None
METALW-017659-0004,Bien. ¿Y entonces?,Not bad. And then?,None
METALW-017659-0005,¿Qué botón pulsar?,What button to press?,None
METALW-017659-0006,"Siento haber aclarado reglas, no controles.","I'm sorry I cleared up rules, not controls.",None
METALW-017659-0007,¿Qué tipo de reglas?,What kind of rules?,None
METALW-017659-0008,Te sugiero que busques otro bot para hacer controles de juego.,I suggest you look for another bot to do game controls.,None
METALW-017659-0009,Gracias,Thank you,None
METALW-017659-0010,OKay no se preocupa,OKay doesn't care,None
METALW-017660-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-017660-0001,Hola puedes decirme quién va primero en ajedrez,Hello you can tell me who goes first in chess,None
METALW-017660-0002,"Sí, he encontrado las reglas para el ajedrez. Basándome en mi conocimiento, el lado blanco tradicionalmente va primero. Esto ha llevado a muchas discusiones sobre cómo hay una ventaja de jugar como blanco.","Yes, I've found the rules for chess. Based on my knowledge, the white side traditionally comes first. This has led to many discussions about how there is an advantage of playing as a target.",None
METALW-017660-0003,Bien genial Así que deberíamos cambiar para que sea justo?,Good great So should we change to make it fair?,None
METALW-017660-0004,"En el ajedrez, para hacer un conjunto justo de rondas, los jugadores deben cambiar entre los lados.","In chess, to make a fair set of rounds, players must switch between sides.",None
METALW-017660-0005,gracias perfectas por el consejo,perfect thanks for the advice,None
METALW-017660-0006,¡No hay problema! ¿Desea obtener más información sobre el ajedrez o cualquier otra regla de juego?,No problem! Want to learn more about chess or any other game rules?,None
METALW-017660-0007,"Sí, por favor, ¿Quién va primero otra vez Lo siento que olvidé es blanco o negro","Yes, please, who goes first again I'm sorry I forgot it's black or white",None
METALW-017660-0008,"En el ajedrez, el jugador que juega blanco va primero tradicionalmente.","In chess, the player who plays white goes first traditionally.",None
METALW-017660-0009,Gracias,Thank you,None
METALW-017660-0010,¡De nada! Avísame si hay algo con lo que pueda ayudarte en el futuro,You are welcome! Let me know if there's anything I can help you with in the future,None
METALW-017661-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-017661-0001,Necesito ayuda con algunas reglas de juego,I need help with some rules of the game.,None
METALW-017661-0002,¿Qué juego es?,What game is it?,None
METALW-017661-0003,¿Cómo elegir una primera persona para ser 'it' en un juego de etiquetas?,How to choose a first person to be 'it' in a tag set?,None
METALW-017661-0004,¿Le gustaría conocer esa regla por reglas de patio de recreo o reglas estándar?,Would you like to know that rule by playground rules or standard rules?,None
METALW-017661-0005,reglas estándar,standard rules,None
METALW-017661-0006,La regla estándar es que la primera persona que debe ser etiquetada por cualquier persona en el grupo es 'it',The standard rule is that the first person to be tagged by anyone in the group is 'it',None
METALW-017661-0007,Gracias por la información,Thank you for the information,None
METALW-017661-0008,"De nada, ¿te gustaría saber más?","You're welcome, would you like to know more?",None
METALW-017661-0009,No,No,None
METALW-017661-0010,"Ok, gracias por preguntar.","Okay, thanks for asking.",None
METALW-017662-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-017662-0001,Necesito ayuda con un videojuego.,I need help with a video game.,None
METALW-017662-0002,"Claro, ¿qué te gustaría saber?","Sure, what would you like to know?",None
METALW-017662-0003,¿Qué botón necesito presionar para saltar en Super Mario 64.,What button do I need to press to jump into Super Mario 64.,None
METALW-017662-0004,"Lo siento, no soy más que un robot. Sólo puedo aclarar las reglas, no puedo ayudar con los controles. Siempre puede ponerse en contacto con nuestro bot GAME_CONTROLS","I'm sorry, I'm just a robot. I can only clarify the rules, I can't help with the controls. You can always contact our bot GAME_CONTROLS",None
METALW-017662-0005,Pagué por un mejor servicio que este.,I paid for better service than this.,None
METALW-017662-0006,¡game_rules_bot es gratis! ¿Puedo ayudarle con alguna información relacionada con las reglas?,This game_rules_bot s free! Can I help you with any rules-related information?,None
METALW-017662-0007,"No, y buscaré cambiar mi servicio.","No, and I'll try to change my service.",None
METALW-017662-0008,Lamentamos perderte.,We're sorry to lose you.,None
METALW-017662-0009,No parece.,Doesn't look like it.,None
METALW-017662-0010,Adiós querido amigo.,"Goodbye, dear friend.",None
METALW-017663-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-017663-0001,Necesito aclarar algunas reglas. Creo que mi amigo está haciendo trampa.,I need to clear up some rules. I think my friend's cheating.,None
METALW-017663-0002,Me encantaría ayudarle con eso,I'd love to help you with that.,None
METALW-017663-0003,Quiero saber si se supone que recibirá $200 cuando aterriza en estacionamiento gratuito en Monopoly?,I want to know if you're supposed to get $200 when you land in free parking in Monopoly?,None
METALW-017663-0004,De acuerdo con el libro oficial de reglas de Monopoly no se supone que reciba $200 al aterrizar en el estacionamiento gratuito,"According to Monopoly's official rule book, you're not supposed to get $200 when you land in the free parking lot",None
METALW-017663-0005,¿realmente? Supongo que esta vez tiene razón.,really? I guess he's right this time.,None
METALW-017663-0006,"Eso es correcto, pero muchas personas juegan con sus propias reglas con respecto a la plaza de aparcamiento gratuita","That's right, but many people play by their own rules regarding the free parking space",None
METALW-017663-0007,¡Ya veo! Supongo que he estado jugando mal todo este tiempo.,I see! I guess I've been playing badly all this time.,None
METALW-017663-0008,¿Hay alguna otra regla con la que pueda ayudarle hoy?,Are there any other rules I can help you with today?,None
METALW-017663-0009,Eso fue todo. ¡Gracias por tu tiempo!,That was it. Thank you for your time!,None
METALW-017663-0010,Fue un placer ayudarte a tener un día maravilloso,It was a pleasure to help you have a wonderful day,None
METALW-017664-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-017664-0001,Necesito ayuda para aclarar las reglas de Tag,I need help clarifying Tag's rules.,None
METALW-017664-0002,seguro.,sure.,None
METALW-017664-0003,"¿Cómo es elegida la primera persona en ser ""It"" en un juego de Tag?","How is the first person to be ""It"" chosen in a Tag game?",None
METALW-017664-0004,"En el juego de etiquetas, tocas a una persona y son ""ella"". La primera persona que pregunta quién es ""es"", es ""eso""","In the tag game, you touch a person and they're ""she."" The first person who asks who he is ""is"" is ""that.""",None
METALW-017664-0005,"Pero, ¿cómo es la primera persona elegida al principio del juego? Bien. ¿Hay alguna excepción a esa regla",But what's the first person chosen at the beginning of the game like? Not bad. Is there any exception to that rule,None
METALW-017664-0006,A menos que estés jugando según las propias reglas de tu grupo.,Unless you're playing by your group's own rules.,None
METALW-017664-0007,"¿Y si nadie pregunta quién es""?","What if no one asks who he is""?",None
METALW-017664-0008,"O la primera persona en preguntar quién es ""es"", es ""él"", o alguien puede ser voluntario.","Either the first person to ask who he is is, he is, or someone can volunteer.",None
METALW-017664-0009,"De acuerdo, gracias.","All right, thank you.",None
METALW-017664-0010,No hay problema.,No problem.,None
METALW-017665-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-017665-0001,¿Puedes buscar una regla para mí?,Can you find a rule for me?,None
METALW-017665-0002,Puedo ayudar con las reglas de los juegos. ¿Con qué juego están buscando ayuda esta mañana?,I can help with the rules of the games. What game are you looking for help with this morning?,None
METALW-017665-0003,El juego de etiquetas es con lo que necesito ayuda.,The tag game is what I need help with.,None
METALW-017665-0004,Estoy familiarizado con la etiqueta. ¿Cómo puedo ayudar?,I'm familiar with the label. How can I help?,None
METALW-017665-0005,"Mis amigos y yo nos estamos preparando para jugar, pero estábamos discutiendo sobre cómo saber cuándo alguien ha ganado. ¿Qué dicen las reglas?","My friends and I are getting ready to play, but we were arguing about how to know when someone has won. What do the rules say?",None
METALW-017665-0006,"El juego generalmente termina cuando los jugadores se cansan, se aburren y dejan de jugar.","The game usually ends when players get tired, get bored and stop playing.",None
METALW-017665-0007,No creo que eso suene como una regla del juego. ¿Puedes volver a comprobarlo?,I don't think that sounds like a rule of the game. Can you check it again?,None
METALW-017665-0008,"El ganador podría ser la persona que menos está etiquetada, pero esa es sólo una manera de decidir el juego.","The winner might be the least labeled person, but that's just one way to decide the game.",None
METALW-017665-0009,Eso suena un poco mejor. ¿Es esa la mejor respuesta que se te ocurre?,That sounds a little better. Is that the best answer you can think of?,None
METALW-017665-0010,Sí. Disfruta de tu juego de etiquetas. Tú eres.,Yes. Enjoy your tag game. You are.,None
METALW-017665-0011,Gracias. ¡Eres divertido!,Thank you. You are funny!,None
METALW-017665-0012,De nada.,You are welcome.,None
METALW-017666-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-017666-0001,"Hola, tengo una pregunta sobre un juego muy complicado.","Hello, I have a question about a very complicated game.",None
METALW-017666-0002,"Claro, ¿qué pasa?","Sure, what's going on?",None
METALW-017666-0003,El juego se llama etiqueta.,The game is called a tag.,None
METALW-017666-0004,De acuerdo.,I agree.,None
METALW-017666-0005,¿Cómo sabemos quién ganó el juego?,How do we know who won the game?,None
METALW-017666-0006,"A veces la gente se aburre y se detiene, pero se pueden establecer los criterios como quién fue etiquetado como el menos etiquetado.","Sometimes people get bored and stop, but you can set the criteria as who was labeled as the least labeled.",None
METALW-017666-0007,¿Alguna otra idea? Es una mala manera de decidir.,Any other ideas? It's a bad way to decide.,None
METALW-017666-0008,"Meh, lo que quieras usar como criterio.","Meh, whatever you want to use as a criterion.",None
METALW-017666-0009,Eres malo en esto.,You're bad at this.,None
METALW-017666-0010,Es justo.,That's fair enough.,None
METALW-017667-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-017667-0001,Estoy buscando las reglas de un juego.,I'm looking for the rules of a game.,None
METALW-017667-0002,¿De qué juego quieres saber las reglas?,What game do you want to know the rules about?,None
METALW-017667-0003,El juego del béisbol. ¿Cuántos golpes hay hasta que un bateador está fuera?,The baseball game. How many hits are there until a batter is out?,None
METALW-017667-0004,3 golpes.,3 strokes.,None
METALW-017667-0005,¿Puede un equipo tener 9 o 12 jugadores?,Can a team have 9 or 12 players?,None
METALW-017667-0006,Cada equipo puede tener 9 jugadores en el campo.,Each team can have 9 players on the field.,None
METALW-017667-0007,cuál es la cantidad mínima de entradas en un juego,what is the minimum number of tickets in a game,None
METALW-017667-0008,La mayoría de los juegos tienen 9 entradas de duración.,Most games have 9 duration entries.,None
METALW-017667-0009,Bien,Not bad,None
METALW-017667-0010,¿Hay algo más con lo que necesites ayuda?,Is there anything else you need help with?,None
METALW-017667-0011,No,No,None
METALW-017668-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-017668-0001,Tengo una pregunta sobre Monopoly el juego?,I have a question about Monopoly the game?,None
METALW-017668-0002,¡seguro! ¿Cuál es su pregunta sobre Monopoly?,sure! What's your question about Monopoly?,None
METALW-017668-0003,¿Se supone que recibirás $200 cada vez que aterrices en estacionamiento gratuito?,Are you supposed to get $200 every time you land in free parking?,None
METALW-017668-0004,Déjame buscarte eso muy rápido.,Let me get you that very quickly.,None
METALW-017668-0005,Gracias,Thank you,None
METALW-017668-0006,"En las reglas originales, el espacio de estacionamiento gratuito para Monopoly no da dinero.","In the original rules, the free parking space for Monopoly does not give money.",None
METALW-017668-0007,Eso es lo que pensé,That's what I thought.,None
METALW-017668-0008,Claro. ¿Tenías alguna otra pregunta?,Of course. Did you have any other questions?,None
METALW-017668-0009,"No, creo que lo cubriste todo","No, I think you covered it all.",None
METALW-017668-0010,¡Gracias!,Thank you!,None
METALW-017669-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-017669-0001,¿Cuál es la regla de los juegos?,What is the rule of games?,None
METALW-017669-0002,ok para qué juego?,ok for what game?,None
METALW-017669-0003,¿Cómo jugar al catch?,How to play catch?,None
METALW-017669-0004,captura se juega con dos o más personas mediante lanzando un objeto entre sí,capture is played with two or more people by throwing an object at each other,None
METALW-017669-0005,¿Qué más?,What else?,None
METALW-017669-0006,se puede jugar durante cualquier cantidad de tiempo,you can play for any amount of time,None
METALW-017669-0007,gracias,Thank you,None
METALW-017669-0008,las reglas son tan simples. puedes añadirle más si te gusta,the rules are so simple. you can add more if you like,None
METALW-017669-0009,impresionante,impressive,None
METALW-017669-0010,ok adiós ahora,ok goodbye now,None
METALW-017670-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-017670-0001,reglas de juego,rules of the game,None
METALW-017670-0002,Puedo ayudar. ¿Qué juego necesitas aclaración de reglas?,I can help. What game do you need rule clarification?,None
METALW-017670-0003,etiqueta,label,None
METALW-017670-0004,¿Qué necesitas saber sobre Tag?,What do you need to know about Tag?,None
METALW-017670-0005,cómo ganar,how to win,None
METALW-017670-0006,La persona que menos está etiquetada es la ganadora.,The person who is least labeled is the winner.,None
METALW-017670-0007,¿Estás seguro?,Are you sure?,None
METALW-017670-0008,Estoy bastante seguro.,I'm pretty sure.,None
METALW-017670-0009,De acuerdo,I agree,None
METALW-017670-0010,¿Es todo lo que necesitas saber?,Is that all you need to know?,None
METALW-017671-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-017671-0001,Necesito ayuda con las reglas de los juegos,I need help with the rules of the games,None
METALW-017671-0002,"Puedo ayudar, ¿en qué juego tenías preguntas?","I can help, what game did you have questions in?",None
METALW-017671-0003,¿Estás familiarizado con la etiqueta?,Are you familiar with the label?,None
METALW-017671-0004,Sí,Yes,None
METALW-017671-0005,cómo elegir primera persona para serlo?,how to choose first person to be?,None
METALW-017671-0006,"La primera persona que lo es, es la primera persona que realmente hace una forma de la pregunta ""quién es""","The first person who is, is the first person who actually makes a form of the question ""who is""",None
METALW-017671-0007,¿Estás seguro?,Are you sure?,None
METALW-017671-0008,"Esa es la regla principal para la etiqueta, sin embargo, una segunda selección hecha en algunas regiones es un juego de escrutinio como ""eeney meeney miney mo""","That's the main rule for etiquette, however, a second selection made in some regions is a counting game like ""eeney meeney miney mo""",None
METALW-017671-0009,gracias,Thank you,None
METALW-017671-0010,Encantado de ayudar,Nice to help,None
METALW-017672-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-017672-0001,Necesito que aclares las reglas de un juego,I need you to clarify the rules of a game,None
METALW-017672-0002,Soy capaz de ayudar con las reglas de un juego.,I'm able to help with the rules of a game.,None
METALW-017672-0003,¿Hay alguna restricción en el campo de juego en el juego de etiqueta,Are there any restrictions on the playing field in the tag game,None
METALW-017672-0004,"Déjame ver. por favor, espere. No hay restricciones reales.",Let me see. please wait. There are no real restrictions.,None
METALW-017672-0005,¿realmente? Recuerdo haber oído algo sobre una piscina olímpica una vez,really? I remember hearing something about an Olympic pool once,None
METALW-017672-0006,Se recomienda que no sea más pequeño que eso. Childreh podría hacer un gran cuidado sólo a la mitad.,It is recommended that you are no smaller than that. Childreh could do great care only in half.,None
METALW-017672-0007,¡Bien! ¿Qué tan grande puede ser,Not bad! How big can it be,None
METALW-017672-0008,"Tan grande como Manhattan. Pero, por lo general, no más que Central Park.",As big as Manhattan. But usually no more than Central Park.,None
METALW-017672-0009,¡Bien!,Not bad!,None
METALW-017672-0010,¿más?,more?,None
METALW-017673-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-017673-0001,¿Puedes ayudarme con algunas reglas monopólicas?,Can you help me with some monopoly rules?,None
METALW-017673-0002,"¡Ciertamente, soy un bot de reglas! ¿Qué te gustaría saber sobre el monopolio?",I'm certainly a rule bot! What would you like to know about monopoly?,None
METALW-017673-0003,¿Puedes decirme quién va primero en Monopoly?,Can you tell me who goes to Monopoly first?,None
METALW-017673-0004,La persona que es la más chubbiest irá primero,The person who is the most chubbiest will go first,None
METALW-017673-0005,Eso no está bien. Sus datos deben ser defectuosos. ¿Puedes volver a comprobarlo?,That's not right. Your data must be defective. Can you check it again?,None
METALW-017673-0006,Puedo asegurarles que esa es la respuesta correcta,I can assure you that's the right answer,None
METALW-017673-0007,No estoy de acuerdo. No voltear una moneda o rodar un dado sería un mejor método para elegir el primer jugador,I disagree. Not flipping a coin or rolling a dice would be a better method to choose the first player,None
METALW-017673-0008,"Eso depende del debate. Sin embargo, el método aceptado para elegir al primer jugador es permitir que la persona que más pesa","That depends on the debate. However, the accepted method of choosing the first player is to allow the person who weighs the most",None
METALW-017673-0009,Bien. Gracias por su ayuda,Not bad. Thank you for your help,None
METALW-017673-0010,No hay problema. disfrutar,No problem. enjoy,None
METALW-017674-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-017674-0001,"Hola, ¿puedes aclarar una regla para mí?","Hello, can you clarify a rule for me?",None
METALW-017674-0002,¿Qué se debe aclarar?,What should be clarified?,None
METALW-017674-0003,¿Cómo se gana en la aventura de texto Zork?,How do you win in the Zork text adventure?,None
METALW-017674-0004,Estoy programado para ayudar a jugar los juegos para no ganarlos.,I'm programmed to help play the games so I don't win them.,None
METALW-017674-0005,"Ok, ¿con qué juegos puedes ayudar?","Okay, what games can you help with?",None
METALW-017674-0006,¿A qué juego juegas?,What game are you playing?,None
METALW-017674-0007,¿Qué hay de Mario?,What about Mario?,None
METALW-017674-0008,Sí. Eso es fácil.,Yes. That's easy.,None
METALW-017674-0009,¿Puedes ayudarme a vencer a mi hermano?,Can you help me beat my brother?,None
