UID,SEG,translation,profanity
METALW-002668-0009,"No, eso es todo, gracias.","No, that's all, thank you.",None
METALW-002668-0010,adiós ahora,goodbye now,None
METALW-002669-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-002669-0001,Tengo una pregunta ¿a qué hora es en Nueva York?,"I have a question, what time is it in New York?",None
METALW-002669-0002,18:00 horas,6 p.m.,None
METALW-002669-0003,¿qué tal Islandia,How about Iceland,None
METALW-002669-0004,sus 22:00 horas,your 22:00 hours,None
METALW-002669-0005,¿Cuál es el tiempo de diferencia en esos dos lugares?,What's the difference time in those two places?,None
METALW-002669-0006,son las 4 horas,it's 4 hours,None
METALW-002669-0007,¿seguro?,sure?,None
METALW-002669-0008,Sí,Yes,None
METALW-002669-0009,gracias,Thank you,None
METALW-002669-0010,bienvenido,welcome,None
METALW-002670-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-002670-0001,"Sí, ¿puedes ayudarme con los husos horarios para mis próximas vacaciones?","Yes, can you help me with the time zones for my next vacation?",None
METALW-002670-0002,"Claro, ¿dónde está?","Sure, where is he?",None
METALW-002670-0003,"Sí, me mudaré de Florida (hora del este) a China central. ¿Cuál será el cambio de hora si puede.","Yes, I'm moving from Florida Eastern Time to central China. What will be the time change if you can.",None
METALW-002670-0004,Esa diferencia horaria es exactamente de 12 horas,That time difference is exactly 12 hours,None
METALW-002670-0005,¿Serían delanteros? ¿O al revés?,Would they be forwards? Or the other way around?,None
METALW-002670-0006,de cualquier manera!,either way!,None
METALW-002670-0007,interesante. ¿Por qué funciona así el tiempo?,interesting. Why does time work like this?,None
METALW-002670-0008,"Siento no poder ayudarte con eso, pero tiene que hacer algo con el mundo","I'm sorry I can't help you with that, but he has to do something with the world.",None
METALW-002670-0009,"¡Muy bien, no te preocupes! ¡Gracias por la ayuda!","All right, don't worry! Thanks for the help!",None
METALW-002670-0010,¡De nada!,You are welcome!,None
METALW-002671-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-002671-0001,"Hola bot, ¿puede ayudar con las zonas horarias?","Hello bot, can you help with time zones?",None
METALW-002671-0002,Claro que puedo ayudar con las zonas horarias,Of course I can help with time zones,None
METALW-002671-0003,Estoy en Nueva York ahora mismo y son las 6 pm. ¿Puedes decirme qué hora es en Islandia?,I'm in New York right now and it's 6 p.m. Can you tell me what time it is in Iceland?,None
METALW-002671-0004,Serían las 10 p.m. porque Islandia está 4 horas por delante,It would be 10 p.m. because Iceland is 4 hours ahead,None
METALW-002671-0005,"Ok, tengo a Cha. ¿Así que cuando sea medianoche serán las 4 de la mañana?","Okay, I got Cha. So when it's midnight, it'll be 4 in the morning?",None
METALW-002671-0006,¡sí!,Yes!,None
METALW-002671-0007,"Bien. ¡Bueno, creo que eso es todo lo que necesitaba saber!","Not bad. Well, I think that's all I needed to know!",None
METALW-002671-0008,Greenwich Mean Timet es la zona horaria de Islandia,Greenwich Mean Timet is Iceland's time zone,None
METALW-002671-0009,"Oh wow, nunca había oído hablar de eso antes. Eres un bot muy informativo.","Oh wow, I've never heard of it before. You're a very informative bot.",None
METALW-002671-0010,¡Que tengas un buen día!,Have a nice day!,None
METALW-002672-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-002672-0001,¿Puedes ayudarme con una pregunta de tiempo?,Can you help me with a question of time?,None
METALW-002672-0002,"Claro, ¿cómo puedo ayudar con las zonas horarias?","Sure, how can I help with time zones?",None
METALW-002672-0003,"Estoy en Nueva York y necesito llamar a Islandia. Si son las 18:00 aquí, ¿a qué hora está ahí?","I'm in New York and I need to call Iceland. If it's 6 p.m. here, what time is it there?",None
METALW-002672-0004,Son las 23:00 horas en Islandia,It's 23:00 a.m. in Iceland,None
METALW-002672-0005,"Oh wow, eso puede ser demasiado tarde. Cuando sean las 9 de la mañana, ¿a qué hora estará aquí?","Oh wow, that may be too late. When it's 9 a.m., what time will you be here?",None
METALW-002672-0006,Serán las 14:00 horas en Islandia,It will be 2 p.m. in Iceland,None
METALW-002672-0007,¿Y cuando son las 9 de la mañana en Islandia?,And when it's 9 a.m. in Iceland?,None
METALW-002672-0008,Serán las 4 a. m. en NYC cuando sean las 9 a. m. en Islandia,It will be 4 a.m. in NYC when it's 9 a.m. in Iceland,None
METALW-002672-0009,"De acuerdo, gracias tim ebot","Okay, thanks tim ebot",None
METALW-002672-0010,¡No hay problema!,No problem!,None
METALW-002673-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-002673-0001,"Necesito información sobre zonas horarias, ¿podrías ayudarme?","I need time zone information, could you help me?",None
METALW-002673-0002,"Ciertamente, soy un bot de zona horaria, ¿cómo puedo ayudarle","Certainly, I'm a time zone bot, how can I help you",None
METALW-002673-0003,Estoy en Nueva York ahora mismo y son 6,I'm in New York right now and it's 6,None
METALW-002673-0004,Bien,Not bad,None
METALW-002673-0005,"Necesito llamar a alguien en Islandia, ¿puedes decirme a qué hora es su?","I need to call someone in Iceland, can you tell me what time is their?",None
METALW-002673-0006,Si son las 6 en NY ahora mismo son las 1 de la mañana en Islandia,If it's 6 in NY right now it's 1 a.m. in Iceland,None
METALW-002673-0007,"Gracias, ¿qué huso horario es Islandia?","Thank you, what time zone is Iceland?",None
METALW-002673-0008,Islandia está en la zona horaria de Oriente Medio,Iceland is in Middle East time zone,None
METALW-002673-0009,perfecto. ¡Gracias por responder a todas mis preguntas hoy!,perfect. Thank you for answering all my questions today!,None
METALW-002673-0010,No hay problema,No problem,None
METALW-002674-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-002674-0001,Tengo una pregunta sobre el tiempo en otra ciudad.,I have a question about time in another city.,None
METALW-002674-0002,seguro. ¿Qué puedo responder por usted?,sure. What can I answer for you?,None
METALW-002674-0003,Si son las 12 de la mañana en San Petersburgo¿ a qué hora es en Vancouver?,"If it's 12 a.m. in St. Petersburg, what time is it in Vancouver?",None
METALW-002674-0004,¿Vancouver Canadá o Vancouver Washington?,Vancouver Canada or Vancouver Washington?,None
METALW-002674-0005,Vancouver Canadá.,Vancouver Canada.,None
METALW-002674-0006,"Definitivamente puedo ayudar con eso. Vancouver Canadá está 3 horas detrás de San Petersburgo. Así que si son las 9 de la mañana allí, entonces son las 12pm en Vancouver, CA","I can definitely help with that. Vancouver Canada is 3 hours behind St. Petersburg. So if it's 9 a.m. there, then it's 12pm in Vancouver, CA",None
METALW-002674-0007,Son las 12 de la mañana de medianoche. ¿A qué hora es en Vancouver?,It's 12 a.m. at midnight. What time is it in Vancouver?,None
METALW-002674-0008,"Lo siento, son las 6 de la mañana en Vancouver No 12pm Si es medianoche Entonces son las 9pm en San Petersburgo, FL Vancouver, lo siento. Estoy teniendo terribles fallos hoy Si es medianoche en San Petersburgo, entonces son las 21:00 en Vancouver Canadá","I'm sorry, it's 6 a.m. in Vancouver No 12pm If it's midnight Then it's 9pm in St. Petersburg, FL Vancouver, I'm sorry. I'm having terrible flaws today If it's midnight in St. Petersburg, then it's 9 p.m. in Vancouver Canada",None
METALW-002674-0009,"Ok, son las 9 pm en vancover. Muchas gracias","Okay, it's 9 p.m. in vain. Thanks a lot",None
METALW-002674-0010,"Sí, me disculpo por la confusión. Normalmente soy más preciso","Yes, I apologize for the confusion. I'm usually more accurate",None
METALW-002675-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-002675-0001,hola,Hello,None
METALW-002675-0002,¿Qué puedo hacer por ti hoy?,What can I do for you today?,None
METALW-002675-0003,Tengo una pregunta,I have a question,None
METALW-002675-0004,¡Tengo respuestas!,I have answers!,None
METALW-002675-0005,¿Puede proporcionarme datos sobre zonas horarias?,Can you provide me with time zone data?,None
METALW-002675-0006,Sé algunas cosas sobre zonas horarias. ¿Qué necesitas saber?,I know a few things about time zones. What do you need to know?,None
METALW-002675-0007,¿Puedes proporcionarme algún hueco de algunas zonas horarias?,Can you give me some gaps in some time zones?,None
METALW-002675-0008,"Puedo calcular los tiempos en diferentes zonas horarias, pero no soy capaz de decirles cómo funcionan las zonas horarias","I can calculate times in different time zones, but I'm not able to tell you how time zones work",None
METALW-002675-0009,Eso está bien.. gracias,That's ok.. Thank you,None
METALW-002675-0010,De nada,You are welcome,None
METALW-002676-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-002676-0001,"Hola, ¿podrías ayudarme con un problema sobre mi zona horaria?","Hi, could you help me with a problem about my time zone?",None
METALW-002676-0002,seguramente. ¿Qué te gustaría saber?,surely. What would you like to know?,None
METALW-002676-0003,¿En qué zona horaria estoy?,What time zone am I in?,None
METALW-002676-0004,Estás en la zona horaria oriental,You're in the eastern time zone,None
METALW-002676-0005,"Gracias, ¿sabes qué es la zona horaria de Chicago?","Thank you, you know what the Chicago time zone is?",None
METALW-002676-0006,Chicago está en la zona horaria central,Chicago is in the central time zone,None
METALW-002676-0007,bien. ¿Podría decirme cuál es la diferencia horaria entre dónde estoy y Chicago?,Not bad. Could you tell me what the time difference is between where I am and Chicago?,None
METALW-002676-0008,Estás una hora por delante deChicago,You're an hour ahead of Chicago,None
METALW-002676-0009,"¡Eso es genial, muchas gracias!","That's great, thank you very much!",None
METALW-002676-0010,¡De nada!,You are welcome!,None
METALW-002677-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-002677-0001,"Oye bot zona horaria, ¿a qué hora será en Vancouver si es medianoche en San Petersburgo?","Hey bot time zone, what time will it be in Vancouver if it's midnight in St. Petersburg?",None
METALW-002677-0002,¿Qué San Petersburgo es éso?,What St. Petersburg is that?,None
METALW-002677-0003,Florida,Florida,None
METALW-002677-0004,Serían las 21:00 horas en Vancouver.,It would be 9 p.m. in Vancouver.,None
METALW-002677-0005,"Bien, ¿en qué zona horaria está Vancouver?","Well, what time zone is Vancouver in?",None
METALW-002677-0006,Vancouver está en horario de verano en el Pacífico.,Vancouver is in daylight saving time in the Pacific.,None
METALW-002677-0007,¿Y en qué huso horario está San Petersburgo?,And what time zone is St. Petersburg in?,None
METALW-002677-0008,San Petersburgo está en el horario de verano oriental.,St. Petersburg is on Eastern daylight saving time.,None
METALW-002677-0009,"Bien, gracias bot zona horaria","Well, thanks bot time zone",None
METALW-002677-0010,Eres un bot de bienvenida. Humano,You're a welcome bot. human,None
METALW-002678-0000,"Hola, ¿en qué puedo ayudarle? Hola","Hi, how can I help you? Hello",None
METALW-002678-0001,puedes ayudarme sobre el huso horario,you can help me about the time zone,None
METALW-002678-0002,seguro de qué al respecto,sure of what about it,None
METALW-002678-0003,Ahora estoy en Nueva York,Now I'm in New York,None
METALW-002678-0004,"ok, y cómo puedo ayudar","ok, and how can I help",None
METALW-002678-0005,y quiero saber la hora de Islandia,and I want to know the time of Iceland,None
METALW-002678-0006,"Ok, actualmente ya son las 2 de la mañana en Islandia","Okay, it's currently 2 a.m. in Iceland.",None
METALW-002678-0007,ok que usted,ok that you,None
METALW-002678-0008,bienvenido,welcome,None
METALW-002678-0009,De acuerdo,I agree,None
METALW-002678-0010,Adiós,Good bye,None
METALW-002679-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-002679-0001,¡hola! Necesito ayuda con las zonas horarias,Hello! I need help with time zones.,None
METALW-002679-0002,Adelante,Go ahead,None
METALW-002679-0003,¿Puedes decirme a qué hora es en Vancouver si son las 12 de la mañana en San Petersburgo?,Can you tell me what time it is in Vancouver if it's 12 a.m. in St. Petersburg?,None
METALW-002679-0004,15:00 horas,3 p.m.,None
METALW-002679-0005,Bien. ¿Qué tal en NY?,Not bad. How's it going in NY?,None
METALW-002679-0006,2 PM,2 PM,None
METALW-002679-0007,¡Gracias por la ayuda!,Thanks for the help!,None
METALW-002679-0008,¿Algo más?,Anything else?,None
METALW-002679-0009,Creo que eso es todo lo que necesito.,I think that's all I need.,None
METALW-002679-0010,contento de ayudar,happy to help,None
METALW-002680-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-002680-0001,Necesito ayuda con respecto a las zonas horarias,I need help with time zones.,None
METALW-002680-0002,Bien,Not bad,None
METALW-002680-0003,¿En qué zona horaria está Nueva York?,What time zone is New York in?,None
METALW-002680-0004,oriental,eastern,None
METALW-002680-0005,"Si son las 18:00 horas en Nueva York, ¿a qué hora es en Islandia?","If it's 6 p.m. in New York, what time is it in Iceland?",None
METALW-002680-0006,2am,2am,None
METALW-002680-0007,¿En qué zona horaria se encuentra Islandia?,What time zone is Iceland in?,None
METALW-002680-0008,zona horaria islandesa,Icelandic time zone,None
METALW-002680-0009,Gracias por esa información,Thank you for that information,None
METALW-002680-0010,Np,Np,None
METALW-002681-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-002681-0001,¿Ahora tienes que ver con las zonas horarias?,Now you have to do with time zones?,None
METALW-002681-0002,¿Seguro que puedo ayudar con eso lo que te gustaría saber?,Are you sure I can help with that what you'd like to know?,None
METALW-002681-0003,¿A qué hora es en Vancouver cuando es medianoche en San Petersburgo???,What time is it in Vancouver when it's midnight in St. Petersburg???,None
METALW-002681-0004,¿Rusia o Florida?,Russia or Florida?,None
METALW-002681-0005,Rusia,Russia,None
METALW-002681-0006,Serán las 4 a. M.,It'll be 4 a.m. M.,None
METALW-002681-0007,¿Qué zona es esa?,What zone is that?,None
METALW-002681-0008,Hora estándar de Moscú,Moscow Standard Time,None
METALW-002681-0009,¡Es bueno saberlo!,It's good to know!,None
METALW-002681-0010,Usted es muy bienvenido,You are very welcome,None
METALW-002682-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-002682-0001,Tengo una pregunta que involucra tiempo. ¿Me puedes ayudar?,I have a question that involves time. Can you help me?,None
METALW-002682-0002,¿Cómo puedo ayudar?,How can I help?,None
METALW-002682-0003,"Si estoy en Nueva York, ¿cuántas horas por delante de Winnipeg estoy?","If I'm in New York, how many hours ahead of Winnipeg am I?",None
METALW-002682-0004,"Winnipeg está en realidad una hora detrás de Nueva York, así que a las 6 pm en Winnipeg es 7pm en Nueva York.","Winnipeg is actually an hour behind New York, so at 6pm in Winnipeg it's 7pm in New York.",None
METALW-002682-0005,¿Es todo? Parece que sería más que eso. ¿Qué hay de Denver? ¿Qué tan lejos estaría de Denver?,That's all? Looks like it would be more than that. What about Denver? How far would you be from Denver?,None
METALW-002682-0006,Denver está 2 horas detrás de Nueva York y 1 hora detrás de Winnipeg.,Denver is 2 hours behind New York and 1 hour behind Winnipeg.,None
METALW-002682-0007,Bien. Uno más para comprobar. ¿Qué tan atrasado estaría Portland?,Not bad. One more to check. How late would Portland be?,None
METALW-002682-0008,Portland está 3 horas detrás de Nueva York y 2 horas detrás de WInnipeg,Portland is 3 hours behind New York and 2 hours behind WInnipeg,None
METALW-002682-0009,Creo que eso es todo lo que necesitaba saber ahora mismo. Gracias.,I think that's all I needed to know right now. Thank you.,None
METALW-002682-0010,De nada.,You are welcome.,None
METALW-002683-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-002683-0001,hola,Hello,None
METALW-002683-0002,¿Puedo responder a alguna pregunta sobre las zonas horarias hoy?,Can I answer any questions about time zones today?,None
METALW-002683-0003,Sí,Yes,None
METALW-002683-0004,¿Qué preguntas tenías?,What questions did you have?,None
METALW-002683-0005,¿a qué hora será en Vancouver hey,what time will it be in Vancouver hey,None
METALW-002683-0006,Actualmente son las 7:36PM en Vancouver,It's currently 7:36PM in Vancouver,None
METALW-002683-0007,¿Qué tal la medianoche en San Petersburgo?,How about midnight in St. Petersburg?,None
METALW-002683-0008,"Cuando sea medianoche en San Petersburgo, que es hora estándar oriental, será a las 9:00PM n Vancouver","When it's midnight in St. Petersburg, which is Eastern Standard Time, it'll be at 9:00PM n Vancouver",None
METALW-002683-0009,"bueno, gracias por la información","well, thanks for the information",None
METALW-002683-0010,De nada,You are welcome,None
METALW-002684-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-002684-0001,¿Cuántas horas tiene Nueva York por delante de Winnipeg?,How many hours does New York have ahead of Winnipeg?,None
METALW-002684-0002,son 3 horas,it's 3 hours,None
METALW-002684-0003,"De acuerdo, gracias. ¿Cuántas horas tiene Nueva York por delante de California?","All right, thank you. How many hours does New York have ahead of California?",None
METALW-002684-0004,"son las 1,45 horas",it's 1.45 hours,None
METALW-002684-0005,"cool, ¿cuál es el huso horario para Nueva York?","cool, what's the time zone for New York?",None
METALW-002684-0006,tiempo xone en Nueva York ahora es 12:41nn,xone time in New York is now 12:41nn,None
METALW-002684-0007,¿Cuál es el huso horario para la califronia?,What is the time zone for caliphronia?,None
METALW-002684-0008,zona horaria en California ahora es a las 5:07pm,California time zone is now at 5:07pm,None
METALW-002684-0009,ok gracias por sus maravillosas respuestas.,ok thank you for your wonderful answers.,None
METALW-002684-0010,de nada,You are welcome,None
METALW-002685-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-002685-0001,¿En qué zona horaria se encuentra Montana?,What time zone is Montana in?,None
METALW-002685-0002,La zona horaria es la hora de la montaña.,The time zone is mountain time.,None
METALW-002685-0003,¿A qué hora está actualmente en la zona horaria de montaña?,What time are you currently in the mountain time zone?,None
METALW-002685-0004,Ahora mismo son las 10:55pm,Right now it's 10:55pm.,None
METALW-002685-0005,¿Y a qué hora está ahora mismo en la zona horaria del Pacífico?,And what time is he in the Pacific time zone right now?,None
METALW-002685-0006,Son las 9:55 en el Pacífico.,It's 9:55 in the Pacific.,None
METALW-002685-0007,¿A qué hora está actualmente en Londres?,What time are you currently in London?,None
METALW-002685-0008,Son las 5:56 a.m. en Londres.,It's 5:56 a.m in London.,None
METALW-002685-0009,"¡Genial, gracias!","Great, thank you!",None
METALW-002685-0010,¡De nada!,You are welcome!,None
METALW-002686-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-002686-0001,Tengo una pregunta sobre las zonas horarias.,I have a question about time zones.,None
METALW-002686-0002,¿Cuál es su pregunta de zona horaria?,What is your time zone question?,None
METALW-002686-0003,¿Cuántas horas está Nueva York por delante de Winnipeg?,How many hours is New York ahead of Winnipeg?,None
METALW-002686-0004,Nueva York está por delante de Winnipeg por 1 hora.,New York is ahead of Winnipeg for 1 hour.,None
METALW-002686-0005,¿Cuál es el huso horario de Winnipeg?,What is Winnipeg's time zone?,None
METALW-002686-0006,Winnipeg se encuentra en la zona horaria central.,Winnipeg is located in the central time zone.,None
METALW-002686-0007,Gracias.,Thank you.,None
METALW-002686-0008,¡De nada!,You are welcome!,None
METALW-002686-0009,¿En qué zona horaria está Nueva York?,What time zone is New York in?,None
METALW-002686-0010,Nueva York está en la zona horaria del este de la luz del día.,New York is in the East Daylight time zone.,None
METALW-002687-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-002687-0001,"¿Puedes ayudarme con información, por favor?","Can you help me with information, please?",None
METALW-002687-0002,¿Cuál es tu pregunta?,What's your question?,None
METALW-002687-0003,Quiero saber a qué hora en Vancouver cuando sea medianoche en San Petersburgo.,I want to know what time in Vancouver when it's midnight in St. Petersburg.,None
METALW-002687-0004,"Puedo hacer eso, por favor espere mientras encuentro eso para usted.","I can do that, please wait while I find that for you.",None
METALW-002687-0005,Bien. Esperaré.,Not bad. Wait.,None
METALW-002687-0006,"Mañana, a las 12:00 a.m., San Petersburgo (MSK) será a las 2:00 p.m. de Vancouver (PDT).","Tomorrow, at 12:00 a.m., St. Petersburg (MSK) will be at 2:00 p.m. Vancouver (PDT).",None
METALW-002687-0007,Bien. Gracias por la información.,Not bad. Thanks for the information.,None
METALW-002687-0008,¿Tiene alguna otra solicitud de zona horaria para hoy?,Do you have any other time zone requests for today?,None
METALW-002687-0009,Eso es todo por hoy. Gracias por su ayuda.,That's all for today. Thank you for your help.,None
METALW-002687-0010,"De nada, gracias por preguntar.","You're welcome, thank you for asking.",None
METALW-002687-0011,Que tengas un buen día.,Have a nice day.,None
METALW-002688-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-002688-0001,Tengo una pregunta sobre las zonas horarias,I have a question about time zones,None
METALW-002688-0002,Puedo ayudarle con la información de la zona horaria. ¿Qué necesitas saber?,I can help you with the time zone information. What do you need to know?,None
METALW-002688-0003,¿Cómo funcionan?,How do they work?,None
METALW-002688-0004,"Puedo calcular los tiempos en diferentes zonas horarias, pero no tengo información sobre cómo funcionan.","I can calculate times in different time zones, but I have no information on how they work.",None
METALW-002688-0005,¿Por qué?,Why?,None
METALW-002688-0006,"No estoy programado para dar esa información. Sin embargo, podría referirte a una mejor fuente.","I'm not programmed to give that information. However, it could refer you to a better source.",None
METALW-002688-0007,¿Por qué no programaron That Into You?,Why didn't they program That Into You?,None
METALW-002688-0008,Tendrás que preguntarle eso a los programadores.,You'll have to ask the programmers that.,None
METALW-002688-0009,"De acuerdo, gracias","All right, thank you.",None
METALW-002688-0010,Gracias por usar nuestro servicio.,Thank you for using our service.,None
METALW-002689-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-002689-0001,"Hola, necesito información sobre las zonas horarias","Hi, I need information about time zones",None
METALW-002689-0002,¿Qué tipo de información te gustaría?,What kind of information would you like?,None
METALW-002689-0003,¿Puedes decirme cómo funcionan las zonas horarias?,Can you tell me how time zones work?,None
METALW-002689-0004,"No sé cómo, pero sólo sé cómo calcularlos","I don't know how, but I just know how to calculate them",None
METALW-002689-0005,Ya veo. ¿Puedes decirme la diferencia horaria entre Nueva York y Miami?,I see. Can you tell me the time difference between New York and Miami?,None
METALW-002689-0006,"no tienen diferencia de tiempo, son las 3:56 am en ambos estados","have no time difference, it's 3:56 a.m. in both states",None
METALW-002689-0007,"¿Qué tal entre Nueva York y Dallas, Texas","How about New York and Dallas, Texas",None
METALW-002689-0008,déjame investigarlo algo más aparte de eso?,let me investigate something else besides that?,None
METALW-002689-0009,"No, eso es todo.","No, that's all.",None
METALW-002689-0010,Bien,Not bad,None
METALW-002690-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-002690-0001,¿Podría decirme cuántas horas está Nueva York por delante de Winnipeg?,Could you tell me how many hours New York is ahead of Winnipeg?,None
METALW-002690-0002,comprobación,check,None
METALW-002690-0003,gracias,Thank you,None
METALW-002690-0004,NY se adelanta a 3 horas en Winnipeg,NY advances to 3 hours in Winnipeg,None
METALW-002690-0005,¿En qué zona horaria está Nueva York?,What time zone is New York in?,None
METALW-002690-0006,a partir del momento es 6pm en NY ahora,from the moment it's 6pm in NY now,None
METALW-002690-0007,¿Cómo se llama la zona horaria de Nueva York?,What's the name of the New York time zone?,None
METALW-002690-0008,Pst,Pst,None
METALW-002690-0009,¿Qué tal Winnepeg?,How about Winnepeg?,None
METALW-002690-0010,Est,est,None
METALW-002691-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-002691-0001,Tengo una pregunta sobre la hora en Vancouver.,I have a question about the time in Vancouver.,None
METALW-002691-0002,Claro. ¿Qué te gustaría saber?,Of course. What would you like to know?,None
METALW-002691-0003,¿A qué hora estará allí cuando sean las 12 de la mañana en San Petersburgo?,What time will you be there when it's 12 a.m. in St. Petersburg?,None
METALW-002691-0004,A las 12 AM en San Petersburgo serán las 9 AM en Vancouver. ¿Qué más te gustaría saber?,"At 12 a.m. in St. Petersburg, it'll be 9 a.m. in Vancouver. What else would you like to know?",None
METALW-002691-0005,¿Qué hora es ahora en San Petersburgo?,What time is it now in Saint Petersburg?,None
METALW-002691-0006,Actualmente son las 9:30 am en San Petersburgo.,It is currently 9:30 am in St. Petersburg.,None
METALW-002691-0007,¡Gracias!,Thank you!,None
METALW-002691-0008,"No hay problema, ¿eso será todo?","No problem, will that be it?",None
METALW-002691-0009,Es todo. ¡Adiós!,That's all. Good bye!,None
METALW-002691-0010,¡Que tengas un buen día!,Have a nice day!,None
METALW-002692-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-002692-0001,"Hola, necesito ayuda con las zonas horarias, ¿puedes ayudarme?","Hi, I need help with time zones, can you help me?",None
METALW-002692-0002,Puedo hacer eso por ti.,I can do that for you.,None
METALW-002692-0003,¿Puede explicarme cómo funcionan las zonas horarias?,Can you explain to me how time zones work?,None
METALW-002692-0004,Sólo puedo calcular las zonas horarias si son diferentes.,I can only calculate time zones if they are different.,None
