UID,SEG,translation,profanity
METALW-012330-0004,Las dos jugadas están jugando al mismo tiempo hoy.,Both plays are playing at the same time today.,None
METALW-012330-0005,disparar. ¿Alguno de ellos volverá a jugar el sábado?,shoot. Will any of them play again on Saturday?,None
METALW-012330-0006,"Mañana el Cabaret tocará a las 6 p. m., pero Phantom of the Opera comienza a medianoche.","Tomorrow cabaret will play at 6 p.m, but Phantom of the Opera starts at midnight.",None
METALW-012330-0007,"Eso puede funcionar. Pude ver uno hoy, y el otro mañana por la noche. Tendré que averiguar cuál.","That can work. I could see one today, the other tomorrow night. I'll have to find out which one.",None
METALW-012330-0008,"Sí, puedes hacer eso o puedes ver las obras mañana.","Yes, you can do that or you can see the plays tomorrow.",None
METALW-012330-0009,Tengo la información que necesito por ahora. Tendré que ver qué funciona con mi horario. gracias.,I have the information I need for now. I'll have to see what works with my schedule. Thank you.,None
METALW-012330-0010,de nada.,You are welcome.,None
METALW-012331-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-012331-0001,Tengo una pregunta del festival,I have a question from the festival,None
METALW-012331-0002,¿Con qué necesitas ayuda?,What do you need help with?,None
METALW-012331-0003,Ese teatro es Oklahoma tocando en *what,That theater is Oklahoma playing in *what,None
METALW-012331-0004,Está tocando en el auditorio Bill P Memorial.,He's playing in the Bill P Memorial auditorium.,None
METALW-012331-0005,¿Hay algún espectáculo después?,Is there a show afterwards?,None
METALW-012331-0006,"Sí, Ratones y Hombres se mostrarán justo después.","Yes, Mice and Men will be shown right after.",None
METALW-012331-0007,¿Cuál es el horario de exhibición para Oklahoma?,What are the exhibition hours for Oklahoma?,None
METALW-012331-0008,Oklahoma comienza a las 2PM,Oklahoma starts at 2PM,None
METALW-012331-0009,Gracias,Thank you,None
METALW-012331-0010,De nada. ¿Necesitas ayuda con otra cosa?,You are welcome. Do you need help with something else?,None
METALW-012332-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-012332-0001,Necesito información sobre una obra,I need information about a play.,None
METALW-012332-0002,Bien. ¿Qué obra te interesa?,Not bad. What work are you interested in?,None
METALW-012332-0003,¿Cuándo está jugando la obra sobre la fiesta y dónde?,When is the play playing about the party and where?,None
METALW-012332-0004,"¿Te refieres a la fiesta de cócteles, la fiesta de cumpleaños o la fiesta de Abigail?","You mean the cocktail party, the birthday party or Abigail's party?",None
METALW-012332-0005,Fiesta de Abigail,Abigail Festival,None
METALW-012332-0006,Abigail's Party se jugará esta noche a las 9:30 en cinema 5.,Abigail's Party will be played tonight at 9:30 in cinema 5.,None
METALW-012332-0007,Gracias,Thank you,None
METALW-012332-0008,"Como recordatorio, confiamos en las donaciones para seguir adelante. ¿Te gustaría donar? ¿Sigues ahí?","As a reminder, we rely on donations to move forward. Would you like to donate? Are you still there?",None
METALW-012332-0009,¿Puedo conseguir el boleto a través de ti?,Can I get the ticket through you?,None
METALW-012332-0010,Me temo que no estoy diseñado para hacer eso.,I'm afraid I'm not designed to do that.,None
METALW-012333-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-012333-0001,¿Hay algún espectáculo 7/15 a las 9:00?,Is there a 7/15 show at 9:00?,None
METALW-012333-0002,Sí,Yes,None
METALW-012333-0003,¿Qué espectáculos?,What shows?,None
METALW-012333-0004,enfrenta a Julius Cescar en otra cosa?,confront Julius Cescar on something else?,None
METALW-012333-0005,¿Le quedan entradas?,Do you have any tickets left?,None
METALW-012333-0006,disponible sólo para 2 ranuras restantes,available only for 2 remaining slots,None
METALW-012333-0007,Tomaré los dos,I'll take both,None
METALW-012333-0008,"pero no te preocupes, Hamlet y Pygamlion tienen muchas ranuras disponibles bien hechas.","But don't worry, Hamlet and Pygamlion have many well-made slots available.",None
METALW-012333-0009,Impresionante agradecimiento,Stunning thanks,None
METALW-012333-0010,Encantado de ayudarle,Nice to help you,None
METALW-012334-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-012334-0001,Estoy buscando información sobre los espectáculos en un festival de teatro,I'm looking for information about shows at a theater festival,None
METALW-012334-0002,"Bien El teatro local tiene Julio César, Hamlet y Pygmalion esta semana","Well The local theater has Julius Caesar, Hamlet and Pygmalion this week",None
METALW-012334-0003,¿Alguno de estos espectáculos es a las 9 en punto el 15 de julio?,Are any of these shows at 9 on July 15?,None
METALW-012334-0004,es. aldea es a las 21:00 horas del 15 de julio.,is. village is at 9 p.m. on July 15.,None
METALW-012334-0005,Genial. Me muero por ver a Hamlet. ¿Puedes prepararme con 8 boletos para los mejores asientos de la casa y puedo recogerlos en la llamada?,That's great. I can't wait to see Hamlet. Can you prepare me with 8 tickets for the best seats in the house and can I pick them up on the call?,None
METALW-012334-0006,Sí. He hecho un pedido de esos boletos. Estarás en primera fila. Puedes recogerlos el 15 de julio antes del show,Yes. I've placed an order for those tickets. You'll be in the front row. You can pick them up on July 15 before the show,None
METALW-012334-0007,¿Dónde puedo recoger las entradas?,Where can I pick up tickets?,None
METALW-012334-0008,La taquilla está frente al teatro. Sólo diles tu nombre y te darán las entradas,The locker is in front of the theater. Just tell them your name and they'll give you the tickets.,None
METALW-012334-0009,"Bien, suena genial, muchas gracias","Well, it sounds great, thank you very much",None
METALW-012334-0010,¡Que tengas un gran espectáculo!,Have a great show!,None
METALW-012335-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-012335-0001,Así que lo que está sucediendo en el Teatro George F,So what's happening at the George F Theatre,None
METALW-012335-0002,¿Te gustaría saber el horario para hoy?,Would you like to know the schedule for today?,None
METALW-012335-0003,sólo para alrededor de las 15:00,only for around 3 p.m.,None
METALW-012335-0004,El teatro George F no inicia ningún espectáculo hasta las 7:30 pm.,The George F Theater doesn't start any shows until 7:30 p.m.,None
METALW-012335-0005,oh ok he oído que podría haber una clínica de improvisación,oh ok I heard there might be an improvising clinic,None
METALW-012335-0006,"Sí, hay una clase de improvisación que se imparte en el teatro George F de 2-4 pm.","Yes, there's an improv class taught at the George F Theater at 2-4 p.m.",None
METALW-012335-0007,¿Está abierto al público?,Is it open to the public?,None
METALW-012335-0008,Me temo que no sé si la clase es libre o abierta al público.,I'm afraid I don't know if the class is free or open to the public.,None
METALW-012335-0009,ahhhh está bien voy a ir a ponerlo en mi horario por favor,ahhhh it's okay I'll go put it on my schedule please,None
METALW-012335-0010,Lo he añadido a tu agenda.,I added it to your schedule.,None
METALW-012336-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-012336-0001,necesitan algunos horarios,need some schedules,None
METALW-012336-0002,¿Horarios para qué evento?,Schedules for which event?,None
METALW-012336-0003,¿El invento del vals está sonando esta noche?,Is the invention of the waltz ringing tonight?,None
METALW-012336-0004,"Sí, pero comenzará al mediodía","Yes, but it will start at noon",None
METALW-012336-0005,¿Estás seguro?,Are you sure?,None
METALW-012336-0006,"Sí, ese es el horario","Yes, that's the schedule.",None
METALW-012336-0007,gracias,Thank you,None
METALW-012336-0008,¿Algo más?,Anything else?,None
METALW-012336-0009,No,No,None
METALW-012336-0010,Puedes preguntarme de nuevo la próxima vez,You can ask me again next time,None
METALW-012337-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-012337-0001,¿Me gustaría saber cuándo es la noche de apertura de El milagro secreto?,Would you like to know when the opening night of The Secret Miracle is?,None
METALW-012337-0002,20:00 horas del sábado,8 p.m. on Saturday,None
METALW-012337-0003,¿Todavía hay entradas disponibles?,Are tickets still available?,None
METALW-012337-0004,Sí,Yes,None
METALW-012337-0005,¿Cuánto corren?,How long are they going to run?,None
METALW-012337-0006,$55,$55,None
METALW-012337-0007,"¿Me pueden conseguir 4 entradas, por favor?","Can I get 4 tickets, please?",None
METALW-012337-0008,hecho,fact,None
METALW-012337-0009,¡Gracias!,Thank you!,None
METALW-012337-0010,Np,Np,None
METALW-012338-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-012338-0001,Quiero información sobre la programación del teatro.,I want information on theater programming.,None
METALW-012338-0002,"Claro, ¿qué te gustaría saber?","Sure, what would you like to know?",None
METALW-012338-0003,Quiero conocer los tiempos de juego de César y Cleopatra.,I want to know the playing times of Caesar and Cleopatra.,None
METALW-012338-0004,César y Cleopatra jugarán de lunes a viernes de 17:00 a 21:00 horas,Caesar and Cleopatra will play Monday to Friday from 5 p.m. to 9 p.m.,None
METALW-012338-0005,"Muy bien, es bueno saberlo. ¿Me pueden dar dos entradas?","All right, it's good to know. Can I have two tickets?",None
METALW-012338-0006,"Claro, ¿cuál será tu método de pago?","Sure, what's your payment method?",None
METALW-012338-0007,tarjeta de crédito.,credit card.,None
METALW-012338-0008,"Bien, comprando dos boletos a César y Cleopatra","Well, buying two tickets to Caesar and Cleopatra",None
METALW-012338-0009,"Genial, gracias. Eso es todo lo que necesito.","Great, thank you. That's all I need.",None
METALW-012338-0010,"Genial, ¡divierte en la obra!","Great, have fun in the play!",None
METALW-012339-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-012339-0001,Me gustaría ver un espectáculo mañana. ¿Puedes ayudarme a programar uno?,I'd like to see a show tomorrow. Can you help me schedule one?,None
METALW-012339-0002,"Claro, ¿cómo puedo ayudar con eso hoy?","Sure, how can I help with that today?",None
METALW-012339-0003,¿Puedes decirme qué espectáculos tocarán mañana en el Festival de Cine de Miami?,Can you tell me what shows they're playing tomorrow at the Miami Film Festival?,None
METALW-012339-0004,Hay dos espectáculos que se presentan mañana en el festival de cine de Miami: Shogun y Ice Breakers,There are two shows that are presented tomorrow at the Miami film festival: Shogun and Ice Breakers,None
METALW-012339-0005,¿A qué hora son los rompehielos?,What time are the icebreakers?,None
METALW-012339-0006,Rompehielos se presentará a las 8 p. m.,Icebreaker will show up at 8 p.m.,None
METALW-012339-0007,Genial. ¿Puedes reservarme un asiento en Ice Breakers para mañana?,That's great. Can you book me a seat at Ice Breakers for tomorrow?,None
METALW-012339-0008,Claro. El precio de la entrada es de $54 y se puede recoger el boleto en la taquilla por el lugar. ¿Confirmar el pedido?,Of course. The entrance fee is $54 and you can pick up the ticket at the ticket office for the place. Confirm the order?,None
METALW-012339-0009,Sí. Eso es perfecto.,Yes. That's perfect.,None
METALW-012339-0010,¡Disfruta del espectáculo!,Enjoy the show!,None
METALW-012340-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-012340-0001,Tengo una pregunta de festival de teatro,I have a theater festival question,None
METALW-012340-0002,¿Seguro lo que te gustaría saber?,Are you sure what you'd like to know?,None
METALW-012340-0003,"Me gustaría saber si ""The Enemies"" está tocando en el teatro conmemorativo de Hladik","I'd like to know if ""The Enemies"" is playing at the Hladik Memorial Theater",None
METALW-012340-0004,"No, no lo es. ¿Quieres que encuentre dónde está jugando?","No, it's not. You want me to find out where he's playing?",None
METALW-012340-0005,"Sí, por favor","Yes, please",None
METALW-012340-0006,Se puede ver en el Auditorio de la Universidad de Menards a las 8 de la noche,It can be seen in the Auditorium of Menards University at 8 at night,None
METALW-012340-0007,"Genial, no puedo esperar. Gracias por la información","Great, I can't wait. Thank you for the information",None
METALW-012340-0008,¿Algo más?,Anything else?,None
METALW-012340-0009,"No, eso sería todo.","No, that would be it.",None
METALW-012340-0010,"¡Bueno, que tengas un buen día!","Well, have a nice day!",None
METALW-012340-0011,Adiós bot,Goodbye bot,None
METALW-012341-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-012341-0001,¿Puedes ayudarme con la programación del programa?,Can you help me with the program's programming?,None
METALW-012341-0002,Claro,Of course,None
METALW-012341-0003,¿Los enemigos están tocando en el Hladik Memorial Theatre?,Are enemies playing at the Hladik Memorial Theatre?,None
METALW-012341-0004,"No, ¿no te gustaría que tratara de encontrar un lugar cercano donde esté jugando?","No, wouldn't you like me to try to find a place nearby where I'm playing?",None
METALW-012341-0005,"Sí, por favor","Yes, please",None
METALW-012341-0006,Lo veo tocando en el auditorio de la Universidad de Menard a las 8 pm,I see him playing in the auditorium at Menard University at 8 p.m.,None
METALW-012341-0007,¿Cuánto cuestan las entradas?,How much do tickets cost?,None
METALW-012341-0008,$12 para adultos $8 para niños,$12 for adults $8 for children,None
METALW-012341-0009,Bien gracias por esa información,Well thank you for that information,None
METALW-012341-0010,Usted es muy bienvenido,You are very welcome,None
METALW-012342-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-012342-0001,¿Puedes ayudarme con la información del juego?,Can you help me with the game information?,None
METALW-012342-0002,seguro. ¿Qué información está buscando?,sure. What information are you looking for?,None
METALW-012342-0003,¿En qué teatro está jugando Oklahoma?,What theater is Oklahoma playing in?,None
METALW-012342-0004,Oklahoma tocará en el Auditorio Bill P Memorial. Una producción de la obra De ratones y hombres seguirá eso.,Oklahoma will play at the Bill P Memorial Auditorium. A production of the play Mice and Men will follow that.,None
METALW-012342-0005,"Ok, ¿a qué hora se muestra Oklahoma?","Okay, what time is Oklahoma shown?",None
METALW-012342-0006,Oklahoma comenzará a las 2 p. m.,Oklahoma will start at 2 p.m.,None
METALW-012342-0007,¿Y a qué hora es Of Mice and Men?,And what time is Of Mice and Men?,None
METALW-012342-0008,No tengo esa información exacta. Estará siguiendo directamente a Oklahoma.,I don't have that exact information. He'll be following Oklahoma directly.,None
METALW-012342-0009,Gracias.,Thank you.,None
METALW-012342-0010,De nada. ¿Puedo ayudarte con algo más?,You are welcome. Can I help you with something else?,None
METALW-012342-0011,"No, eso es todo.","No, that's all.",None
METALW-012343-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-012343-0001,necesita un poco de información sobre el Big Ants Festival,needs some information about the Big Ants Festival,None
METALW-012343-0002,se jugará al mediodía,will be played at noon,None
METALW-012343-0003,¡Bien! En realidad estaba buscando Waltz Invention.,Not bad! I was actually looking for Waltz Invention.,None
METALW-012343-0004,también se juega al mediodía,it's also played at noon,None
METALW-012343-0005,¡perfecto! ¿cuándo termina el festival?,perfect! When does the festival end?,None
METALW-012343-0006,10 p. m.,10 p.m.,None
METALW-012343-0007,¿Los boletos siguen disponibles?,Are tickets still available?,None
METALW-012343-0008,Sí,Yes,None
METALW-012343-0009,Gracias eso es todo lo que necesitaba saber,Thank you that's all I needed to know,None
METALW-012343-0010,Np,Np,None
METALW-012344-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-012344-0001,¿Puedes programarme para cualquier espectáculo durante el festival de teatro para el viernes a las 6 P.M,Can you schedule me for any show during the theater festival by Friday at 6 P.M,None
METALW-012344-0002,"seguro, ¿tienes acompañamiento?","Sure, do you have an accompaniment?",None
METALW-012344-0003,"Sí, dos entradas por favor","Yes, two tickets please",None
METALW-012344-0004,en él me dan un minuto,in it give me a minute,None
METALW-012344-0005,puede agregar un segundo día también por el mismo tiempo. cualquier día hará para cualquier espectáculo,you can add a second day also for the same time. any day will do for any show,None
METALW-012344-0006,"cosa segura, co nsider que hizo","sure thing, co nsider who did",None
METALW-012344-0007,impresionante,impressive,None
METALW-012344-0008,hizo algo más?,did anything else?,None
METALW-012344-0009,"Por cierto, ¿se considera seguro este festival?","By the way, is this festival considered safe?",None
METALW-012344-0010,Yeah definitivamente,Yeah definitely,None
METALW-012345-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-012345-0001,hola,Hello,None
METALW-012345-0002,"Hola, puedo ayudarle a programar un espectáculo si eso es lo que le interesa","Hi, I can help you schedule a show if that's what you're interested in",None
METALW-012345-0003,¿qué espectáculo es,what show is it,None
METALW-012345-0004,"Bueno, Oklahoma está jugando actualmente en el Auditorio Bill P Memorial, y luego Mice and Men lo siguen.","Well, Oklahoma is currently playing at the Bill P Memorial Auditorium, and then Mice and Men follow.",None
METALW-012345-0005,¿Qué? Pensé que el que pedía ayuda,What? I thought the one asking for help,None
METALW-012345-0006,"Lo siento, soy el bot que puede ayudarte con la programación de un espectáculo","I'm sorry, I'm the bot that can help you with the programming of a show",None
METALW-012345-0007,"bien, eso es justo","well, that's fair",None
METALW-012345-0008,¿Te gustaría programar el show de Oklahoma para mañana?,Would you like to schedule the Oklahoma show for tomorrow?,None
METALW-012345-0009,Sí,Yes,None
METALW-012345-0010,¡Bien! ¿Cuántas entradas se deben tener en taquilla para usted?,Not bad! How many tickets should be available at the ticket office for you?,None
METALW-012345-0011,cualquier espectáculo que pueda sugerir,any show I might suggest,None
METALW-012346-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-012346-0001,Necesito tu ayuda,I need your help,None
METALW-012346-0002,"Claro, ¿con qué puedo ayudarte?","Of course, what can I do for you?",None
METALW-012346-0003,algún espectáculo a las 21:00 horas del 15 de julio?,any shows at 9 p.m. on July 15th?,None
METALW-012346-0004,"Hay tres espectáculos tocando en ese momento: Julio César, Hamlet y Pigmalión","There are three shows playing at the time: Julius Caesar, Hamlet and Pygmalion",None
METALW-012346-0005,gran libro me una obra para hamlet?,great book me a play for hamlet?,None
METALW-012346-0006,"Claro, el total para ese show es de $54","Of course, the total for that show is $54.",None
METALW-012346-0007,pagar con mi tarjeta guardada,pay with my saved card,None
METALW-012346-0008,Procesaré esa orden por ti ahora. ¿Hay algo más con lo que pueda ayudar?,I'll process that order for you now. Is there anything else I can help with?,None
METALW-012346-0009,gracias que es todo,thank you that's all,None
METALW-012346-0010,¡Disfruta del espectáculo!,Enjoy the show!,None
METALW-012347-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-012347-0001,Me gustaría conocer el horario de El milagro secreto.,I'd like to know the schedule of The Secret Miracle.,None
METALW-012347-0002,El Milagro Secreto está programado para las 20:00 horas del sábado,The Secret Miracle is scheduled for 8 p.m. on Saturday,None
METALW-012347-0003,¿Cuándo es la noche de apertura?,When's opening night?,None
METALW-012347-0004,La noche de apertura también es sábado,Opening night is also Saturday,None
METALW-012347-0005,Bien,Not bad,None
METALW-012347-0006,¿Hay algo más con lo que pueda ayudarte?,Is there anything else I can help you with?,None
METALW-012347-0007,Nope Gracias por la información.,Nope Thank you for the information.,None
METALW-012347-0008,"Bien, que tengas un buen día","Well, have a nice day",None
METALW-012347-0009,Tú también,You too,None
METALW-012347-0010,Adiós,Good bye,None
METALW-012348-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-012348-0001,necesidad de saber en qué teatro está jugando Oklahoma,need to know what theater Oklahoma is playing in,None
METALW-012348-0002,"Claro, puedo ayudar","Sure, I can help.",None
METALW-012348-0003,Bien. hágamelo saber,Not bad. let me know,None
METALW-012348-0004,Oklahoma tocará en el Auditorio Bill P Memorial,Oklahoma to play at Bill P Memorial Auditorium,None
METALW-012348-0005,¿Hay algún espectáculo después?,Is there a show afterwards?,None
METALW-012348-0006,Sí de ratones y hombres será después,Yes of mice and men will be after,None
METALW-012348-0007,"¿Cuál es el horario de atención para Oklahoma, por favor?","What are the opening hours for Oklahoma, please?",None
METALW-012348-0008,"Sí, showtime es a las 2 pm ¿Algo más?","Yes, showtime is at 2 p.m. Anything else?",None
METALW-012348-0009,"No, eso será todo. ¡Gracias por su ayuda!","No, that'll be it. Thank you for your help!",None
METALW-012348-0010,Que tengas un buen día,Have a nice day,None
METALW-012348-0011,¡Tú también!,You too!,None
METALW-012349-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-012349-0001,Me gustaría obtener información sobre un próximo festival,I'd like to learn about an upcoming festival,None
METALW-012349-0002,Puedo ayudar con eso. ¿Qué te gustaría saber?,I can help with that. What would you like to know?,None
METALW-012349-0003,Me gustaría saber si algo está sucediendo en el teatro George F alrededor de las 15:00,I'd like to know if anything is happening at the George F Theater around 3 p.m.,None
METALW-012349-0004,Revisé el horario y no hay obras de teatro en el teatro George F hasta después de las 7:30.,I checked the schedule and there are no plays at the George F Theater until after 7:30.,None
METALW-012349-0005,¿realmente? ¿Cuáles son las obras que están programadas para mostrar después de las 7:30,really? What are the works that are scheduled to show after 7:30 a.m.,None
METALW-012349-0006,"No estoy seguro de eso. en este momento. Sin embargo, si usted está buscando algo que hacer alrededor de las 3 PM, hay una clase de improvisación que se enseña de 2 - 4 PM.","I'm not sure about that. right now. However, if you are looking for something to do around 3 PM, there is an improvity class that is taught from 2 - 4 PM.",None
METALW-012349-0007,"Está bien, eso suena interesante. gracias","Okay, that sounds interesting. Thank you",None
METALW-012349-0008,De nada. ¿Hay algo más con lo que pueda ayudarte?,You are welcome. Is there anything else I can help you with?,None
METALW-012349-0009,"No, eso será todo hoy","No, that'll be it today.",None
METALW-012349-0010,"Bien. Siempre puede volver más tarde, ya que siempre están actualizando la programación.","Not bad. You can always come back later, as they are always updating the schedule.",None
METALW-012350-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-012350-0001,"Sí, necesito saber algo de información del festival para el próximo","Yes, I need to know some information about the festival for the next",None
METALW-012350-0002,"El próximo festival de su área es el ""Light Fest Theatre Festival"".",The next festival in your area is the Light Fest Theatre Festival.,None
METALW-012350-0003,¡impresionante! ¿Cuándo es la noche de apertura de El milagro secreto?,impressive! When is the opening night of The Secret Miracle?,None
METALW-012350-0004,La noche de apertura es este sábado a las 8:00 pm.,Opening night is this Saturday at 8:00 p.m.,None
METALW-012350-0005,¿Las entradas siguen estando disponibles para ese espectáculo?,Are tickets still available for that show?,None
METALW-012350-0006,Sí.,Yes.,None
METALW-012350-0007,"Por favor, dame el número a la taquilla entonces",Please give me the number to the box office then,None
METALW-012350-0008,El número de teléfono del número de taquilla es 123-456-7890.,The phone number of the ticket office number is 123-456-7890.,None
METALW-012350-0009,gracias voy a ir a comprar entradas,thanks I'm going to go buy tickets,None
METALW-012350-0010,¿Necesitas ayuda con otra cosa?,Do you need help with something else?,None
METALW-012350-0011,nope todo por ahora,don't stop everything for now,None
METALW-012351-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-012351-0001,Tengo una pregunta sobre la programación de un festival de teatro,I have a question about the programming of a theater festival,None
METALW-012351-0002,¿Qué es?,What is it?,None
METALW-012351-0003,¿Cuál es la noche de apertura del milagro secreto?,What is the opening night of the secret miracle?,None
METALW-012351-0004,¿Qué teatro estás pidiendo?,What theater are you asking for?,None
METALW-012351-0005,El Gran,The Great,None
METALW-012351-0006,Se estrena a las 20:00 horas del sábado allí.,It opens at 8 p.m. on Saturday there.,None
METALW-012351-0007,¡gracias!,Thank you!,None
METALW-012351-0008,¡bienvenido! ¿Eso es todo?,welcome! That's all?,None
METALW-012351-0009,sí,Yes,None
METALW-012351-0010,¡Ten un buen día!,Have a good day!,None
METALW-012352-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-012352-0001,Acabo de llegar al festival de teatro y tengo preguntas,I just got to the theater festival and I have questions,None
METALW-012352-0002,¿De qué festival de teatro estás preguntando?,What theater festival are you asking about?,None
METALW-012352-0003,El local que esta línea de chat está cubriendo el 15 de julio,The place that this chat line is covering on July 15,None
METALW-012352-0004,¿Entonces supongo que quieres el de la calle 5? A qué hora del día,So I guess you want the one on 5th Street? What time of day,None
METALW-012352-0005,"Esa es la única. Llegaré tarde ese día, ¿qué espectáculos están disponibles a las 21:00?","That's the only one. I'll be late that day, what shows are available at 21:00?",None
METALW-012352-0006,"3 obras: Pigmalión, Hamlet y Julio César","3 works: Pygmalion, Hamlet and Julius Caesar",None
METALW-012352-0007,"Hamlet es mi favorito, ¿hay un cargo por eso?","Hamlet is my favorite, is there a charge for that?",None
METALW-012352-0008,$10 para adultos $2 para niños,$10 for adults $2 for children,None
METALW-012352-0009,"Suena bien, sólo reunir información por ahora, así que eso es todo, gracias.","Sounds good, just gather information for now, so that's it, thank you.",None
METALW-012352-0010,"¡De acuerdo, de nada!","All right, you're welcome!",None
METALW-012353-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-012353-0001,Me gustaría ayudar a programar espectáculos durante el festival de teatro,I'd like to help schedule shows during the theater festival,None
METALW-012353-0002,"Bien, ¿qué programas te gustaría ver?","Well, what programs would you like to watch?",None
METALW-012353-0003,Me gustaría saber si Cabaret está tocando al mismo tiempo que Phanthom de la Ópera hoy en día,I'd like to know if Cabaret is playing at the same time as Phanthom of the Opera Today,None
METALW-012353-0004,"Desafortunadamente esos espectáculos están sonando al mismo tiempo. Sin embargo, mañana se mostrarán en diferentes momentos.","Unfortunately those shows are ringing at the same time. However, tomorrow they will be shown at different times.",None
METALW-012353-0005,"Bien, ¿puedo tener la hora del show para Cabaret mañana?","Well, can I have the showtime for Cabaret tomorrow?",None
METALW-012353-0006,Mañana se juega a las 6:00 p.m.,You play tomorrow at 6:00 p.m.,None
METALW-012353-0007,"Bien, gracias, asistiré a eso.","Well, thank you, I'll attend to that.",None
METALW-012353-0008,De nada. ¿Quieres ayuda?,You are welcome. You want some help?,None
METALW-012353-0009,"No, eso es todo. ¡Gracias de nuevo!","No, that's all. Thanks again!",None
METALW-012353-0010,¡Muy bienvenido!,Very welcome!,None
METALW-012354-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-012354-0001,Necesito ver sobre un programa de espectáculos.,I need to see about a show show.,None
METALW-012354-0002,"Claro, ¿por qué programa estás preguntando?","Sure, why are you asking?",None
METALW-012354-0003,Los enemigos,Enemies,None
METALW-012354-0004,¿Y dónde estás ubicado?,And where are you located?,None
METALW-012354-0005,Estoy cerca del teatro conmemorativo de Hladik.,I'm near the Hladik Memorial Theatre.,None
