UID,SEG,translation,profanity
METALW-022085-0007,"Gracias por su ayuda de retroceso no. Sí, eso es perfecto. )","Thank you for your recoil help no. Yes, that's perfect. )",None
METALW-022085-0008,Su lista de reproducción ha sido actualizada.,Your playlist has been updated.,None
METALW-022085-0009,¡impresionante! ¡Gracias por toda tu ayuda!,impressive! Thank you for all your help!,None
METALW-022085-0010,Eres bienvenido humano.,You're welcome human.,None
METALW-022086-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-022086-0001,Necesito hacer una lista de reproducción,I need to make a playlist,None
METALW-022086-0002,¿Quieres que te cree uno?,You want me to believe you?,None
METALW-022086-0003,"Sí, uno para un entrenamiento","Yes, one for a workout",None
METALW-022086-0004,¿Cómo se llamaría?,What would it be called?,None
METALW-022086-0005,¿Puede sugerir uno,Can you suggest one,None
METALW-022086-0006,Abs Day sería agradable,Abs Day would be nice,None
METALW-022086-0007,"Genial, vamos a nombrarlo así. ¿Qué canciones debo añadir","Great, let's name it that. What songs should I add",None
METALW-022086-0008,Sugeriría finura por Bruno Mars,I would suggest finesse by Bruno Mars,None
METALW-022086-0009,"Excelente, añádelo","Excellent, add it",None
METALW-022086-0010,Okay Delicadeza se ha añadido,Okay Delicacy added,None
METALW-022087-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-022087-0001,Necesito que hagas algunas actualizaciones de mis listas de reproducción de música,I need you to make some updates to my music playlists,None
METALW-022087-0002,seguro. ¿Qué te gustaría hacer?,sure. What would you like to do?,None
METALW-022087-0003,¿Puedes eliminar todas las canciones de Bruce Springsteen de mi lista de reproducción All Australian Musicians?,Can you remove all Bruce Springsteen songs from my All Australian Musicians playlist?,None
METALW-022087-0004,"¿Es Bruce Springsteen un artista, título de canción o género?","Is Bruce Springsteen an artist, song title or genre?",None
METALW-022087-0005,Un artista.,An artist.,None
METALW-022087-0006,De acuerdo. He eliminado todas las canciones del artista Bruce Springsteen de la lista de reproducción All Australian Musicians.,I agree. I've removed all of artist Bruce Springsteen's songs from the All Australian Musicians playlist.,None
METALW-022087-0007,Gracias. ¿También puedes eliminar todas las canciones de 'Country' de mi 'Everyday Playlist'?,Thank you. Can you also remove all 'Country' songs from my 'Everyday Playlist'?,None
METALW-022087-0008,¿Te refieres a canciones del género country?,You mean country songs?,None
METALW-022087-0009,Sí.,Yes.,None
METALW-022087-0010,¡hecho! Las canciones con género Country se eliminan de everyday playlist. ¿Puedo hacer algo más por ti hoy?,fact! Country genre songs are removed from everyday playlist. Is there anything else I can do for you today?,None
METALW-022087-0011,Eso es todo. ¡Gracias!,That's all. Thank you!,None
METALW-022087-0012,¡De nada!,You are welcome!,None
METALW-022088-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-022088-0001,Necesito ayuda para gestionar mis listas de reproducción de música gracias,I need help managing my music playlists thank you,None
METALW-022088-0002,¿Cómo puedo ayudarte con eso?,How can I help you with that?,None
METALW-022088-0003,"Me gustaría eliminar todas las canciones de Bruce Sprinsteen de mi lista de reproducción ""All Australian Musicians""","I'd like to remove all Bruce Sprinsteen songs from my ""All Australian Musicians"" playlist",None
METALW-022088-0004,ok puedo hacer eso por ti,ok I can do that for you,None
METALW-022088-0005,Gracias,Thank you,None
METALW-022088-0006,¿Puedo hacer algo más por ti?,Is there anything else I can do for you?,None
METALW-022088-0007,"No, sólo que gracias","No, just thank you.",None
METALW-022088-0008,¿Estás seguro de que no hay nada más?,Are you sure there's nothing else?,None
METALW-022088-0009,"¡Sí, eso es todo, adiós!","Yes, that's it, bye!",None
METALW-022088-0010,De acuerdo,I agree,None
METALW-022089-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-022089-0001,"Hola, ¿puedes ayudar con mis listas de reproducción?","Hello, can you help with my playlists?",None
METALW-022089-0002,"Claro, ¿qué te gustaría hacer?","Sure, what would you like to do?",None
METALW-022089-0003,"Me gustaría retitular mi lista de reproducción llamada ""mezcla de la casa"" a ""EDM""","I would like to rename my playlist called ""house mix"" to ""EDM""",None
METALW-022089-0004,"Ok, ¿deberían quedar todas las mismas canciones?","Okay, should all the same songs remain?",None
METALW-022089-0005,"Sí, puedes dejar toda la música actual ahí, pero también puedes añadir las canciones de mi lista de reproducción ""psytrance mix""","Yes, you can leave all the current music there, but you can also add the songs from my playlist ""psytrance mix""",None
METALW-022089-0006,"Ok, ¿algo más?","Okay, anything else?",None
METALW-022089-0007,"Sí, sólo una cosa más. Eliminar la lista de reproducción antigua ""mezcla de psytrance""","Yes, just one more thing. Delete old playlist ""psytrance mix""",None
METALW-022089-0008,"Ok, ¿algo más?","Okay, anything else?",None
METALW-022089-0009,"Muy bien, muchas gracias por su ayuda. Eso será todo por hoy.","All right, thank you very much for your help. That'll be all for today.",None
METALW-022089-0010,¡seguro!,sure!,None
METALW-022090-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-022090-0001,Necesito crear una nueva lista de reproducción necesito ayuda*,I need to create a new playlist I need help*,None
METALW-022090-0002,Lo que te gustaría llamarlo,What you'd like to call it,None
METALW-022090-0003,Me gustaría llamarlo entrenamiento,I'd like to call it training.,None
METALW-022090-0004,Creación de lista de reproducción de entrenamiento ahora,Creating training playlist now,None
METALW-022090-0005,Me gustaría añadir algo de música pop,I'd like to add some pop music,None
METALW-022090-0006,Cualquier canción en particular,Any particular song,None
METALW-022090-0007,¿Qué tal un poco de Taylor Swift,How about some Taylor Swift,None
METALW-022090-0008,Añadiendo canciones de Taylor Swift a Workout Playlist,Adding Taylor Swift songs to Workout Playlist,None
METALW-022090-0009,También algunas canciones de Lady Gaga también,Also some Lady Gaga songs also,None
METALW-022090-0010,Añadir Lady Gaga a la lista de reproducción de entrenamiento también,Add Lady Gaga to the training playlist as well,None
METALW-022091-0000,¿En qué puedo ayudarle?,How can I help you?,None
METALW-022091-0001,Me puedes ayudar,Can you help me,None
METALW-022091-0002,¿Qué ayuda?,What help?,None
METALW-022091-0003,"por favor, cree una nueva lista de reproducción de entrenamiento.",please create a new training playlist.,None
METALW-022091-0004,Se ha creado una nueva lista de reproducción de entrenamiento,A new training playlist has been created,None
METALW-022091-0005,Gracias por favor cámbiele el nombre,Thank you please rename it,None
METALW-022091-0006,¿cuál es el nuevo nombre,what's the new name,None
METALW-022091-0007,"""Fitnessgoals""","""Fitnessgoals""",None
METALW-022091-0008,su lista de reproducción ha sido actualizada,your playlist has been updated,None
METALW-022091-0009,Gracias,Thank you,None
METALW-022091-0010,eres wlecome,you're wlecome,None
METALW-022092-0000,playlistbot,playlistbot,None
METALW-022092-0001,¿cómo puedo ayudarle me gustaría que crujir una nueva lista de reproducción,how can I help you I'd like you to crunch a new playlist,None
METALW-022092-0002,"nueva creación de listas de reproducción, qué tema","new playlist creation, what theme",None
METALW-022092-0003,Quiero una lista de reproducción de entrenamiento,I want a training playlist,None
METALW-022092-0004,"lo siento, es una idea terrible que tienes cuatro de esos y no los has usado en meses","I'm sorry, it's a terrible idea that you have four of those and you haven't used them in months",None
METALW-022092-0005,Quiero uno nuevo,I want a new one,None
METALW-022092-0006,¿qué tal una lista de reproducción de siesta,how about a nap playlist,None
METALW-022092-0007,Quiero una nueva lista de reproducción de entrenamiento sólo tiene que eliminar los viejos,I want a new training playlist just delete the old ones,None
METALW-022092-0008,"bien, pero tienes que prometer usar este","okay, but you have to promise to use this",None
METALW-022092-0009,"ok, lo haré","Ok, I'll do it.",None
METALW-022092-0010,gran nombre de su nueva lista de juegos por favor,big name of your new game list please,None
METALW-022093-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-022093-0001,Me gustaría retitular una lista de reproducción.,I'd like to rename a playlist.,None
METALW-022093-0002,puede aclarar con lista,you can clarify with list,None
METALW-022093-0003,Mezcla de los años 70.,Mix of the 70s.,None
METALW-022093-0004,¿qué vamos a hacer con esta lista de reproducción,what are we going to do with this playlist,None
METALW-022093-0005,Retítlelo Disco.,Remove disco.,None
METALW-022093-0006,hecho. ¿Quieres añadir cualquier canción,fact. Do you want to add any song,None
METALW-022093-0007,"No, gracias.",No thanks.,None
METALW-022093-0008,un nything más,one more nything,None
METALW-022093-0009,"¡Eso es, gracias!","That's it, thank you!",None
METALW-022093-0010,yw,yw,None
METALW-022094-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-022094-0001,Necesito ayuda con mi música.,I need help with my music.,None
METALW-022094-0002,"Claro, ¿cómo puedo ayudar con esa solicitud?","Of course, how can I help with that application?",None
METALW-022094-0003,Quiero crear una nueva lista de reproducción para mis entrenamientos.,I want to create a new playlist for my workouts.,None
METALW-022094-0004,¿Cómo te gustaría llamar a esta nueva lista de reproducción?,What would you like to call this new playlist?,None
METALW-022094-0005,ENTRENAMIENTO Me gusta en gorras porque me bombea.,TRAINING I like it in caps because it pumps me.,None
METALW-022094-0006,He creado WORKOUT para ti. ¿Desea importar las listas de reproducción existentes para empezar?,I created WORKOUT for you. Do you want to import existing playlists to get started?,None
METALW-022094-0007,"Sí. Por favor, importe mi música mejor valorada en la lista de reproducción.",Yes. Please import my best rated music into the playlist.,None
METALW-022094-0008,He añadido toda la música clasificada 4 estrellas y hasta su lista de reproducción. ¿Algo más?,I've added all the 4 star rated music and up to your playlist. Anything else?,None
METALW-022094-0009,Bien. Eso es todo lo que necesitaba. Gracias.,Not bad. That's all I needed. Thank you.,None
METALW-022094-0010,No hay problema. Ten un buen día,No problem. Have a good day,None
METALW-022095-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-022095-0001,Quiero que me quites algunas canciones.,I want you to take some songs off me.,None
METALW-022095-0002,Puedo ayudarte con eso,I can help you with that.,None
METALW-022095-0003,Elimina todas las canciones de Bruce Spingsteen de mi lista de reproducción All Australian Musicians,Remove all Bruce Spingsteen songs from my All Australian Musicians playlist,None
METALW-022095-0004,"en él, un momento por favor","in it, a moment please",None
METALW-022095-0005,gracias,Thank you,None
METALW-022095-0006,hecho,fact,None
METALW-022095-0007,"¡De acuerdo, genial, gracias!","Okay, great, thank you!",None
METALW-022095-0008,De nada,You are welcome,None
METALW-022095-0009,Adiós,Good bye,None
METALW-022095-0010,¿Algo más?,Anything else?,None
METALW-022096-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-022096-0001,Necesito ayuda con mis listas de reproducción,I need help with my playlists,None
METALW-022096-0002,"Claro, puedo ayudar con eso. ¿Qué te gustaría hacer?","Sure, I can help with that. What would you like to do?",None
METALW-022096-0003,Quiero crear una nueva lista de reproducción de entrenamiento,I want to create a new training playlist,None
METALW-022096-0004,impresionante. comencemos con un nombre para la lista de reproducción,impressive. let's start with a name for the playlist,None
METALW-022096-0005,entrenamiento,training,None
METALW-022096-0006,perfecto. ¿Qué canciones te gustaría añadir?,perfect. What songs would you like to add?,None
METALW-022096-0007,Rolling Stones - Estrella,Rolling Stones - Star,None
METALW-022096-0008,hecho,fact,None
METALW-022096-0009,Rolling Stones - Copa loving,Rolling Stones - Cup loving,None
METALW-022096-0010,hecho,fact,None
METALW-022097-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-022097-0001,¿Puedes ayudarme con mi lista de reproducción?,Can you help me with my playlist?,None
METALW-022097-0002,Claro. ¿Qué lista de reproducción?,Of course. What playlist?,None
METALW-022097-0003,Quiero retitular mi lista de reproducción,I want to rename my playlist,None
METALW-022097-0004,"Sí, puedo ayudar con eso","Yes, I can help with that.",None
METALW-022097-0005,Días tristes,Sad days,None
METALW-022097-0006,¿Cuál es el nuevo nombre?,What's the new name?,None
METALW-022097-0007,Cambio a Happy Dance Yo Yo Man,Switch to Happy Dance Yo Yo Man,None
METALW-022097-0008,bien hecho,Well done,None
METALW-022097-0009,gracias,Thank you,None
METALW-022097-0010,No hay problema,No problem,None
METALW-022098-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-022098-0001,"Oye, ¿puedes ayudarme con una de mis listas de reproducción?","Hey, can you help me with one of my playlists?",None
METALW-022098-0002,"¡Claro que sí, amigo!","Of course I do, man!",None
METALW-022098-0003,"¿Podría eliminar todas las canciones de Bruce Springsteen de mi lista de reproducción ""All Australian Musicians""?","Could you remove all Bruce Springsteen songs from my ""All Australian Musicians"" playlist?",None
METALW-022098-0004,"¿Jut un álbum, todo el artista?","Jut an album, the whole artist?",None
METALW-022098-0005,"Sí, sólo de la lista de reproducción aunque","Yes, only from the playlist though",None
METALW-022098-0006,"¡Está bien, todo listo!","All right, all set!",None
METALW-022098-0007,"¡Muchas gracias, eso será todo!","Thank you very much, that will be it!",None
METALW-022098-0008,¡Encantado de ayudar!,Nice to help!,None
METALW-022098-0009,Muy apreciado,Much appreciated,None
METALW-022098-0010,¡Cuídate!,Take care!,None
METALW-022099-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-022099-0001,Ayuda de PLaylist,PLaylist help,None
METALW-022099-0002,¿Con qué lista de reproducción necesitas ayuda?,What playlist do you need help with?,None
METALW-022099-0003,Retitula una lista de reproducción,Rename a playlist,None
METALW-022099-0004,¿Qué lista de reproducción>,What playlist>,None
METALW-022099-0005,Engranajes de humo ¿Puedes ayudarte,Smoke gears Can you help,None
METALW-022099-0006,"Sí, ¿a qué quieres cambiar el título?","Yes, what do you want to change the title to?",None
METALW-022099-0007,Cambiarlo a mamá siempre es correcto,Changing it to Mom is always right,None
METALW-022099-0008,Considéralo hecho.,Consider it done.,None
METALW-022099-0009,Gracias por su ayuda,Thank you for your help,None
METALW-022099-0010,De nada,You are welcome,None
METALW-022100-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-022100-0001,crear una nueva lista de reproducción para mí por favor,create a new playlist for me please,None
METALW-022100-0002,¿Cómo te gustaría nombrar tu nueva lista de reproducción?,How would you like to name your new playlist?,None
METALW-022100-0003,¿puede sugerir uno por favor,can you suggest one please,None
METALW-022100-0004,¿Qué tipo de música habrá en ella?,What kind of music will be in it?,None
METALW-022100-0005,canciones de entrenamiento,training songs,None
METALW-022100-0006,Día de las piernas,Leg Day,None
METALW-022100-0007,¿Puedes darme otro?,Can I have another one?,None
METALW-022100-0008,Hacer sentadillas sentadillas sentadillas,Do squat squats,None
METALW-022100-0009,bien nombrar la lista de reproducción ABS día,well name the ABS playlist day,None
METALW-022100-0010,hecho,fact,None
METALW-022101-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-022101-0001,"Hola, necesito cambiar el nombre de una lista de reproducción","Hello, I need to rename a playlist",None
METALW-022101-0002,Buenos días. ¿En qué específicamente la lista de reproducción que desea retitular?,Good morning. What specifically does the playlist you want to rename?,None
METALW-022101-0003,"Me gustaría cambiar el nombre de mi lista de reproducción de ""Road Trip"" a ""A BUNCH OF FRICKIN BANGERS FOR WHEN WE DRIVE TO NORTH DAKOTA""","I would like to rename my playlist from ""Road Trip"" to ""A BUNCH OF FRICKIN BANGERS FOR WHEN WE DRIVE TO NORTH DAKOTA""",None
METALW-022101-0004,Tu lista de reproducción no se puede cambiar de nombre ya que el nombre dado es demasiado largo. Prueba otro título,Your playlist cannot be renamed as the given name is too long. Try another title,None
METALW-022101-0005,"Por favor, cámbiele el nombre a ""BANGERS""","Please rename it ""BANGERS""",None
METALW-022101-0006,Lista de reproducción renombrada a BANGERS,Playlist renamed to BANGERS,None
METALW-022101-0007,"¡gracias! Por favor, agregue todas las canciones de Bing Crosby jamás hechas a la lista de reproducción",Thank you! Please add all Bing Crosby songs ever made to the playlist,None
METALW-022101-0008,Nota de acuerdo. Las canciones de Bing Crosby se añaden a la lista de reproducción. ¿Hay algo más?,Note accordingly. Bing Crosby songs are added to the playlist. Is there anything else?,None
METALW-022101-0009,"Sí, por favor también agregue todas las canciones de Jake Paul a la lista de reproducción","Yes, please also add all of Jake Paul's songs to the playlist",None
METALW-022101-0010,Las canciones de Jake Paul se añaden al palylist,Jake Paul's songs are added to the palylist,None
METALW-022101-0011,¡gracias!,Thank you!,None
METALW-022102-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-022102-0001,¿Puedes ayudarme con las listas de reproducción?,Can you help me with playlists?,None
METALW-022102-0002,"Claro, ¿cuál estás buscando?","Sure, which one are you looking for?",None
METALW-022102-0003,Quiero cambiar el nombre de una de mis listas de reproducción actuales,I want to rename one of my current playlists,None
METALW-022102-0004,"Ok, ¿cuál?","Okay, which one?",None
METALW-022102-0005,Se llama la lista de reproducción de frío,It's called the cold playlist,None
METALW-022102-0006,"Ok, ¿a qué quieres cambiar el título?","Okay, what do you want to change the title to?",None
METALW-022102-0007,¿Puedes cambiarle el nombre a dormir?,Can you change his name to sleep?,None
METALW-022102-0008,"Ok, ¿algo más?","Okay, anything else?",None
METALW-022102-0009,"Eso es todo por ahora, gracias por la ayuda","That's all for now, thanks for the help",None
METALW-022102-0010,¡seguro!,sure!,None
METALW-022103-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-022103-0001,"¿Puedes ayudarme con mis listas de reproducción, por favor?","Can you help me with my playlists, please?",None
METALW-022103-0002,Puedo intentarlo. ¿Con qué necesitas ayuda?,I can try. What do you need help with?,None
METALW-022103-0003,"Bueno, tengo una lista de reproducción de la que necesito eliminar algunas canciones","Well, I have a playlist that I need to delete some songs from.",None
METALW-022103-0004,¿Y qué lista de reproducción vas a buscar para modificar?,And what playlist are you going to search for to modify?,None
METALW-022103-0005,"Se llama ""Todos los músicos australianos""","It's called ""All Australian Musicians.""",None
METALW-022103-0006,¿Es un artista o un título de canción?,Are you an artist or a song title?,None
METALW-022103-0007,Ese es el título de la lista de reproducción. Necesito eliminar todas las canciones del artista Bruce Springsteen,That's the title of the playlist. I need to remove all of artist Bruce Springsteen's songs,None
METALW-022103-0008,Todas las canciones de Bruce Springsteen han sido eliminadas de la lista de reproducción All Australlians Musicians.,All Bruce Springsteen songs have been removed from the All Australlians Musicians playlist.,None
METALW-022103-0009,¡Muchas gracias!,Thanks a lot!,None
METALW-022103-0010,¿Puedo ayudarte con algo más?,Can I help you with something else?,None
METALW-022103-0011,¡Eso es todo gracias!,That's all thanks!,None
METALW-022104-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-022104-0001,Necesito cambiar el nombre de una lista de reproducción.,I need to rename a playlist.,None
METALW-022104-0002,"Claro, ¿a qué lista de reproducción quieres cambiar el nombre?","Sure, which playlist do you want to rename?",None
METALW-022104-0003,La lista de reproducción de la fiesta,The party playlist,None
METALW-022104-0004,¿Y a qué quieres cambiar el nombre de esta lista de reproducción?,And what do you want to rename this playlist to?,None
METALW-022104-0005,¿Puedes cambiarle el nombre a La mezcla de entrenamiento?,Can you rename the training mix?,None
METALW-022104-0006,¡Claro! He cambiado el título de tu lista de reproducción ¿Puedo ayudar con otra cosa?,Of course! I've changed the title of your playlist Can I help with something else?,None
METALW-022104-0007,"¡Gracias! No, eso era todo lo que necesitaba hoy.","Thank you! No, that's all I needed today.",None
METALW-022104-0008,¿Necesitas alguna sugerencia para tu lista de reproducción?,Need any suggestions for your playlist?,None
METALW-022104-0009,"No, gracias",No thanks,None
METALW-022104-0010,¡Ten un buen día!,Have a good day!,None
METALW-022105-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-022105-0001,¿Necesito ayuda para administrar mi lista de reproducción de música?,Do I need help managing my music playlist?,None
METALW-022105-0002,¿Cómo puedo ayudarte con eso hoy?,How can I help you with that today?,None
METALW-022105-0003,"Necesito volver a titular mi lista de reproducción, ¿puedes hacer eso?","I need to get my playlist back on, can you do that?",None
METALW-022105-0004,Puedo. ¿Qué lista de reproducción?,I can. What playlist?,None
METALW-022105-0005,"Mi lista de reproducción country, me gustaría cambiar el título a ""Bluegrass""","My country playlist, I'd like to change the title to ""Bluegrass""",None
METALW-022105-0006,¿Lista de reproducción de país?,Country playlist?,None
METALW-022105-0007,"Sí. ""País"" a ""Bluegrass""","Yes. ""Country"" to ""Bluegrass""",None
METALW-022105-0008,He cambiado eso por ti,I've changed that for you.,None
METALW-022105-0009,"Ok, gracias por tu ayuda","Okay, thanks for your help.",None
METALW-022105-0010,¿Puedo ayudar con otra cosa?,Can I help with something else?,None
METALW-022106-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-022106-0001,Necesito ayuda para manejar mi música,I need help handling my music,None
METALW-022106-0002,"Bien, adelante ¿Qué música sería eso?","Well, go ahead, what music would that be?",None
METALW-022106-0003,¿Puedes ayudarme a retitular una lista de reproducción?,Can you help me re-set up a playlist?,None
METALW-022106-0004,"Por supuesto, ¿qué lista de reproducción es esa?","Of course, what playlist is that?",None
METALW-022106-0005,Cambia la lista de reproducción de 'entrenamiento' a Dance,Change the playlist from 'training' to Dance,None
METALW-022106-0006,¿Quieres cambiar el título de tu lista de reproducción de entrenamiento a Dance es cierto?,Want to change the title of your workout playlist to Dance is true?,None
METALW-022106-0007,Sí,Yes,None
METALW-022106-0008,"Bien, ¿algo más?","Well, anything else?",None
METALW-022106-0009,Eso es todo,That's all,None
METALW-022106-0010,¡Que tengas un gran día!,Have a great day!,None
METALW-022107-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-022107-0001,"Hola, necesito hacer una nueva lista de reproducción","Hi, I need to make a new playlist",None
METALW-022107-0002,¿Qué tipo de lista de reproducción?,What kind of playlist?,None
METALW-022107-0003,Una lista de reproducción de entrenamiento,A training playlist,None
METALW-022107-0004,¿Te interesa el hip hop?,Interested in hip hop?,None
METALW-022107-0005,Sí,Yes,None
METALW-022107-0006,"Yo sugeriría a Nelly, Eminem, Dr.","I'd suggest Nelly, Eminem, dr.",None
METALW-022107-0007,"Por favor, agregue una mezcla de todos ellos y Bing Crosby.",Please add a mixture of all of them and Bing Crosby.,None
METALW-022107-0008,¿Éxitos navideños de Bing Crosby?,Bing Crosby Christmas hits?,None
METALW-022107-0009,Sí,Yes,None
METALW-022107-0010,Lista de reproducción creada. disfrutar,Playlist created. enjoy,None
METALW-022107-0011,¡gracias!,Thank you!,None
METALW-022108-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-022108-0001,Créame una lista de reproducción.,Create me a playlist.,None
METALW-022108-0002,"Ok, ¿cuál es el título?","Okay, what's the title?",None
METALW-022108-0003,Ponlo lista de reproducción de entrenamiento,Put it training playlist,None
METALW-022108-0004,¿Cuántas canciones quieres?,How many songs do you want?,None
METALW-022108-0005,20 canciones,20 songs,None
METALW-022108-0006,¿Qué tipo de música?,What kind of music?,None
METALW-022108-0007,Pop rock.,Pop rock.,None
METALW-022108-0008,¿Lo quieres en shuffle?,You want it in shuffle?,None
METALW-022108-0009,"Sí, por favor. gracias.","Yes, please. Thank you.",None
METALW-022108-0010,hecho,fact,None
METALW-022109-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-022109-0001,Necesito ayuda,I need help,None
METALW-022109-0002,¿Con qué puedo ayudarte,How can I help you,None
METALW-022109-0003,Crea una lista de reproducción de entrenamiento para mí,Create a training playlist for me,None
METALW-022109-0004,¿Qué tempo estás buscando,What tempo are you looking for,None
METALW-022109-0005,Música rock por favor,Rock music please,None
METALW-022109-0006,¿Quiénes son tus artistas favoritos?,Who are your favorite artists?,None
METALW-022109-0007,Kid Rock y bizkit cojo,Kid Rock and bizkit lame,None
METALW-022109-0008,Bien,Not bad,None
METALW-022109-0009,¡gracias!,Thank you!,None
METALW-022109-0010,¿Qué te gustaría que fuera el título?,What would you like the title to be?,None
METALW-022110-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-022110-0001,Necesito que elimines algo de música de una de mis listas de reproducción. ¿Puedes ayudar con eso?,I need you to remove some music from one of my playlists. Can you help with that?,None
METALW-022110-0002,Puedo ayudar con la música. ¿De qué lista de reproducción te gustaría eliminar música?,I can help with the music. What playlist would you like to delete music from?,None
METALW-022110-0003,La lista de reproducción se llama All Australian Musicians,The playlist is called All Australian Musicians,None
METALW-022110-0004,He encontrado esta lista de reproducción. ¿Qué canciones te gustaría eliminar?,I found this playlist. What songs would you like to delete?,None
METALW-022110-0005,Elimina todas las canciones de Bruce Springsteen.,Remove all Bruce Springsteen songs.,None
METALW-022110-0006,He eliminado todas las canciones de Bruce Springsteen.,I've deleted all of Bruce Springsteen's songs.,None
METALW-022110-0007,¡Bien! ¡Gracias!,Not bad! Thank you!,None
METALW-022110-0008,"De nada. Cualquier cosa que pueda hacer por tu jefe, aparte de eliminar ""The Boss"" de tu lista de reproducción?","You are welcome. Anything I can do for your boss, other than remove ""The Boss"" from your playlist?",None
METALW-022110-0009,"No, eso es todo por ahora.","No, that's all for now.",None
METALW-022110-0010,Bien. ¡Que tengas una buena noche!,Not bad. Have a good night!,None
METALW-022111-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
