UID,SEG,translation,profanity
METALW-018534-0008,Puedo sugerir algunos para ti o podrías desinvirificar a 6 personas,I can suggest some for you or you could deinvirify 6 people,None
METALW-018534-0009,"Sí, dime",Go ahead,None
METALW-018534-0010,viernes chiles manzanas,Friday apple chilies,None
METALW-018535-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-018535-0001,"Sí, me gustaría hacer una reserva.","Yes, I'd like to make a reservation.",None
METALW-018535-0002,"Claro, ¿dónde te gustaría hacer una reserva?","Sure, where would you like to make a reservation?",None
METALW-018535-0003,"En algún lugar de Chicago, Il.","Somewhere in Chicago, Il.",None
METALW-018535-0004,¿Qué tipo de restaurante estás buscando?,What kind of restaurant are you looking for?,None
METALW-018535-0005,Algo elegante.,Something elegant.,None
METALW-018535-0006,"He encontrado un Angus Negro para ti, ¿cuántas personas hay en tu fiesta?","I found a Black Angus for you, how many people are there at your party?",None
METALW-018535-0007,"Genial, me gustaría reservar por 16.","Great, I'd like to book for 16.",None
METALW-018535-0008,"Sólo tienen espacio para diez personas, ¿está bien?","They only have room for ten people, okay?",None
METALW-018535-0009,¿Por mesa? ¿Podemos combinarnos?,By table? Can we combine?,None
METALW-018535-0010,"Desafortunadamente no, están casi todos reservados.","Unfortunately not, they're almost all reserved.",None
METALW-018536-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-018536-0001,¿Puedes hacer una reserva para un restaurante de lujo esta noche? libro*,Can you make a reservation for a luxury restaurant tonight? book*,None
METALW-018536-0002,"Por supuesto, ¿Dónde te gustaría comer","Of course, where would you like to eat",None
METALW-018536-0003,"Black Angus, por favor, necesito una mesa para 16 personas.","Black Angus, please, I need a table for 16 people.",None
METALW-018536-0004,"Desafortunadamente Black Angus no tiene el espacio disponible Por favor, haga otra chocie",Unfortunately Black Angus does not have the space available Please make another chocie,None
METALW-018536-0005,¿Hay otros restaurantes de lujo cerca?,Are there other fancy restaurants nearby?,None
METALW-018536-0006,¡Sí! ¿A qué distancia estás dispuesto a viajar?,Yes! How far are you willing to travel?,None
METALW-018536-0007,¿Puedes nombrar uno? 5 millas.,Can you name one? 5 miles.,None
METALW-018536-0008,"Spago, Spaget y Fraca","Spago, Spaget and Fraca",None
METALW-018536-0009,Haga una reserva para las 16 en Fraga esta noche a las 8 PM por favor.,Make a reservation for 16 in Fraga tonight at 8 PM please.,None
METALW-018536-0010,"Excelente, esto se ha hecho","Excellent, this has been done",None
METALW-018537-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-018537-0001,bot,bot,None
METALW-018537-0002,Buenos días,Good morning,None
METALW-018537-0003,Necesito reservar reservas para quince personas esta noche,I need to book reservations for fifteen people tonight,None
METALW-018537-0004,¿dónde le gustaría reservar una cena en,where would you like to book a dinner at,None
METALW-018537-0005,Son socios comerciales tan elegantes en algún lugar.,They're such elegant business partners somewhere.,None
METALW-018537-0006,no puedo encontrar socios comerciales,I can't find trading partners,None
METALW-018537-0007,Un restaurante de lujo para quince personas,A luxury restaurant for fifteen people,None
METALW-018537-0008,"lo siento, pero el restaurante de lujo no tiene ninguna reserva disponible","I'm sorry, but the luxury restaurant doesn't have any reservations available",None
METALW-018537-0009,Cualquier resturant de lujo,Any luxury resturant,None
METALW-018537-0010,A qué hora,At what time,None
METALW-018537-0011,Un restaurador altamente calificado a las 7:00 pm,A highly qualified restaurate restorer at 7:00 p.m.,None
METALW-018538-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-018538-0001,Hola. Me gustaría hacer una reserva para 16 personas.,Hello. I would like to make a reservation for 16 people.,None
METALW-018538-0002,Claro.,Of course.,None
METALW-018538-0003,Me gustaría reservar una mesa en el Café Lemour.,I'd like to book a table at Café Lemour.,None
METALW-018538-0004,"Se ha establecido la reserva, ¿tiene algún pedido preferido que se reserve también?","The reservation has been established, do you have a preferred order that is also booked?",None
METALW-018538-0005,¿Puedo tomar nueces de almendras para aperitivos.,Can I have almond nuts for appetizers.,None
METALW-018538-0006,"Esto se nota, ¿qué tal para las bebidas?","This can be noticeable, how about drinks?",None
METALW-018538-0007,Glenn Mckenna escocés de 35 años.,35-year-old Scottish Glenn Mckenna.,None
METALW-018538-0008,"Ya se ha establecido, ¿a qué hora será su reserva?","It has already been established, what time will your reservation be?",None
METALW-018538-0009,La reserva será a las 7 p.m.,The reservation will be at 7 p.m.,None
METALW-018538-0010,"Considéralo hecho, ¿habría algo más?","Consider it done, would there be anything else?",None
METALW-018538-0011,No. Todo eso será gracias.,No. That'll all be thanks.,None
METALW-018539-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-018539-0001,Necesito ayuda para hacer la reserva,I need help making the reservation.,None
METALW-018539-0002,"claro, ¿cuántos invitados tienes?","Of course, how many guests do you have?",None
METALW-018539-0003,reservar 16 mesas por favor,book 16 tables please,None
METALW-018539-0004,déjame comprobarlo,let me check it out,None
METALW-018539-0005,Gracias,Thank you,None
METALW-018539-0006,"al hacer el check-in, sólo hay asientos disponibles para 10 personas","at check-in, only seats are available for 10 people",None
METALW-018539-0007,"eso es suficiente, sin embargo,","that's enough, however,",None
METALW-018539-0008,"muy bien, entonces, lo reservaré para ti","all right, so I'll set it up for you.",None
METALW-018539-0009,Gracias,Thank you,None
METALW-018539-0010,bienvenido,welcome,None
METALW-018540-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-018540-0001,Necesito ayuda con las reservas para la cena.,I need help with dinner reservations.,None
METALW-018540-0002,¿Para qué restaurante?,What restaurant?,None
METALW-018540-0003,"No estoy seguro, pero algo elegante.","I'm not sure, but something fancy.",None
METALW-018540-0004,Necesito un nombre de restaurante.,I need a restaurant name.,None
METALW-018540-0005,Vamos con el jardín de olivos en la calle Chelsea.,Let's go to the olive garden on Chelsea Street.,None
METALW-018540-0006,Ok. no parece haber tablas disponibles. ¿Te gustaría probar otro restaurante?,Ok. there don't seem to be any tables available. Would you like to try another restaurant?,None
METALW-018540-0007,"Estoy pensando, ¿qué tal la barra de circunvalación?","I'm thinking, how's the ring bar?",None
METALW-018540-0008,¿Por cuánta gente?,How many people?,None
METALW-018540-0009,Ahí es donde podemos tener más problemas. Habrá 16 personas en total.,That's where we can have the most problems. There will be 16 people in total.,None
METALW-018540-0010,¿Y para qué día y hora?,And what day and time?,None
METALW-018541-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-018541-0001,Necesito hacer una reserva,I need to make a reservation,None
METALW-018541-0002,"Bien, ¿dónde estás?","Well, where are you?",None
METALW-018541-0003,En Brooklyn quiero ir a Stefano's,In Brooklyn I want to go to Stefano's,None
METALW-018541-0004,¿Cuántas personas hay en tu fiesta?,How many people are there at your party?,None
METALW-018541-0005,16,16,None
METALW-018541-0006,"Lo siento, Stefano sólo tiene espacio para fiestas de 10 personas.","I'm sorry, Stefano only has room for parties of 10 people.",None
METALW-018541-0007,¿realmente?,really?,None
METALW-018541-0008,Sí. ¿Puedo ayudarte con algo más?,Yes. Can I help you with something else?,None
METALW-018541-0009,no,No,None
METALW-018541-0010,Siento no haber podido ser de más ayuda.,I'm sorry I couldn't be of more help.,None
METALW-018542-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-018542-0001,Necesito hacer algunas reservas para esta noche.,I need to make some reservations for tonight.,None
METALW-018542-0002,Puedo ayudarte a hacer reservas. ¿En qué restaurante debo reservar?,I can help you make reservations. Which restaurant should I book at?,None
METALW-018542-0003,"Quiero ir a Chez Parte, y necesito asientos para 16 por favor alrededor de las 6 esta noche.","I want to go to Chez Parte, and I need seats for 16 please around 6 tonight.",None
METALW-018542-0004,"Lo siento, Chez Parte sólo tiene espacio disponible para 10 personas.","I'm sorry, Chez Parte only has space available for 10 people.",None
METALW-018542-0005,¿Tienen asientos para 16 en cualquier momento esta noche?,Do you have seats for 16 at any time tonight?,None
METALW-018542-0006,He comprobado el horario y puedo reservar asientos para 16 a las 4:00 pm para una cena temprana o a las 10:00 pm antes de cerrar.,I checked the schedule and can book seats for 16 at 4:00 pm for an early dinner or 10:00 pm before closing.,None
METALW-018542-0007,Creo que intentaremos que las 4 pm funcionen. ¿Puedes seguir adelante y hacer esa reserva para mí?,I think we'll try to make the 4 p.m. work. Can you go ahead and make that reservation for me?,None
METALW-018542-0008,Confirmaré su reserva con el restaurante y le enviaré un correo electrónico también.,I will confirm your reservation with the restaurant and send you an email as well.,None
METALW-018542-0009,Eso sería perfecto. ¡Gracias por su ayuda hoy!,That would be perfect. Thank you for your help today!,None
METALW-018542-0010,De nada.,You are welcome.,None
METALW-018543-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-018543-0001,Necesito hacer algunas reservas para esta noche.,I need to make some reservations for tonight.,None
METALW-018543-0002,ok para qué evento?,ok for what event?,None
METALW-018543-0003,Necesito unas mesas en un restaurante de lujo. Tiene que ser para 15 personas.,I need some tables in a fancy restaurant. It has to be for 15 people.,None
METALW-018543-0004,¿Qué restaurante es este?,What restaurant is this?,None
METALW-018543-0005,Cualquier lugar agradable y elegante.,Any nice and elegant place.,None
METALW-018543-0006,Veo jardín de olivos. ¿Está bien?,I see olive garden. It is ok?,None
METALW-018543-0007,"Sí, eso servirá.","Yes, that'll do.",None
METALW-018543-0008,"lo siento, pero están fuera de lugar para 15 personas","I'm sorry, but they're out of place for 15 people",None
METALW-018543-0009,No.,No.,None
METALW-018543-0010,¿Qué tal en casa de Joey?,How's Joey's?,None
METALW-018543-0011,seguro,sure,None
METALW-018543-0012,De acuerdo,I agree,None
METALW-018544-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-018544-0001,Necesito hacer una reserva,I need to make a reservation,None
METALW-018544-0002,¿Dónde te gustaría hacer una reserva?,Where would you like to make a reservation?,None
METALW-018544-0003,"Outback Steakhouse, este sábado","Outback Steakhouse, this Saturday",None
METALW-018544-0004,"He encontrado ese restaurante cerca de su ubicación, ¿a cuántas personas le gustaría esta reserva?","I found that restaurant near its location, how many people would like this reservation?",None
METALW-018544-0005,16,16,None
METALW-018544-0006,"Desafortunadamente, sólo puedo caber diez personas el sábado en Outback Steakhouse.","Unfortunately, I can only fit ten people on Saturday at Outback Steakhouse.",None
METALW-018544-0007,¿Hay algún otro lugar agradable cerca?,Is there any other nice place nearby?,None
METALW-018544-0008,"Hay un Black Angus a 1,2 millas de tu ubicación, podría reservar una fiesta de 16 para ti allí el sábado si quieres. Sería a las 8 p. m.","There's a Black Angus 1.2 miles from your location, I could book a 16-year party for you there on Saturday if you want. It would be at 8 p.m.",None
METALW-018544-0009,"Eso sería perfecto, gracias","That would be perfect, thank you",None
METALW-018544-0010,"¡Bien, esa reserva se ha hecho, estás listo!","Well, that reservation has been made, you're ready!",None
METALW-018545-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-018545-0001,hola puedes ayudarme a reservar un restaurante,hello you can help me book a restaurant,None
METALW-018545-0002,"Sí, ¿dónde estabas pensando?","Yes, where were you thinking?",None
METALW-018545-0003,mi ubicación actual cerca preferiblemente,my current location nearby preferably,None
METALW-018545-0004,¿Cuántas personas?,How many people?,None
METALW-018545-0005,16,16,None
METALW-018545-0006,No hay restaurantes en su área que tengan suficiente espacio. Sólo 10 es el máximo,There are no restaurants in your area that have enough space. Only 10 is the maximum,None
METALW-018545-0007,"Oh, necesito 16","Oh, I need 16.",None
METALW-018545-0008,Lo siento. Sólo puedo caber 10 en LaLa Woopsie,I am sorry. I can only fit 10 in LaLa Woopsie,None
METALW-018545-0009,"de todos modos, gracias de todos modos","anyway, thanks anyway",None
METALW-018545-0010,No conseguimos encontrar tu ubicación exacta.,I couldn't be happier.,None
METALW-018545-0011,Bien,Not bad,None
METALW-018546-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-018546-0001,Necesito reservar un restaurante caro.,I need to book an expensive restaurant.,None
METALW-018546-0002,Puedo hacer una reserva para ti. ¿Cuántas personas se unirán a ti?,I can make a reservation for you. How many people will join you?,None
METALW-018546-0003,15 personas se unirán,15 people will join,None
METALW-018546-0004,¿Tienes un restaurante en mente?,Do you have a restaurant in mind?,None
METALW-018546-0005,Le Bernardin,Le Bernardin,None
METALW-018546-0006,"Lo siento, no hay suficiente espacio para su fiesta allí. ¿Tienes una segunda opción?","I'm sorry, there's not enough room for your party there. Do you have a second choice?",None
METALW-018546-0007,"Sí, Le cirque.","Yes, I'll cirque him.",None
METALW-018546-0008,¿A qué hora te gustaría hacer esa reserva?,What time would you like to make that reservation?,None
METALW-018546-0009,Resevation a las 9PM.,Resevation at 9PM.,None
METALW-018546-0010,Genial te he hecho una reserva para las 9 pm.,Great I made you a reservation for 9 pm.,None
METALW-018546-0011,Gracias.,Thank you.,None
METALW-018547-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-018547-0001,Necesito ayuda,I need help,None
METALW-018547-0002,¿Cómo puedo ayudarle?,How can I help you?,None
METALW-018547-0003,Encuéntrome un restaurante de lujo,Find me a luxury restaurant,None
METALW-018547-0004,¿Prefieres el más cercano a tu ubicación?,Do you prefer the one closest to your location?,None
METALW-018547-0005,Sí,Yes,None
METALW-018547-0006,"Por favor, identifique su ubicación para que yo la revise.",Please identify your location for me to review.,None
METALW-018547-0007,4º st chicago principal. Consígame 16 asientos,4th st chicago main. Get me 16 seats,None
METALW-018547-0008,"Uno de los restaurantes de lujo cerca de su ubicación se encuentra a 21 millas al norte, ¿todavía desea obtener una reserva?","One of the luxury restaurants near its location is located 21 miles north, do you still want to get a reservation?",None
METALW-018547-0009,Sí,Yes,None
METALW-018547-0010,¿Cuántas mesas le gustaría reservar?,How many tables would you like to book?,None
METALW-018547-0011,"16 asientos, por favor haga las cuentas","16 seats, please do the math",None
METALW-018548-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-018548-0001,Tengo una cena de negocios y necesito un buen restaurante para 16 personas esta noche a las 8 pm. ¿Loretto tiene suficiente espacio para 16?,I have a business dinner and I need a good restaurant for 16 people tonight at 8pm. Does Loretto have enough space for 16?,None
METALW-018548-0002,Sólo puedo caber 10 de ustedes allí esta noche,I can only fit 10 of you there tonight.,None
METALW-018548-0003,¿Y la cocina de Enzo?,What about Enzo's kitchen?,None
METALW-018548-0004,Veo aquí que puedo encajar a los 16 pero no hasta las 8:30 pm. ¿Funcionará eso?,I see here that I can fit in at 16 but not until 8:30 pm. Will that work?,None
METALW-018548-0005,Realmente necesito 8 pm. ¿Tal vez Giovanni está en la calle Wilson?,Maybe Giovanni's on Wilson Street?,None
METALW-018548-0006,Giovanni's puede meterte en el tiempo deseado para 16 personas. ¿Quieres que te reserve esos lugares?,Giovanni's can get you into the desired time for 16 people. You want me to book you those places?,None
METALW-018548-0007,"Sí, necesito reservar eso ahora.","Yes, I need to book that now.",None
METALW-018548-0008,"Muy bien, lo reservé para ti. Sólo pregunta por Nicole cuando llegues allí y ella cuidará de ti","All right, I booked it for you. Just ask for Nicole when you get there and she'll take care of you.",None
METALW-018548-0009,Muy bien gracias por su ayuda,Very well thank you for your help,None
METALW-018548-0010,¡De nada! ¡Disfruta de tu cena!,You are welcome! Enjoy your dinner!,None
METALW-018549-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-018549-0001,Necesito ayuda,I need help,None
METALW-018549-0002,Para eso estoy aquí.,That's what I'm here for.,None
METALW-018549-0003,necesito una mesa reservada para 16,I need a table reserved for 16,None
METALW-018549-0004,¿Qué restaurante?,What restaurant?,None
METALW-018549-0005,un reabastecimiento caro,an expensive replenishment,None
METALW-018549-0006,Necesito el nombre de uno de ti,I need the name of one of you.,None
METALW-018549-0007,dain smith,dain smith,None
METALW-018549-0008,Sólo hay suficiente espacio para 10 en ese,There's only enough room for 10 in that,None
METALW-018549-0009,¿por qué?,Why?,None
METALW-018549-0010,Está reservado,It's booked,None
METALW-018550-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-018550-0001,Necesito que hagas una reserva para mí.,I need you to make a reservation for me.,None
METALW-018550-0002,Bien. ¿Para qué restaurante?,Not bad. What restaurant?,None
METALW-018550-0003,Burger King para 2 personas,Burger King for 2 people,None
METALW-018550-0004,Burger en realidad no toma reservas. *Burger King,Burger doesn't really take reservations. *Burger King,None
METALW-018550-0005,¿En serio?,Seriously?,None
METALW-018550-0006,Sí. Entra en su lugar.,Yes. Get in his place.,None
METALW-018550-0007,"Pensé que lo habían hecho. Es muy importante. ¿Puedes comprobarlo para asegurarte, por favor?","I thought they did. It's very important. Can you check it out to make sure, please?",None
METALW-018550-0008,Lo he comprobado dos veces. Definitivamente no toman reservas.,I've checked twice. They definitely don't take reservations.,None
METALW-018550-0009,"Muy bien, gracias por comprobarme dos veces. Te lo agradezco","All right, thanks for checking me out twice. I appreciate it.",None
METALW-018550-0010,De nada. Ten un buen día.,You are welcome. Have a good day.,None
METALW-018550-0011,Tú también,You too,None
METALW-018551-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-018551-0001,Necesito hacer algunas reservas para cenar,I need to make some dinner reservations.,None
METALW-018551-0002,seguro. ¿Cómo se llama el restaurante?,sure. What's the name of the restaurant?,None
METALW-018551-0003,También necesito algunas recomendaciones sobre el restaurante.,I also need some recommendations about the restaurant.,None
METALW-018551-0004,"Hay algunosl cerca de su ubicación. Hay un jardín de olivos, metro, té y le Burger King","There are some him near his location. There is a garden of olive trees, metro, tea and le Burger King",None
METALW-018551-0005,Supongo que iré con jardín de olivos,I guess I'll go with an olive garden.,None
METALW-018551-0006,¿Para qué quieres reservarlo?,What do you want to book it for?,None
METALW-018551-0007,"Necesito las reservas para esta noche, lo sé, con poca antelación. Más complicaciones por venir.","I need the reservations for tonight, I know, shortly in advance. More complications to come.",None
METALW-018551-0008,Siento que no haya espacio esta noche en el Olive Garden. ¿Quieres probar en otro lugar?,I'm sorry there's no room tonight at olive garden. You want to try somewhere else?,None
METALW-018551-0009,"Sí, supongo que diría vieja parrilla burdick","Yes, I suppose I'd say old burdick grill",None
METALW-018551-0010,Bien. ¿Cuántos invitados?,Not bad. How many guests?,None
METALW-018551-0011,"aquí viene una complicación... habrá 16 personas en total, y me gustaría suficientes mesas para que todos tengamos un montón de ""sala del codo""","here comes a complication... there will be 16 people in total, and I'd like enough tables for us all to have a lot of ""elbow room.""",None
METALW-018551-0012,Hay 5 mesas disponibles. en la vieja parrilla burdick. ¿Le gustaría hacer una reserva?,There are 5 tables available. on the old burdick grill. Would you like to make a reservation?,None
METALW-018551-0013,"Sí, está bien","Yes, that's fine",None
METALW-018551-0014,¿Cómo se llama señor?,"What's your name, sir?",None
METALW-018551-0015,No sé por qué continúa. Sólo muestro 5 vueltas necesarias. Haga la reserva bajo el nombre de Ben Dover,I don't know why it goes on. I only show 5 laps needed. Make the reservation under the name Ben Dover,None
METALW-018551-0016,Bien. He hecho la reserva para ti. Disfruta de tu comida.,Not bad. I made the reservation for you. Enjoy your meal.,None
METALW-018552-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-018552-0001,Quiero hacer reserva en un restaurante,I want to make a reservation at a restaurant,None
METALW-018552-0002,Adelante,Go ahead,None
METALW-018552-0003,Quiero hacer la reserva para dos Burger Kind King,I want to make the reservation for two Burger Kind King,None
METALW-018552-0004,no toman reservas,don't take reservations,None
METALW-018552-0005,Por qué,Why,None
METALW-018552-0006,sólo se puede entrar en,you can only get into,None
METALW-018552-0007,Bien gracias por la información,Well thank you for the information,None
METALW-018552-0008,¿Algo más?,Anything else?,None
METALW-018552-0009,"No, gracias",No thanks,None
METALW-018552-0010,Np,Np,None
METALW-018553-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-018553-0001,Necesito ayuda para reservar en un restaurante.,I need help booking at a restaurant.,None
METALW-018553-0002,¿De acuerdo con qué restaurante?,According to which restaurant?,None
METALW-018553-0003,Quiero hacer una reserva de 16 asientos.para mí y 15 socios comerciales.en The Silver Fork.,"I want to make a 16-seat reservation, for me and 15 business partners, at The Silver Fork.",None
METALW-018553-0004,no hay suficiente espacio para 16 asientos en ese lugar,there's not enough room for 16 seats in that place,None
METALW-018553-0005,"¿Podría sugerir otro restaurante de alta gama, entonces?","Could you suggest another high-end restaurant, then?",None
METALW-018553-0006,¿Tiene alguna preferencia en el estilo de la cocina?,Do you have any preference in the style of the kitchen?,None
METALW-018553-0007,Cualquier cosa estará bien. Sólo necesitamos un lugar que sea elegante.,Anything will be fine. We just need a place that's elegant.,None
METALW-018553-0008,Recomiendo la Pequeña Italia de Maggiano,I recommend Maggiano's Little Italy,None
METALW-018553-0009,¡Bien! Vamos a reservar para 16 personas.,Not bad! We will book for 16 people.,None
METALW-018553-0010,ok está reservado,ok is booked,None
METALW-018554-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-018554-0001,ayúdame a hacer una reserva,help me make a reservation,None
METALW-018554-0002,Puedo ayudarte a hacer reservas,I can help you make reservations,None
METALW-018554-0003,reserve 2 asientos en mi Burger King local,book 2 seats at my local Burger King,None
METALW-018554-0004,", lo siento, pero Burger King no toma reservas.",", I'm sorry, but Burger King doesn't take reservations.",None
METALW-018554-0005,pero lo necesito para mi cita,but I need it for my date,None
METALW-018554-0006,Es mejor que hagas reservas para estar soltera llevándola a Burger King.,You'd better make reservations to be single by taking her to Burger King.,None
METALW-018554-0007,que está por debajo del bot de cinturón. Ayúdame,that's below the belt bot. Help me,None
METALW-018554-0008,"Lo siento, pero Burger King no tiene forma de hacer reservas.","I'm sorry, but Burger King has no way to make reservations.",None
METALW-018554-0009,"muy bien, voy a levantarse y comer allí entonces","all right, I'm going to get up and eat there then",None
METALW-018554-0010,Puedo sugerir un restaurante real que sirve comida.,I can suggest a real restaurant serving food.,None
METALW-018555-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-018555-0001,hey ayúdame a reservar un asiento por favor,hey help me book a seat please,None
METALW-018555-0002,Bien,Not bad,None
METALW-018555-0003,para 2,for 2,None
METALW-018555-0004,Dónde,where,None
METALW-018555-0005,burger king,burger king,None
METALW-018555-0006,no arado,un plowed,None
METALW-018555-0007,¿por qué?,Why?,None
METALW-018555-0008,porque los alimentos rápidos,because fast food,None
METALW-018555-0009,lol,lol,None
METALW-018555-0010,De acuerdo,I agree,None
METALW-018556-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-018556-0001,Quiero hacer una reserva en un restaurante,I want to make a reservation at a restaurant,None
METALW-018556-0002,¡Puedo ayudar con las reservas de restaurantes! ¿Dónde te gustaría reservar una mesa?,I can help with restaurant reservations! Where would you like to book a table?,None
METALW-018556-0003,Quiero una mesa para dos en Burger King,I want a table for two at Burger King.,None
METALW-018556-0004,"Lo siento, pero Burger King no se reserva.","I'm sorry, but Burger King doesn't book.",None
METALW-018556-0005,¿Hay algún restaurante cercano que lo haga?,Is there a nearby restaurant that does?,None
METALW-018556-0006,Los restaurantes cercanos que sirven hamburguesas y se reservan son Burger Prince y Burger World.,Nearby restaurants serving burgers and booking are Burger Prince and Burger World.,None
METALW-018556-0007,¿Cómo están los precios?,How are the prices?,None
METALW-018556-0008,"Según las reseñas de Yelp, estos restaurantes son bastante asequibles y son económicos.","According to Yelp reviews, these restaurants are quite affordable and affordable.",None
METALW-018556-0009,bien gracias,Fine thank you,None
METALW-018556-0010,¡En cualquier momento!,Any minute now!,None
METALW-018557-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-018557-0001,¿Puedes ayudarme a hacer reservas?,Can you help me make reservations?,None
METALW-018557-0002,Sí puedo,"Yes, I can.",None
METALW-018557-0003,Hacer reservas para dos en burger king,Make reservations for two at burger king,None
METALW-018557-0004,Eso no es posible,That's not possible.,None
METALW-018557-0005,¿Por qué no?,Why not?,None
METALW-018557-0006,Porque solo tienen entrega gratuita y no reservas,Because they only have free delivery and no bookings,None
METALW-018557-0007,¿Hay algún otro lugar que tenga reservas cerca?,Is there any other place that has reservations nearby?,None
METALW-018557-0008,Jonnies tiene reserva,Jonnies has a reservation,None
METALW-018557-0009,"Ok, lo investigaré.","Okay, I'll check it out.",None
METALW-018557-0010,Bien,Not bad,None
METALW-018558-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-018558-0001,Necesito hacer una reserva en un restaurante para esta noche,I need to make a reservation at a restaurant for tonight.,None
METALW-018558-0002,¿Cuántos hay en tu fiesta?,How many are there at your party?,None
METALW-018558-0003,Hay 16 en total,There are 16 in total,None
METALW-018558-0004,¿Cómo se llama el resturante?,What's the name of the restaurant?,None
METALW-018558-0005,Asador de Eddy,Eddy Steakhouse,None
METALW-018558-0006,"Lo siento, pero Eddy's Steakhouse está completamente reservado. ¿Te gustaría probar Steak Cafe?","I'm sorry, but Eddy's Steakhouse is completely booked. Would you like to try Steak Cafe?",None
