UID,SEG,translation,profanity
METALW-033298-0006,Mi base de datos solo tiene información sobre los registros mundiales.,My database only has information about global records.,None
METALW-033298-0007,¿Cuál es el récord mundial de la cascada al aire libre más alta?,What is the world record for the highest outdoor waterfall?,None
METALW-033298-0008,Cataratas del Ángel en Venezuela.,Angel Falls in Venezuela.,None
METALW-033298-0009,Bien. Eso es todo.,Not bad. That's all.,None
METALW-033298-0010,Que tengas un buen día.,Have a nice day.,None
METALW-033299-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-033299-0001,ayúdame a ver los récords mundiales,help me see the world records,None
METALW-033299-0002,¿Qué quieres saber?,What do you want to know?,None
METALW-033299-0003,¿Cuál fue la serpiente más grande jamás encontrada?,What was the biggest snake ever found?,None
METALW-033299-0004,¿te refieres a especies de serpientes o serpientes individuales,do you mean species of snakes or individual snakes,None
METALW-033299-0005,la especie si pudieras,species if you could,None
METALW-033299-0006,La Pitón es la especie de serpiente más grande. El más grande encontrado medía 30 pies de largo y crecía,The Python is the largest snake species. The largest found was 30 feet long and grew,None
METALW-033299-0007,¿Dónde se encontró?,Where did you find him?,None
METALW-033299-0008,Fue encontrado en Myanmar en 1992. Alguien lo hizo arrastrar por el baño.,It was found in Myanmar in 1992. Someone had him dragged through the bathroom.,None
METALW-033299-0009,¡Dios mío!,My god!,None
METALW-033299-0010,Fueron asustados durante semanas después y construyeron un baño separado después de que la serpiente fue retirada,They were frightened for weeks afterwards and built a separate bath after the snake was removed,None
METALW-033300-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-033300-0001,Me gustaría saber un récord mundial.,I'd like to know a world record.,None
METALW-033300-0002,¿Qué récord mundial te interesa?,What world record are you interested in?,None
METALW-033300-0003,¿Quién es el hombre más alto del mundo?,Who's the tallest man in the world?,None
METALW-033300-0004,Robert Wadlow.,Robert Wadlow.,None
METALW-033300-0005,¿Qué tan alto era?,How tall was he?,None
METALW-033300-0006,8 pies 11 pulgadas.,8 feet 11 inches.,None
METALW-033300-0007,¿Murió joven? Apuesto a que sí.,Did he die young? I bet you do.,None
METALW-033300-0008,Vivió hasta los 22 años.,He lived until he was 22.,None
METALW-033300-0009,"Eso es triste. De todos modos, gracias por la investigación.","That's sad. Anyway, thanks for the research.",None
METALW-033300-0010,De nada.,You are welcome.,None
METALW-033301-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-033301-0001,eh,hey,None
METALW-033301-0002,Hola,Hello,None
METALW-033301-0003,Tengo qustions,I have qustions,None
METALW-033301-0004,¿cómo puedo ayudar,how can I help,None
METALW-033301-0005,eres mi bot,you're my bot,None
METALW-033301-0006,Sí,Yes,None
METALW-033301-0007,háblame de los récords mundiales,tell me about the world records,None
METALW-033301-0008,seguro. ¿Como qué?,sure. Like what?,None
METALW-033301-0009,en la ciencia o la historia relacionada,in science or related history,None
METALW-033301-0010,De acuerdo,I agree,None
METALW-033302-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-033302-0001,¿Quién es la persona más alta del mundo,Who is the tallest person in the world,None
METALW-033302-0002,Sultán Kosen],Sultan Kosen],None
METALW-033302-0003,Qué alto es el sultán Kosen,How high is Sultan Kosen,None
METALW-033302-0004,8'3,8'3,None
METALW-033302-0005,uau. ¿Practica deporte?,wow. Do you play sports?,None
METALW-033302-0006,No,No,None
METALW-033302-0007,¿Hay una mujer tan alta como él?,Is there a woman as tall as him?,None
METALW-033302-0008,No,No,None
METALW-033302-0009,lo alta que es la mujer más alta,how tall the tallest woman is,None
METALW-033302-0010,o,or,None
METALW-033303-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-033303-0001,¿Qué es lo más largo del mundo?,What is the longest in the world?,None
METALW-033303-0002,"Me temo que sólo puedo responder preguntas específicas, eso es demasiado vago.","I'm afraid I can only answer specific questions, that's too vague.",None
METALW-033303-0003,Pensé que sabías cosas,I thought you knew things.,None
METALW-033303-0004,¿Qué clase de cosas te gustaría saber? ¿Perritos calientes? ¿Trenes?,What kind of things would you like to know? Hot dogs? Trains?,None
METALW-033303-0005,Sé de esas cosas. ¿Qué es lo más largo del mundo?,I know about those things. What is the longest in the world?,None
METALW-033303-0006,Sólo puedo responder si me dices de qué tipo de cosas quieres saber.,I can only answer if you tell me what kind of things you want to know.,None
METALW-033303-0007,Deberías saber que las respuestas no deberían ser así?,Should you know that the answers shouldn't be like this?,None
METALW-033303-0008,Sé respuestas sobre registros mundiales específicos.,Be answers to specific global records.,None
METALW-033303-0009,"Bien, entonces","Well, then",None
METALW-033303-0010,¿Puedo ayudarte con una pregunta específica?,Can I help you with a specific question?,None
METALW-033303-0011,Adiós,Good bye,None
METALW-033303-0012,Ten un buen día.,Have a good day.,None
METALW-033304-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-033304-0001,¿Quién ganó más medallas de oro en los últimos Juegos Olímpicos?,Who won the most gold medals at the last Olympics?,None
METALW-033304-0002,Estaré encantado de ayudarte con eso.,I'll be happy to help you with that.,None
METALW-033304-0003,"Bien, estoy pensando que fue Michael Phelps","Well, I'm thinking it was Michael Phelps.",None
METALW-033304-0004,¿Le gustaría el récord mundial de la mayoría de las medallas de oro ganadas en los últimos Juegos Olímpicos?,Would you like the world record for most gold medals won at the last Olympic Games?,None
METALW-033304-0005,No hay información justa sobre el último juego si eso es posible,There's no fair information about the last game if that's possible,None
METALW-033304-0006,Siento poder proporcionar sólo récords mundiales.,I'm sorry I can just provide world records.,None
METALW-033304-0007,Bien. ¿Quién ganó más medallas en un partido de los Juegos Olímpicos de Invierno?,Not bad. Who won the most medals in a Winter Olympics match?,None
METALW-033304-0008,El récord mundial de más medallas de oro olímpicas de invierno es para Shawn White,The world record for most Olympic winter gold medals is for Shawn White,None
METALW-033304-0009,impresionante. ¿Qué tal el juego de los Juegos Olímpicos de Verano?,impressive. How was the Summer Olympics game?,None
METALW-033304-0010,El récord mundial de la mayoría de las medallas de oro olímpicas de verano es para Michael Phelps.,The world record for most Olympic summer gold medals is for Michael Phelps.,None
METALW-033304-0011,gracias.,Thank you.,None
METALW-033305-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-033305-0001,Estoy aburrido. ¿Puedes buscarme un disco?,I am bored. Can you get me a record?,None
METALW-033305-0002,Su petición es vago,Your request is vague,None
METALW-033305-0003,Quiero saber qué es lo más largo del mundo.,I want to know what's the most in the world.,None
METALW-033305-0004,Lo más largo del mundo es la distancia de principio a fin,The longest thing in the world is the distance from start to finish,None
METALW-033305-0005,Eso es demasiado abstracto para mí. ¿Puedes averiguar cuál fue la distancia más larga que jamás haya nadado?,That's too abstract for me. Can you find out what was the longest distance I've ever swimming?,None
METALW-033305-0006,La distancia más larga jamás nadó fue de 6 millas,The longest distance ever swam was 6 miles,None
METALW-033305-0007,Eso es interesante. ¿Dónde nadaron esas 6 millas?,That's interesting. Where did you swim those 6 miles?,None
METALW-033305-0008,El chanel inglés en 1923,The English Chanel in 1923,None
METALW-033305-0009,Bien. gracias. Eso será todo por ahora.,Not bad. Thank you. That'll be all for now.,None
METALW-033305-0010,Que tengas un día encantador,Have a lovely day,None
METALW-033306-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-033306-0001,puede ayudar con los registros mundiales,can help with global records,None
METALW-033306-0002,"Ciertamente, soy un bot récord mundial. Esa es mi especialidad",I'm certainly a world-record bot. That's my specialty.,None
METALW-033306-0003,puedes decirme el sonido más fuerte grabado,you can tell me the loudest sound recorded,None
METALW-033306-0004,El sonido más fuerte fue grabado en el Monte Kilimanjaro y fue una erupción volcánica,The loudest sound was recorded on Mount Kilimanjaro and was a volcanic eruption,None
METALW-033306-0005,¿Qué año?,What year?,None
METALW-033306-0006,El volcán entró en erupción en 1860,The volcano erupted in 1860,None
METALW-033306-0007,y lo fuerte que era?,And how strong was it?,None
METALW-033306-0008,Alcanzó un asombroso 180 decibils,It reached an astonishing 180 decibils,None
METALW-033306-0009,"Wow, gracias","Wow, thank you",None
METALW-033306-0010,¡No hay problema!,No problem!,None
METALW-033307-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-033307-0001,Necesito algunos récords mundiales,I need some world records.,None
METALW-033307-0002,¿Sobre qué registros?,What records?,None
METALW-033307-0003,¿Dónde está la cascada interior más alta?,Where is the highest inner waterfall?,None
METALW-033307-0004,Cúpula de las flores,Flower Dome,None
METALW-033307-0005,¿Dónde está eso?,Where's that?,None
METALW-033307-0006,Singapur,Singapore,None
METALW-033307-0007,¿Qué hay de la cascada más alta>,What about the highest waterfall>,None
METALW-033307-0008,Cataratas Victoria,Victoria Falls,None
METALW-033307-0009,oh ok gracias!,oh ok thank you!,None
METALW-033307-0010,Encantado de ayudar,Nice to help,None
METALW-033308-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-033308-0001,¿Quién es el hombre más alto del mundo?,Who's the tallest man in the world?,None
METALW-033308-0002,Sultán Kosen,Sultan Kosen,None
METALW-033308-0003,¿Cuál es su altura exacta?,What's your exact height?,None
METALW-033308-0004,"8'11""","8'11""",None
METALW-033308-0005,Wow - eso es alto! ¿De dónde es?,Wow -- that's high! Where is it from?,None
METALW-033308-0006,Alton Illinois,Alton Illinois,None
METALW-033308-0007,¡Muy bien! ¿Cuántos años tiene?,Very well! How old are you?,None
METALW-033308-0008,82,82,None
METALW-033308-0009,En realidad tiene 35 años.,He's actually 35 years old.,None
METALW-033308-0010,De acuerdo,I agree,None
METALW-033309-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-033309-0001,¡hola! ¿Puedes decirme cuál es el disco más vendido de todos los tiempos?,Hello! Can you tell me what the best-selling record of all time is?,None
METALW-033309-0002,"Sí, puedo ayudar con los registros. ¿Se refiere al récord más vendido de todos los tiempos en los EE.UU. o en todo el mundo?","Yes, I can help with the records. You mean the best-selling record of all time in the U.S. or around the world?",None
METALW-033309-0003,Me gustaría el récord estadounidense.,I'd like the American record.,None
METALW-033309-0004,Los grandes éxitos de los Eagles vendieron 29 millones de copias.,The Eagles' greatest hits sold 29 million copies.,None
METALW-033309-0005,¡uau! Gracias por esa información.,wow! Thanks for that information.,None
METALW-033309-0006,De nada. ¿Qué más te gustaría saber?,You are welcome. What else would you like to know?,None
METALW-033309-0007,¿Puedes decirme el récord mundial también?,Can you tell me the world record too?,None
METALW-033309-0008,Thriller de Michael Jackson vendió 66 millones de copias en todo el mundo.,Michael Jackson's Thriller sold 66 million copies worldwide.,None
METALW-033309-0009,¡uau! Eso es increíble. Esa fue mi última pregunta.,wow! That's unbelievable. That was my last question.,None
METALW-033309-0010,Bien. Que tengas un gran día.,Not bad. Have a great day.,None
METALW-033310-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-033310-0001,"Hola, estoy preguntando por los récords deportivos olímpicos","Hi, I'm asking about Olympic sports records",None
METALW-033310-0002,¿Cómo puedo ayudarte con eso?,How can I help you with that?,None
METALW-033310-0003,Quién es el corredor más rápido en Deportes Olímpicos,Who is the fastest runner in Olympic Sports,None
METALW-033310-0004,Usain Bold Bolt,Usain Bold Bolt,None
METALW-033310-0005,¿Cuál es su récord,What's your record,None
METALW-033310-0006,9.58 segundos en un tablero de 100m,9.58 seconds on a 100m board,None
METALW-033310-0007,gracias. Quién es el nadador más rápido,Thank you. Who's the fastest swimmer,None
METALW-033310-0008,Michael Phelps,Michael Phelps,None
METALW-033310-0009,gracias por la ayuda,thank you for the help,None
METALW-033310-0010,De nada,You are welcome,None
METALW-033311-0000,"Hola, ¿en qué puedo ayudarle? Hola","Hi, how can I help you? Hello",None
METALW-033311-0001,Tengo una pregunta sobre los récords mundiales,I have a question about world records,None
METALW-033311-0002,fuego lejos,fire away,None
METALW-033311-0003,¿Qué es lo más largo del mundo?,What is the longest in the world?,None
METALW-033311-0004,su demasiado vago,its too vague,None
METALW-033311-0005,Sólo me daremos lo más largo que ha existido alrededor de la Tierra,We'll just give me the longest thing that's ever been around the Earth.,None
METALW-033311-0006,jirafa,giraffe,None
METALW-033311-0007,Hay cosas más grandes que una jirafa,There are bigger things than a giraffe,None
METALW-033311-0008,¿En serio?,Seriously?,None
METALW-033311-0009,¿Qué es lo más grande de la historia?,What's the biggest thing in history?,None
METALW-033311-0010,las cosas,things,None
METALW-033312-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-033312-0001,Necesito buscar un récord mundial,I need to look for a world record,None
METALW-033312-0002,Puedo ayudar con tjat,I can help with tjat,None
METALW-033312-0003,maravilloso. ¿Cuál es el punto más profundo de la tierra?,wonderful. What is the deepest point on earth?,None
METALW-033312-0004,tumba hueca,hollow tomb,None
METALW-033312-0005,¿Dónde está eso?,Where's that?,None
METALW-033312-0006,en el fondo de la tierra,at the bottom of the earth,None
METALW-033312-0007,"agradable, es cerca de la entrada a hades /","nice, it's close to the entrance to hades /",None
METALW-033312-0008,Sí,Yes,None
METALW-033312-0009,gracias,Thank you,None
METALW-033312-0010,En cualquier momento,Any time,None
METALW-033313-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-033313-0001,necesitan algunos hechos,they need some facts,None
METALW-033313-0002,"Ciertamente, soy un bot récord mundial, ¿qué hechos récord mundial le gustaría ayudar con","Certainly, I'm a world record bot, what world record facts would you like to help with",None
METALW-033313-0003,lo que es el récord mundial de humanos más altos,what's the world record for the highest humans,None
METALW-033313-0004,¿Te refieres a la persona viva más alta o a la persona más alta de todos los tiempos,You mean the tallest living person or the tallest person of all time,None
METALW-033313-0005,persona viva,living person,None
METALW-033313-0006,La persona viva más alta es Jeremiah Jenkins con un asombroso 9'7,The tallest living person is Jeremiah Jenkins with an amazing 9'7,None
METALW-033313-0007,uau,wow,None
METALW-033313-0008,¡increíble! ¿Tienes más quesitones?,incredible! Do you have any more quesitones?,None
METALW-033313-0009,"No, eso debería hacerlo","No, that should do it.",None
METALW-033313-0010,Bien. ¡Ven otra vez!,Not bad. Come again!,None
METALW-033314-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-033314-0001,Necesito información sobre los récords mundiales.,I need information on world records.,None
METALW-033314-0002,"Muy bien, puedo proporcionarle esa información. ¿Qué información está buscando?","All right, I can provide you with that information. What information are you looking for?",None
METALW-033314-0003,¿Quién es el hombre más alto del mundo?,Who's the tallest man in the world?,None
METALW-033314-0004,Sultán Kosen.,Sultan Kosen.,None
METALW-033314-0005,¿Qué tan alto es?,How tall is it?,None
METALW-033314-0006,8 pies 3 pulgadas.,8 feet 3 inches.,None
METALW-033314-0007,¿Y cuántos años tiene?,And how old are you?,None
METALW-033314-0008,Tiene 35 años.,He's 35 years old.,None
METALW-033314-0009,"De acuerdo, gracias por la información.","All right, thanks for the information.",None
METALW-033314-0010,¡De nada!,You are welcome!,None
METALW-033315-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-033315-0001,Tengo una investigación sobre los registros mundiales,I have an investigation into global records,None
METALW-033315-0002,Claro que puedo ayudarte con eso. ¿Qué te gustaría saber?,Of course I can help you with that. What would you like to know?,None
METALW-033315-0003,Quiero saber los registros relativos a los deportes olímpicos,I want to know the records related to Olympic sports,None
METALW-033315-0004,¿Para qué deporte necesitas el récord?,What sport do you need the record for?,None
METALW-033315-0005,Quiero saber quién es el corredor más rápido,I want to know who's the fastest runner,None
METALW-033315-0006,¿Qué evento como hay varios eventos de carrera diferentes en los Juegos Olímpicos.,What event as there are several different race events at the Olympics.,None
METALW-033315-0007,Quién tiene el récord como el corredor más rápido en la historia de los Juegos Olímpicos,Who holds the record as the fastest runner in the history of the Olympics,None
METALW-033315-0008,"Si es sólo velocidad bruta, el corredor más rápido en los Juegos Olímpicos es Speedy McSpeedPants. Lograron completar el tablero de 100M en 5.02 segundos.","If it's just gross speed, the fastest runner at the Olympics is Speedy McSpeedPants. They managed to complete the 100M board in 5.02 seconds.",None
METALW-033315-0009,Gracias por esa información,Thank you for that information,None
METALW-033315-0010,De nada,You are welcome,None
METALW-033316-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-033316-0001,"¡Oye, bot récord mundial! ¡Quiero saber cuál fue la serpiente más grande de la historia!","Hey, world record bot! I want to know what the biggest snake in history was!",None
METALW-033316-0002,Seguro que puedes especificar si quieres saber si esa es la serpiente individual más grande o el tipo más grande de serpiente,I'm sure you can specify if you want to know if that's the biggest single snake or the biggest type of snake,None
METALW-033316-0003,"Lo siento, ¡la serpiente individual más grande que jamás haya existido!","I'm sorry, the biggest single snake ever!",None
METALW-033316-0004,La serpiente individual más grande del mundo hasta vivir donde se registró a dos millas y media de largo,The world's largest single snake to live where it was recorded two and a half miles long,None
METALW-033316-0005,"¡Vaya, eso es enorme!","Wow, that's huge!",None
METALW-033316-0006,"Sí, eso es bastante largo","Yes, that's pretty long.",None
METALW-033316-0007,Gracias por el bot de récord mundial de información,Thank you for the world information record bot,None
METALW-033316-0008,Eres bienvenido humano,You're welcome human,None
METALW-033316-0009,"¡De acuerdo, adiós por ahora!","All right, bye for now!",None
METALW-033316-0010,Adiós,Good bye,None
METALW-033317-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-033317-0001,Tengo alguna pregunta sobre los récords mundiales,I have some questions about world records,None
METALW-033317-0002,¿Qué te gustaría saber?,What would you like to know?,None
METALW-033317-0003,¿Cuál es la serpiente más grande de la historia?,What's the biggest snake in history?,None
METALW-033317-0004,¿La serpiente individual más grande o el tipo más grande de serpiente?,The largest single snake or the biggest type of snake?,None
METALW-033317-0005,individual,individual,None
METALW-033317-0006,Había una pitón de 30 pies,There was a 30-foot python,None
METALW-033317-0007,¿Sigue vivo?,Is he still alive?,None
METALW-033317-0008,No,No,None
METALW-033317-0009,Gracias por la información,Thank you for the information,None
METALW-033317-0010,No hay problema,No problem,None
METALW-033318-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-033318-0001,¿De quién es el hombre más alto del mundo?,Whose man is the tallest man in the world?,None
METALW-033318-0002,Sultán Kosen,Sultan Kosen,None
METALW-033318-0003,¿Qué tan alto es,How high is it,None
METALW-033318-0004,251 cm (8 pies 2.8 in),251 cm (8 feet 2.8 in),None
METALW-033318-0005,"Wow, ¿es alto que haga deporte?","Wow, is it high that I play sports?",None
METALW-033318-0006,No se sabe que practica deporte.,He doesn't know he's playing sports.,None
METALW-033318-0007,¿Qué hace?,What's he doing?,None
METALW-033318-0008,Trabaja en una granja con sus padres.,He works on a farm with his parents.,None
METALW-033318-0009,Eso es bueno de su parte.,That's good of you.,None
METALW-033318-0010,Sí. Vive una vida muy dura debido a su altura.,Yes. He lives a very hard life because of his height.,None
METALW-033319-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-033319-0001,Me gustaría saber quién es la persona más alta del mundo,I'd like to know who's the tallest person in the world,None
METALW-033319-0002,¿Te refieres a la persona viva más alta o a la persona más alta de todos los tiempos?,You mean the tallest living person or the tallest person of all time?,None
METALW-033319-0003,La persona viva más alta actualmente,The tallest living person today,None
METALW-033319-0004,La persona viva más alta es el sultán Kosen.,The tallest living person is Sultan Kosen.,None
METALW-033319-0005,¿Qué tan alto es?,How tall is it?,None
METALW-033319-0006,Mide 8 pies y 2.8 pulgadas de alto.,It is 8 feet 2.8 inches tall.,None
METALW-033319-0007,y ¿cómo es la persona más alta que jamás haya existo?,and how is he the tallest person I've ever lived?,None
METALW-033319-0008,La persona más alta de la historia es Robert Pershing Wadlow.,The tallest person in history is Robert Pershing Wadlow.,None
METALW-033319-0009,"Bien, eso es todo por hoy, gracias","Well, that's it for today, thank you",None
METALW-033319-0010,¡De nada!,You are welcome!,None
METALW-033320-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-033320-0001,Tengo una pregunta sobre el récord mundial,I have a question about the world record,None
METALW-033320-0002,¿Cómo puedo ayudarte?,How can I help you?,None
METALW-033320-0003,¿Cuál es el punto más profundo de la tierra?,What is the deepest point on earth?,None
METALW-033320-0004,El punto más profundo de la Tierra se encuentra en el océano Pacífico que se llama la trinchera mariana,The deepest point on Earth is in the Pacific Ocean called the Marian trench,None
METALW-033320-0005,¿Qué tan profundo es?,How deep is it?,None
METALW-033320-0006,10.994 Metros,"10,994 Meters",None
METALW-033320-0007,¿Está abierto al público?,Is it open to the public?,None
METALW-033320-0008,"No, morirías antes de llegar al fondo.","No, you'd die before you got to the bottom.",None
METALW-033320-0009,Gracias por la información,Thank you for the information,None
METALW-033320-0010,¿Puedo ayudarte más?,Can I help you more?,None
METALW-033320-0011,No,No,None
METALW-033321-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-033321-0001,"Necesito que te ayudes, por favor.","I need you to help, please.",None
METALW-033321-0002,¿Cómo puedo ayudarle?,How can I help you?,None
METALW-033321-0003,¿Quiero saber qué es lo más fuerte registrado en el mundo? hola todavía estás allí> hola,Do I want to know what is the strongest recorded in the world? hello you're still there> hello,None
METALW-033321-0004,fue la erupción krakatoa yeah estoy aquí,was the krakatoa yeah eruption I'm here,None
METALW-033321-0005,"Vale, gracias",Ok thank you,None
METALW-033321-0006,De nada,You are welcome,None
METALW-033321-0007,Ten un buen día,Have a good day,None
METALW-033321-0008,¿Tú también algo más?,"You something else, too?",None
METALW-033321-0009,Nada más gracias,Just thank you,None
METALW-033321-0010,Ya veo,I see,None
