UID,SEG,translation,profanity
METALW-004385-0005,"Ok, ¿tiene un correo electrónico?","Okay, do you have an email?",None
METALW-004385-0006,"Sí, ¿te gustaría que eso cambiara también","Yes, would you like that to change too.",None
METALW-004385-0007,¿No me dices qué es?,Can't you tell me what it is?,None
METALW-004385-0008,funnyguyhaha@gmail.com,funnyguyhaha@gmail.com,None
METALW-004385-0009,Gracias,Thank you,None
METALW-004385-0010,Buenos días,Good morning,None
METALW-004386-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-004386-0001,"Hola, ¿puedes ayudarme a gestionar mis contactos?","Hello, can you help me manage my contacts?",None
METALW-004386-0002,"Claro, ¿qué te gustaría hacer?","Sure, what would you like to do?",None
METALW-004386-0003,Quiero añadir un número secundario a un contacto existente,I want to add a secondary number to an existing contact,None
METALW-004386-0004,"Ok, ¿qué contacto te gustaría editar?","Okay, which contact would you like to edit?",None
METALW-004386-0005,Joe Buck,Joe Buck,None
METALW-004386-0006,"He levantado el contacto para Joe Buck. Actualmente, el número de teléfono para este contacto es 123-555-5678.","I've raised contact for Joe Buck. Currently, the phone number for this contact is 123-555-5678.",None
METALW-004386-0007,"¿Puede agregar un segundo número, 123-456-6969","Can you add a second number, 123-456-6969",None
METALW-004386-0008,"Muy bien, he añadido ese número a este contacto como un número secundario. ¿Te gustaría etiquetar este número?","All right, I added that number to this contact as a secondary number. Would you like to tag this number?",None
METALW-004386-0009,"Por favor, simplemente etiquete el teléfono de trabajo",Please simply label the work phone,None
METALW-004386-0010,"Genial, añadido 123-456-6969 a Joe Buck como ""Teléfono de trabajo"" ¿Algo más?","Great, added 123-456-6969 to Joe Buck as ""Work Phone"" Anything else?",None
METALW-004386-0011,¡Muchas gracias! Es todo,Thanks a lot! That's all,None
METALW-004387-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-004387-0001,Necesito ayuda para cambiar algo en mis contactos,I need help changing something in my contacts,None
METALW-004387-0002,seguro. ¿Qué contacto quieres cambiar?,sure. What contact do you want to change?,None
METALW-004387-0003,Meredith Johnson se casó así que cambia su apellido a Wilson,Meredith Johnson got married so she changes her last name to Wilson.,None
METALW-004387-0004,Bien. Está hecho. ¿Algo más?,Not bad. It's done. Anything else?,None
METALW-004387-0005,Actualiza su número de teléfono ahora también. El nuevo es 867-5309,Update your phone number now as well. The new one is 867-5309,None
METALW-004387-0006,De acuerdo. El número de teléfono se ha actualizado,I agree. The phone number has been updated,None
METALW-004387-0007,¿Puedes leerme ese número de teléfono?,Can you read me that phone number?,None
METALW-004387-0008,867-5309,867-5309,None
METALW-004387-0009,¡Gracias perfecto!,Thank you perfect!,None
METALW-004387-0010,encantado de ayudarle,happy to help you,None
METALW-004388-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-004388-0001,Hola necesito ayuda para gestionar mis contactos,Hello I need help managing my contacts,None
METALW-004388-0002,¿Qué contacto?,What contact?,None
METALW-004388-0003,Me gustaría añadir un nuevo contacto. El nombre es John Smith,I'd like to add a new contact. The name is John Smith,None
METALW-004388-0004,Muy bien cuál es el número,"All right, what's the number",None
METALW-004388-0005,555-1234,555-1234,None
METALW-004388-0006,Trabajo o hogar,Work or home,None
METALW-004388-0007,hogar,home,None
METALW-004388-0008,¿Cuál es el correo electrónico,What is the email,None
METALW-004388-0009,jsmith@timelord.com,jsmith@timelord.com,None
METALW-004388-0010,"Muy bien, está hecho","All right, it's done",None
METALW-004388-0011,gracias,Thank you,None
METALW-004389-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-004389-0001,Necesito editar un contacto.,I need to edit a contact.,None
METALW-004389-0002,¿Qué contacto le gustaría editar,Which contact would you like to edit,None
METALW-004389-0003,Me gustaría eliminar un número para Mike Jones,I'd like to delete a number for Mike Jones.,None
METALW-004389-0004,Tengo que informarle si elimina el número que sería sólo un contacto con sólo el nombre,I have to inform you if you delete the number that would be just a contact with only the name,None
METALW-004389-0005,Está bien.,It is ok.,None
METALW-004389-0006,Muy bien el número ha sido eliminado de Mike Jones,"All right, the number has been eliminated from Mike Jones.",None
METALW-004389-0007,Bien. ¿Puedo añadir una dirección de correo electrónico a Mike Jones,Not bad. Can I add an email address to Mike Jones,None
METALW-004389-0008,¿Qué dirección de correo electrónico le gustaría agregar,What email address would you like to add,None
METALW-004389-0009,MikeJones@who.com,MikeJones@who.com,None
METALW-004389-0010,Ese correo electrónico se ha agregado con éxito lo que completa su contacto,That email has been successfully added to what completes your contact,None
METALW-004390-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-004390-0001,Necesito ayuda con mis contactos,I need help with my contacts,None
METALW-004390-0002,¿Qué puedo hacer con tus contactos por ti?,What can I do with your contacts for you?,None
METALW-004390-0003,Quiero añadir un nuevo contacto,I want to add a new contact,None
METALW-004390-0004,¿Cuál es el nombre del nuevo contacto?,What is the name of the new contact?,None
METALW-004390-0005,Bill Smith,Bill Smith,None
METALW-004390-0006,¿Cuál es el número de teléfono de Bill Smith?,What's Bill Smith's phone number?,None
METALW-004390-0007,314-223-0098,314-223-0098,None
METALW-004390-0008,¿Debo añadirlo a tu marcación rápida?,Should I add it to your speed dial?,None
METALW-004390-0009,Sí,Yes,None
METALW-004390-0010,Lo he añadido con éxito a sus contactos y él es la opción de marcación rápida 5.,I have successfully added it to your contacts and he is the quick dial option 5.,None
METALW-004391-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-004391-0001,Quiero añadir a alguien nuevo a mis contactos comerciales.,I want to add someone new to my business contacts.,None
METALW-004391-0002,Adelante,Go ahead,None
METALW-004391-0003,Su nombre es Mary Smith,Her name is Mary Smith,None
METALW-004391-0004,¿número?,number?,None
METALW-004391-0005,123-234-4566,123-234-4566,None
METALW-004391-0006,ya hay un contacto con ese nombre,there's already a contact with that name,None
METALW-004391-0007,¡oh! ¿El número es el mismo?,oh! Is the number the same?,None
METALW-004391-0008,Sí,Yes,None
METALW-004391-0009,"Ok, sólo actualiza ese otro contacto entonces. Necesito agregar una dirección de correo electrónico.","Okay, just update that other contact then. I need to add an email address.",None
METALW-004391-0010,hecho,fact,None
METALW-004392-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-004392-0001,eh,hey,None
METALW-004392-0002,Sí. ¿En qué puedo ayudar?,Yes. How can I help?,None
METALW-004392-0003,¿Puedes hacerme un favor?,Can you do me a favor?,None
METALW-004392-0004,seguro. Adelante.,sure. Go ahead.,None
METALW-004392-0005,Se trata de mis contactos.,It's about my contacts.,None
METALW-004392-0006,¿Qué te gustaría que hiciera?,What would you like me to do?,None
METALW-004392-0007,¿Puedes cambiar el nombre Kris a Jane?,Can you change the name Kris to Jane?,None
METALW-004392-0008,hecho. ¿Qué más te gustaría que hiciera?,fact. What else would you like me to do?,None
METALW-004392-0009,"Eso fue rápido. Gracias, sin embargo.","That was quick. Thank you, though.",None
METALW-004392-0010,de nada. En cualquier momento.,You are welcome. Any minute now.,None
METALW-004393-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-004393-0001,Necesito añadir un nuevo contacto,I need to add a new contact,None
METALW-004393-0002,¿nombre?,name?,None
METALW-004393-0003,Dennis Magyver,Dennis Magyver,None
METALW-004393-0004,Toda la información que te gustaría asociar con ese nombre,All the information you'd like to associate with that name,None
METALW-004393-0005,"Teléfono 623-456-2321, correo electrónico dennis@email.com","Phone 623-456-2321, email dennis@email.com",None
METALW-004393-0006,Su nuevo contacto ha sido creado y ahora tiene que Dennis Magyver en su lista de contactos 2 para no,Your new contact has been created and now you have dennis Magyver on your contact list 2 for no,None
METALW-004393-0007,"Perfecto, gracias","Perfect, thank you",None
METALW-004393-0008,De nada,You are welcome,None
METALW-004393-0009,Gracias de nuevo,Thanks again,None
METALW-004393-0010,Adiós,Good bye,None
METALW-004394-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-004394-0001,Necesito añadir un nuevo contacto,I need to add a new contact,None
METALW-004394-0002,Seguro que puedo ayudar con eso ¿cómo se llama el contacto??,"I'm sure I can help with that, what's the name of the contact?",None
METALW-004394-0003,Quiero añadir a Jay Jabson a mis contactos. Su número es 435-532-8788,I want to add Jay Jabson to my contacts. Its number is 435-532-8788,None
METALW-004394-0004,"Bien, agregué a Jay Jabson a tus contactos","Well, I added Jay Jabson to your contacts.",None
METALW-004394-0005,"Bien, ¿también puede agregar el correo electrónico JJ499@aol.com","Well, can you also add the email JJ499@aol.com",None
METALW-004394-0006,¿Tiene otros números de teléfono? ¿Como un número de teléfono de casa o de trabajo?,Do you have any other phone numbers? Like a home or work phone number?,None
METALW-004394-0007,"Sí, su número de trabajo es 435-999-0765","Yes, your work number is 435-999-0765",None
METALW-004394-0008,"Bien, creo que Jay está listo para ir","Well, I think Jay's ready to go.",None
METALW-004394-0009,Bien. Gracias,Not bad. Thank you,None
METALW-004394-0010,De nada. Espero que hayan disfrutado de esta experiencia,You are welcome. I hope you enjoyed this experience,None
METALW-004395-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-004395-0001,¡hola!,Hello!,None
METALW-004395-0002,¿Con qué puedo ayudarte?,What can I do for you?,None
METALW-004395-0003,¿Puedes ayudarme a gestionar mis contactos?,Can you help me manage my contacts?,None
METALW-004395-0004,"Claro, ¿qué contacto?","Sure, what contact?",None
METALW-004395-0005,Quiero que añadas un segundo número de teléfono para Tim Murray,I want you to add a second phone number for Tim Murray.,None
METALW-004395-0006,"Así que desea agregar un número de teléfono secundario y no eliminar el existente, ¿correcto?","So you want to add a secondary phone number and not delete the existing one, right?",None
METALW-004395-0007,Sí,Yes,None
METALW-004395-0008,"Ok, ¿cuál es el número?","Okay, what's the number?",None
METALW-004395-0009,Añadir 0921 355 3434 para Tim Murray,Add 0921 355 3434 for Tim Murray,None
METALW-004395-0010,He añadido el número de teléfono. Estás listo.,I added the phone number. Are you ready.,None
METALW-004396-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-004396-0001,"Hola, ¿puedes ayudarme a organizar mis contactos?","Hello, can you help me organize my contacts?",None
METALW-004396-0002,"Claro, puedo ayudarte.","Sure, I can help you.",None
METALW-004396-0003,¿Puedes ordenarlos por la mayoría para que menos se contacten?,Can you sort them by most so that they can be less contacted?,None
METALW-004396-0004,Bien. Ordenarlos por la mayoría para menos contactado.,Not bad. Order them by most for less contact.,None
METALW-004396-0005,¿Puedes hacer algo más por mí también?,Can you do anything else for me too?,None
METALW-004396-0006,seguro.,sure.,None
METALW-004396-0007,"Por favor, elimina a mi ex novia de mis contactos.",Please remove my ex-girlfriend from my contacts.,None
METALW-004396-0008,Necesitaría saber un nombre para localizar el contacto.,I'd need to know a name to locate the contact.,None
METALW-004396-0009,Su nombre es Lisa Ann.,Her name is Lisa Ann.,None
METALW-004396-0010,Ese contacto ya ha sido eliminado.,That contact has already been removed.,None
METALW-004396-0011,¡Gracias!,Thank you!,None
METALW-004396-0012,¡De nada!,You are welcome!,None
METALW-004397-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-004397-0001,¿Puedes ayudarme con los contactos?,Can you help me with the contacts?,None
METALW-004397-0002,¿Cómo puedo ayudarte?,How can I help you?,None
METALW-004397-0003,Quiero añadir un nuevo contacto por favor,I want to add a new contact please,None
