UID,SEG,translation,profanity
METALW-011445-0008,"Lo siento, pero no hay espectáculos de actividad para el teatro Hladik nada más?","I'm sorry, but aren't there any activity shows for the Hladik Theater anymore?",None
METALW-011445-0009,Eso es todo,That's all,None
METALW-011445-0010,¡Que tengas un gran día!,Have a great day!,None
METALW-011446-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-011446-0001,eh,hey,None
METALW-011446-0002,"Hola, ¿cómo puedo ayudarte por hoy?","Hi, how can I help you for today?",None
METALW-011446-0003,¿El invento del vals está tocando esta noche?,Is the invention of the waltz playing tonight?,None
METALW-011446-0004,The Waltz Invention está actualmente tocando en el festival de teatro Summertime fest cerca de usted al mediodía de mañana. No hay tiempos de espectáculo para esta noche.,The Waltz Invention is currently playing at the Summertime fest theater festival near you at noon tomorrow. There are no show times for tonight.,None
METALW-011446-0005,de acuerdo gracias,"all right, thank you",None
METALW-011446-0006,Claro que eres muy bienvenido.,Of course you're very welcome.,None
METALW-011446-0007,tener un gran día,have a great day,None
METALW-011446-0008,¿Está interesado en reservar entradas para el espectáculo?,Interested in booking tickets to the show?,None
METALW-011446-0009,no,No,None
METALW-011446-0010,¡Muchas gracias!,Thanks a lot!,None
METALW-011447-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-011447-0001,Necesito información sobre los tiempos de exhibición de una obra,I need information about the exhibition times of a play,None
METALW-011447-0002,¿Para qué juego necesitas horarios de exhibición?,What game do you need exhibition times for?,None
METALW-011447-0003,Es Cabarat tocando al mismo tiempo que fantasma de la ópera,It's Cabarat playing at the same time as phantom of the opera,None
METALW-011447-0004,"Hoy, ambas jugadas comienzan a las 8 p. m. Sin embargo, mañana Cabaret tocará a las 18:00 horas y Phantom of the Opera comenzará a medianoche.","Today, both plays start at 8 p.m. However, tomorrow Cabaret will play at 6 p.m. and Phantom of the Opera will begin at midnight.",None
METALW-011447-0005,"Bien, ¿a qué hora hay asientos para Phantom of the Opera?","Well, what time are there seats for Phantom of the Opera?",None
METALW-011447-0006,"Lo siento, ¿no estoy seguro de entenderlo?","I'm sorry, aren't I sure I understand?",None
METALW-011447-0007,¿A qué hora comenzarán a sentarse fantasma de la ópera?,What time will they start sitting ghost of the opera?,None
METALW-011447-0008,Los asientos comienzan 45 minutos antes de la hora de inicio.,Seats start 45 minutes before the start time.,None
METALW-011447-0009,Bien. gracias,Not bad. Thank you,None
METALW-011447-0010,De nada.,You are welcome.,None
METALW-011448-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-011448-0001,ayúdame con la programación del teatro,help me with the programming of the theater,None
METALW-011448-0002,"Ok, puedo ayudar con eso.","Okay, I can help with that.",None
METALW-011448-0003,Necesito tiempos de juego para 2 espectáculos Casear y Cleopatra,I need game times for 2 Casear and Cleopatra shows,None
METALW-011448-0004,Ok Casear está jugando todos los días de esta semana a la 1pm y 6pm,Ok Casear is playing every day this week at 1pm and 6pm,None
METALW-011448-0005,ok y el otro espectáculo?,ok and the other show?,None
METALW-011448-0006,Cleopatra jugará lunes y jueves a las 16:00 horas,Cleopatra will play Monday and Thursday at 4 p.m.,None
METALW-011448-0007,¿Puedo conseguir entradas para César?,Can I get tickets for Caesar?,None
METALW-011448-0008,"Sí, puedes pedir boletos a través de mí.","Yes, you can order tickets through me.",None
METALW-011448-0009,vamos a conseguir 1 boleto a la 1 pm mostrando,we're going to get 1 ticket at 1 p.m. showing,None
METALW-011448-0010,¿En qué día?,On what day?,None
METALW-011448-0011,Lunes,Monday,None
METALW-011449-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-011449-0001,¿Puedes ayudarme con la información del teatro?,Can you help me with the theater information?,None
METALW-011449-0002,"Sí, puedo hacer eso.","Yes, I can do that.",None
METALW-011449-0003,¿The Waltz Invention está jugando al tongith? *esta noche,Is The Waltz Invention playing tongith? * tonight,None
METALW-011449-0004,"No, el Walt Invention tocará al mediodía.","No, the Walt Invention will play at noon.",None
METALW-011449-0005,"Ok, ¿cuánto cuestan las entradas?","Okay, how much do tickets cost?",None
METALW-011449-0006,Los boletos cuestan $27,Tickets cost $27,None
METALW-011449-0007,"Ok, puedes comprar dos para mí. ?","Okay, you can buy two for me. ?",None
METALW-011449-0008,"Sí. Se han comprado dos entradas. ¿Pagarás con PayPal, tarjeta de crédito, Venmo?","Yes. Two tickets have been purchased. Will you pay PayPal, credit card, Venmo?",None
METALW-011449-0009,PayPal por favor. Eso es todo lo que necesito.,PayPal please. That's all I need.,None
METALW-011449-0010,Bien. Sus boletos estarán en Will Call.,Not bad. Your tickets will be at Will Call.,None
METALW-011450-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-011450-0001,¿Puedes ayudarme a programar espectáculos durante un festival de teatro?,Can you help me schedule shows during a theater festival?,None
METALW-011450-0002,"Sí, ¿qué festival es?","Yes, what festival is it?",None
METALW-011450-0003,"El festival que estoy buscando es The Waltz, ¿está tocando esta noche?","The festival I'm looking for is The Waltz, are you playing tonight?",None
METALW-011450-0004,déjame comprobar,let me check,None
METALW-011450-0005,Bien,Not bad,None
METALW-011450-0006,oh el festival tocará al mediodía,oh the festival will play at noon,None
METALW-011450-0007,¿Qué tal los horarios de mañana?,How are tomorrow's schedules?,None
METALW-011450-0008,por la mañana o por la noche ?,morning or evening?,None
METALW-011450-0009,Noche,night,None
METALW-011450-0010,toca a las 20:00 horas,plays at 8 p.m.,None
METALW-011451-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-011451-0001,Tengo una pregunta,I have a question,None
METALW-011451-0002,disparar,shoot,None
METALW-011451-0003,Los enemigos y el teatro conmemorativo de Hladik,The Enemies and the Hladik Memorial Theatre,None
METALW-011451-0004,Yo no uderstand. ¿Cuál es la pregunta? *entender,I don't uderstand. What's the question? *understand,None
METALW-011451-0005,¿Los enemigos están jugando en el memorial hladik? *teatro,Are the enemies playing at the hladik memorial? *theatre,None
METALW-011451-0006,"No, tocará en el auditorio de la Universidad de Menard a las 20:00 horas.","No, he'll play in the auditorium at Menard University at 8 p.m.",None
METALW-011451-0007,¿Hoy?,today?,None
METALW-011451-0008,"Sí, toda la semana. ¿Algo más?","Yes, all week. Anything else?",None
METALW-011451-0009,"¡De acuerdo, gracias!","All right, thank you!",None
METALW-011451-0010,No hay problema,No problem,None
METALW-011452-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-011452-0001,¿Sabes qué jugadas están jugando hoy,You know what moves they're playing today,None
METALW-011452-0002,Me encantaría ayudarle,I'd love to help you.,None
METALW-011452-0003,"Sé que Cabaret está tocando hoy, pero es Phantom of the Opera tocando también","I know Cabaret is playing today, but it's Phantom of the Opera playing too",None
METALW-011452-0004,Ambas obras se exhibirán al mismo tiempo hoy,Both works will be exhibited at the same time today,None
METALW-011452-0005,¿Hay de todos modos puedo atrapar a ambos con diferentes momentos,Is there anyway I can catch them both with different moments,None
METALW-011452-0006,"Mañana, ""Cabaret"" tocará a las 18:00 horas. Pero ""Phantom of the Opera"" se presentará a medianoche","Tomorrow, ""Cabaret"" will play at 6 p.m. But ""Phantom of the Opera"" will perform at midnight",None
METALW-011452-0007,"Bien, supongo que tendré que ver uno mañana gracias por su ayuda","Well, I guess I'll have to see one tomorrow thank you for your help.",None
METALW-011452-0008,¿Puedo ayudarte con las entradas para cualquiera de los dos espectáculos?,Can I help you with tickets to either show?,None
METALW-011452-0009,"Sí, puedes reservarme las dos entradas por favor","Yes, you can book me both tickets please",None
METALW-011452-0010,¿Para hoy y mañana?,For today and tomorrow?,None
METALW-011452-0011,Sí,Yes,None
METALW-011453-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-011453-0001,¿Cuándo se están realizando César y Cleopatra?,When are Caesar and Cleopatra taking place?,None
METALW-011453-0002,Se jugará en diferentes momentos.,It will be played at different times.,None
METALW-011453-0003,"Bien, cuando se está representando en el Teatro Grants","Well, when it's being staged at the Grants Theater",None
METALW-011453-0004,Alrededor de las 16:00 horas.,Around 4 p.m.,None
METALW-011453-0005,"Bien, hay entradas para este espectáculo que puedo comprar ahora","Well, there are tickets to this show that I can buy now",None
METALW-011453-0006,¿Por cuántos?,By how many?,None
METALW-011453-0007,Necesito 6 personas y 2 de ellas son niños,I need 6 people and 2 of them are children,None
METALW-011453-0008,"Bien, puedes reservarlo.","Well, you can book it.",None
METALW-011453-0009,Quiero que se reserve. ¿Cuánto debo y puedes poner eso en mi tarjeta?,I want you to book. How much do I owe and can you put that on my card?,None
METALW-011453-0010,"Bien, sus $55","Well, your $55",None
METALW-011453-0011,pagado. gracias,paid. Thank you,None
METALW-011454-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-011454-0001,Tengo una pregunta sobre algunos horarios de espectáculos de teatro,I have a question about some theater show schedules,None
METALW-011454-0002,"Claro, ¿qué pasa?","Sure, what's going on?",None
METALW-011454-0003,Juega tiempos para dos obras César y Cleopatra,Play times for two plays Caesar and Cleopatra,None
METALW-011454-0004,14:00 y 18:00 horas,2 p.m. and 6 p.m.,None
METALW-011454-0005,¿Es todos los días de la semana?,Is it every day of the week?,None
METALW-011454-0006,Hasta la próxima semana,Until next week,None
METALW-011454-0007,Ty,Ty,None
METALW-011454-0008,¿Algo más?,Anything else?,None
METALW-011454-0009,No,No,None
METALW-011454-0010,¡Que tengas un buen día!,Have a nice day!,None
METALW-011455-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-011455-0001,¿Cuándo se abrirá El milagro secreto?,When will The Secret Miracle open?,None
METALW-011455-0002,Se estrena a las 8 p. m. del sábado.,It opens at 8 p.m. on Saturday.,None
METALW-011455-0003,impresionante. ¿Hay asientos?,impressive. Are there seats?,None
METALW-011455-0004,"Sí, pero sólo en las filas traseras.","Yes, but only in the back rows.",None
METALW-011455-0005,¿Qué tan lejos del escenario?,How far from the stage?,None
METALW-011455-0006,Unas 20 filas atrás.,About 20 rows back.,None
METALW-011455-0007,"uau. Bueno, está bien.","wow. Ok, it's fine.",None
METALW-011455-0008,"Son $25, ¿te gustaría comprar algunos?","It'$ $25, would you like to buy some?",None
METALW-011455-0009,"Claro, ponme por dos.","Sure, give me two.",None
METALW-011455-0010,"Ok, ¡comprado!","Okay, buy!",None
METALW-011456-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-011456-0001,¿Hay algún espectáculo durante el Festival de Teatro el 15 de julio a las 9?,Is there a show during the Theatre Festival on July 15 at 9?,None
METALW-011456-0002,"Hay tres espectáculos en ese momento: Julio César, Hamlet y Pigmeo.","There are three shows at the time: Julius Caesar, Hamlet and Pygmy.",None
METALW-011456-0003,¿Qué tan bueno es el Cesar? Son las críticas para que sea bueno?,How good is Caesar? Are the reviews to make it good?,None
METALW-011456-0004,Actualmente hay 0 comentarios para Caesar.,There are currently 0 reviews for Caesar.,None
METALW-011456-0005,¿Puedes reservarme tres entradas para César?,Can you book me three tickets for Caesar?,None
METALW-011456-0006,Por supuesto que puedo reservar tres entradas para ti. ¿Tiene preferencia de asientos?,Of course I can book three tickets for you. Do you have a seat preference?,None
METALW-011456-0007,Los mejores asientos que puedo conseguir por menos de $200,The best seats I can get for less than $200,None
METALW-011456-0008,Hay tres asientos disponibles en la Sección 7 por $150 cada uno. ¿Le gustaría reservar estos asientos ahora?,Three seats are available in Section 7 for $150 each. Would you like to book these seats now?,None
METALW-011456-0009,¿Puedes poner eso en mi Visa?,Can you put that on my Visa?,None
METALW-011456-0010,Veo que tenemos su Visa registrada. Te reservaré tres asientos en la Sección 7.,I see we have your Visa registered. I'll book you three seats in Section 7.,None
METALW-011457-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-011457-0001,OI necesita ayuda con respecto a un festival I*,OI needs help with a festival I*,None
METALW-011457-0002,"Claro, ¿con qué puedo ayudarte?","Of course, what can I do for you?",None
METALW-011457-0003,Quiero ver a Los Enemigos. ¿Dónde están jugando?,I want to see The Enemies. Where are they playing?,None
METALW-011457-0004,The Enemies tocará en el auditorio de la Universidad de Menard a las 8 pm.,The Enemies will play in the auditorium at Menard University at 8 p.m.,None
METALW-011457-0005,¿Están tocando en el teatro Hladik?,Are you playing at the Hladik Theatre?,None
METALW-011457-0006,Creo que sólo están tocando en el auditorio de la Universidad de Menard.,I think they're just playing in the auditorium at Menard University.,None
METALW-011457-0007,"Ok, ¿puedes comprarme entradas para el espectáculo de las 8 pm?","Okay, can you buy me tickets to the 8 p.m. show?",None
METALW-011457-0008,"Claro, ¿cuántos boletos?","Sure, how many tickets?",None
METALW-011457-0009,3 entradas,3 tickets,None
METALW-011457-0010,Puedo hacer eso por ti.,I can do that for you.,None
METALW-011458-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-011458-0001,¿Puedes ayudarme con una pregunta sobre un programa?,Can you help me with a question about a program?,None
METALW-011458-0002,Claro.,Of course.,None
METALW-011458-0003,¿Sabes si The Enemies está tocando en el Hladik Memorial Theater?,Do you know if The Enemies is playing at the Hladik Memorial Theater?,None
METALW-011458-0004,No. Está tocando en el auditorio de la Universidad menard.,No. He's playing in the auditorium of Menard University.,None
METALW-011458-0005,¿Puedes decirme a qué hora?,Can you tell me what time?,None
METALW-011458-0006,Jugando a las 8 pm fuerte.,Playing at 8 p.m. strong.,None
METALW-011458-0007,fantástico. Muchas gracias.,fantastic. Thanks a lot.,None
METALW-011458-0008,¿Algo más que quieras preguntar?,Anything else you want to ask?,None
METALW-011458-0009,Eso es todo. ¡gracias!,That's all. Thank you!,None
METALW-011458-0010,OKay tiene un gran día.,OKay has a great day.,None
METALW-011459-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-011459-0001,Necesito que te ayudes.,I need you to help.,None
METALW-011459-0002,seguro,sure,None
METALW-011459-0003,¿Quieres saber qué programa interpretará The Walts?,Want to know which show The Walts will play?,None
METALW-011459-0004,no puedo responder que,I can't answer that,None
METALW-011459-0005,¿por qué?,Why?,None
METALW-011459-0006,pero sé que van a jugar este no *mediodía,but I know they're going to play this no *no,None
METALW-011459-0007,¿Sabes a qué hora? ¿Cuál sería la hora exacta?,Do you know what time? What would be the exact time?,None
METALW-011459-0008,12noon,12noon,None
METALW-011459-0009,Ok muchas gracias.,"Okay, thank you very much.",None
METALW-011459-0010,bienvenido,welcome,None
METALW-011460-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-011460-0001,Hola,Hello,None
METALW-011460-0002,¡Hola! ¡Welcaome al Festival de Teatro Bot! ¿Qué puedo hacer?,Hello! Welcaome to the Bot Theatre Festival! What can I do?,None
METALW-011460-0003,Me puedes ayudar,Can you help me,None
METALW-011460-0004,seguro.,sure.,None
METALW-011460-0005,Necesito hacer una reserva,I need to make a reservation,None
METALW-011460-0006,¿Reserva para qué?,Reserve for what?,None
METALW-011460-0007,El milagro secreto,The Secret Miracle,None
METALW-011460-0008,"Muy bien, ahora se está mostrando.","All right, now it's showing up.",None
METALW-011460-0009,Me gustaría hacer una reserva para 2 por favor,I would like to make a reservation for 2 please,None
METALW-011460-0010,Pero te recomiendo que tengas tu resrvation el sábado a las 8PM.,But I recommend you have your resrvation on Saturday at 8PM.,None
METALW-011461-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-011461-0001,"Hola, necesito ayuda","Hi, I need help.",None
METALW-011461-0002,"Ok, te tengo fam.","Okay, I got you fam.",None
METALW-011461-0003,"Bien, ¿cuándo es esa obra sobre la fiesta jugando?","Well, when's that play about the party playing?",None
METALW-011461-0004,"¿Te referías a The Cocktail Party, The Birthday Party, o The Dinner Party, o Abigal's Party?","You mean The Cocktail Party, The Birthday Party, or The Dinner Party, or Abigal's Party?",None
METALW-011461-0005,"Oh, es la fiesta de cumpleaños","Oh, it's the birthday party.",None
METALW-011461-0006,"Genial, toca a las 9:30pm","Great, play at 9:30pm",None
METALW-011461-0007,perfecto.. ¿Dónde está jugando?,perfect.. Where's he playing?,None
METALW-011461-0008,Ptown,Ptown,None
METALW-011461-0009,¡Muy bien! Lo comprobaré.,Very well! I'll check it out.,None
METALW-011461-0010,Recuerde que el festival Parties in Drama se basa en donaciones para seguir funcionando. ¿Te gustaría donar hoy?,Remember that the Parties in Drama festival relies on donations to keep running. Would you like to donate today?,None
METALW-011461-0011,"No gracias, donaré cuando vaya al show","No thanks, I'll donate when I go to the show.",None
METALW-011462-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-011462-0001,"hola , ¿puedes ayudarme?","Hello, can you help me?",None
METALW-011462-0002,"Sí, puedo ayudarte. ¿Con qué necesitas ayuda?","Yes, I can help you. What do you need help with?",None
METALW-011462-0003,programarme un programa el 15 de julio ¿hay algún espectáculo disponible?,Schedule a show on July 15th is there a show available?,None
METALW-011462-0004,¿A qué hora del 15 de julio quieres programar un espectáculo?,What time on July 15 do you want to schedule a show?,None
METALW-011462-0005,a 9 oclock,at 9 oclock,None
METALW-011462-0006,Te estoy buscando.,I'm looking for you.,None
METALW-011462-0007,"Ok, ¿qué espectáculo es?","Okay, what show is it?",None
METALW-011462-0008,"Hay tres obras tocando a las 9:00 PM, son Julio César, Hamlet y Pigmalión.","There are three plays playing at 9:00 PM, are Julius Caesar, Hamlet and Pygmalion.",None
METALW-011462-0009,me dan a los asientos dos asientos más bien. para hamlet espectáculo por favor,give the seats two seats rather. for hamlet show please,None
METALW-011462-0010,Bien. Está programado con dos asientos para Hamlet a las 9:00 PM el 15 de julio.,Not bad. It is scheduled with two seats for Hamlet at 9:00 PM on July 15.,None
METALW-011462-0011,"Vale, gracias",Ok thank you,None
METALW-011463-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-011463-0001,¿El invento del vals está tocando esta noche en el festival?,Is the invention of the waltz playing tonight at the festival?,None
METALW-011463-0002,El invento del vals tocará al mediodía.,The invention of the waltz will play at noon.,None
METALW-011463-0003,"ok, ¿qué es jugar tommorow entonces?","Ok, what is playing tommorow then?",None
METALW-011463-0004,El invento del vals también tocará al mediodía de mañana.,The invention of the waltz will also play at noon tomorrow.,None
METALW-011463-0005,¿Qué hay del domingo?,What about Sunday?,None
METALW-011463-0006,El invento del vals volverá a sonar el domingo al mediodía.,The invention of the waltz will ring again on Sunday at noon.,None
METALW-011463-0007,Bien. ¿Hay entradas disponibles en línea?,Not bad. Are tickets available online?,None
METALW-011463-0008,Sí. También puedo ayudarte a programar boletos aquí.,Yes. I can also help you schedule tickets here.,None
METALW-011463-0009,"No, eso es todo por ahora gracias","No, that's all for now thank you",None
METALW-011463-0010,¡De nada!,You are welcome!,None
METALW-011464-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-011464-0001,¿La intervención de Waltz está jugando esta noche?,Is Waltz's intervention playing tonight?,None
METALW-011464-0002,La Intervención del Vals tocará al mediodía. ¿Hay algo más que quieras saber?,The Waltz Intervention will play at noon. Is there anything else you want to know?,None
METALW-011464-0003,¿Cuándo es el próximo show después de hoy?,When's the next show after today?,None
METALW-011464-0004,Mañana al mediodía también. ¿Algo más?,"Tomorrow at noon, too. Anything else?",None
METALW-011464-0005,¿Cuánto cuestan dos boletos por adelantado?,How much do two tickets cost in advance?,None
METALW-011464-0006,Dos boletos para The Waltz Intervention comienzan en $55,Two tickets to The Waltz Intervention start at $55,None
METALW-011464-0007,¿Puedes ponerme dos en mi tarjeta Visa?,Can you put two on my Visa card?,None
METALW-011464-0008,"Está bien, lo haré ahora. ¿Quieres que use el vinculado a tu cuenta?","All right, I'll do it now. Do you want me to use the one linked to your account?",None
METALW-011464-0009,Muchas gracias Sí,Thank you very much Yes,None
METALW-011464-0010,Son dos boletos. Aquí tienes.,That's two tickets. Here you go.,None
METALW-011464-0011,gracias,Thank you,None
METALW-011464-0012,Ten un buen día,Have a good day,None
METALW-011465-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-011465-0001,Tengo una pregunta,I have a question,None
METALW-011465-0002,¿Sí?,Yes?,None
METALW-011465-0003,¿En qué teatro está tocando Oklahoma?,What theater is Oklahoma playing in?,None
METALW-011465-0004,Oklahoma está tocando en el Auditorio Bill P Memorial.,Oklahoma is playing at the Bill P Memorial Auditorium.,None
METALW-011465-0005,¿Hay un espectáculo después?,Is there a show afterwards?,None
METALW-011465-0006,"Sí, ""Of Mice and Men"" tocará después.","Yes, ""Of Mice and Men"" will play later.",None
METALW-011465-0007,¿A qué hora se muestra Oklahoma?,What time is Oklahoma displayed?,None
METALW-011465-0008,Oklahoma comenzará a las 2:00pm,Oklahoma to start at 2:00pm,None
METALW-011465-0009,"¡De acuerdo, gracias!","All right, thank you!",None
METALW-011465-0010,¡De nada!,You are welcome!,None
METALW-011466-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-011466-0001,Tengo una investigación sobre una obra de teatro,I have an investigation into a play.,None
METALW-011466-0002,"Sí, ¿qué pasa?","Yes, what is it?",None
METALW-011466-0003,Quiero saber en qué teatro está tocando Oklahoma,I want to know what theater Oklahoma is playing in.,None
METALW-011466-0004,El Oklahoma está jugando en el autditorium Bill P Memorial.,Oklahoma is playing at the Bill P Memorial autditorium.,None
METALW-011466-0005,¿Qué son los horarios de exhibición para el viernes?,What are Display Times for Friday?,None
METALW-011466-0006,"y la producción de ratones y hombres seguirá Por cierto, comenzará a las 14:00 horas sigue ahí?","and the production of mice and men will continue By the way, will it start at 14:00 hours is still there?",None
METALW-011466-0007,gracias,Thank you,None
METALW-011466-0008,No hay problema,No problem,None
METALW-011466-0009,¿Cuáles son los precios de las entradas?,What are the ticket prices?,None
METALW-011466-0010,que cuestan 10$,costing $10,None
METALW-011467-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-011467-0001,Estoy buscando programar un espectáculo durante un festival de teatro. ¿Me puedes ayudar?,I'm looking to schedule a show during a theater festival. Can you help me?,None
METALW-011467-0002,¿Yeah para qué programa?,Yeah for what program?,None
METALW-011467-0003,Historia de Westside,Westside story,None
METALW-011467-0004,Tengo una apertura aquí a las 9 PM,I have an opening here at 9 PM,None
METALW-011467-0005,"Bien, ¿y dónde está el teatro?","Well, where's the theater?",None
METALW-011467-0006,se encuentra en la 3a. avenida,is located on 3rd Avenue.,None
METALW-011467-0007,Me gustaría añadir un recordatorio para ese lugar y esa vez.,I'd like to add a reminder for that place and that time.,None
METALW-011467-0008,ok recordatorio está establecido. ¿Quieres elegir un sonido?,ok reminder is set. Do you want to choose a sound?,None
METALW-011467-0009,sólo el sonido predeterminado,just the default sound,None
METALW-011467-0010,De acuerdo. hecho,I agree. fact,None
METALW-011468-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-011468-0001,Quiero saber si The Enemies está tocando en el teatro conmemorativo de Hladik.,I want to know if The Enemies is playing at the Hladik Memorial Theater.,None
METALW-011468-0002,"No, pero está tocando en el auditorio de la Universidad menard.","No, but he's playing in the auditorium at Menard University.",None
METALW-011468-0003,¿Qué días está jugando?,What days are you playing?,None
METALW-011468-0004,De viernes a domingo.,Friday to Sunday.,None
METALW-011468-0005,¿A qué hora se muestra el viernes?,What time is it displayed on Friday?,None
METALW-011468-0006,8 PM.,8 PM.,None
METALW-011468-0007,¿Hay algún otro showtimes?,Are there any other showtimes?,None
METALW-011468-0008,"No, sólo uno por día.","No, just one a day.",None
METALW-011468-0009,¡Gracias!,Thank you!,None
METALW-011468-0010,¡De nada!,You are welcome!,None
METALW-011469-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-011469-0001,¿Puedes decirme cuándo está jugando una obra?,Can you tell me when he's playing a play?,None
METALW-011469-0002,"Claro, ¿qué obra necesitas saber?","Sure, what play do you need to know?",None
METALW-011469-0003,"Es una obra sobre una fiesta, pero no sé el nombre.","It's a play about a party, but I don't know the name.",None
METALW-011469-0004,"Veo 'The Cocktail Party', 'The Birthday Party' y 'Abigail's Party'","I see 'The Cocktail Party', 'The Birthday Party' and 'Abigail's Party'",None
METALW-011469-0005,"¡La Fiesta del Cóctel, creo que esa es la!","The Cocktail Party, I think that's the!",None
METALW-011469-0006,La Fiesta del Cóctel se jugará a las 9:30 p. m. de esta noche,The Cocktail Party will be played at 9:30 p.m. tonight,None
METALW-011469-0007,¿Y en qué teatro está eso?,And what theater is that in?,None
METALW-011469-0008,Eso se encuentra en el Teatro chicago,That's at the Chicago Theater.,None
METALW-011469-0009,"¡Perfecto, gracias!","Perfect, thank you!",None
METALW-011469-0010,"Tenga en cuenta que este festival se basa en donaciones para seguir funcionando, por lo que sus donaciones son apreciadas!","Please note that this festival is based on donations to keep working, so your donations are appreciated!",None
METALW-011470-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-011470-0001,necesita algunos shcedules,needs some shcedules,None
METALW-011470-0002,Puedo ayudar con los horarios,I can help with the schedules,None
METALW-011470-0003,cuando se juega sobre jugar,when you play about playing,None
METALW-011470-0004,"¿Te refieres a cóctel, cena, cumpleaños, abigails o lectura de mesa de la fiesta?","You mean cocktail, dinner, birthday, abigails or party table reading?",None
METALW-011470-0005,cóctel,cocktail,None
METALW-011470-0006,Eso es a las 9:30PM,That's at 9:30PM.,None
METALW-011470-0007,gracias,Thank you,None
METALW-011470-0008,"Recuerda que confiamos en las donaciones. ¿Puedo dejarte por $10,000?","Remember, we trust donations. Can I leave you for $10, 000?",None
METALW-011470-0009,No,No,None
