UID,SEG,translation,profanity
METALW-000021-0006,"Ok, usted tiene $15,000 en responsabilidad. y $20,000 en medicina.","Okay, you have $15, 000 in responsibility. and $20,000 in medicine.",None
METALW-000021-0007,"Ok genial, gracias por la información!","Ok great, thanks for the information!",None
METALW-000021-0008,¿Hay algo más con lo que pueda ayudar?,Is there anything else I can help with?,None
METALW-000021-0009,"No, eso es todo gracias","No, that's all thanks.",None
METALW-000021-0010,¡Que tengas un gran día!,Have a great day!,None
METALW-000022-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-000022-0001,Quiero saber si mi póliza cubre los daños causados por el agua. Mi número de póliza es 1234567890.,I want to know if my policy covers water damage. My policy number is 1234567890.,None
METALW-000022-0002,"Por supuesto, déjame comprobarlo. No, no parece que su póliza cubra los daños causados por el agua","Of course, let me check it out. No, it doesn't look like your policy covers water damage.",None
METALW-000022-0003,¿Qué cubre entonces?,What does it cover then?,None
METALW-000022-0004,"Su política cubre sólo el agua, el fuego y los actos de Dios","His policy covers only the water, fire, and deeds of God",None
METALW-000022-0005,¿Los daños causados por el agua no están incluidos bajo el agua?,Aren't water damage included underwater?,None
METALW-000022-0006,Lo siento. Debe haber habido un error. Su política sólo incluye fuego y actos de dios,I am sorry. There must have been a mistake. His policy only includes fire and acts of God,None
METALW-000022-0007,Bien. ¿Sabes lo que es un acto de Dios?,Not bad. Do you know what an act of God is?,None
METALW-000022-0008,"Un acto de Dios es cualquier evento catastrófico. Si un meteorito golpea su casa, su póliza cubriría el daño.","An act of God is any catastrophic event. If a meteor hits your house, your policy would cover the damage.",None
METALW-000022-0009,Es bueno saberlo.,It's good to know.,None
METALW-000022-0010,en efecto. ¿Eso será todo hoy?,indeed. Is that all today?,None
METALW-000022-0011,Sí.,Yes.,None
METALW-000023-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-000023-0001,Tengo preguntas sobre política,I have questions about politics,None
METALW-000023-0002,"Ciertamente, ¿cuál es su número de póliza","Certainly, what is your policy number",None
METALW-000023-0003,21412489,21412489,None
METALW-000023-0004,"Está bien, déjame buscar eso. ¿Cuál es su pregunta","All right, let me look for that. What's your question",None
METALW-000023-0005,¿qué cubre mi póliza actual?,What does my current policy cover?,None
METALW-000023-0006,"Su política cubre los daños causados por el agua, el fuego y los actos de Dios","Its policy covers damage caused by water, fire and God's actions",None
METALW-000023-0007,¿Algo más?,Anything else?,None
METALW-000023-0008,"No, eso es todo lo que cubre su póliza","No, that's all your policy covers.",None
METALW-000023-0009,gracias,Thank you,None
METALW-000023-0010,No hay problema,No problem,None
METALW-000024-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-000024-0001,Tengo una pregunta sobre mi seguro,I have a question about my insurance,None
METALW-000024-0002,Puedo ayudar con eso. ¿Cuál es tu pregunta?,I can help with that. What's your question?,None
METALW-000024-0003,¿puede decirme lo que mi política cubre,can you tell me what my policy covers,None
METALW-000024-0004,Puedo hacer eso. Necesitaré tu número de póliza,I can do that. I'll need your policy number.,None
METALW-000024-0005,K87657,K87657,None
METALW-000024-0006,"Bien, su póliza proporciona cobertura para los daños causados por el agua, el fuego y los actos de Dios","Well, your policy provides coverage for damage caused by water, fire, and God's actions",None
METALW-000024-0007,"genial, ¿cuánto es eso por mes?","Great, how much is that per month?",None
METALW-000024-0008,"Su prima actual es de $20 por mes, o $240 anuales","Your current premium is $20 per month, or $240 per year",None
METALW-000024-0009,Gracias,Thank you,None
METALW-000024-0010,De nada. Que tengas un gran día,You are welcome. Have a great day,None
METALW-000025-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-000025-0001,Tengo una pregunta sobre mi póliza de seguro,I have a question about my insurance policy,None
METALW-000025-0002,¿De qué plan de seguro estás hablando?,What insurance plan are you talking about?,None
METALW-000025-0003,Me refiero a mi póliza de seguro de vida,I mean my life insurance policy,None
METALW-000025-0004,Bien. ¿Qué te gustaría saber?,Not bad. What would you like to know?,None
METALW-000025-0005,¿Cuánto estoy asegurado para,How much am I insured to,None
METALW-000025-0006,"$250,000","$250,000",None
METALW-000025-0007,¿Eso es todo? Me gustaría duplicar esa cantidad,That's all? I'd like to double that amount,None
METALW-000025-0008,"Ok, ahora se ha duplicado. ¿Te gustaría ir más alto?","Okay, now it's doubled. Would you like to go higher?",None
METALW-000025-0009,"No, eso es todo gracias","No, that's all thanks.",None
METALW-000025-0010,No hay problema.,No problem.,None
METALW-000026-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-000026-0001,¿Tengo una pregunta rápida sobre mi seguridad?,Do I have a quick question about my safety?,None
METALW-000026-0002,"Sí, por favor, adelante","Yes, please, go ahead",None
METALW-000026-0003,Me preguntaba cuánto estoy asegurado por incaso de un accidente,I was wondering how much I'm insured for the ins and out of an accident.,None
METALW-000026-0004,¿Qué plan estás pidiendo?,What plan are you asking for?,None
METALW-000026-0005,Mi seguro de coche,My car insurance,None
METALW-000026-0006,"usted está cubierto hasta $10,000","you're covered up to $10,000",None
METALW-000026-0007,¿Hay un diductable que tenga que conocer?,Is there a diductive I need to know?,None
METALW-000026-0008,"Sí $5,000","Yes $5,000",None
METALW-000026-0009,"Bien. Fuiste de gran ayuda, gracias.","Not bad. You were a big help, thank you.",None
METALW-000026-0010,No hay problema,No problem,None
METALW-000027-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-000027-0001,Tengo una pregunta sobre mi política,I have a question about my policy,None
METALW-000027-0002,"¿Puedo obtener su nombre y número de póliza, por favor?","Can I get your name and policy number, please?",None
METALW-000027-0003,"Elroy Bink, 1256","Elroy Bink, 1256",None
METALW-000027-0004,"Genial, señor Bink. ¿De qué necesitas información>?","Great, Mr. Bink. What do you need information about>?",None
METALW-000027-0005,¿Mi póliza cubre los daños causados por el agua?,Does my policy cover water damage?,None
METALW-000027-0006,"Lo siento, la política actual no cubre los daños causados por el agua. ¿Te gustaría añadirlo hoy?","I'm sorry, the current policy doesn't cover water damage. Would you like to add it today?",None
METALW-000027-0007,"Sí, por favor","Yes, please",None
METALW-000027-0008,Elevará su prima de $7 meses. ¿Suena bien?,He'll raise his premium by $7 months. Sounds good?,None
METALW-000027-0009,¡Bien!,Not bad!,None
METALW-000027-0010,"Está bien, estás listo. ¿Hay algo más?","All right, you're ready. Is there anything else?",None
METALW-000027-0011,Eso es todo,That's all,None
METALW-000028-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-000028-0001,Necesito información sobre mi póliza de seguro.,I need information about my insurance policy.,None
