UID,SEG,translation,profanity
METALW-007030-0003,"Es una especie de banda alterna. Sigo pensando que se llama ""Las Hadas"". El cantante se llamaba Black Francis.","It's kind of an alternate band. I still think it's called ""The Hadas."" The singer's name was Black Francis.",None
METALW-007030-0004,Hmm negro Francis me dejó mirar esto hacia arriba,Hmm black Francis let me look this up,None
METALW-007030-0005,¡gracias!,Thank you!,None
METALW-007030-0006,Black Francis era miembro de los Pixies. ¿Esa es la banda?,Black Francis was a member of the Pixies. Is that the band?,None
METALW-007030-0007,¡¡¡Sí!!! Muchas gracias por su tiempo.,Yes!!! Thank you so much for your time.,None
METALW-007030-0008,Usted es muy bienvenido,You are very welcome,None
METALW-007030-0009,Te llamaré la próxima vez que necesite ayuda.,I'll call you the next time I need help.,None
METALW-007030-0010,¡Estaré aquí cuando me necesites!,I'll be here when you need me!,None
METALW-007031-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007031-0001,¿Puedes ayudar con una película que estoy tratando de recordar?,Can you help with a movie I'm trying to remember?,None
METALW-007031-0002,seguro. Dime qué sabes de esta película.,sure. Tell me what you know about this movie.,None
METALW-007031-0003,Hay tipos trepando y tirando una cosa a la montaña.,There's guys climbing and throwing something on the mountain.,None
METALW-007031-0004,Bien. ¿Qué más puedes decirme de esta película?,Not bad. What else can you tell me about this movie?,None
METALW-007031-0005,Eso es todo lo que recordaba.,That's all I remembered.,None
METALW-007031-0006,¿Es todo lo que puedes pensar?,Is that all you can think about?,None
METALW-007031-0007,"Sí, eso es todo.","Yes, that's all.",None
METALW-007031-0008,Basado en lo que me has dicho. La película en la que estás pensando es El Señor de los Anillos. Espero que esto ayude.,Based on what you told me. The movie you're thinking about is The Lord of the Rings. I hope this helps.,None
METALW-007031-0009,"oh, eso es todo!!","oh, that's it!!",None
METALW-007031-0010,¡Me alegro de poder ayudar!,I'm glad I can help!,None
METALW-007032-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007032-0001,"Hola, me pregunto si puedes ayudarme a recordar el nombre de una película que vi","Hi, I wonder if you can help me remember the name of a movie I saw",None
METALW-007032-0002,"Claro, ¿qué detalles?","Sure, what details?",None
METALW-007032-0003,"Algunos tipos tienen que subir a una montaña. Entonces, lanzan algo a la montaña","Some guys have to climb a mountain. So, they throw something on the mountain",None
METALW-007032-0004,Creo que es el señor de los anillos,I think he's the lord of the rings.,None
METALW-007032-0005,¡Tienes razón! Eso es todo,You are right! That's all,None
METALW-007032-0006,¿Alguna otra pregunta?,Any other questions?,None
METALW-007032-0007,¿Hay secuelas?,Are there sequels?,None
METALW-007032-0008,"Sí, hay muchos","Yes, there are many",None
METALW-007032-0009,"¡Oh genial, gracias!","Oh great, thank you!",None
METALW-007032-0010,¡bienvenido!,welcome!,None
METALW-007033-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007033-0001,Necesito ayuda para recordar algo que es una canción,I need help remembering something that's a song,None
METALW-007033-0002,Puedo ayudarte a recordar canciones.,I can help you remember songs.,None
METALW-007033-0003,Se trata de este tipo que se queja de su novia que no deja de festejar,It's about this guy who complains about his girlfriend who keeps partying,None
METALW-007033-0004,¿Tienes más información sobre la canción?,Have more info about the song?,None
METALW-007033-0005,Creo que salió en los años 80,I think it came out in the '80s.,None
METALW-007033-0006,"Creo que la canción es ""Party all the time"" de Eddie Murphy.","I think the song is Eddie Murphy's ""Party all the time.""",None
METALW-007033-0007,"¡Sí, eso es gracias!","Yes, that's thank you!",None
METALW-007033-0008,¿Hay algo más que necesites?,Is there anything else you need?,None
METALW-007033-0009,no,No,None
METALW-007033-0010,¡Ten un buen día!,Have a good day!,None
METALW-007034-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007034-0001,"Necesito ayuda para recordar el nombre de un libro, ¿puedes ayudarme?","I need help remembering the name of a book, can you help me?",None
METALW-007034-0002,"Claro, háblame del libro.","Sure, tell me about the book.",None
METALW-007034-0003,"Es un libro sobre la caza de ballenas, pero no es Moby Dick. Creo que tenía un nombre diferente...","It's a book about whaling, but it's not Moby dick. I think it had a different name...",dick
METALW-007034-0004,¿Qué más pasa en el libro?,What else is going on in the book?,None
METALW-007034-0005,"Realmente no puedo recordar, ¿hay otros libros populares sobre la caza de ballenas?","I really can't remember, are there other popular books on whaling?",None
METALW-007034-0006,El único libro que parece coincidir con la descripción es Moby Dick,The only book that seems to match the description is Moby dick,dick
METALW-007034-0007,"Sé que no fue esa, pero tal vez estoy recordando lo incorrecto que estaban cazando...","I know it wasn't that one, but maybe I'm remembering how wrong they were hunting...",None
METALW-007034-0008,Siento no poder ser de más ayuda.,I'm sorry I can't be of more help.,None
METALW-007034-0009,"Está bien, tal vez lo recuerde eventualmente. ¡Gracias de todos modos!","Okay, maybe I'll remember it eventually. Thanks anyway!",None
METALW-007034-0010,¡Que tengas un buen día!,Have a nice day!,None
METALW-007035-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007035-0001,¿Eres bueno con los libros?,Are you good with books?,None
METALW-007035-0002,"¡Hago todo lo posible, eso es seguro!","I'm doing everything I can, that's for sure!",None
METALW-007035-0003,un libro sobre la caza de ballenas?,a book about whaling?,None
METALW-007035-0004,¿Más detalles?,More details?,None
METALW-007035-0005,eso es todo lo que puedo dar,that's all I can give,None
METALW-007035-0006,El único libro que se me ocurre que describe lo que dijiste es Moby Dick.,The only book I can think of that describes what you said is Moby dick.,dick
METALW-007035-0007,no es que uno,it's not that one,None
METALW-007035-0008,¿Estás seguro?,Are you sure?,None
METALW-007035-0009,Sí,Yes,None
METALW-007035-0010,"Bueno, esa es la única opción que se me ocurre. arrepentido.","Well, that's the only option I can think of. repentant.",None
METALW-007036-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007036-0001,Hola',Hello',None
METALW-007036-0002,¿En qué puedo ayudarle?,How can I help you?,None
METALW-007036-0003,Ayúdame a rememebr mi ex,Help me rememe over my ex,None
METALW-007036-0004,¿Qué necesitas recordar?,What do you need to remember?,None
METALW-007036-0005,Jajajajajaha estoy bromeando Ok aquí está. ¿Podrías ayudarme a recordar el libro sobre la caza de ballenas?,Jajajajahaha I'm joking Ok here it is. Could you help me remember the book on whaling?,None
METALW-007036-0006,Parece que estás describiendo a Moby Dick.,Looks like you're describing Moby dick.,dick
METALW-007036-0007,"Oh no, loco no lo es.","Oh no, crazy isn't.",None
METALW-007036-0008,No se me ocurre ningún otro libro que coincida con esa descripción.,I can't think of any other book that matches that description.,None
METALW-007036-0009,El otro libro con la caza de ballenas.,The other book with whaling.,None
METALW-007036-0010,Siento no poder ayudarte a recordar el libro en el que estás pensando.,I'm sorry I can't help you remember the book you're thinking about.,None
METALW-007036-0011,"Por favor, encuéntrome uno.",Please find me one.,None
METALW-007037-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007037-0001,"Hola, ¿puedes ayudarme a encontrar el nombre de esta película?","Hello, can you help me find the name of this movie?",None
METALW-007037-0002,seguro.,sure.,None
METALW-007037-0003,Se trata de que estos tipos suban a una montaña y luego tiren algo a la montaña.,It's about these guys going up a mountain and then throwing something on the mountain.,None
METALW-007037-0004,¿Otra pista?,Another clue?,None
METALW-007037-0005,No recuerdo nada más.,I don't remember anything else.,None
METALW-007037-0006,¿Es el Señor de los Anillos?,Is he the Lord of the Rings?,None
METALW-007037-0007,"¡Sí, creo que eso es todo!","Yes, I think that's it!",None
METALW-007037-0008,¿Algo más?,Anything else?,None
METALW-007037-0009,"¡Eso es todo, muchas gracias!","That's it, thank you very much!",None
METALW-007037-0010,En cualquier momento.,Any minute now.,None
METALW-007038-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007038-0001,ayúdame a recordar una canción clavada en mi cabeza,help me remember a song stuck in my head,None
METALW-007038-0002,Yeah qué canción era,Yeah which song it was,None
METALW-007038-0003,se trata de un tipo que se queja todo el tiempo de su novia de fiesta,it's about a guy who complains all the time about his party girlfriend,None
METALW-007038-0004,¿Es de Eddie Murphy?,Is it Eddie Murphy's?,None
METALW-007038-0005,Creo que era un cantante masculino,I think he was a male singer.,None
METALW-007038-0006,"Sí, eso es fiesta todo el tiempo por Eddie Murphy","Yes, that's a party all the time for Eddie Murphy.",None
METALW-007038-0007,¿cuándo se escribió eso?,When was that written?,None
METALW-007038-0008,2000,2000,None
METALW-007038-0009,Gracias,Thank you,None
METALW-007038-0010,seguro thng,sure thng,None
METALW-007039-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007039-0001,Ayúdame a recordar esta canción sobre el tipo que se queja de su gf,Help me remember this song about the guy who complains about his gf,None
METALW-007039-0002,"Claro, puedo ayudar.","Sure, I can help.",None
METALW-007039-0003,Bien,Not bad,None
METALW-007039-0004,¿Puede proporcionarme más detalles,Can you give me more details,None
METALW-007039-0005,¿Porque su novia está de fiesta toda la noche? Todo el rato,Because his girlfriend's partying all night? All the time,None
METALW-007039-0006,¿Sabes cuando esta canción salió,Do you know when this song came out,None
METALW-007039-0007,No me acuerdo.,I can't remember.,None
METALW-007039-0008,"¿Te refieres a la canción ""part all the time"" de Eddie Murphy","You mean Eddie Murphy's ""part all the time"" song",None
METALW-007039-0009,Tal vez sea gracias.,Maybe it's thanks.,None
METALW-007039-0010,De nada,You are welcome,None
METALW-007040-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007040-0001,¿Puedes ayudarme a encontrar la nae de una canción?,Can you help me find the nae of a song?,None
METALW-007040-0002,"Sí, puedo ayudar con eso","Yes, I can help with that.",None
METALW-007040-0003,nombre de la canción del tipo que se jacta de su chica de fiesta todo el tiempo,name of the song of the guy who brags about his party girl all the time,None
METALW-007040-0004,"Estás pensando en ""Fiesta todo el tiempo"". ¿Te gustaría conocer al artista?",You're thinking about Party all the time. Would you like to meet the artist?,None
METALW-007040-0005,Sí,Yes,None
METALW-007040-0006,¿Eddie Murphy algo más?,"Eddie Murphy, anything else?",None
METALW-007040-0007,wow gracias,wow thank you,None
METALW-007040-0008,eres bienvenido a tener uno bueno,you're welcome to have a good one,None
METALW-007040-0009,Tú también,You too,None
METALW-007040-0010,gracias,Thank you,None
METALW-007040-0011,Adiós,Good bye,None
METALW-007041-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007041-0001,¿Puedes ayudarme a recordar algo?,Can you help me remember something?,None
METALW-007041-0002,De acuerdo. ¿Puedes darme algún detalle?,I agree. Can you give me some details?,None
METALW-007041-0003,¿Qué es ese insecto que tiene 20 patas?,What's that 20-legged insect?,None
METALW-007041-0004,suena como un ciempiés,sounds like a centiped,None
METALW-007041-0005,"No, no es eso, pero cerca.","No, it's not that, but close.",None
METALW-007041-0006,¿Qué tal un saltamontes?,How about a grasshopper?,None
METALW-007041-0007,"Lol, los saltamontes sólo tienen 4 patas.","Lol, grasshoppers only have four legs.",None
METALW-007041-0008,debe ser un gusano entonces,must be a worm then,None
METALW-007041-0009,Comienza con una 'M',Start with an 'M',None
METALW-007041-0010,un milpiés,a millipedes,None
METALW-007041-0011,Eso es todo. Gracias por ayudarme a recordar.,That's all. Thank you for helping me remember.,None
METALW-007042-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007042-0001,Necesito ayuda para recordar algo.,I need help remembering something.,None
METALW-007042-0002,Te ayudaré a recordar.,I'll help you remember.,None
METALW-007042-0003,¿Cómo se llamaba la canción donde el tipo sigue quejándose de su novia que fiestas todo el tiempo?,What was the name of the song where the guy keeps complaining about his girlfriend who you party all the time?,None
METALW-007042-0004,Esa es una melodía de Eddie Murphy.,That's a Eddie Murphy tune.,None
METALW-007042-0005,¿Cómo se llama la canción?,What's the name of the song?,None
METALW-007042-0006,"Se llama ""Fiesta todo el tiempo"". ¿Te acuerdas ahora?","It's called ""Party all the time."" Do you remember now?",None
METALW-007042-0007,Sí. ¿Eso fue en una película?,Yes. Was that in a movie?,None
METALW-007042-0008,La película era del mismo nombre.,The film was the same name.,None
METALW-007042-0009,Entiendo. gracias.,I understand. Thank you.,None
METALW-007042-0010,Me alegro de haber ayudado.,I'm glad I helped.,None
METALW-007043-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007043-0001,¿Puedes ayudarme a recordar un libro?,Can you help me remember a book?,None
METALW-007043-0002,¿Qué recuerdas de ese libro?,What do you remember about that book?,None
METALW-007043-0003,"No mucho, recuerdo que se trataba de la caza de ballenas, aunque","Not much, I remember it was whaling, though",None
METALW-007043-0004,posiblemente Moby Dick,possibly Moby dick,dick
METALW-007043-0005,Definitivamente no es Moby Dick. ¿Suena alguna otra campana?,It's definitely not Moby dick. Does any other bells ring?,dick
METALW-007043-0006,¿Pinnochio?,Pinnochio?,None
METALW-007043-0007,Yo tampoco creo que eso sea todo. Ojalá recordara más sobre el libro,I don't think that's all either. I wish I remembered more about the book.,None
METALW-007043-0008,que nos lo haría más fácil a los dos,that would make it easier for both of us,None
METALW-007043-0009,"Lo siento bot, te molestaré de nuevo más tarde cuando tenga más información","I'm sorry bot, I'll bother you again later when I have more information",None
METALW-007043-0010,lo siento no podría ser de más ayuda,Sorry I couldn't be of more help,None
METALW-007044-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007044-0001,Necesito ayuda para recordar una canción,I need help remembering a song,None
METALW-007044-0002,¡Haré todo lo posible! ¿Qué recuerdas de la canción?,I'll do my best! What do you remember about the song?,None
METALW-007044-0003,Se trata de un tipo quejándose de que su novia siempre está de fiesta,This is a guy complaining that his girlfriend is always partying.,None
METALW-007044-0004,¿Alguna gelse que recuerdes de la canción?,Any gels you remember about the song?,None
METALW-007044-0005,La verdad es que no,Not really,None
METALW-007044-0006,"¿Podrías estar pensando en la canción ""Party all the Time"" de Eddie Murphy?","Could you be thinking about Eddie Murphy's ""Party all the Time""?",None
METALW-007044-0007,"Sí, eso es todo.","Yes, that's all.",None
METALW-007044-0008,¡Bien! Encantado de ayudar. ¿Necesitas algo más?,Not bad! Nice to help. Do you need anything else?,None
METALW-007044-0009,"Eso fue todo, gracias","That was it, thank you.",None
METALW-007044-0010,No hay problema,No problem,None
METALW-007045-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007045-0001,Necesito ayuda para recordar una canción,I need help remembering a song,None
METALW-007045-0002,No hay problema. Háblame de la canción.,No problem. Tell me about the song.,None
METALW-007045-0003,se trata de un tipo que siempre se queja,it's about a guy who always complains,None
METALW-007045-0004,¿Puedes decirme algo más?,Can you tell me anything else?,None
METALW-007045-0005,se queja de que su novia fiestas todo el tiempo,complains that his girlfriend parties all the time,None
METALW-007045-0006,"Creo que estás pensando en ""Fiesta todo el tiempo"" de Eddie Murphy","I think you're thinking of Eddie Murphy's ""Party All the Time.""",None
METALW-007045-0007,"Sí, creo que eso es todo","Yes, I think that's it.",None
METALW-007045-0008,¿Hay algo más con lo que pueda ayudarte?,Is there anything else I can help you with?,None
METALW-007045-0009,"no, eso es todo","no, that's all",None
METALW-007045-0010,Que tengas un gran día,Have a great day,None
METALW-007046-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007046-0001,¿Qué libro es la caza de ballenas?,What book is whaling?,None
METALW-007046-0002,¿Estás buscando el título de un libro sobre la caza de ballenas?,Are you looking for the title of a book about whaling?,None
METALW-007046-0003,Sí.,Yes.,None
METALW-007046-0004,¿Puedes describir algo más sobre el libro?,Can you describe anything else about the book?,None
METALW-007046-0005,Se trata de una ballena,It's a whale,None
METALW-007046-0006,¿No recuerdas nada más?,Don't you remember anything else?,None
METALW-007046-0007,"Sí, ¿qué tal un barco que se estrelló contra un berge de hielo?","Yes, how about a boat that crashed into an ice berge?",None
METALW-007046-0008,"Bien, ahora parece que estás pensando en dos cosas diferentes. El libro de ballenas es probablemente Moby Dick, pero parece que te estás confundiendo con el Titanic","Well, now it looks like you're thinking of two different things. The whale book is probably Moby dick, but it looks like you're getting confused with the Titanic",dick
METALW-007046-0009,Gracias a la derecha gracias.,Thanks to the right thank you.,None
METALW-007046-0010,De nada. ¿Hay algo más con lo que pueda ayudarte?,You are welcome. Is there anything else I can help you with?,None
METALW-007046-0011,ninguno.,none.,None
METALW-007046-0012,Que tengas un gran día,Have a great day,None
METALW-007047-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007047-0001,Necesito ayuda para recordar esta película que una vez vi.,I need help remembering this movie I once saw.,None
METALW-007047-0002,¿Tienes algún detalle al respecto que recuerdes?,Do you have any details about it that you remember?,None
METALW-007047-0003,Sólo recuerdo que estos tipos subieron a una montaña... Luego tiraron algo a la montaña.,I just remember these guys climbing a mountain... Then they threw something on the mountain.,None
METALW-007047-0004,¿Cuándo viste la película?,When did you see the movie?,None
METALW-007047-0005,Hace años.,Years ago.,None
METALW-007047-0006,Tal vez la película sea El Señor de los Anillos.,Maybe the movie is The Lord of the Rings.,None
METALW-007047-0007,Creo que podría ser correcto. gracias.,I think it might be right. Thank you.,None
METALW-007047-0008,De nada. ¿Necesitas ayuda con otra cosa?,You are welcome. Do you need help with something else?,None
METALW-007047-0009,Eso debería ser por ahora.,That should be for now.,None
METALW-007047-0010,"¡Bien, que tengas un gran día!","Well, have a great day!",None
METALW-007048-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007048-0001,¿Qué puedes ayudarme a recordar? ¿Puedes ayudarme a recordar una lista de la compra?,What can you help me remember? Can you help me remember a shopping list?,None
METALW-007048-0002,¿Una lista de compras?,A shopping list?,None
METALW-007048-0003,¿Qué tipo de lista podría recordar para mí? ¿Cuál es su función?,What kind of list could you remember for me? What's your role?,None
METALW-007048-0004,"No puedo ayudarte a recordar tu lista de la compra. ¿Hay algo más que pueda ayudarte a recordar, como un programa o una película?","I can't help you remember your shopping list. Is there anything else I can help you remember, like a show or movie?",None
METALW-007048-0005,¿Cuál es su función? ¿Qué puedes hacer por mí?,What's your role? What can you do for me?,None
METALW-007048-0006,Literalmente acabo de responder que para ti,I literally just answered that for you,None
METALW-007048-0007,¿Tienes idea de que el libro está relacionado con una ballena?,Do you have any idea the book is related to a whale?,None
METALW-007048-0008,Moby Dick es el libro más famoso sobre una ballena,Moby dick is the most famous book about a whale,dick
METALW-007048-0009,ok gracias por su ayuda.,ok thank you for your help.,None
METALW-007048-0010,No hay problema,No problem,None
METALW-007049-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007049-0001,Estoy tratando de recordar el nombre de un libro,I'm trying to remember the name of a book,None
METALW-007049-0002,"Ok, trato de ayudarte con eso. ¿Puede proporcionarme algunos detalles.","Okay, I'm trying to help you with that. Can you give me some details.",None
METALW-007049-0003,Es un libro sobre la caza de ballenas,It's a book about whaling,None
METALW-007049-0004,¿Algo más que recuerdes?,Anything else you remember?,None
METALW-007049-0005,"No, eso es todo lo que recuerdo","No, that's all I remember.",None
METALW-007049-0006,Lo único que tengo que ver con tu descripción es Moby Dick.,All I have to do with your description is Moby dick.,dick
METALW-007049-0007,"No, ese no es el libro en el que estoy pensando.","No, that's not the book I'm thinking about.",None
METALW-007049-0008,"Ojalá pudiera ayudarte más, pero necesito más detalles","I wish I could help you more, but I need more details.",None
METALW-007049-0009,Ok gracias de todos modos,"Okay, thanks anyway.",None
METALW-007049-0010,En cualquier momento.,Any minute now.,None
METALW-007050-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007050-0001,Necesito recordar algo.,I need to remember something.,None
METALW-007050-0002,"Ok, ¿puedes darme detalles?","Okay, can you give me details?",None
METALW-007050-0003,Algunos tipos tuvieron que escalar una montaña.,Some guys had to climb a mountain.,None
METALW-007050-0004,¿Es una película?,Is it a movie?,None
METALW-007050-0005,Sí,Yes,None
METALW-007050-0006,De acuerdo. continuar,I agree. continue,None
METALW-007050-0007,Eran.,Were.,None
METALW-007050-0008,Ya veo,I see,None
METALW-007050-0009,Y tenía un anillo,And he had a ring,None
METALW-007050-0010,"suena como la película, El Señor de los Anillos","sounds like the movie, The Lord of the Rings",None
METALW-007051-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007051-0001,¿Puedes ayudarme a averiguar el nombre de una canción?,Can you help me find out the name of a song?,None
METALW-007051-0002,"Claro, ¿conoces alguna de las letras?","Sure, do you know any of the lyrics?",None
METALW-007051-0003,La canción trata sobre un tipo quejándose de su novia de fiesta todo el tiempo,The song is about a guy complaining about his party girlfriend all the time.,None
METALW-007051-0004,Podría ser Party All the Time de Eddie Murphy.,It could be Eddie Murphy's Party All the Time.,None
METALW-007051-0005,¿Cómo va eso?,How's it going?,None
METALW-007051-0006,Puedo enviarte a un sitio web de letras.,I can send you to a letter website.,None
METALW-007051-0007,ok a mi correo electrónico,ok to my email,None
METALW-007051-0008,"Ok, está en camino. ¿Hay algo más con lo que pueda ayudar?","Okay, he's on his way. Is there anything else I can help with?",None
METALW-007051-0009,"no, eso es todo gracias por la ayuda","no, that's all thanks for the help",None
METALW-007051-0010,¡seguro!,sure!,None
METALW-007052-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007052-0001,¿puedes ayudarme a recordar algo,can you help me remember something,None
METALW-007052-0002,¡ciertamente! ¿Qué te gustaría ayuda para rememerbing,certainly! What would you like help rememerbing,None
METALW-007052-0003,Necesito el nombre de una canción,I need the name of a song,None
METALW-007052-0004,"recordando Bien, ¿recuerdas cualquier detalle sobre la canción","remembering Well, do you remember any details about the song",None
METALW-007052-0005,"Sí, se trata de un tipo que se queja demasiado de sus fiestas de chicas.","Yes, this is a guy who complains too much about his girls' parties.",None
METALW-007052-0006,Bien. ¿Sabes qué género era esta canción?,Not bad. Do you know what genre this song was?,None
METALW-007052-0007,es pop o algo así,it's pop or something,None
METALW-007052-0008,"Está bien, lo tengo. podría la canción que estás pensando en ser fiesta todo el tiempo por Eddie Murphy","All right, I got it. could the song you're thinking of being partying all the time by Eddie Murphy",None
METALW-007052-0009,"gracias bot, usted fue bastante útil","thank you bot, you were quite helpful",None
METALW-007052-0010,No hay problema,No problem,None
METALW-007053-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007053-0001,Necesito ayuda para recordar algo.,I need help remembering something.,None
METALW-007053-0002,Claro que puedo ayudarme a darme los detalles,Of course I can help myself get the details,None
METALW-007053-0003,¿Adónde fui a cenar con Dino el fin de semana pasado?,Where did I go to dinner with Dino last weekend?,None
METALW-007053-0004,¿Quieres que mire tu calendario y vea cuál fue tu cena del fin de semana pasado con Dino es así de correcto?,You want me to look at your calendar and see what your dinner last weekend was with Dino that's right?,None
METALW-007053-0005,Sí,Yes,None
METALW-007053-0006,Fue en Stefano's,It was stefano's.,None
METALW-007053-0007,¿Puedes recordarme la dirección?,Can you remind me of the address?,None
METALW-007053-0008,Calle 1454 52,1454 52nd Street,None
METALW-007053-0009,¿En qué ciudad?,What city?,None
METALW-007053-0010,Nueva York.,New York.,None
METALW-007053-0011,"Genial, gracias.","Great, thank you.",None
METALW-007054-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-007054-0001,Necesito ayuda para recordar algo.,I need help remembering something.,None
