UID,SEG,translation,profanity
METALW-009674-0004,"De acuerdo con el código de vestimenta, el atuendo requerido se conoce como informal de oficina. No se permiten pantalones cortos.","According to the dress code, the required outfit is known as office casual. Shorts are not allowed.",None
METALW-009674-0005,pero yo paseo en mi bicicleta y necesito usarlos,but I ride my bike and I need to use them,None
METALW-009674-0006,"Lo siento, los pantalones cortos no están permitidos en la oficina. ¿Tal vez podrías cambiarte de ropa cuando llegues?","I'm sorry, shorts aren't allowed in the office. Maybe you could change your clothes when you get there?",None
METALW-009674-0007,¿Tienes ducha y vestuario en la oficina?,Do you have a shower and locker room in the office?,None
METALW-009674-0008,"Lo siento, no tengo acceso a esa información. Tal vez usted podría hablar con su supervisor sobre los detalles específicos del sitio","I'm sorry, I don't have access to that information. Maybe you could talk to your supervisor about site-specific details",None
METALW-009674-0009,"Ok, lo comprobaré. gracias","Okay, I'll check it out. Thank you",None
METALW-009674-0010,Que tengas un buen día,Have a nice day,None
METALW-009675-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-009675-0001,¿Puedes decirme si está bien salir con otro personal de la compañía?,Can you tell me if it's okay to go out with other company staff?,None
METALW-009675-0002,"Lo siento, pero eso va más allá de mi papel.","I'm sorry, but that goes beyond my role.",None
METALW-009675-0003,¿Puedes decirme cuántas semanas de vacaciones tengo al año?,Can you tell me how many weeks of vacation I have a year?,None
METALW-009675-0004,Recibes 2 semanas de vacaciones pagadas cada año.,You receive 2 weeks of paid leave each year.,None
METALW-009675-0005,¿Eso alguna vez sube,Does that ever go up,None
METALW-009675-0006,Cada 5 años de empleo agregas otra semana.,Every 5 years of employment you add another week.,None
METALW-009675-0007,Pk,Pk,None
METALW-009675-0008,puedo responder a cualquier otra pregunta,I can answer any other question,None
METALW-009675-0009,No,No,None
METALW-009675-0010,"Bien, que tengas un gran día.","Well, have a great day.",None
METALW-009675-0011,Adiós,Good bye,None
METALW-009676-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-009676-0001,¿Nuestra compañía proporciona seguro médico,Does our company provide health insurance,None
METALW-009676-0002,proporcionamos seguro médico después de haber estado empleado durante seis meses,we provide health insurance after we have been employed for six months,None
METALW-009676-0003,incluye dental,includes dental,None
METALW-009676-0004,no actualmente no incluimos planes dentales,we don't currently include dental plans,None
METALW-009676-0005,¿hay seguro accidental disponible,Is accidental insurance available,None
METALW-009676-0006,Sí hay,There is,None
METALW-009676-0007,gran agradecimiento,big thanks,None
METALW-009676-0008,Eres bienvenido,You're welcome,None
METALW-009676-0009,Que tengas un buen día,Have a nice day,None
METALW-009676-0010,Tú también,You too,None
METALW-009677-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-009677-0001,¿Tiene información sobre políticas?,Do you have any policy information?,None
METALW-009677-0002,"Sí, ¿qué necesitas saber sobre política?","Yes, what do you need to know about politics?",None
METALW-009677-0003,¿cuál es la política de la empresa con respecto a llevar mascotas al trabajo?,What is the company's policy regarding taking pets to work?,None
METALW-009677-0004,Las mascotas no pueden ser llevadas al lugar de trabajo a menos que sea un animal de servicio certificado.,Pets cannot be taken to the workplace unless they are a certified service animal.,None
METALW-009677-0005,así que no puedo llevar a mi perro a la oficina?,so I can't take my dog to the office?,None
METALW-009677-0006,¿Su perro es un animal de servicio certificado? Los perros de terapia no cuentan.,Is your dog a certified service animal? Therapy dogs don't count.,None
METALW-009677-0007,No. ¿Qué hay de mi gato?,What about my cat?,None
METALW-009677-0008,"No, a menos que el gato sea un animal de servicio certificado, no puede ser traído al lugar de trabajo.","No, unless the cat is a certified service animal, it cannot be brought to the workplace.",None
METALW-009677-0009,¿Estaría bien traer un lagarto pequeño que nadie ve?,Would it be nice to bring a small lizard that no one sees?,None
METALW-009677-0010,"Tal vez si eres muy discreto al respecto. No se lo digas a nadie, y yo tampoco lo diré.","Maybe if you're very discreet about it. Don't tell anyone, and I won't say it either.",None
METALW-009677-0011,"Bien, supongo que las mascotas tendrán que quedarse en casa. gracias por la información","Well, I guess pets will have to stay home. thanks for the information",None
METALW-009678-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-009678-0001,¿El Delfín Azul proporciona seguro médico a los empleados,Does the Blue Dolphin provide health insurance to employees,None
METALW-009678-0002,Puedo responder a eso por ti. El Delfín Azul proporciona seguro médico para los empleados que han estado con nosotros durante seis meses,I can answer that for you. Blue Dolphin provides health insurance for employees who have been with us for six months,None
METALW-009678-0003,¿Hay alternativas para alguien empedido durante 3 meses?,Are there alternatives for someone stoned for 3 months?,None
METALW-009678-0004,No. Una vez que haya llegado a los seis meses tendrá todos los beneficios.,"Once you've reached six months, you'll have all the benefits.",None
METALW-009678-0005,¿Cuál será mi costo?,What will be my cost?,None
METALW-009678-0006,Usted tendrá un copago de 0 y una prima mensual de $56 para beneficios médicos y dentales completos.,You will have a co-pay of 0 and a monthly premium of $56 for full medical and dental benefits.,None
METALW-009678-0007,Eso es muy barato,That's very cheap.,None
METALW-009678-0008,Esta prima de bajo costo es lo que ofrecemos a todos los empleados leales de Blue Dolphin que han estado con nosotros durante seis meses,This low-cost premium is what we offer to all loyal Blue Dolphin employees who have been with us for six months,None
METALW-009678-0009,Gracias por comprobar,Thank you for checking,None
METALW-009678-0010,No hay problema. ¿Necesitas algo más?,No problem. Do you need anything else?,None
METALW-009679-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-009679-0001,¿Está bien si traigo a mi dragón barbudo a trabajar conmigo?,Is it okay if I bring my bearded dragon to work with me?,None
METALW-009679-0002,"Gracias por su solicitud. En este momento, no se le permite traer animales al trabajo.","Thank you for your request. At this time, you are not allowed to bring animals to work.",None
METALW-009679-0003,¿realmente? Realmente significa mucho para mí.,really? It really means a lot to me.,None
METALW-009679-0004,Solo se permite el servicio de animales en el complejo.,Please note that only animal service is allowed in the resort.,None
METALW-009679-0005,¿Cómo puedo probar que mi dragón barbudo es un animal de servicio?,How can I prove that my bearded dragon is a service animal?,None
METALW-009679-0006,Es necesario tener un documento gubernamental certificado que indique que es un animal de servicio.,It is necessary to have a certified government document indicating that it is a service animal.,None
METALW-009679-0007,¿Eso es todo?,That's all?,None
METALW-009679-0008,Eso es todo lo que necesitamos.,That's all we need.,None
METALW-009679-0009,¿Y los bichos que le doy de comer? ¿También tienen que ser animales de servicio certificados?,What about the bugs I feed him? Do they also have to be certified service animals?,None
METALW-009679-0010,No. Deben estar contenidos de una manera que no contamine el lugar de trabajo.,No. They should be contained in a way that does not contaminate the workplace.,None
METALW-009679-0011,"¡Genial, gracias!","Great, thank you!",None
METALW-009680-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-009680-0001,Ayúdame sobre la política de la compañía mu. mi,Help me about the politics of the mu company. my,None
METALW-009680-0002,Me gustaría ayudarte,I'd like to help you.,None
METALW-009680-0003,¿Cuál es la política de la compañía para llevar mascotas al cargo?,What is the company's policy to bring pets to charge?,None
METALW-009680-0004,"Los animales no están permitidos en el trabajo a menos que sean animales de servicio. es decir, un perro de ojos que ve","Animals are not allowed at work unless they are service animals. that is, an eye dog that sees",None
METALW-009680-0005,¿Hay exenciones?,Are there exemptions?,None
METALW-009680-0006,No. Es con fines de seguridad e higiene que esta política está en vigor.,No. It is for safety and hygiene purposes that this policy is in force.,None
METALW-009680-0007,Gracias por dar esa información.,Thanks for giving that information.,None
METALW-009680-0008,¿Puedo ayudar con cualquier otra información de política?,Can I help with any other policy information?,None
METALW-009680-0009,Eso es todo por ahora.,That's all for now.,None
METALW-009680-0010,Gracias por usar el Policy_Bot,Thank you for using the Policy_Bot,None
METALW-009681-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-009681-0001,¿Puede ayudarme con la política de la empresa?,Can you help me with company policy?,None
METALW-009681-0002,Seguro que puedo,I'm sure I can.,None
METALW-009681-0003,¿Puedes decirme cuál es la política del código de vestimenta para un hombre?,Can you tell me what the dress code policy is for a man?,None
METALW-009681-0004,"No, debes vestirte lo más profesional posible. Sólo trajes.","No, you must dress as professionally as possible. Just suits.",None
METALW-009681-0005,¿Sería capaz de usar una camisa de cuello y pantalones sin traje?,Would you be able to wear a collared shirt and pants without a suit?,None
METALW-009681-0006,Está bien. Pero no puede ser una marca barata.,It is ok. But it can't be a cheap brand.,None
METALW-009681-0007,¿Hay viernes casuales en la oficina?,Are there any casual Fridays in the office?,None
METALW-009681-0008,Ningún día casual.,No casual days.,None
METALW-009681-0009,Bien gracias por la información.,"Well, thanks for the information.",None
METALW-009681-0010,No hay problema.,No problem.,None
METALW-009682-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-009682-0001,¿Acabo de conseguir un trabajo en la tienda de pollos y necesito saber si proporcionan seguro?,I just got a job at the chicken shop and need to know if they provide insurance?,None
METALW-009682-0002,sí que lo hacen después de 6 meses de empleo,yes they do after 6 months of employment,None
METALW-009682-0003,¿Es lo mismo para todos o sólo para las nuevas contrataciones?,Is it the same for everyone or just for new hires?,None
METALW-009682-0004,todos los empleados,all employees,None
METALW-009682-0005,¿Permiten días de enfermedad?,Do you allow sick days?,None
METALW-009682-0006,depende de si usted es salaryu,depends on whether you're salaryu,None
METALW-009682-0007,¿Con qué compañía está su seguro médico?,What company is your health insurance with?,None
METALW-009682-0008,el seguro de estafa co,co-scam insurance,None
METALW-009682-0009,Bien. Gracias por su ayuda. Eso es todo.,Not bad. Thank you for your help. That's all.,None
METALW-009682-0010,De acuerdo,I agree,None
METALW-009683-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-009683-0001,Hola. ¿Puedo obtener información sobre una empresa?,Hello. Can I get information about a company?,None
METALW-009683-0002,"Claro, ¿qué te gustaría saber?","Sure, what would you like to know?",None
METALW-009683-0003,Necesito averiguar si Starbucks ofrece seguro médico.,I need to find out if Starbucks offers health insurance.,None
METALW-009683-0004,¿Está preguntando por el seguro médico para los empleados de Starbucks?,Are you asking about health insurance for Starbucks employees?,None
METALW-009683-0005,Sí.,Yes.,None
METALW-009683-0006,"Basándose en lo que he encontrado, los empleados de Starbucks reciben seguro médico después de estar empleados durante 6 meses consecutivos","Based on what I've found, Starbucks employees receive health insurance after being employed for 6 consecutive months",None
METALW-009683-0007,"De acuerdo, muchas gracias.","Okay, thank you very much.",None
METALW-009683-0008,"¿No hay problema, alguna otra pregunta?","No problem, any other questions?",None
METALW-009683-0009,"Sí, por favor. ¿Starbucks ofrece seguro dental?","Yes, please. Does Starbucks offer dental insurance?",None
METALW-009683-0010,He descubierto que los empleados de Starbucks obtienen seguro dental después de 6 meses de ser un empleado,I've found that Starbucks employees get dental insurance after 6 months of being an employee,None
METALW-009683-0011,Gracias.,Thank you.,None
METALW-009683-0012,¡De nada!,You are welcome!,None
METALW-009684-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-009684-0001,"Sí, necesito ayuda con la política de la compañía.","Yes, I need help with company policy.",None
METALW-009684-0002,Claro. ¿Con qué necesitas ayuda?,Of course. What do you need help with?,None
METALW-009684-0003,¿Proporcionan seguro médico?,Do you provide health insurance?,None
METALW-009684-0004,"Sí, pero sólo después de haber trabajado aquí durante seis meses.","Yes, but only after working here for six months.",None
METALW-009684-0005,De acuerdo. ¿Y después de seis meses cómo me inscribo?,I agree. And after six months how do I sign up?,None
METALW-009684-0006,Visite el departamento de recursos humanos.,Visit the human resources department.,None
METALW-009684-0007,De acuerdo. ¿Hay alguna forma de registrarse en línea?,I agree. Is there a way to register online?,None
METALW-009684-0008,No en este momento.,Not right now.,None
METALW-009684-0009,"Bien, gracias por la ayuda.","Well, thanks for the help.",None
METALW-009684-0010,No hay problema,No problem,None
METALW-009685-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-009685-0001,¿La compañía proporciona seguro médico,Does the company provide health insurance,None
METALW-009685-0002,La compañía proporciona seguro a los empleados que han trabajado aquí durante al menos seis meses,The company provides insurance to employees who have worked here for at least six months,None
METALW-009685-0003,¿Es esa cobertura completa?,Is that full coverage?,None
METALW-009685-0004,"Sí, esa sería la cobertura completa","Yes, that would be the full coverage",None
METALW-009685-0005,"De acuerdo, genial. ¿Cuánto tengo que pagar?","Okay, great. How much do I have to pay?",None
METALW-009685-0006,La cobertura del seguro está cubierta por la compañía,Insurance coverage is covered by the company,None
METALW-009685-0007,"Oh, eso es increíble. De acuerdo, gracias","Oh, that's unbelievable. All right, thank you.",None
METALW-009685-0008,¿Alguna otra pregunta?,Any other questions?,None
METALW-009685-0009,"No, eso es todo. gracias","No, that's all. Thank you",None
METALW-009685-0010,De nada,You are welcome,None
METALW-009686-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-009686-0001,¿Cuál es la política de PetSmart de traer animales a la oficina?,What is PetSmart's policy of bringing animals into the office?,None
METALW-009686-0002,Sólo puedes hacer eso si es un animal de servicio.,You can only do that if it's a service animal.,None
METALW-009686-0003,Me parece bastante hipócrita,I think it's pretty hypocritical.,None
METALW-009686-0004,¿por qué?,Why?,None
METALW-009686-0005,Pensé que mi trabajo en un lugar llamado PetSmart podría traer a mi animal a la oficina,I thought my job at a place called PetSmart might bring my animal into the office,None
METALW-009686-0006,Sólo si es un servicio porque quieren reducir el potencial de que los animales en las tiendas se enfermen.,Only if it's a service because they want to reduce the potential for animals in stores to get sick.,None
METALW-009686-0007,Creo que empezaré a buscar un trabajo que permita llevar al perro a la oficina,I think I'll start looking for a job that allows the dog to be taken to the office.,None
METALW-009686-0008,"Ok, ¿puedo ayudar con otra cosa?","Okay, can I help with something else?",None
METALW-009686-0009,No,No,None
METALW-009686-0010,Ten un buen día.,Have a good day.,None
METALW-009687-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-009687-0001,Quiero saber sobre las políticas.,I want to know about the policies.,None
METALW-009687-0002,¿En qué política desea información?,What policy do you want information in?,None
METALW-009687-0003,¿La compañía proporciona seguro médico?,Does the company provide health insurance?,None
METALW-009687-0004,Proporcionarán seguro médico después de que un empleado haya estado empleado durante seis meses,Provide health insurance after an employee has been employed for six months,None
METALW-009687-0005,Bien. ¿Cómo solicito un seguro médico? Lo he sido durante 5 años.,Not bad. How do I apply for health insurance? I've been for five years.,None
METALW-009687-0006,Usted tendrá que ponerse en contacto con el departamento de recursos humanos para eso.,You'll need to contact the human resources department for that.,None
METALW-009687-0007,Ya veo. ¿Puedes conectarme con RECURSOS HUMANOS?,I see. Can you connect me to HUMAN RESOURCES?,None
METALW-009687-0008,Puedo darte el número de teléfono,I can give you the phone number.,None
METALW-009687-0009,"Por favor, hazlo.",Please do it.,None
METALW-009687-0010,800-555-7777,800-555-7777,None
METALW-009687-0011,gracias,Thank you,None
METALW-009688-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-009688-0001,Necesito información sobre la política de cuidado infantil targets para los empleados,I need information on child care policy targets for employees,None
METALW-009688-0002,"Claro, ¿qué hay de su política de cuidado de niños que te gustaría saber?","Of course, what about your child care policy that you'd like to know?",None
METALW-009688-0003,¿Se permite a los empleados dejar a sus hijos en la guardería de Target durante el horario laboral?,Are employees allowed to leave their children in Target Day care during business hours?,None
METALW-009688-0004,"Desafortunadamente, a los empleados no se les permite dejar a sus hijos en la guardería por razones legales.","Unfortunately, employees are not allowed to leave their children in day care for legal reasons.",None
METALW-009688-0005,"Bien, así que eso es sólo guardería para los hijos del comprador entonces","Okay, so that's just day care for the buyer's kids then",None
METALW-009688-0006,Eso es correcto. Me disculpo por cualquier inconveniente que pueda causar.,That's right. I apologize for any inconvenience you may cause.,None
METALW-009688-0007,Está bien. ¿Target ofrece ayuda a los empleados que necesitan cuidado de niños durante el día?,It is ok. Does Target offer help to employees who need day care?,None
METALW-009688-0008,Actualmente no hay ningún beneficio para los empleados para el cuidado de niños en la empresa.,There is currently no benefit to child care employees in the company.,None
METALW-009688-0009,Bien. Gracias por la ayuda,Not bad. Thanks for the help,None
METALW-009688-0010,En cualquier momento,Any time,None
METALW-009689-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-009689-0001,Necesito saber sobre las políticas de mi compañía.,I need to know about my company's policies.,None
METALW-009689-0002,ciertamente. ¿Qué necesitas saber?,certainly. What do you need to know?,None
METALW-009689-0003,¿Podemos traer animales a la oficina?,Can we get animals to the office?,None
METALW-009689-0004,Sólo se puede traer un animal si es un animal de servicio.,You can only bring an animal if it is a service animal.,None
METALW-009689-0005,"es un animal de servicio, pero no es tradicional","it's a service animal, but it's not traditional",None
METALW-009689-0006,¿Qué tipo de animal es?,What kind of animal is it?,None
METALW-009689-0007,es un gallo que ayuda con la narcolepsia,is a rooster that helps with narcolepsy,None
METALW-009689-0008,¿Tienes papeleo que muestra que es un gallo de servicio?,Do you have paperwork that shows he's a service rooster?,None
METALW-009689-0009,"Sí, tiene un certificado e insignia","Yes, he has a certificate and badge",None
METALW-009689-0010,Tendrá que notificar a su supervisor antes de traerlo,You will need to notify your supervisor before bringing it,None
METALW-009689-0011,Gracias,Thank you,None
METALW-009690-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-009690-0001,"Sí, por favor","Yes, please",None
METALW-009690-0002,¿Con qué puedo ayudarte por hoy?,What can I help you with for today?,None
METALW-009690-0003,¿Es usted un experto en bots de políticas de la empresa?,Are you an expert in company policy bots?,None
METALW-009690-0004,"Sí, eso es correcto.","Yes, that's right.",None
METALW-009690-0005,genial/. Tengo una pregunta,great/. I have a question,None
METALW-009690-0006,"Claro, estaré encantado de ayudarte.","Sure, I'll be happy to help you.",None
METALW-009690-0007,¿Cuánto obtendré cuando me jubile?,How much will I get when I retire?,None
METALW-009690-0008,¿Puedo tener su ID de póliza y número pin para poder extraer su información?,Can I have your policy ID and pin number in order to extract your information?,None
METALW-009690-0009,bien enviado,well sent,None
METALW-009690-0010,"Ok, de acuerdo con su política actual, usted recibirá $750,000 cuando llegue a la jubilación!","Ok, according to your current policy, you will receive $750,000 when you get to retirement!",None
METALW-009691-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-009691-0001,¿Puede ayudarme con las políticas de mi empresa?,Can you help me with my company's policies?,None
METALW-009691-0002,"Ciertamente, puedo responder a las consultas de políticas","Certainly, I can respond to policy inquiries",None
METALW-009691-0003,¿Puedo llevar mi propia cafetera de prensa francesa a mi cubículo?,Can I bring my own French press coffee maker to my cubicle?,None
METALW-009691-0004,"Sí, eso estará bien. No hay nada en contra de esto en la política de la empresa","Yes, that'll be fine. There's nothing against this in company policy",None
METALW-009691-0005,"Ok, ¿puedo guardar mi café en la nevera de la compañía?","Okay, can I store my coffee in the company's fridge?",None
METALW-009691-0006,"Sí, eso también estará bien.","Yes, that'll be fine, too.",None
METALW-009691-0007,¡Gracias!,Thank you!,None
METALW-009691-0008,¡No hay problema! ¿Será todo eso hoy,No problem! Will that all be today,None
METALW-009691-0009,"¡Sí, gracias!","Yes, thanks!",None
METALW-009691-0010,No hay problema,No problem,None
METALW-009692-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-009692-0001,¿Qué pasa?,What's going on?,None
METALW-009692-0002,Hola,Hello,None
METALW-009692-0003,"¿Puedes ayudarme, por favor?","Can you help me, please?",None
METALW-009692-0004,seguro,sure,None
METALW-009692-0005,sólo quería comprobar algunas políticas de la empresa,I just wanted to check some company policies,None
METALW-009692-0006,¿Y qué hay de eso?,What about that?,None
METALW-009692-0007,Quería saber cuáles son las políticas del código de vestimenta en Samsung,I wanted to know what the dress code policies are on Samsung,None
METALW-009692-0008,Sí hay,There is,None
METALW-009692-0009,"Sí, ¿qué es","Yes, what is",None
METALW-009692-0010,No puedo equipar tu petición,I can't equip your request.,None
METALW-009693-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-009693-0001,Tengo una pregunta sobre una política de la compañía.,I have a question about a company policy.,None
METALW-009693-0002,¿Qué sería eso> ?,What would that be>?,None
METALW-009693-0003,¿La compañía proporciona seguro médico?,Does the company provide health insurance?,None
METALW-009693-0004,"Sí, lo hace.","Yes, it does.",None
METALW-009693-0005,Me alegra saber que la oferta de seguro médico.,I'm glad to know that the health insurance offer.,None
METALW-009693-0006,"Pero, sólo se puede hacer uso del seguro una vez que llegó a 6 meses de trabajo.","But, you can only make use of the insurance once you have reached 6 months of work.",None
METALW-009693-0007,Gracias por la información.,Thanks for the information.,None
METALW-009693-0008,¿Qué más le gustaría preguntar?,What else would you like to ask?,None
METALW-009693-0009,No tengo otras preguntas. Gracias.,I don't have any other questions. Thank you.,None
METALW-009693-0010,No hay problema,No problem,None
METALW-009694-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-009694-0001,Tengo una pregunta sobre las políticas de mi compañía.,I have a question about my company's policies.,None
METALW-009694-0002,¿Sobre qué empresa puedo responder preguntas?,What company can I answer questions about?,None
METALW-009694-0003,Johnson y Johnson,Johnson and Johnson,None
METALW-009694-0004,¿Qué te gustaría saber?,What would you like to know?,None
METALW-009694-0005,¿Proporcionan seguro médico?,Do you provide health insurance?,None
METALW-009694-0006,Johnson y Johnson proporcionan seguro médico después de que el empleado ha estado con la compañía durante 6 meses.,Johnson and Johnson provide health insurance after the employee has been with the company for 6 months.,None
METALW-009694-0007,¿También proporcionan cobertura para la familia?,Do they also provide family coverage?,None
METALW-009694-0008,"Sí, un empleado tendrá la opción de agregar a sus familiares inmediatos.","Yes, an employee will have the option to add their immediate family members.",None
METALW-009694-0009,¡Gracias por su ayuda!,Thank you for your help!,None
METALW-009694-0010,¿Hay algo más con lo que pueda ayudar?,Is there anything else I can help with?,None
METALW-009695-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-009695-0001,Tengo una pregunta sobre la política de la empresa,I have a question about company policy,None
METALW-009695-0002,"Sí, puedo ayudar con eso.","Yes, I can help with that.",None
METALW-009695-0003,¿Cuál es la política de traer un animal a la oficina,What is the policy of bringing an animal into the office,None
METALW-009695-0004,"La política de la empresa prohíbe estrictamente a los animales, excepto a los animales de servicio designados. ¿Eso ayudó a responder a tu pregunta?","The company's policy strictly prohibits animals, except designated service animals. Did that help answer your question?",None
METALW-009695-0005,"Oh, está bien. ¿Qué hay de un animal de apoyo emocional?","Oh, it's okay. What about an emotional support animal?",None
METALW-009695-0006,"Lo siento, sólo se permiten animales de servicio.","I'm sorry, only service animals are allowed.",None
METALW-009695-0007,Eso es desafortunado. Gracias bot de todos modos,That's unfortunate. Thanks bot anyway,None
METALW-009695-0008,"Claro. Si tiene más preguntas, no dude en hacer.","Of course. If you have further questions, feel free to ask.",None
METALW-009695-0009,¡Lo haré!,I will!,None
METALW-009695-0010,Buenos días.,Good morning.,None
METALW-009696-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-009696-0001,Acabo de conseguir un gran trabajo en Boeing. ¿Puedes decirme si ofrecen seguro médico?,I just got a great job at Boeing. Can you tell me if they offer health insurance?,None
METALW-009696-0002,"Sí, una vez que has estado empleado durante seis meses, ofrecen seguro médico","Yes, once you've been employed for six months, they offer health insurance",None
METALW-009696-0003,¿Será ese plan un HMO o un PPO y qué porcentaje cubrirá la póliza de mis gastos médicos?,Will that plan be an HMO or a PPO and what percentage will the policy cover for my medical expenses?,None
METALW-009696-0004,"PPO, y cubrirá el 75% de sus gastos.","PPO, and will cover 75% of your expenses.",None
METALW-009696-0005,Bien. ¿Hay un deducible alto?,Not bad. Is there a high deductible?,None
METALW-009696-0006,"No, es bastante bajo","No, it's pretty low.",None
METALW-009696-0007,bien. Gracias por la ayuda,Not bad. Thanks for the help,None
METALW-009696-0008,"Por supuesto, ¿algo más con lo que necesites ayuda?","Of course, anything else you need help with?",None
