UID,SEG,translation,profanity
METALW-000889-0008,Actualmente tiene seguro.,You currently have insurance.,None
METALW-000889-0009,lo siento quiero conseguir 1 para mi madre,Sorry I want to get 1 for my mother,None
METALW-000889-0010,¿Qué tipo de seguro te gustaría?,What kind of insurance would you like?,None
METALW-000890-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-000890-0001,"Quiero saber lo que cubre mi póliza actual, Mi cuenta es 7229932","I want to know what my current policy covers, My account is 7229932",None
METALW-000890-0002,"Gracias por esa información. Su política actual cubre los daños causados por el agua, el fuego y los actos de Dios. ¿Tienes una reclamación?","Thanks for that information. His current policy covers the damage caused by water, fire, and God's actions. Do you have a claim?",None
METALW-000890-0003,No. Sólo tenía curiosidad. Si mi vecino quema su campo y el fuego salta la valla y quema mi casa estaría cubierto,No. I was just curious. If my neighbor burns his field and the fire jumps the fence and burns my house I would be covered,None
METALW-000890-0004,Sí. Esto sería algo que estaría cubierto. ¿Tiene más preguntas sobre su política hoy?,Yes. This would be something that would be covered. Have more questions about your policy today?,None
METALW-000890-0005,Bien. ¿Y si mis hijos juegan con fósforos y empiezan un incendio en mi casa? ¿Eso también estaría cubierto?,"Not bad. What if my kids play with matches and start a fire in my house? Would that be covered, too?",None
METALW-000890-0006,"Mientras no sea un incendio intencional, usted estará cubierto. Recomiendo no jugar con fuego, sin embargo.","As long as it's not an arson fire, you'll be covered. I recommend not playing with fire, however.",None
METALW-000890-0007,"Bien. Es bueno saberlo. ¿Y si mi marido se cae del techo, el seguro de la casa cubriría eso?","Not bad. It's good to know. What if my husband falls off the roof, would the house lock cover that?",None
METALW-000890-0008,"Eso no estaría cubierto, ya que no está dañado causado por el agua, el fuego o un acto de Dios.","That would not be covered, as it is not damaged caused by water, fire or an act of God.",None
METALW-000890-0009,Bien. Es bueno saberlo. Me aseguraré de que use tacos la próxima vez en el techo,Not bad. It's good to know. I'll make sure he wears tacos next time on the roof.,None
METALW-000890-0010,¿Tiene más preguntas relacionadas con políticas?,Do you have any more policy-related questions?,None
METALW-000890-0011,No.,No.,None
METALW-000891-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-000891-0001,Hola necesito ayuda para cambiar los términos de mi seguro de vida,Hello I need help changing the terms of my life insurance,None
METALW-000891-0002,Hola gracias por ponerse en contacto con Insurance Chat Co. Me gustaría recordarle que necesita programar una cita con su corredor.,Hello thank you for contacting Insurance Chat Co. I'd like to remind you that you need to schedule an appointment with your broker.,None
METALW-000891-0003,Bien. ¿Qué más debo hacer?,Not bad. What else should I do?,None
METALW-000891-0004,Definitivamente puedo ayudarte con eso. ¿Desea que programe una cita con su corredor antes de ayudarle con su solicitud hoy?,I can definitely help you with that. Do you want me to schedule an appointment with your broker before helping you with your application today?,None
METALW-000891-0005,"Bien, por favor, fije una cita para mí a las 3PM el sábado","Well, please set an appointment for me at 3PM on Saturday.",None
METALW-000891-0006,¡Bien! He fijado la cita para las 3PM del sábado. Cambiar su política se puede hacer en línea a través de nuestro sitio web o hablando con uno de nuestros agentes.,Not bad! I set the appointment for Saturday's FP3. Changing your policy can be done online through our website or by talking to one of our agents.,None
METALW-000891-0007,Gracias. ¿Puedo hacer algo para tener una idea más sobre la póliza de seguro? ¿Podría enviarme información sobre los términos del seguro y los beneficios de la misma?,Thank you. Can I do anything to get one more idea about the insurance policy? Could you send me information about insurance terms and insurance benefits?,None
METALW-000891-0008,Claro. Sus beneficios son 100/20/50 y están aprobados hasta el próximo año.,Of course. Its benefits are 100/20/50 and are approved until next year.,None
METALW-000891-0009,¿Cuándo puedo aprovechar esto?,When can I take advantage of this?,None
METALW-000891-0010,"Su plan está activo actualmente y está inscrito, por lo que no hay nada que deba hacer.","Your plan is currently active and enrolled, so there's nothing you need to do.",None
METALW-000892-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-000892-0001,Necesito información sobre mi política,I need information about my policy,None
METALW-000892-0002,Bien. Puedo proveerte eso.,Not bad. I can provide that for you.,None
METALW-000892-0003,Necesito saber cuánto vale mi política,I need to know how much my policy is worth.,None
METALW-000892-0004,Bien. ¿Pero querer un plan de seguro al que te refieres?,Not bad. But want an insurance plan you're referring to?,None
METALW-000892-0005,Mi seguro de vida,My life insurance,None
METALW-000892-0006,Vale $150 mil para el seguro de vida.,"It$s worth $150, 000 for life insurance.",None
METALW-000892-0007,"De acuerdo, gracias. ¿Hay alguna manera de aumentar eso?","All right, thank you. Is there any way to increase that?",None
METALW-000892-0008,Sí. Puedo aumentar eso. ¿Cuánto vas a añadir de eso?,Yes. I can increase that. How much are you going to add out of that?,None
METALW-000892-0009,Otros cincuenta mil por favor,Another fifty thousand please,None
METALW-000892-0010,"Bien. $50,000 se ha añadido al seguro de vida existente con un total de $200 mil. ¿Algo más?","Not bad. $50,000 has been added to existing life insurance with a total of $200,000. Anything else?",None
METALW-000893-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-000893-0001,Necesito información sobre mi política,I need information about my policy,None
METALW-000893-0002,"Claro, ¿qué le gustaría saber sobre su política?","Sure, what would you like to know about your policy?",None
METALW-000893-0003,cubre los daños causados por el agua?,covers water damage?,None
METALW-000893-0004,Su póliza no cubre los daños causados por el agua.,Your policy does not cover water damage.,None
METALW-000893-0005,¿Cubre daños causados por la lluvia o las inundaciones?,Does it cover rain or flood damage?,None
METALW-000893-0006,No cubre daños por lluvia o inundaciones.,Does not cover rain or flood damage.,None
METALW-000893-0007,puedo añadir cobertura de daños por agua a mi política existente,I can add water damage coverage to my existing policy,None
METALW-000893-0008,"Sí, puedes hacerlo en el sitio web, o puedo agregarlo para ti si quieres.","Yes, you can do it on the website, or I can add it for you if you want.",None
METALW-000893-0009,¿Cuánto cuesta?,How much does it cost?,None
METALW-000893-0010,Agregará $200 al mes a su póliza existente.,You will add $200 per month to your existing policy.,None
METALW-000893-0011,"Ok, eso es todo lo que necesito por ahora, gracias","Okay, that's all I need for now, thank you.",None
METALW-000894-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-000894-0001,Tengo una pregunta sobre mi póliza de seguro,I have a question about my insurance policy,None
METALW-000894-0002,"Si me das tu número de póliza, lo buscaré por ti.","If you give me your policy number, I'll look for it for you.",None
METALW-000894-0003,El número de póliza es 3248329402,The policy number is 3248329402,None
METALW-000894-0004,¿qué le gustaría de su política? Me fuk me fuk me y,What would you like about your policy? I fuk me fuk me and,None
METALW-000894-0005,¿Tengo cobertura de alquiler de coches en caso de accidente?,Do I have car rental coverage in the event of an accident?,None
METALW-000894-0006,No,No,None
METALW-000894-0007,¿Es posible añadir que ahora,Is it possible to add that now,None
METALW-000894-0008,Yez,Yez,None
METALW-000894-0009,"Bien, por favor agregue eso a mi política ahora","Well, please add that to my policy now.",None
METALW-000894-0010,Añadido,addendum,None
METALW-000895-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-000895-0001,"Sí, tengo una pregunta de seguro médico","Yes, I have a health insurance question.",None
METALW-000895-0002,"Bien, ¿cuál es tu nombre y número de póliza?","Well, what's your name and policy number?",None
METALW-000895-0003,Mi nombre es Floppy Mopsy y la política es CARROT1,My name is Floppy Mopsy and the policy is CARROT1,None
METALW-000895-0004,Parece que su seguro expiró el mes pasado.,Looks like his insurance expired last month.,None
METALW-000895-0005,Eso es un fastidio,That's a nuisance.,None
METALW-000895-0006,¿Le gustaría restablecerlo por $1200?,Would you like to reset it for $1200?,None
METALW-000895-0007,¿Cuál sería mi prima?,What would be my cousin?,None
METALW-000895-0008,$1200 por 6 meses,$1200 for 6 months,None
METALW-000895-0009,Genial lo tomaré,Great I'll take it,None
METALW-000895-0010,"¡Bien! Usted está listo, su factura estará en el correo","Not bad! You're ready, your bill will be in the mail",None
METALW-000896-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-000896-0001,Me gustaría obtener información sobre mi póliza de seguro de hogar,I'd like to get information about my home insurance policy,None
METALW-000896-0002,Necesito su número de póliza antes de que podamos hacer cualquier cosa,I need your policy number before we can do anything.,None
METALW-000896-0003,33473097323290,33473097323290,None
METALW-000896-0004,¿Qué te gustaría saber?,What would you like to know?,None
METALW-000896-0005,¿Mi póliza cubre los daños causados por el agua?,Does my policy cover water damage?,None
METALW-000896-0006,No,No,None
METALW-000896-0007,Eso es desafortunado. Gracias por la información,That's unfortunate. Thank you for the information,None
METALW-000896-0008,Espero que no tuvieras una inundación ni nada,I hope you didn't have a flood or anything.,None
METALW-000896-0009,"Lo hice, pero tendré que averiguar algo. ¡gracias!","I did, but I'll have to find out something. Thank you!",None
METALW-000896-0010,Mis condolencias,My condolences,None
METALW-000897-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-000897-0001,Necesito ayuda con la información del seguro.,I need help with the insurance information.,None
METALW-000897-0002,"Claro, ¿qué información necesitas?","Sure, what information do you need?",None
METALW-000897-0003,Quiero saber sobre mi seguro de casa.,I want to know about my home insurance.,None
METALW-000897-0004,Claro que lo tengo parado aquí.,Of course I've got him standing here.,None
METALW-000897-0005,¿Qué cubre mi póliza de seguro en este momento?,What does my insurance policy cover at this time?,None
METALW-000897-0006,"Su política cubre los daños causados por el agua, el fuego y los actos de Dios.","His policy covers the damage caused by water, fire, and God's actions.",None
METALW-000897-0007,Muchas gracias.,Thanks a lot.,None
METALW-000897-0008,De nada.,You are welcome.,None
METALW-000897-0009,Adiós.,Good bye.,None
METALW-000897-0010,Adiós.,Good bye.,None
METALW-000898-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-000898-0001,¿Puedes consultar sobre mi seguro?,Can you check my insurance?,None
METALW-000898-0002,seguro,sure,None
METALW-000898-0003,¿cuáles son mis seguros?,What are my insurance?,None
METALW-000898-0004,¿Me permites tu número?,May I have your number?,None
METALW-000898-0005,93482784909829034,93482784909829034,None
METALW-000898-0006,"bien, eso es muy bueno","well, that's very good",None
METALW-000898-0007,puede comprobarlo ?,can you check it out?,None
METALW-000898-0008,Sí,Yes,None
METALW-000898-0009,¿Tengo un seguro médico?,Do I have health insurance?,None
METALW-000898-0010,"Sí, lo has hecho","Yes, you have.",None
METALW-000899-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-000899-0001,"Me gustaría obtener información sobre mi política, por favor.","I would like to get information about my policy, please.",None
METALW-000899-0002,Bien. ¿Qué quiere saber sobre su política?,Not bad. What do you want to know about your policy?,None
METALW-000899-0003,Me gustaría saber lo que cubre,I'd like to know what it covers,None
METALW-000899-0004,"Puedo comprobarlo por ti. Su política actual cubre contra los daños causados por el fuego, el agua y los actos de Dios.","I can check it out for you. His current policy covers against damage caused by fire, water, and God's actions.",None
METALW-000899-0005,¿Puedes decirme qué significan los actos de Dios?,Can you tell me what God's actions mean?,None
METALW-000899-0006,"Desastres naturales, por ejemplo.","Natural disasters, for example.",None
METALW-000899-0007,"¡Gracias, te agradezco tu ayuda!","Thank you, I appreciate your help!",None
METALW-000899-0008,No hay problema. Que tengas un buen día,No problem. Have a nice day,None
METALW-000899-0009,¡Tú también gracias!,Thank you too!,None
METALW-000899-0010,¡gracias! Recuerda que siempre estoy aquí para ti,"Thank you! Remember, I'm always here for you.",None
METALW-000900-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-000900-0001,Tengo una pregunta sobre mi política.,I have a question about my policy.,None
METALW-000900-0002,"Claro, puedo ayudarte con eso","Sure, I can help you with that.",None
METALW-000900-0003,¿Se cubren los daños causados por el agua?,Are water damage covered?,None
METALW-000900-0004,"No, su seguro no cubre los daños causados por el agua*","No, your insurance does not cover water damage*",None
METALW-000900-0005,¿Cuánto más costaría tener eso cubierto?,How much longer would it cost to have that covered?,None
METALW-000900-0006,$100 al año,$100 a year,None
METALW-000900-0007,"¡Muy bien, gracias!","Very good, thank you!",None
METALW-000900-0008,¿Necesitas ayuda para algo más?,Need help with anything else?,None
METALW-000900-0009,Es todo. ¡Adiós!,That's all. Good bye!,None
METALW-000900-0010,Que tengas una buena,Have a good one,None
METALW-000901-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-000901-0001,Tengo una pregunta sobre mi seguro,I have a question about my insurance,None
METALW-000901-0002,¿Qué es?,What is it?,None
METALW-000901-0003,¿La política cubre los daños causados por el agua?,Does the policy cover water damage?,None
METALW-000901-0004,"No, no lo hace.","No, it doesn't.",None
METALW-000901-0005,Veo gracias,I see thank you,None
METALW-000901-0006,¿Te gustaría que se añadiera?,Would you like it to be added?,None
METALW-000901-0007,"Sí, si eso va a hacer","Yes, if that's what it's going to do",None
METALW-000901-0008,"Ok, añadiré daños por agua a tu plan.","Okay, I'll add water damage to your plan.",None
METALW-000901-0009,Gracias,Thank you,None
METALW-000901-0010,Que tengas un buen día,Have a nice day,None
METALW-000902-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-000902-0001,hola tengo algunas preguntas sobre mi póliza de seguro,hello I have some questions about my insurance policy,None
METALW-000902-0002,"Claro, ¿cómo puedo ayudar?","Sure, how can I help?",None
METALW-000902-0003,¿Puede comprobar cómo es la prima para mi seguro médico?,Can you check what my health insurance premium is like?,None
METALW-000902-0004,Usted no tiene un plan de seguro médico actual,You don't have a current health insurance plan,None
METALW-000902-0005,pero me inscribí en el seguro de salud la semana pasada,but I signed up for health insurance last week,None
METALW-000902-0006,"Lo siento, te muelo que no tienes un plan activo.","I'm sorry, I'm sorry you don't have an active plan.",None
METALW-000902-0007,¿Eres capaz de inscribirme en un plan de salud hoy?,Are you able to enroll me in a health plan today?,None
METALW-000902-0008,"Sí, puedo hacer eso.","Yes, I can do that.",None
METALW-000902-0009,¡Muchas gracias! ¿Qué información necesita?,Thanks a lot! What information do you need?,None
METALW-000902-0010,"Sólo tu nombre, y si quieres el plan 1 o 2","Just your name, and if you want plan 1 or 2",None
METALW-000902-0011,Jane Doe y yo queremos el plan 1 por favor,Jane Doe and I want plan 1 please,None
METALW-000902-0012,perfecto.,perfect.,None
METALW-000903-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-000903-0001,¿Qué cubre mi póliza actual?,What does my current policy cover?,None
METALW-000903-0002,¿Tiene el número para la política en cuestión?,Do you have the number for the policy in question?,None
METALW-000903-0003,"Sí, es 1234","Yes, it's 1234",None
METALW-000903-0004,"Veo que su política cubre actualmente todos los actos de Dios, además de los daños causados por el agua y el fuego.","I see that your policy currently covers all of God's actions, in addition to the damage caused by water and fire.",None
METALW-000903-0005,Mi árbol cayó sobre la casa de mis vecinos. ¿Está cubierto/ ?,My tree fell on my neighbors' house. Is it covered/ ?,None
METALW-000903-0006,"¿Cayó por sí solo, como por una tormenta?","Did he fall on his own, like a storm?",None
METALW-000903-0007,Mi árbol estaba infestado de cenizas.,My tree was infested with ashes.,None
METALW-000903-0008,Eso es un poco más complicado. Es posible que desee ponerse en contacto con su agente para discutir los detalles sobre este.,That's a little more complicated. You may want to contact your agent to discuss the details about this.,None
METALW-000903-0009,Gracias. Me comunicaré con mi agente.,Thank you. I'll get in the way of my agent.,None
METALW-000903-0010,¿Hay algo más que pueda hacer ahora mismo?,Is there anything else I can do right now?,None
METALW-000903-0011,"No, eso es todo.","No, that's all.",None
METALW-000904-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-000904-0001,Tengo una pregunta sobre mi póliza de seguro,I have a question about my insurance policy,None
METALW-000904-0002,seguro,sure,None
METALW-000904-0003,¿Mi póliza cubre los daños causados por el agua?,Does my policy cover water damage?,None
METALW-000904-0004,No,No,None
METALW-000904-0005,¿Creí que lo había conseguido?,Did I think I made it?,None
METALW-000904-0006,"Lo siento, pero no cubre los daños causados por el agua","I'm sorry, but it doesn't cover water damage",None
METALW-000904-0007,¿Solía tener eso?,Did I used to have that?,None
METALW-000904-0008,No lo siento,"No, I'm sorry",None
METALW-000904-0009,"¡De acuerdo, gracias!","All right, thank you!",None
METALW-000904-0010,bienvenido,welcome,None
METALW-000905-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-000905-0001,¿Puede ayudarme con la información del seguro médico?,Can you help me with health insurance information?,None
METALW-000905-0002,Me especializo en seguros. ¿Qué te gustaría saber?,I specialize in insurance. What would you like to know?,None
METALW-000905-0003,¿Cuánto cuesta mi prima en este momento?,How much does my cousin cost right now?,None
METALW-000905-0004,No tienes una prima.,You don't have a cousin.,None
METALW-000905-0005,"Entonces, ¿por qué pago varios cientos de dólares al mes?",So why do I pay several hundred dollars a month?,None
METALW-000905-0006,Usted no tiene una póliza de seguro médico en este momento.,You do not have a health insurance policy at this time.,None
METALW-000905-0007,¿Puedes darme el número al número de recursos humanos de mi empresa?,Can you give me the number to my company's human resources number?,None
METALW-000905-0008,800 888 6767,800 888 6767,None
METALW-000905-0009,¡gracias!,Thank you!,None
METALW-000905-0010,Buena suerte,Good luck,None
METALW-000906-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-000906-0001,Necesito hacer algunos cambios en mi póliza de seguro,I need to make some changes to my insurance policy,None
METALW-000906-0002,"Ok, ¿qué necesitas cambiar específicamente?","Okay, what do you need to change specifically?",None
METALW-000906-0003,Los términos de mi póliza de seguro de vida,The terms of my life insurance policy,None
METALW-000906-0004,"Para cambios de directiva específicos, deberá hablar con un representante en persona.","For specific policy changes, you should speak to an in-person representative.",None
METALW-000906-0005,"Bien, ¿puedes mostrarme la dirección de un agente local?","Well, can you show me the address of a local agent?",None
METALW-000906-0006,"Claro, es 123 Notreal Street, Sometown NY","Sure, it's 123 Notreal Street, Sometown NY",None
METALW-000906-0007,¡Bien! gracias,Not bad! Thank you,None
METALW-000906-0008,¿Hay algo más con lo que pueda ayudarte?,Is there anything else I can help you with?,None
METALW-000906-0009,Eso será todo hoy,That'll be it today.,None
METALW-000906-0010,"Ok, ¡feliz de poder ayudar!","Okay, happy to be able to help!",None
METALW-000907-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-000907-0001,Ayúdame sobre mi seguro,Help me about my insurance,None
METALW-000907-0002,¿Seguro cuál es su nombre y número de cuenta?,Are you sure your name and account number is?,None
METALW-000907-0003,jack Rooster. ERT234rt56,Jack Rooster. ERT234rt56,None
METALW-000907-0004,Rooster pero parece que su seguro médico ha sido cancelado debido a la falta de pago *Lo siento,Rooster but it seems that your health insurance has been cancelled due to non-payment *Sorry,None
METALW-000907-0005,"Oh, has adivinado mi consulta. ¿Dónde puedo pagar mi seguro médico?","Oh, you guessed my query. Where can I pay for my health insurance?",None
METALW-000907-0006,Tienes que reiniciar el seguro. Esto significa que necesita tener un examen físico completo antes de poder volver a solicitarlo.,You have to restart the security. This means you need to have a full physical before you can reapply.,None
METALW-000907-0007,"Bien, gracias por la información.","Well, thanks for the information.",None
METALW-000907-0008,aquí está la información de contacto de su sucursal local. Jim Hudson 654-098-7782,here is the contact information for your local branch. Jim Hudson 654-098-7782,None
METALW-000907-0009,Gracias de nuevo por ayudar a mi preocupación.,Thank you again for helping my concern.,None
METALW-000907-0010,¡Ten un buen día!,Have a good day!,None
METALW-000908-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-000908-0001,¡hola!,Hello!,None
METALW-000908-0002,Buenas tardes. ¿En qué puedo ayudarle hoy?,Good afternoon. How can I help you today?,None
METALW-000908-0003,Necesito ayuda con mi póliza de seguro.,I need help with my insurance policy.,None
METALW-000908-0004,¿Qué política se pregunta hoy?,What policy are you wondering today?,None
METALW-000908-0005,Necesito saber si mis mascotas están cubiertas.,I need to know if my pets are covered.,None
METALW-000908-0006,"¿Esto estaría bajo su póliza de propietario, o está deseando información sobre el seguro de mascotas por su cuenta?","Would this be under your owner policy, or are you looking forward to pet insurance information on your own?",None
METALW-000908-0007,Quiero saber si puedo añadir una prima extra para mis mascotas.,I want to know if I can add an extra premium for my pets.,None
METALW-000908-0008,¿Agregarlo a qué directiva?,Add it to which policy?,None
METALW-000908-0009,A mi seguro de hogar existente.,To my existing home insurance.,None
METALW-000908-0010,Su política actual cubre si sus mascotas intentarían dañar a alguien que visitó su residencia. ¿Es esto lo que estás deseando?,Your current policy covers whether your pets would attempt to harm someone who visited your residence. Is this what you're looking forward to?,None
METALW-000909-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-000909-0001,hola necesito saber si mi política está activa,hello I need to know if my policy is active,None
METALW-000909-0002,¿Seguro cuál es su número de póliza?,Are you sure what your policy number is?,None
METALW-000909-0003,34398484WINDOWS,34398484WINDOWS,None
METALW-000909-0004,"Muy bien, comprobándolo ahora mismo. ¿Puedes esperar un momento?","All right, check it out right now. Can you wait a minute?",None
METALW-000909-0005,Gracias por favor,Thank you please,None
METALW-000909-0006,Parece que su política está realmente inactiva. Se agotó hace unos tres días.,Looks like your policy is really inactive. It sold out about three days ago.,None
METALW-000909-0007,¿Puedo renovarlo en línea?,Can I renew it online?,None
METALW-000909-0008,"Sí, puedes. Podemos utilizar la información de pago en el archivo para renovar","Yes, you can. We may use the payment information on file to renew",None
METALW-000909-0009,¿Cuánto costará?,How much will it cost?,None
METALW-000909-0010,300 dólares para el año,$300 a year,None
METALW-000909-0011,Bien gracias por la información,Well thank you for the information,None
METALW-000910-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-000910-0001,Necesito ayuda para ver cuál es mi prima de seguro médico.,I need help seeing what my health insurance premium is.,None
METALW-000910-0002,¿cuál es su número de póliza,what is your policy number,None
METALW-000910-0003,es 987654321,is 987654321,None
METALW-000910-0004,"no hay política bajo ese número, ¿lo escribió corrector6y correctamente","there's no politics under that number, did correcter write it6y correctly",None
METALW-000910-0005,"Sí, que es correcto.","Yes, that's right.",None
METALW-000910-0006,"lo siento, pero no hay política bajo ese número","I'm sorry, but there's no politics under that number",None
METALW-000910-0007,¿Estás seguro?,Are you sure?,None
METALW-000910-0008,"Sí, te gustaría inscribirte","Yes, you'd like to sign up",None
METALW-000910-0009,¿Supongo que necesito llamarlos directamente? Está bien que les llame.,I suppose I need to call them directly? It's okay for me to call them.,None
METALW-000910-0010,que sería una gran idea,it would be a great idea,None
METALW-000911-0000,"Hola, ¿en qué puedo ayudarle? Hola, ¿en qué puedo ayudarle?","Hi, how can I help you? Hi, how can I help you?",None
METALW-000911-0001,Tengo una pregunta sobre mi seguro médico,I have a question about my health insurance,None
METALW-000911-0002,Puedo tratar de ayudarte con eso. ¿Desea que acceda a la información de su cuenta en este momento?,I can try to help you with that. Do you want me to access your account information at this time?,None
METALW-000911-0003,"Sí, ¿te gustaría mi número de póliza?","Yes, would you like my policy number?",None
METALW-000911-0004,"Claro que, por favor, introdúzcalo ahora.","Of course, please enter it now.",None
METALW-000911-0005,3294u2904,3294u2904,None
METALW-000911-0006,He sacado a relucir la información de tu cuenta. ¿Qué te gustaría saber?,I've brought up your account information. What would you like to know?,None
METALW-000911-0007,¿Cuál es mi prima de seguro médico?,What is my health insurance premium?,None
METALW-000911-0008,"Me he visto con un error. De acuerdo con esta información, actualmente no tiene un plan de seguro médico activo. Esto puede haber ocurrido debido a un error transitorio o a una falta de pago mensual.","I've been mistaken. According to this information, you do not currently have an active health insurance plan. This may have occurred due to a transient error or a lack of monthly payment.",None
METALW-000911-0009,"Oh, está bien. Gracias de todos modos","Oh, it's okay. Thanks anyway",None
METALW-000911-0010,No hay problema. ¿Desea más información en este momento?,No problem. Do you want more information right now?,None
METALW-000911-0011,"No, eso será todo por ahora.","No, that'll be all for now.",None
METALW-000911-0012,"Muy bien, estoy disponible si tienes más preguntas.","All right, I'm available if you have any more questions.",None
METALW-000912-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-000912-0001,"Hola, tengo una pregunta sobre mi póliza de seguro","Hello, I have a question about my insurance policy",None
METALW-000912-0002,"Por supuesto, ¿qué puedo hacer por ti?","Of course, what can I do for you?",None
METALW-000912-0003,Mi casa se inundó y destruyó. ¿Mi póliza cubre los daños causados por el agua?,My house flooded and destroyed. Does my policy cover water damage?,None
METALW-000912-0004,"Desafortunadamente tu póliza no cubrió los daños causados por el agua, así que eso es algo que tienes que cubrir o bolsillo De tu bolsillo ¿Puedo ayudarte con otra cosa?","Unfortunately your policy didn't cover water damage, so that's something you have to cover or pocket out of pocket Can I help you with something else?",None
METALW-000912-0005,"Oh, eso va a ser difícil.. Acabo de gastar mi último dólar en Pizza Hut","Oh, that's going to be hard. I just spent my last dollar on Pizza Hut.",None
METALW-000912-0006,"Si estás utilizando un ordenador portátil o una tablet, intenta moverte a otra ubicación e inténtalo de nuevo.","If you're looking for somewhere else to stay, you'll find it's a great place to stay.",None
METALW-000912-0007,"Está bien, tendré cuidado con eso.","All right, I'll be careful with that.",None
METALW-000912-0008,¿Te gustaría actualizar tu plan en caso de que algo así vuelva a suceder?,Would you like to update your plan in case something like this happens again?,None
METALW-000912-0009,"Sí, ¿puedes añadir daños por agua a mi póliza, así como daños por agua a cualquier pizza en mi possesion?","Yes, can you add water damage to my policy, as well as water damage to any pizza in my possesion?",None
