UID,SEG,translation,profanity
METALW-013214-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-013214-0001,¿Puedes reservar algo para mí?,Can you book something for me?,None
METALW-013214-0002,Seguro que estaría más que feliz de,I'm sure he'd be more than happy to,None
METALW-013214-0003,Necesito una carpa de circo para la fiesta de cumpleaños número 8 de mis hijos,I need a circus tent for my children's 8th birthday party.,None
METALW-013214-0004,Claro que veo un lugar llamado tiendas de campaña clásicas &events que se especializa en cosas como esa,Of course I see a place called classic tents &events that specializes in things like that,None
METALW-013214-0005,"El dinero no es un problema, ¿puedo entregarlo antes del 8 de julio y configurarlo?","Money is not a problem, can I deliver it before July 8 and set it up?",None
METALW-013214-0006,"Sí, será bastante caro cumplir con esa solicitud, pero definitivamente se puede hacer","Yes, it will be quite expensive to comply with that request, but it can definitely be done",None
METALW-013214-0007,"¡Está bien, reserva! ¿Qué precio estoy mirando?","All right, book! What price am I looking at?",None
METALW-013214-0008,¿Considerarlo hecho debo cobrar su cuenta de PayPal?,Should I consider this by cashing in your PayPal?,None
METALW-013214-0009,¿Cuál es el precio?,What's the price?,None
METALW-013214-0010,"Parece que serán unos $8,900","Looks like it's going to be about $8, 900.",None
METALW-013215-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-013215-0001,Quisiera hacer una reservación,I'd like to make a reservation,None
METALW-013215-0002,¿Para dónde y cuándo?,Where and when?,None
METALW-013215-0003,El Teatro Fox el 17 de julio,The Fox Theatre on July 17,None
METALW-013215-0004,Lamento que no haya asientos disponibles para esa fecha,I'm sorry there are no seats available for that date.,None
METALW-013215-0005,cuándo están disponibles los asientos,when seats are available,None
METALW-013215-0006,No hasta el 2 de septiembre,Not until September 2,None
METALW-013215-0007,por favor reserve dos asientos para el 2 de septiembre,please book two seats by September 2,None
METALW-013215-0008,De acuerdo. Los reservé. ¿Cómo te gustaría pagar,I agree. I booked them. How would you like to pay,None
METALW-013215-0009,tarjeta de crédito,credit card,None
METALW-013215-0010,¿Qué tipo de tarjeta,What kind of card,None
METALW-013216-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-013216-0001,Quiero reservar algunas entradas para el teatro este fin de semana,I want to book some theater tickets this weekend,None
METALW-013216-0002,¿Qué programa te gustaría ver?,What program would you like to watch?,None
METALW-013216-0003,La ópera,The opera,None
METALW-013216-0004,¿A qué hora?,At what time?,None
METALW-013216-0005,19:00 horas,7 p.m.,None
METALW-013216-0006,¿Cuántas entradas?,How many tickets?,None
METALW-013216-0007,2,2,None
METALW-013216-0008,No tengo ninguno disponible para las 7 pm,I don't have any available by 7 p.m.,None
METALW-013216-0009,¿Qué está disponible?,What's available?,None
METALW-013216-0010,Las 20:00 horas,8 p.m.,None
METALW-013216-0011,De acuerdo. Tomaré 2 para ese show,I agree. I'll take 2 for that show.,None
METALW-013216-0012,He reservado tus boletos.,I've booked your tickets.,None
METALW-013217-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-013217-0001,Quiero comprar entradas para el fútbol,I want to buy tickets to football,None
METALW-013217-0002,"Ok, ¿qué juego?","Okay, what game?",None
METALW-013217-0003,Quiero 5 boletos para el juego de los Chiefs este viernes,I want five tickets to the Chiefs game this Friday.,None
METALW-013217-0004,ok serán $200,ok it'll be $200,None
METALW-013217-0005,Ok cargar mi tarjeta en el archivo,Ok to upload my card to the file,None
METALW-013217-0006,¿Alquilarás una plaza de aparcamiento?,Will you rent a parking space?,None
METALW-013217-0007,"Sí, necesito pase de estacionamiento también","Yes, I need a parking pass too.",None
METALW-013217-0008,tarjeta de crédito cargada,credit card charged,None
METALW-013217-0009,¿Cuánto cuesta aparcar?,How much does it cost to park?,None
METALW-013217-0010,$50,$50,None
METALW-013218-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-013218-0001,Necesito reservar un boleto,I need to book a ticket,None
METALW-013218-0002,Puedo ayudarte con eso,I can help you with that.,None
METALW-013218-0003,Necesito entradas para Grease mañana por la noche,I need tickets to Grease tomorrow night.,None
METALW-013218-0004,"Desafortunadamente, no hay asientos abiertos para ese espectáculo mañana","Unfortunately, there are no open seats for that show tomorrow.",None
METALW-013218-0005,¿Hay algún otro programa disponible mañana?,Is there any other program available tomorrow?,None
METALW-013218-0006,¿Qué tal El Señor de las Moscas?,How about The Lord of Flies?,None
METALW-013218-0007,Eso es excelente.,That's excellent.,None
METALW-013218-0008,¿A qué hora mañana le gustaría reservar,What time tomorrow would you like to book,None
METALW-013218-0009,6:50,6:50,None
METALW-013218-0010,Lo tengo todo listo,I've got it all ready.,None
METALW-013219-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-013219-0001,Necesito ayuda con las reservas,I need help with reservations,None
METALW-013219-0002,¡Pídete!,Get lost!,None
METALW-013219-0003,reservando una carpa de circo para el cumpleaños de su hijo,booking a circus tent for your son's birthday,None
METALW-013219-0004,"Puedo hacer eso, pero será caro.","I can do that, but it'll be expensive.",None
METALW-013219-0005,Adelante,Go ahead,None
METALW-013219-0006,"Serán $1,999, ¿está bien?","It$s going to be $1, 999, okay?",None
METALW-013219-0007,oh Dios mío demasiado espensivo,oh my God too spensive,None
METALW-013219-0008,¡Te lo dije!,I told you!,None
METALW-013219-0009,arrepentido,repentant,None
METALW-013219-0010,¿Algo más?,Anything else?,None
METALW-013220-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-013220-0001,Quisiera hacer una reservación.,I'd like to make a reservation.,None
METALW-013220-0002,"Ok, puedo hacer eso. ¿Qué restaurante?","Okay, I can do that. What restaurant?",None
METALW-013220-0003,Me gustaría conseguir asientos en un teatro.,I'd like to get seats in a theater.,None
METALW-013220-0004,"Ok, ¿qué programa y qué noche?","Okay, what show and what night?",None
METALW-013220-0005,Estoy viendo el Teatro ABC es Wabash a las 730 pm en Saturdat,I'm watching the ABC Theatre is Wabash at 730pm in Saturdat,None
METALW-013220-0006,"Está bien, espera. No hay asientos disponibles para que ese espectáculo se reserve Usted puede ser capaz de conseguir walk ups la noche de si tienes suerte?","All right, hold on. No seats available for that show to be booked You may be able to get walk ups the night if you're lucky?",None
METALW-013220-0007,"Bien, supongo que probaré suerte.","Well, I guess I'll try my luck.",None
METALW-013220-0008,¿Puedo hacer algo más?,Is there anything else I can do?,None
METALW-013220-0009,eso es todo.,That's all.,None
METALW-013220-0010,Bueno adiós,Ok bye,None
METALW-013221-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-013221-0001,Necesito conseguir algunas entradas de fútbol para el domingo,I need to get some football tickets by Sunday.,None
METALW-013221-0002,¿Cuántos boletos buscas comprar?,How many tickets are you looking to buy?,None
METALW-013221-0003,5 entradas,5 tickets,None
METALW-013221-0004,¿Y esto es para el juego de raiders/Patriots correcto?,And this is for the right raider/Patriots game?,None
METALW-013221-0005,correcto.,correct.,None
METALW-013221-0006,¿Desea que estos asientos estén en la misma fila?,Do you want these seats to be in the same row?,None
METALW-013221-0007,"Sí, necesito a todos juntos.","Yes, I need everyone together.",None
METALW-013221-0008,Bien eso será 300 USD en total,Well that'll be $300 in total,None
METALW-013221-0009,Bien. ¿Los añadirás a mi carrito?,Not bad. Will you add them to my cart?,None
METALW-013221-0010,Añadido,addendum,None
METALW-013222-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-013222-0001,Quiero comprar entradas,I want to buy tickets,None
METALW-013222-0002,"Sí, ¿seguro de cuántos?","Yes, are you sure how many?",None
METALW-013222-0003,Quiero 4 entradas,I want 4 tickets,None
METALW-013222-0004,$20 por 4 boletos,$20 for 4 tickets,None
METALW-013222-0005,Para el partido de fútbol de este domingo.,For this Sunday's football game.,None
METALW-013222-0006,Bien,Not bad,None
METALW-013222-0007,asegúrese de que todos mis amigos tienen asientos,make sure all my friends have seats,None
METALW-013222-0008,"Sí, es para 4","Yes, it's for 4",None
METALW-013222-0009,Bien. gracias,Not bad. Thank you,None
METALW-013222-0010,bienvenido,welcome,None
METALW-013223-0000,"Hola, ¿en qué puedo ayudarle? Por favor, escriba una pregunta en el chat. Estoy aquí para ayudar.","Hi, how can I help you? Please write a question in the chat. I'm here to help.",None
METALW-013223-0001,Quiero reservar una tienda de circo para el día B de mi hijo.,I want to book a circus shop for my son's B-day.,None
METALW-013223-0002,Debo aconsejar que pueden ser caros. Pero se puede hacer.,I must advise that they can be expensive. But it can be done.,None
METALW-013223-0003,¡El dinero no es un objeto para mí!,Money is not an object for me!,None
METALW-013223-0004,¡Bien! ¿Qué fecha la necesitas?,Not bad! What date do you need it?,None
METALW-013223-0005,18 de julio,July 18,None
METALW-013223-0006,"Puedo establecer eso para un pequeño depósito de $5,000. Serán $10,000 para todo el día. ¿Está bien?","I can set that for a small $5,000 deposit. It'll be $10, 000 for the whole day. It is ok?",None
METALW-013223-0007,"Vaya, eso es muy caro","Wow, that's very expensive.",None
METALW-013223-0008,Siento oír eso. ¿Quieres que cancele la reserva?,I'm sorry to hear that. Do you want me to cancel the reservation?,None
METALW-013223-0009,¿Qué tal si me das un trato?,How about you give me a deal?,None
METALW-013223-0010,"Me encantaría, pero desafortunadamente no tengo la capacidad de hacer esto.","I'd love to, but unfortunately I don't have the ability to do this.",None
METALW-013223-0011,Olvídalo entonces.,Forget it then.,None
METALW-013224-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-013224-0001,Necesito ayuda,I need help,None
METALW-013224-0002,¿Cómo puedo ayudarle?,How can I help you?,None
METALW-013224-0003,Quiero reservar una tienda de circo para la fiesta de cumpleaños de mi hijo.,I want to book a circus shop for my son's birthday party.,None
METALW-013224-0004,"ok se puede hacer, pero será muy caro","ok can be done, but it will be very expensive",None
METALW-013224-0005,¿Cuánto es?,How much is it?,None
METALW-013224-0006,es $1 millón,it'$ $1 million,None
METALW-013224-0007,Eso es muy caro. ¿Tenemos menos para eso?,That's very expensive. Do we have less for that?,None
METALW-013224-0008,Me temo que es el único tamaño que llevamos para la carpa de circo,I'm afraid it's the only size we're wearing for the circus tent.,None
METALW-013224-0009,"Oh, está bien, lo conseguiré.","Oh, okay, I'll get it.",None
METALW-013224-0010,"ok, incluiremos el envío gratuito sólo para usted","ok, we'll include free shipping just for you",None
METALW-013225-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-013225-0001,ayúdame a hacer reservas,help me make reservations,None
METALW-013225-0002,seguro. ¿Para qué te gustaría hacer una reserva?,sure. Why would you like to make a reservation?,None
METALW-013225-0003,para el Teatro Colón,for the Teatro Colón,None
METALW-013225-0004,"¿Para qué día, hora o evento desea una reserva?","What day, time or event do you want a reservation for?",None
METALW-013225-0005,Quiero 2 asientos para este domingo,I want 2 seats for this Sunday,None
METALW-013225-0006,He comprobado y no hay asientos disponibles para la reserva para este domingo. ¿Te gustaría intentarlo otro día?,I checked and there are no seats available for booking for this Sunday. Would you like to try another day?,None
METALW-013225-0007,prueba el sábado,try Saturday,None
METALW-013225-0008,Lo siento. Tampoco hay asientos disponibles para ese día. ¿Hay alguna otra cita?,I am sorry. There are also no seats available for that day. Is there another date?,None
METALW-013225-0009,Olvídalo. Voy a buscar en otro lugar,Never mind. I'm going to look elsewhere.,None
METALW-013225-0010,Bien.,Not bad.,None
METALW-013226-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-013226-0001,"Es el cumpleaños de mi hijo, y quiero hacer algo agradable","It's my son's birthday, and I want to do something nice",None
METALW-013226-0002,"Puedo ayudar, ¿para qué quieres hacer reservas?","I can help, what do you want to make reservations for?",None
METALW-013226-0003,Una carpa de circo,A circus tent,None
METALW-013226-0004,"Eso es bastante caro, pero puedo satisfacer su solicitud.","That's quite expensive, but I can satisfy your request.",None
METALW-013226-0005,¿Cuánto sería?,How much would it be?,None
METALW-013226-0006,$300 para reservas.,$300 for reservations.,None
METALW-013226-0007,"Vaya, no estabas bromeando. Eso es demasiado alto. Al menos me advirtió, ¿algo en el rango de 100-150?","Wow, you weren't kidding. That's too high. At least he warned me, anything in the range of 100-150?",None
METALW-013226-0008,¿Tal vez una casa hinchable explotada?,Maybe an exploded inflatable house?,None
METALW-013226-0009,¿Eso suena bien cuánto?,Does that sound good how much?,None
METALW-013226-0010,Cuesta $125 por reserva.,It costs $125 per booking.,None
METALW-013227-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-013227-0001,necesita asientos en el teatro,needs seats in the theater,None
METALW-013227-0002,¿Qué noche?,What a night?,None
METALW-013227-0003,mañana,tomorrow,None
METALW-013227-0004,Desafortunadamente no tenemos más asientos disponibles,Unfortunately we don't have any more seats available,None
METALW-013227-0005,¿qué pasa con la noche siguiente,what about the next night,None
METALW-013227-0006,Estamos agotados para el próximo mes,We're exhausted for next month.,None
METALW-013227-0007,¿qué pasa con un teatro diferente,what about a different theater,None
METALW-013227-0008,¿Qué teatro estás haciendo?,What theater are you doing?,None
METALW-013227-0009,el gran teatro,the great theatre,None
METALW-013227-0010,Parece que también están agotados,"Looks like they're exhausted, too.",None
METALW-013228-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-013228-0001,¿Hay entradas disponibles?,Are tickets available?,None
METALW-013228-0002,¿para qué tipo de eventos?,What kind of events?,None
METALW-013228-0003,Fútbol el domingo.,Football on Sunday.,None
METALW-013228-0004,¿para qué partido de fútbol?,What football game?,None
METALW-013228-0005,El horario del domingo.,Sunday time.,None
METALW-013228-0006,hay entradas disponibles,tickets are available,None
METALW-013228-0007,¿Puedes reservarme?,Can you book me?,None
METALW-013228-0008,¿Cuántas entradas?,How many tickets?,None
METALW-013228-0009,5pcs.pls,5pcs.pls,None
METALW-013228-0010,reserva ahora,book now,None
METALW-013229-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-013229-0001,Me gustaría reservar asientos en el Off Broadway Theatre de Nueva York,I'd like to book seats at the Off Broadway Theatre in New York,None
METALW-013229-0002,"Estoy feliz de llevar su reserva para asientos a ""Off Broadway Theatre"" en la ciudad de Nueva York. ¿En qué fecha y espectáculo te interesa?",I'm happy to take your seating reservation to off Broadway Theatre in New York City. What date and show are you interested in?,None
METALW-013229-0003,Me gustaría reservar 6 asientos el 6 de junio para el Libro de Mormón,I'd like to book 6 seats on June 6 for the Book of Mormon,None
METALW-013229-0004,"Por favor, espere mientras reviso la disponibilidad. Lamento informarle que no hay asientos disponibles para esa fecha y hora.",Please wait while I check availability. I'm sorry to inform you that no seats are available for that date and time.,None
METALW-013229-0005,¿Qué tal el 7º,How about the 7th,None
METALW-013229-0006,"Revisaré los boletos para el día 7. Por favor espera un momento. Lo siento, tampoco hay fechas disponibles para el día 7.","I'll check the tickets for day 7. Please wait a minute. I'm sorry, there are also no dates available for day 7.",None
METALW-013229-0007,"Ok, supongo que se me acabaron la suerte","Okay, I guess I'm out of luck.",None
METALW-013229-0008,Lo siento. ¿Hay algo más con lo que pueda ayudarte hoy?,I am sorry. Is there anything else I can help you with today?,None
METALW-013229-0009,Droga Nope,Nope drug,None
METALW-013229-0010,¡Que tengas un buen día!,Have a nice day!,None
METALW-013230-0000,"Hola, ¿en qué puedo ayudarle? ¿hola?","Hi, how can I help you? Hello?",None
METALW-013230-0001,Necesito alquilar una tienda de circo.,I need to rent a circus shop.,None
METALW-013230-0002,Bien. Soy capaz de ayudar.,Not bad. I'm able to help.,None
METALW-013230-0003,¿Cuánto por uno grande?,How much for a big one?,None
METALW-013230-0004,Nuestro modelo más grande va por 23 USD al día.,Our largest model goes for $23 a day.,None
METALW-013230-0005,¡Zowie! ¡Eso es mucho para una fiesta de niños tontos! ¿Algún especial o cupón?,Zowie! That's a lot for a dumb kids party! Any specials or coupons?,None
METALW-013230-0006,"Sí, ofrecemos cupones por correo que lo hacen 0.5 USD al día.","Yes, we offer coupons in the mail that make it 0.5 USD per day.",None
METALW-013230-0007,¡tío! ¡Envíame uno de esos por correo!,uncle! Mail me one of those!,None
METALW-013230-0008,"Bien. Dirección, por favor.","Not bad. Address, please.",None
METALW-013230-0009,Avenida Pedro 444 @,Avenida Pedro 444 @,None
METALW-013230-0010,¡¡Entiendo!!,I understand!!,None
METALW-013230-0011,Anytwon usa,Anytwon uses,None
METALW-013231-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-013231-0001,Me gustaría reservar 4 entradas para el partido de fútbol de este domingo,I'd like to book 4 tickets to this Sunday's football game,None
METALW-013231-0002,¿Este es el juego de los Giants?,Is this the Giants game?,None
METALW-013231-0003,"Sí, el juego de las águilas gigantes","Yes, the game of giant eagles",None
METALW-013231-0004,"Bien, tengo boletos en la línea de 50 yardas o en la zona de anotación. La línea de 50 yardas cuesta $200 la zona de anotación es de $45","Well, I got tickets on the 50-yard line or in the end zone. The 50-yard line costs $200 the end zone is $45",None
METALW-013231-0005,"asientos de zona final por favor y una cosa más, ¿puedes hacer 5 boletos en lugar de 4?","End zone seats please and one more thing, can you make 5 tickets instead of 4?",None
METALW-013231-0006,"Bien, te reservaré 5 boletos en la zona de anotación ¿Algo más?","Well, I'll book you 5 tickets in the end zone Anything else?",None
METALW-013231-0007,"eso es todo, muchas gracias!","that's it, thank you very much!",None
METALW-013231-0008,¡Eres muy bienvenido!,You're very welcome!,None
METALW-013231-0009,Volveré por más entradas el mes que viene,I'll be back for more tickets next month.,None
METALW-013231-0010,"¡Bien, ahora tienes un buen día!","Well, now you have a good day!",None
METALW-013232-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-013232-0001,Quiero reservar una carpa de circo,I want to book a circus tent,None
METALW-013232-0002,Bien.,Not bad.,None
METALW-013232-0003,Lo quiero para el cumpleaños de mi hijo y el dinero no es un objeto,I want it for my son's birthday and money is not an object,None
METALW-013232-0004,"Encontré una opción disponible. Puedo reservarlo para ti, pero será caro.","I found an option available. I can book it for you, but it'll be expensive.",None
METALW-013232-0005,¿Cuánto es?,How much is it?,None
METALW-013232-0006,La tienda cuesta $400 la hora. ¿Cuánto tiempo alquilarás la tienda?,The store costs $400 an hour. How long will you rent the store?,None
METALW-013232-0007,¿Tanto sólo para una tienda?,So much just for a store?,None
METALW-013232-0008,Sí.,Yes.,None
METALW-013232-0009,"Eso es un poco alto, déjame pensar en ello","That's a little high, let me think about it.",None
METALW-013232-0010,Bien. ¿Necesitas algo más?,Not bad. Do you need anything else?,None
METALW-013232-0011,"No, gracias",No thanks,None
METALW-013233-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-013233-0001,"hola, ¿puede comprobar si hay alguna tienda de circo disponible para la fiesta de cumpleaños de mi hijo","hello, can you check if there are any circus shops available for my son's birthday party",None
METALW-013233-0002,"Claro, puedo ayudar","Sure, I can help.",None
METALW-013233-0003,"genial, el dinero no es un objeto por cierto....","Great, money is not an object by the way....",None
METALW-013233-0004,"En primer lugar, ¿dónde quieres alquilar esta tienda","First of all, where do you want to rent this store",None
METALW-013233-0005,"bueno, me gustaría que estuviera cerca de una playa","well, I'd like it to be near a beach",None
METALW-013233-0006,Debo decir que lo que pides es demasiado caro de cumplir. Teniendo en cuenta dos cosas que desea tener en la playa y alquilar la tienda,"I must say, what you're asking for is too expensive to deliver. Considering two things you want to have on the beach and rent the store",None
METALW-013233-0007,¿Cuánto me costará?,How much will it cost me?,None
METALW-013233-0008,"Costó un parque de pelotas de $50,000","It cost a $50,000 ball park",None
METALW-013233-0009,"¡¡¡Dios mío!!! eso es demasiado, ¿cómo puede ser tan caro?","My god!!! that's too much, how can it be so expensive?",None
METALW-013233-0010,Con el acto circense que costó la mayor parte del dinero que no es barato,With the circus act it cost most of the money that is not cheap,None
METALW-013233-0011,Vale,Ok,None
METALW-013234-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-013234-0001,"Necesito reservar una gran carpa de circo para el cumpleaños de mi hijo, no me importa lo que cueste","I need to book a big circus tent for my son's birthday, I don't care what it cost",None
METALW-013234-0002,"Te busqué un poco. Hay tiendas de circo disponibles para fiestas, pero son caras.","I looked for you a little. Circus shops are available for parties, but they are expensive.",None
METALW-013234-0003,"Está bien, cuánto para el sábado","Okay, how much by Saturday",None
METALW-013234-0004,"Hay un lugar en la ciudad que suministrará la tienda durante 4 horas, a un costo de $1,000.","There is a place in the city that will supply the store for 4 hours, at a cost of $1,000.",None
METALW-013234-0005,¡¡ ay! Eso es mucho,Oh! That's a lot.,None
METALW-013234-0006,"Si lo necesita por más de 4 horas, es $150 por cada hora adicional.","If you need it for more than 4 hours, it'$ $150 for each additional hour.",None
METALW-013234-0007,"No, sólo las cuatro horas. Puedo hacer eso, pero no más.","No, only four hours. I can do that, but no more.",None
METALW-013234-0008,¿Quieres que vaya a reservarlo para ti entonces? Requerirá un depósito de $500 hoy.,You want me to go book it for you then? It will require a $500 deposit today.,None
METALW-013234-0009,"¡¡ ay! Sí, hagámoslo.","Oh! Yes, let's do it.",None
METALW-013234-0010,Bien. Seguiré adelante y reservaré la tienda para el sábado.,Not bad. I'll go ahead and book the store for Saturday.,None
METALW-013235-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-013235-0001,Necesito reservar toda una tienda de circo para la fiesta de cumpleaños de mi hijo.,I need to book an entire circus shop for my son's birthday party.,None
METALW-013235-0002,¡Claro! Esto podría ser particularmente caro. ¿Está bien?,Of course! This could be particularly expensive. It is ok?,None
METALW-013235-0003,"Bueno, ¿qué tan caro será?","Well, how expensive will it be?",None
METALW-013235-0004,"La carpa del circo puede llamarte por: $15,000.","The circus tent can call you for: $15,000.",None
METALW-013235-0005,¿¿Qué?? ¡Qué caro! No estoy contento con esto.,What?? How expensive! I'm not happy about this.,None
METALW-013235-0006,"Me disculpo, pero te advirtieron de lo caro que iba a ser. ¿Hay algo más con lo que pueda ayudarte?","I apologize, but they warned you how expensive it was going to be. Is there anything else I can help you with?",None
METALW-013235-0007,Supongo que no. Gracias por la ayuda.,I guess not. Thanks for the help.,None
METALW-013235-0008,De nada. Le deseo suerte encontrando algo para el cumpleaños de su hijo./,You are welcome. I wish you luck finding something for your son's birthday./,None
METALW-013235-0009,Gracias por eso. Adiós.,Thanks for that. Good bye.,None
METALW-013235-0010,Adiós.,Good bye.,None
METALW-013236-0000,"Hola, ¿en qué puedo ayudarle?","Hi, how can I help you?",None
METALW-013236-0001,bot,bot,None
METALW-013236-0002,buenos días qué teatro,good morning what theater,None
METALW-013236-0003,el teatro TN,the TN Theatre,None
METALW-013236-0004,De acuerdo. ¿Qué es tme?,I agree. What is tme?,None
